https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZEC,Volume USDT,tradecount
1632960000000,2021-09-30 00:00:00,ZEC/USDT,103.58,108.00,102.96,107.12,395687.540,41965530.49152,132770
1632873600000,2021-09-29 00:00:00,ZEC/USDT,100.68,108.36,100.32,103.61,450077.276,47134961.83403,163312
1632787200000,2021-09-28 00:00:00,ZEC/USDT,104.44,107.74,100.11,100.66,491762.773,51359397.32019,156429
1632700800000,2021-09-27 00:00:00,ZEC/USDT,111.11,113.75,104.27,104.44,417044.274,45721979.97251,156872
1632614400000,2021-09-26 00:00:00,ZEC/USDT,110.49,113.08,101.82,111.11,533973.140,58287202.91775,195445
1632528000000,2021-09-25 00:00:00,ZEC/USDT,110.55,112.82,106.87,110.53,403645.973,44475709.07003,158948
1632441600000,2021-09-24 00:00:00,ZEC/USDT,122.55,123.30,105.00,110.54,538679.764,60542757.27030,196408
1632355200000,2021-09-23 00:00:00,ZEC/USDT,121.37,123.53,118.01,122.59,334029.259,40449686.66201,129377
1632268800000,2021-09-22 00:00:00,ZEC/USDT,111.65,121.66,110.45,121.39,381896.711,44572967.85412,153318
1632182400000,2021-09-21 00:00:00,ZEC/USDT,119.05,120.90,108.04,111.67,541897.233,62780485.80717,239003
1632096000000,2021-09-20 00:00:00,ZEC/USDT,133.60,134.05,115.00,119.06,708823.879,86669575.09111,260160
1632009600000,2021-09-19 00:00:00,ZEC/USDT,138.65,141.61,132.01,133.63,258206.197,35441403.91205,138581
1631923200000,2021-09-18 00:00:00,ZEC/USDT,134.61,143.99,132.65,138.61,311235.476,43458829.28682,150857
1631836800000,2021-09-17 00:00:00,ZEC/USDT,137.94,140.23,132.48,134.60,308263.682,41978811.11847,159988
1631750400000,2021-09-16 00:00:00,ZEC/USDT,139.88,146.50,133.66,137.92,529609.568,74603117.54746,206970
1631664000000,2021-09-15 00:00:00,ZEC/USDT,133.86,140.17,130.79,139.89,331024.481,44424310.21940,143581
1631577600000,2021-09-14 00:00:00,ZEC/USDT,127.75,133.94,126.29,133.86,407429.992,52779073.84370,165214
1631491200000,2021-09-13 00:00:00,ZEC/USDT,131.22,132.59,120.90,127.78,530162.594,66794200.54581,215961
1631404800000,2021-09-12 00:00:00,ZEC/USDT,128.51,133.68,126.10,131.22,357262.869,46579380.14003,149033
1631318400000,2021-09-11 00:00:00,ZEC/USDT,128.15,134.47,126.65,128.50,374388.023,48870165.67312,174879
1631232000000,2021-09-10 00:00:00,ZEC/USDT,137.74,142.64,124.76,128.17,447622.631,59382976.20271,211174
1631145600000,2021-09-09 00:00:00,ZEC/USDT,135.40,143.38,131.71,137.73,595803.727,82348797.78287,221780
1631059200000,2021-09-08 00:00:00,ZEC/USDT,136.33,139.39,120.53,135.41,731302.850,97473963.46347,281792
1630972800000,2021-09-07 00:00:00,ZEC/USDT,171.31,172.07,112.26,136.38,1015708.481,149955792.99204,400976
1630886400000,2021-09-06 00:00:00,ZEC/USDT,173.11,176.38,163.56,171.34,559139.417,95836182.55283,238608
1630800000000,2021-09-05 00:00:00,ZEC/USDT,160.37,176.18,159.33,173.07,652887.592,109494892.86864,275459
1630713600000,2021-09-04 00:00:00,ZEC/USDT,156.71,162.57,155.14,160.34,484461.609,76953889.26904,217456
1630627200000,2021-09-03 00:00:00,ZEC/USDT,150.74,160.07,147.00,156.72,618893.065,95032300.50853,260273
1630540800000,2021-09-02 00:00:00,ZEC/USDT,151.85,155.45,150.08,150.77,325613.759,49718297.26554,158413
1630454400000,2021-09-01 00:00:00,ZEC/USDT,143.88,152.10,140.74,151.87,348023.137,51042049.74036,164224
1630368000000,2021-08-31 00:00:00,ZEC/USDT,141.30,148.36,139.06,143.92,379716.804,54674208.32133,183412
1630281600000,2021-08-30 00:00:00,ZEC/USDT,148.52,149.32,140.41,141.28,318487.423,46200798.18641,151495
1630195200000,2021-08-29 00:00:00,ZEC/USDT,150.79,154.45,146.07,148.50,318960.862,47800175.89693,144910
1630108800000,2021-08-28 00:00:00,ZEC/USDT,152.27,152.73,146.98,150.76,278025.744,41587415.57984,128100
1630022400000,2021-08-27 00:00:00,ZEC/USDT,144.00,152.52,139.75,152.25,444218.549,65013865.47529,193391
1629936000000,2021-08-26 00:00:00,ZEC/USDT,163.94,165.44,143.32,144.00,491381.573,74156205.70949,259334
1629849600000,2021-08-25 00:00:00,ZEC/USDT,155.36,164.72,150.60,163.95,381349.279,60246951.71946,190986
1629763200000,2021-08-24 00:00:00,ZEC/USDT,165.34,171.30,152.14,155.39,500516.378,81258402.15855,212127
1629676800000,2021-08-23 00:00:00,ZEC/USDT,160.79,168.99,159.63,165.35,453859.588,74542940.64493,199433
1629590400000,2021-08-22 00:00:00,ZEC/USDT,156.07,161.97,152.54,160.78,385470.042,60884642.40838,190447
1629504000000,2021-08-21 00:00:00,ZEC/USDT,153.94,158.12,148.01,156.10,441799.409,67860960.79177,202374
1629417600000,2021-08-20 00:00:00,ZEC/USDT,147.52,156.20,146.00,153.95,333913.623,50456855.80053,171370
1629331200000,2021-08-19 00:00:00,ZEC/USDT,140.88,147.99,137.60,147.52,356917.289,50717408.75161,170411
1629244800000,2021-08-18 00:00:00,ZEC/USDT,141.50,145.13,135.01,140.86,437661.699,61690479.10579,191115
1629158400000,2021-08-17 00:00:00,ZEC/USDT,150.17,160.04,140.64,141.45,546485.203,82992930.37081,234343
1629072000000,2021-08-16 00:00:00,ZEC/USDT,155.03,158.23,148.44,150.20,446535.930,68653532.24437,182735
1628985600000,2021-08-15 00:00:00,ZEC/USDT,145.09,156.69,140.71,155.03,473133.936,69723824.21273,200982
1628899200000,2021-08-14 00:00:00,ZEC/USDT,145.00,147.94,137.40,145.09,341226.004,48617083.49739,154280
1628812800000,2021-08-13 00:00:00,ZEC/USDT,133.71,145.33,132.69,144.99,321804.402,44678668.59380,141390
1628726400000,2021-08-12 00:00:00,ZEC/USDT,137.24,143.18,130.61,133.68,421743.920,57305611.59809,180425
1628640000000,2021-08-11 00:00:00,ZEC/USDT,131.97,142.80,131.67,137.29,377331.465,51853926.25070,178268
1628553600000,2021-08-10 00:00:00,ZEC/USDT,130.71,134.58,128.03,131.98,324507.074,42522900.75104,161945
1628467200000,2021-08-09 00:00:00,ZEC/USDT,123.52,132.50,118.75,130.71,393228.928,49948118.11393,184754
1628380800000,2021-08-08 00:00:00,ZEC/USDT,134.29,136.44,121.51,123.51,369627.358,47510930.60047,179101
1628294400000,2021-08-07 00:00:00,ZEC/USDT,126.99,135.02,125.51,134.28,446494.526,58212859.75190,208925
1628208000000,2021-08-06 00:00:00,ZEC/USDT,119.05,128.82,117.44,127.01,310685.612,38017440.73891,164250
1628121600000,2021-08-05 00:00:00,ZEC/USDT,118.08,120.92,114.08,119.03,293207.955,34433772.56271,162608
1628035200000,2021-08-04 00:00:00,ZEC/USDT,114.10,120.72,112.66,118.10,260503.793,30362025.56771,156927
1627948800000,2021-08-03 00:00:00,ZEC/USDT,115.27,116.85,109.24,114.12,298808.680,33630356.94783,168017
1627862400000,2021-08-02 00:00:00,ZEC/USDT,115.51,119.99,113.22,115.28,304672.429,35631991.02431,180263
1627776000000,2021-08-01 00:00:00,ZEC/USDT,111.18,123.52,110.34,115.53,513156.354,60797169.65391,237683
1627689600000,2021-07-31 00:00:00,ZEC/USDT,109.92,112.68,108.78,111.17,236162.193,26159767.31118,99078
1627603200000,2021-07-30 00:00:00,ZEC/USDT,107.85,110.07,102.82,109.89,319146.401,33908941.33294,113737
1627516800000,2021-07-29 00:00:00,ZEC/USDT,105.90,108.89,104.30,107.87,277026.162,29472166.80788,114993
1627430400000,2021-07-28 00:00:00,ZEC/USDT,102.80,106.08,101.38,105.88,353656.508,36669337.27466,132844
1627344000000,2021-07-27 00:00:00,ZEC/USDT,101.30,103.67,97.91,102.84,380764.387,38259425.09391,146846
1627257600000,2021-07-26 00:00:00,ZEC/USDT,100.40,109.74,100.00,101.32,545773.235,57442673.52786,187837
1627171200000,2021-07-25 00:00:00,ZEC/USDT,99.24,100.55,95.59,100.40,254671.341,24942933.23690,113914
1627084800000,2021-07-24 00:00:00,ZEC/USDT,97.69,102.67,96.94,99.23,279819.509,27836893.69789,115751
1626998400000,2021-07-23 00:00:00,ZEC/USDT,97.57,99.07,92.03,97.71,324454.934,31123199.07914,129342
1626912000000,2021-07-22 00:00:00,ZEC/USDT,95.19,97.94,91.34,97.54,344407.507,32540136.78726,135172
1626825600000,2021-07-21 00:00:00,ZEC/USDT,85.58,95.60,84.12,95.18,508053.231,46251251.32100,185015
1626739200000,2021-07-20 00:00:00,ZEC/USDT,89.23,91.73,82.91,85.59,477452.279,41215247.90949,171737
1626652800000,2021-07-19 00:00:00,ZEC/USDT,93.88,100.60,88.80,89.23,745083.063,69523047.80215,233557
1626566400000,2021-07-18 00:00:00,ZEC/USDT,93.12,99.57,92.31,93.86,262997.448,25116041.48313,118334
1626480000000,2021-07-17 00:00:00,ZEC/USDT,93.02,95.81,91.72,93.07,272078.497,25545287.62188,121360
1626393600000,2021-07-16 00:00:00,ZEC/USDT,100.13,102.41,92.45,93.01,310988.097,29963608.72412,143898
1626307200000,2021-07-15 00:00:00,ZEC/USDT,104.46,106.13,97.85,100.15,332422.383,33494806.42012,126609
1626220800000,2021-07-14 00:00:00,ZEC/USDT,104.05,105.78,97.40,104.47,308550.915,31424113.44800,120743
1626134400000,2021-07-13 00:00:00,ZEC/USDT,107.56,108.60,101.75,104.05,225769.308,23850603.58101,107818
1626048000000,2021-07-12 00:00:00,ZEC/USDT,110.83,112.94,104.54,107.59,291495.548,31742123.39734,127929
1625961600000,2021-07-11 00:00:00,ZEC/USDT,108.07,112.57,105.96,110.82,241485.496,26444142.15723,125780
1625875200000,2021-07-10 00:00:00,ZEC/USDT,110.94,113.26,106.20,108.02,237548.864,26033453.95133,128728
1625788800000,2021-07-09 00:00:00,ZEC/USDT,109.31,112.92,105.01,110.93,307010.307,33553065.72413,144716
1625702400000,2021-07-08 00:00:00,ZEC/USDT,118.47,118.69,106.91,109.31,354858.845,40056957.51952,185154
1625616000000,2021-07-07 00:00:00,ZEC/USDT,117.44,122.20,115.35,118.47,378544.370,45022736.97552,168342
1625529600000,2021-07-06 00:00:00,ZEC/USDT,111.14,118.70,110.78,117.46,356689.546,40874353.95808,169940
1625443200000,2021-07-05 00:00:00,ZEC/USDT,120.28,120.34,110.18,111.13,331722.451,38005234.55258,166322
1625356800000,2021-07-04 00:00:00,ZEC/USDT,116.15,125.65,113.14,120.25,418444.180,50030969.06596,209846
1625270400000,2021-07-03 00:00:00,ZEC/USDT,118.40,118.96,112.99,116.16,237193.788,27620516.90661,146687
1625184000000,2021-07-02 00:00:00,ZEC/USDT,120.08,121.62,112.36,118.40,362096.197,41811759.16935,193214
1625097600000,2021-07-01 00:00:00,ZEC/USDT,130.79,130.86,118.45,120.09,397777.849,48747192.82879,201573
1625011200000,2021-06-30 00:00:00,ZEC/USDT,126.46,133.26,121.94,130.80,616731.671,78371998.83853,257251
1624924800000,2021-06-29 00:00:00,ZEC/USDT,118.00,129.58,116.02,126.47,550061.026,67378709.45696,233383
1624838400000,2021-06-28 00:00:00,ZEC/USDT,107.57,118.00,104.53,118.00,418687.827,45871595.07935,199534
1624752000000,2021-06-27 00:00:00,ZEC/USDT,103.54,107.75,98.64,107.58,404787.820,41400853.34639,186179
1624665600000,2021-06-26 00:00:00,ZEC/USDT,99.99,103.62,96.44,103.53,504221.096,50609963.75607,246076
1624579200000,2021-06-25 00:00:00,ZEC/USDT,112.73,116.61,99.59,99.99,584207.403,62740697.48399,239575
1624492800000,2021-06-24 00:00:00,ZEC/USDT,111.68,116.73,106.61,112.76,435768.492,49107469.45079,175300
1624406400000,2021-06-23 00:00:00,ZEC/USDT,106.40,117.50,102.41,111.68,622439.396,69359743.69152,245961
1624320000000,2021-06-22 00:00:00,ZEC/USDT,101.25,110.39,86.17,106.35,1000250.258,99866522.39507,366135
1624233600000,2021-06-21 00:00:00,ZEC/USDT,131.72,133.20,100.81,101.28,728720.158,81644663.80509,288716
1624147200000,2021-06-20 00:00:00,ZEC/USDT,127.85,132.22,119.34,131.74,304012.683,38408219.05176,139575
1624060800000,2021-06-19 00:00:00,ZEC/USDT,132.76,134.89,127.12,127.85,249913.750,32707690.72865,127744
1623974400000,2021-06-18 00:00:00,ZEC/USDT,142.22,143.06,128.99,132.75,360810.106,48841072.57831,201593
1623888000000,2021-06-17 00:00:00,ZEC/USDT,137.14,146.68,136.39,142.22,355870.528,50586019.59320,210268
1623801600000,2021-06-16 00:00:00,ZEC/USDT,136.51,144.03,132.26,137.11,470255.439,65280409.72713,251500
1623715200000,2021-06-15 00:00:00,ZEC/USDT,138.99,141.27,133.22,136.56,241074.736,33013089.72489,125990
1623628800000,2021-06-14 00:00:00,ZEC/USDT,133.00,139.35,128.60,138.96,331839.012,44508464.76703,164181
1623542400000,2021-06-13 00:00:00,ZEC/USDT,125.83,133.21,120.82,133.05,321948.464,40461767.80588,166425
1623456000000,2021-06-12 00:00:00,ZEC/USDT,124.70,129.23,118.67,125.86,378944.119,47216594.16069,189008
1623369600000,2021-06-11 00:00:00,ZEC/USDT,134.04,135.75,122.57,124.74,332068.797,43471474.31903,177597
1623283200000,2021-06-10 00:00:00,ZEC/USDT,145.00,151.62,131.86,134.02,460909.622,65157995.53933,236585
1623196800000,2021-06-09 00:00:00,ZEC/USDT,130.90,145.00,124.10,145.00,492750.233,66681694.74208,271864
1623110400000,2021-06-08 00:00:00,ZEC/USDT,135.71,139.02,118.64,130.91,640125.810,82606469.19124,317376
1623024000000,2021-06-07 00:00:00,ZEC/USDT,149.57,155.16,134.34,135.74,381436.997,56188583.12867,207326
1622937600000,2021-06-06 00:00:00,ZEC/USDT,153.09,156.68,146.93,149.57,300635.550,45669438.83990,169249
1622851200000,2021-06-05 00:00:00,ZEC/USDT,155.20,161.34,147.49,153.07,382849.395,58932512.73025,200876
1622764800000,2021-06-04 00:00:00,ZEC/USDT,173.03,173.09,145.77,155.17,617719.796,96804212.47601,297887
1622678400000,2021-06-03 00:00:00,ZEC/USDT,164.42,175.10,160.19,173.01,390584.299,66216121.92076,219618
1622592000000,2021-06-02 00:00:00,ZEC/USDT,154.02,170.69,148.81,164.39,436887.125,69996513.15333,222658
1622505600000,2021-06-01 00:00:00,ZEC/USDT,161.64,164.49,148.14,153.99,407712.785,63308986.62424,231742
1622419200000,2021-05-31 00:00:00,ZEC/USDT,149.83,162.53,140.89,161.63,498556.802,75484213.82217,283544
1622332800000,2021-05-30 00:00:00,ZEC/USDT,149.19,160.21,137.32,149.85,632104.163,95891798.52570,371333
1622246400000,2021-05-29 00:00:00,ZEC/USDT,164.64,186.99,141.61,149.24,1505675.291,252111524.86250,762291
1622160000000,2021-05-28 00:00:00,ZEC/USDT,150.23,168.23,130.88,164.64,1116082.939,170851883.13316,559588
1622073600000,2021-05-27 00:00:00,ZEC/USDT,158.53,159.61,140.61,150.19,490729.460,73508654.62523,261963
1621987200000,2021-05-26 00:00:00,ZEC/USDT,145.44,159.76,143.07,158.56,544060.512,82568440.77151,299619
1621900800000,2021-05-25 00:00:00,ZEC/USDT,149.41,154.83,130.06,145.45,855910.006,121809194.05186,453931
1621814400000,2021-05-24 00:00:00,ZEC/USDT,114.47,149.42,114.40,149.31,1202954.770,160508784.28510,548619
1621728000000,2021-05-23 00:00:00,ZEC/USDT,142.47,148.94,87.06,114.46,1478264.403,166162035.51885,624677
1621641600000,2021-05-22 00:00:00,ZEC/USDT,156.30,160.98,133.03,142.41,841936.491,123069460.52346,447179
1621555200000,2021-05-21 00:00:00,ZEC/USDT,182.36,191.69,136.19,156.27,1215458.431,200220222.14731,704706
1621468800000,2021-05-20 00:00:00,ZEC/USDT,146.65,194.42,132.90,182.43,1320246.347,221537193.30083,772574
1621382400000,2021-05-19 00:00:00,ZEC/USDT,255.09,262.99,97.54,146.53,1882779.938,346885744.65887,992629
1621296000000,2021-05-18 00:00:00,ZEC/USDT,235.71,261.79,232.83,254.98,611543.672,152970659.12764,413122
1621209600000,2021-05-17 00:00:00,ZEC/USDT,262.26,262.51,226.46,235.72,782224.245,190214882.50624,498212
1621123200000,2021-05-16 00:00:00,ZEC/USDT,271.29,291.38,245.72,262.41,687822.655,185661980.03780,446396
1621036800000,2021-05-15 00:00:00,ZEC/USDT,305.82,316.55,268.24,271.17,587206.273,170368920.49962,444302
1620950400000,2021-05-14 00:00:00,ZEC/USDT,296.61,323.27,285.42,305.81,804151.920,244201035.54003,501649
1620864000000,2021-05-13 00:00:00,ZEC/USDT,281.74,324.19,242.82,296.59,1488745.786,442993133.85468,957336
1620777600000,2021-05-12 00:00:00,ZEC/USDT,302.51,372.62,271.38,282.50,2142109.388,733493980.43848,1351703
1620691200000,2021-05-11 00:00:00,ZEC/USDT,284.09,303.10,272.15,302.52,445227.191,126904800.95236,300454
1620604800000,2021-05-10 00:00:00,ZEC/USDT,305.58,329.43,262.51,284.13,650407.991,196257619.10597,414665
1620518400000,2021-05-09 00:00:00,ZEC/USDT,316.54,318.48,288.30,305.62,381444.520,114079581.97283,311963
1620432000000,2021-05-08 00:00:00,ZEC/USDT,320.22,344.57,295.35,316.52,567537.998,178792854.34612,428521
1620345600000,2021-05-07 00:00:00,ZEC/USDT,309.33,343.85,296.09,320.33,721181.150,229650160.33280,489360
1620259200000,2021-05-06 00:00:00,ZEC/USDT,292.79,326.30,271.37,309.32,715602.074,213707051.36442,498002
1620172800000,2021-05-05 00:00:00,ZEC/USDT,241.47,300.59,237.47,292.69,728726.685,198530818.19166,454755
1620086400000,2021-05-04 00:00:00,ZEC/USDT,250.92,268.00,230.57,241.29,714515.964,175603750.83947,403391
1620000000000,2021-05-03 00:00:00,ZEC/USDT,243.58,255.17,242.84,250.88,276491.289,69151090.62810,199058
1619913600000,2021-05-02 00:00:00,ZEC/USDT,257.85,259.87,241.51,243.58,244217.067,60462730.71484,196187
1619827200000,2021-05-01 00:00:00,ZEC/USDT,245.74,258.98,243.60,257.87,257995.169,64972536.00775,186680
1619740800000,2021-04-30 00:00:00,ZEC/USDT,229.61,249.61,225.55,245.65,276894.118,66025143.39000,193660
1619654400000,2021-04-29 00:00:00,ZEC/USDT,240.93,241.46,223.84,229.58,248919.560,57935101.70896,171374
1619568000000,2021-04-28 00:00:00,ZEC/USDT,242.06,243.71,226.31,240.81,295536.866,69568590.54363,213585
1619481600000,2021-04-27 00:00:00,ZEC/USDT,227.22,242.14,222.63,242.00,335313.631,77645085.59720,217497
1619395200000,2021-04-26 00:00:00,ZEC/USDT,202.51,228.40,200.25,227.24,398254.181,87192392.41887,250851
1619308800000,2021-04-25 00:00:00,ZEC/USDT,198.67,216.23,191.76,202.55,353483.182,72113775.48300,219052
1619222400000,2021-04-24 00:00:00,ZEC/USDT,220.38,220.68,197.13,198.68,437487.826,90647394.24384,273175
1619136000000,2021-04-23 00:00:00,ZEC/USDT,224.08,226.99,167.26,220.39,968408.373,194990070.65405,503566
1619049600000,2021-04-22 00:00:00,ZEC/USDT,237.56,248.79,218.35,224.01,472610.932,112128557.30523,320027
1618963200000,2021-04-21 00:00:00,ZEC/USDT,249.71,256.49,231.53,237.52,502892.082,123178669.79295,330745
1618876800000,2021-04-20 00:00:00,ZEC/USDT,225.93,250.66,209.30,249.76,947243.807,216861016.30016,497917
1618790400000,2021-04-19 00:00:00,ZEC/USDT,260.17,265.30,221.53,225.90,766916.224,186570840.17725,408015
1618704000000,2021-04-18 00:00:00,ZEC/USDT,280.52,286.60,170.00,260.20,1711878.552,402347233.76661,728062
1618617600000,2021-04-17 00:00:00,ZEC/USDT,270.51,299.83,269.61,280.44,643211.529,182663696.44049,383950
1618531200000,2021-04-16 00:00:00,ZEC/USDT,252.74,272.45,235.22,270.46,639037.975,163653824.98344,346274
1618444800000,2021-04-15 00:00:00,ZEC/USDT,238.18,256.46,235.56,252.56,504949.997,125064708.15930,255263
1618358400000,2021-04-14 00:00:00,ZEC/USDT,226.48,244.38,217.43,238.14,575481.475,132703138.12070,290822
1618272000000,2021-04-13 00:00:00,ZEC/USDT,221.56,232.40,218.00,226.43,423212.614,95453346.53824,224501
1618185600000,2021-04-12 00:00:00,ZEC/USDT,222.81,238.00,209.17,221.57,633329.490,142086505.42222,324402
1618099200000,2021-04-11 00:00:00,ZEC/USDT,206.61,232.57,206.45,222.91,648970.687,144070310.61121,322211
1618012800000,2021-04-10 00:00:00,ZEC/USDT,194.75,210.77,193.71,206.59,425478.302,86337673.51031,215112
1617926400000,2021-04-09 00:00:00,ZEC/USDT,184.83,199.00,183.75,194.80,411647.730,79246422.45751,184651
1617840000000,2021-04-08 00:00:00,ZEC/USDT,171.48,185.97,170.28,184.82,336532.070,60196039.88095,163624
1617753600000,2021-04-07 00:00:00,ZEC/USDT,191.27,194.57,162.40,171.50,707354.817,124237071.64156,283140
1617667200000,2021-04-06 00:00:00,ZEC/USDT,197.48,201.15,182.00,191.31,437623.587,83247340.37032,201432
1617580800000,2021-04-05 00:00:00,ZEC/USDT,187.35,200.78,183.12,197.45,500032.825,95508375.19236,232379
1617494400000,2021-04-04 00:00:00,ZEC/USDT,171.74,195.22,169.20,187.34,813399.224,150738241.10254,339194
1617408000000,2021-04-03 00:00:00,ZEC/USDT,169.92,179.33,163.72,171.74,472727.888,80645787.23184,190873
1617321600000,2021-04-02 00:00:00,ZEC/USDT,165.76,178.19,164.00,169.89,463972.935,79997299.93068,210509
1617235200000,2021-04-01 00:00:00,ZEC/USDT,158.50,167.28,152.90,165.75,466487.248,74938041.54602,194953
1617148800000,2021-03-31 00:00:00,ZEC/USDT,154.80,158.72,145.80,158.50,484193.937,74243079.03556,189564
1617062400000,2021-03-30 00:00:00,ZEC/USDT,149.39,157.06,145.83,154.76,482979.531,72987294.67609,195929
1616976000000,2021-03-29 00:00:00,ZEC/USDT,145.03,159.88,141.88,149.38,722018.739,109147521.11712,240664
1616889600000,2021-03-28 00:00:00,ZEC/USDT,133.80,145.20,130.08,145.04,366457.271,50024180.33138,145834
1616803200000,2021-03-27 00:00:00,ZEC/USDT,133.60,135.78,126.43,133.80,248842.345,32643610.45929,108586
1616716800000,2021-03-26 00:00:00,ZEC/USDT,123.11,133.72,123.05,133.58,263526.315,33871286.44831,118662
1616630400000,2021-03-25 00:00:00,ZEC/USDT,127.71,129.00,116.12,123.12,538571.965,65924254.84820,181774
1616544000000,2021-03-24 00:00:00,ZEC/USDT,136.22,141.88,125.37,127.70,284993.779,38627301.02235,131953
1616457600000,2021-03-23 00:00:00,ZEC/USDT,139.73,143.60,135.05,136.19,328900.549,45960513.45571,137894
1616371200000,2021-03-22 00:00:00,ZEC/USDT,148.39,149.96,139.56,139.68,269762.166,39335164.50762,130675
1616284800000,2021-03-21 00:00:00,ZEC/USDT,155.20,156.74,145.36,148.38,282241.269,42336634.03971,128095
1616198400000,2021-03-20 00:00:00,ZEC/USDT,150.39,161.50,149.44,155.22,349073.297,54575787.10120,156216
1616112000000,2021-03-19 00:00:00,ZEC/USDT,143.19,153.46,140.50,150.46,215253.689,31685629.32794,103950
1616025600000,2021-03-18 00:00:00,ZEC/USDT,146.22,151.13,142.00,143.11,254131.988,37101646.17051,117150
1615939200000,2021-03-17 00:00:00,ZEC/USDT,139.46,147.02,134.62,146.21,306500.126,43171874.86517,125624
1615852800000,2021-03-16 00:00:00,ZEC/USDT,135.26,140.50,130.15,139.45,263080.884,35922808.37702,126044
1615766400000,2021-03-15 00:00:00,ZEC/USDT,143.26,147.31,134.02,135.32,369300.329,51361578.31469,159828
1615680000000,2021-03-14 00:00:00,ZEC/USDT,156.42,158.61,143.25,143.25,277721.282,41548044.36964,132555
1615593600000,2021-03-13 00:00:00,ZEC/USDT,145.55,160.54,137.28,156.42,395358.741,58744533.61975,167861
1615507200000,2021-03-12 00:00:00,ZEC/USDT,152.03,156.97,141.92,145.53,428063.931,64064492.63049,177775
1615420800000,2021-03-11 00:00:00,ZEC/USDT,139.94,158.99,135.86,152.05,655516.049,97054358.73411,240396
1615334400000,2021-03-10 00:00:00,ZEC/USDT,137.95,142.35,131.35,140.02,375582.526,51203570.78230,157298
1615248000000,2021-03-09 00:00:00,ZEC/USDT,129.75,138.74,128.03,137.94,341519.791,45839318.29423,138301
1615161600000,2021-03-08 00:00:00,ZEC/USDT,130.24,133.00,124.51,129.74,221501.101,28396618.97097,97380
1615075200000,2021-03-07 00:00:00,ZEC/USDT,125.35,130.33,124.54,130.26,222506.822,28279790.35454,91945
1614988800000,2021-03-06 00:00:00,ZEC/USDT,121.33,127.05,118.91,125.27,272303.940,33448565.12967,103018
1614902400000,2021-03-05 00:00:00,ZEC/USDT,122.22,124.41,113.16,121.31,396662.449,46807064.03427,141943
1614816000000,2021-03-04 00:00:00,ZEC/USDT,126.77,130.09,117.79,122.24,387205.630,47832327.97573,141567
1614729600000,2021-03-03 00:00:00,ZEC/USDT,120.58,131.10,119.16,126.77,376181.180,47925368.85214,137220
1614643200000,2021-03-02 00:00:00,ZEC/USDT,124.50,126.85,116.40,120.62,401002.840,48925263.83837,130220
1614556800000,2021-03-01 00:00:00,ZEC/USDT,111.39,126.28,110.12,124.50,491849.975,57966446.87644,159016
1614470400000,2021-02-28 00:00:00,ZEC/USDT,119.78,120.48,104.36,111.42,443240.238,49434634.53758,149154
1614384000000,2021-02-27 00:00:00,ZEC/USDT,118.27,125.19,117.45,119.77,281188.552,34371814.29850,112558
1614297600000,2021-02-26 00:00:00,ZEC/USDT,121.43,125.20,113.43,118.28,492680.915,58900506.91045,175404
1614211200000,2021-02-25 00:00:00,ZEC/USDT,131.02,139.80,120.02,121.43,471560.445,62741567.17029,162523
1614124800000,2021-02-24 00:00:00,ZEC/USDT,127.16,135.35,122.11,131.00,682451.950,88239831.39472,229545
1614038400000,2021-02-23 00:00:00,ZEC/USDT,144.53,145.67,103.24,127.17,1134772.847,140254261.87012,461994
1613952000000,2021-02-22 00:00:00,ZEC/USDT,162.19,163.22,120.03,144.49,852096.476,124045352.61349,320776
1613865600000,2021-02-21 00:00:00,ZEC/USDT,164.24,168.38,158.53,162.11,399856.494,65541754.17562,185089
1613779200000,2021-02-20 00:00:00,ZEC/USDT,180.61,186.26,155.09,164.30,686856.270,119469642.24297,270637
1613692800000,2021-02-19 00:00:00,ZEC/USDT,169.63,191.40,162.47,180.74,757229.623,135125732.68180,327549
1613606400000,2021-02-18 00:00:00,ZEC/USDT,168.69,180.34,157.70,169.61,579342.888,97684657.61399,238789
1613520000000,2021-02-17 00:00:00,ZEC/USDT,155.94,174.24,147.31,168.70,584987.401,94460755.52071,235651
1613433600000,2021-02-16 00:00:00,ZEC/USDT,159.12,168.57,148.58,155.95,733183.477,116725475.81425,268781
1613347200000,2021-02-15 00:00:00,ZEC/USDT,156.63,180.00,124.72,158.99,1204752.345,187844685.44847,402052
1613260800000,2021-02-14 00:00:00,ZEC/USDT,176.59,180.67,153.09,156.62,726608.892,121788224.98146,301053
1613174400000,2021-02-13 00:00:00,ZEC/USDT,143.15,191.27,143.12,176.61,1346659.475,220649734.41362,500985
1613088000000,2021-02-12 00:00:00,ZEC/USDT,142.72,149.73,133.00,143.15,607840.723,86365688.16004,221827
1613001600000,2021-02-11 00:00:00,ZEC/USDT,116.64,150.61,113.13,142.70,986998.825,132140123.80181,361769
1612915200000,2021-02-10 00:00:00,ZEC/USDT,109.06,122.68,106.27,116.60,799435.785,90945376.59324,258444
1612828800000,2021-02-09 00:00:00,ZEC/USDT,98.36,110.59,97.54,109.05,540340.526,56343916.81721,179044
1612742400000,2021-02-08 00:00:00,ZEC/USDT,92.48,98.78,91.25,98.30,334824.060,31872885.30636,100025
1612656000000,2021-02-07 00:00:00,ZEC/USDT,94.54,95.92,88.75,92.41,356023.030,32965942.86648,112989
