https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NEO,Volume USDT,tradecount
1632787200000,2021-09-28 00:00:00,NEO/USDT,37.374,38.061,35.669,35.846,1284664.06,47587498.75501,202388
1632700800000,2021-09-27 00:00:00,NEO/USDT,38.652,39.923,37.353,37.376,1207592.06,46897477.73954,218562
1632614400000,2021-09-26 00:00:00,NEO/USDT,38.964,39.744,35.761,38.657,1529530.49,58217186.88791,248043
1632528000000,2021-09-25 00:00:00,NEO/USDT,39.695,40.430,38.049,38.968,1113341.73,43702019.32859,201667
1632441600000,2021-09-24 00:00:00,NEO/USDT,43.870,44.129,37.628,39.693,1971249.07,79059751.92066,304469
1632355200000,2021-09-23 00:00:00,NEO/USDT,42.907,44.222,41.694,43.878,1404125.39,60456720.18013,234212
1632268800000,2021-09-22 00:00:00,NEO/USDT,37.453,43.255,36.543,42.899,1904818.15,76972888.17558,261188
1632182400000,2021-09-21 00:00:00,NEO/USDT,41.553,42.193,36.628,37.457,1908906.51,76246661.38920,284386
1632096000000,2021-09-20 00:00:00,NEO/USDT,48.171,48.263,40.717,41.569,1979315.66,86251004.46771,284647
1632009600000,2021-09-19 00:00:00,NEO/USDT,49.654,50.419,47.300,48.169,937765.20,45947627.10782,148073
1631923200000,2021-09-18 00:00:00,NEO/USDT,48.810,50.810,48.091,49.648,970312.26,48212868.28813,164149
1631836800000,2021-09-17 00:00:00,NEO/USDT,50.614,51.245,48.104,48.800,1070961.78,53138085.64191,183486
1631750400000,2021-09-16 00:00:00,NEO/USDT,52.810,53.150,49.200,50.603,1471747.76,75788140.14359,225667
1631664000000,2021-09-15 00:00:00,NEO/USDT,51.785,52.900,50.831,52.832,1354453.13,70216363.34396,216325
1631577600000,2021-09-14 00:00:00,NEO/USDT,48.442,52.153,47.854,51.790,2273099.69,115184067.99405,320551
1631491200000,2021-09-13 00:00:00,NEO/USDT,51.564,51.788,45.681,48.433,1852007.78,89323209.99341,284620
1631404800000,2021-09-12 00:00:00,NEO/USDT,49.028,52.021,47.566,51.564,1303411.60,65490152.22513,186962
1631318400000,2021-09-11 00:00:00,NEO/USDT,48.074,50.129,47.228,49.019,1107907.01,54195802.78511,161579
1631232000000,2021-09-10 00:00:00,NEO/USDT,50.653,53.000,46.425,48.074,2241742.17,112493182.65271,291553
1631145600000,2021-09-09 00:00:00,NEO/USDT,49.110,52.338,48.228,50.661,1917466.72,96830123.04340,260262
1631059200000,2021-09-08 00:00:00,NEO/USDT,49.879,51.407,44.238,49.115,2725358.39,131863440.10507,358334
1630972800000,2021-09-07 00:00:00,NEO/USDT,63.754,64.331,41.338,49.877,5106937.58,278139760.61071,697399
1630886400000,2021-09-06 00:00:00,NEO/USDT,65.882,67.010,60.900,63.741,3666933.59,235556853.30737,507098
1630800000000,2021-09-05 00:00:00,NEO/USDT,58.068,66.403,57.584,65.882,4211262.76,261404310.88423,546556
1630713600000,2021-09-04 00:00:00,NEO/USDT,57.350,59.017,57.052,58.067,1914907.00,111312439.37791,287860
1630627200000,2021-09-03 00:00:00,NEO/USDT,55.496,59.335,54.030,57.371,2551906.46,145941883.82489,370956
1630540800000,2021-09-02 00:00:00,NEO/USDT,55.238,57.079,54.456,55.502,1886166.51,104867407.40716,273849
1630454400000,2021-09-01 00:00:00,NEO/USDT,52.147,55.523,50.301,55.245,2016748.33,107649120.61303,297407
1630368000000,2021-08-31 00:00:00,NEO/USDT,51.613,54.215,51.011,52.147,1411536.90,74154834.23100,220738
1630281600000,2021-08-30 00:00:00,NEO/USDT,54.486,54.640,51.052,51.593,1218564.21,64562294.33974,190400
1630195200000,2021-08-29 00:00:00,NEO/USDT,54.640,57.192,53.669,54.485,1292402.35,71232959.32436,216307
1630108800000,2021-08-28 00:00:00,NEO/USDT,55.496,56.223,53.298,54.627,1050399.43,57227678.74757,173927
1630022400000,2021-08-27 00:00:00,NEO/USDT,51.380,55.785,49.582,55.505,2018806.64,106711600.56900,294253
1629936000000,2021-08-26 00:00:00,NEO/USDT,56.380,58.904,51.064,51.380,2239368.77,120071745.34246,339765
1629849600000,2021-08-25 00:00:00,NEO/USDT,55.574,57.168,52.444,56.381,2378635.03,131709853.40598,344104
1629763200000,2021-08-24 00:00:00,NEO/USDT,60.878,63.112,54.677,55.572,3564217.91,209644214.46840,499513
1629676800000,2021-08-23 00:00:00,NEO/USDT,55.549,62.029,55.065,60.883,4315477.63,255644689.99221,507753
1629590400000,2021-08-22 00:00:00,NEO/USDT,55.436,57.007,53.500,55.541,1407031.94,77928149.20067,220537
1629504000000,2021-08-21 00:00:00,NEO/USDT,56.570,57.448,55.000,55.448,1516099.82,85118467.87752,235393
1629417600000,2021-08-20 00:00:00,NEO/USDT,54.410,56.791,53.994,56.568,1752120.44,97420120.43057,259641
1629331200000,2021-08-19 00:00:00,NEO/USDT,51.636,54.460,49.116,54.404,1734356.30,89539605.31832,246885
1629244800000,2021-08-18 00:00:00,NEO/USDT,51.883,53.448,48.527,51.628,2228140.93,114568647.76793,319433
1629158400000,2021-08-17 00:00:00,NEO/USDT,56.378,58.251,51.374,51.884,2112261.13,117049548.67657,326892
1629072000000,2021-08-16 00:00:00,NEO/USDT,59.052,60.355,55.459,56.377,2651506.58,154897521.74661,352859
1628985600000,2021-08-15 00:00:00,NEO/USDT,55.856,59.900,52.796,59.047,2669529.75,149851360.26376,373788
1628899200000,2021-08-14 00:00:00,NEO/USDT,55.460,57.072,52.750,55.875,2732945.43,150353940.51866,376541
1628812800000,2021-08-13 00:00:00,NEO/USDT,48.659,56.022,47.991,55.438,2617205.61,136557043.77450,348866
1628726400000,2021-08-12 00:00:00,NEO/USDT,48.754,53.072,46.300,48.659,2805767.94,138671307.43702,388015
1628640000000,2021-08-11 00:00:00,NEO/USDT,46.768,51.020,46.754,48.747,2614000.41,128308989.23586,344182
1628553600000,2021-08-10 00:00:00,NEO/USDT,46.532,47.750,44.477,46.755,2148917.86,99477624.13984,276786
1628467200000,2021-08-09 00:00:00,NEO/USDT,45.094,46.980,43.456,46.532,1741615.35,79427485.50569,241124
1628380800000,2021-08-08 00:00:00,NEO/USDT,46.983,48.284,43.906,45.077,2146555.62,98927002.02842,307953
1628294400000,2021-08-07 00:00:00,NEO/USDT,44.509,48.423,44.023,46.985,3028036.21,141515555.45094,396178
1628208000000,2021-08-06 00:00:00,NEO/USDT,43.930,45.564,43.015,44.505,2068665.19,91377078.94383,271563
1628121600000,2021-08-05 00:00:00,NEO/USDT,43.672,44.426,41.379,43.935,1862958.38,80467922.45801,257218
1628035200000,2021-08-04 00:00:00,NEO/USDT,41.496,44.800,40.850,43.679,1979994.36,84990526.34435,265111
1627948800000,2021-08-03 00:00:00,NEO/USDT,43.410,43.902,40.677,41.496,1820783.40,76290969.90358,276765
1627862400000,2021-08-02 00:00:00,NEO/USDT,42.113,46.626,41.115,43.411,3744433.29,164745125.00501,469408
1627776000000,2021-08-01 00:00:00,NEO/USDT,45.807,45.906,41.189,42.101,3938099.85,173961249.17341,450548
1627689600000,2021-07-31 00:00:00,NEO/USDT,41.659,48.410,40.511,45.791,11192447.20,511964347.67091,1003027
1627603200000,2021-07-30 00:00:00,NEO/USDT,35.249,42.500,33.610,41.660,4544518.64,171707076.52234,450416
1627516800000,2021-07-29 00:00:00,NEO/USDT,34.562,35.568,33.530,35.246,1008233.59,34778711.34866,139676
1627430400000,2021-07-28 00:00:00,NEO/USDT,34.037,34.834,32.915,34.560,1611560.67,54832013.92862,191413
1627344000000,2021-07-27 00:00:00,NEO/USDT,32.442,34.275,31.341,34.046,1980422.09,65136016.37034,196418
1627257600000,2021-07-26 00:00:00,NEO/USDT,30.715,35.614,30.541,32.443,3071033.79,103795785.40219,286804
1627171200000,2021-07-25 00:00:00,NEO/USDT,30.704,31.107,29.536,30.715,1188346.31,35960707.72047,129827
1627084800000,2021-07-24 00:00:00,NEO/USDT,29.562,31.253,29.100,30.701,1503569.17,45558212.51955,161306
1626998400000,2021-07-23 00:00:00,NEO/USDT,28.898,29.723,27.873,29.554,1309068.41,37767147.58748,144478
1626912000000,2021-07-22 00:00:00,NEO/USDT,27.898,29.465,27.306,28.898,1418963.58,40215867.58729,159486
1626825600000,2021-07-21 00:00:00,NEO/USDT,25.817,28.846,25.197,27.897,1824293.17,50143221.71835,177450
1626739200000,2021-07-20 00:00:00,NEO/USDT,27.698,28.199,25.000,25.817,1670097.49,43310181.31682,172951
1626652800000,2021-07-19 00:00:00,NEO/USDT,29.690,29.890,27.563,27.695,960925.31,27412933.39782,118952
1626566400000,2021-07-18 00:00:00,NEO/USDT,29.559,30.740,28.956,29.691,859514.33,25626897.67729,102396
1626480000000,2021-07-17 00:00:00,NEO/USDT,29.662,30.340,28.908,29.562,987543.97,29192133.62689,126586
1626393600000,2021-07-16 00:00:00,NEO/USDT,31.378,31.874,29.525,29.665,1087036.54,33212297.81295,142128
1626307200000,2021-07-15 00:00:00,NEO/USDT,32.810,33.264,30.719,31.382,983452.85,31173774.52706,130357
1626220800000,2021-07-14 00:00:00,NEO/USDT,33.439,33.565,30.725,32.815,1394204.19,44811748.44708,158152
1626134400000,2021-07-13 00:00:00,NEO/USDT,33.718,34.154,32.412,33.439,1198673.39,39841009.38775,142272
1626048000000,2021-07-12 00:00:00,NEO/USDT,34.202,35.214,32.656,33.718,1202335.68,40840785.65769,143142
1625961600000,2021-07-11 00:00:00,NEO/USDT,34.066,34.721,33.389,34.197,810464.88,27622672.83095,113160
1625875200000,2021-07-10 00:00:00,NEO/USDT,34.649,35.426,33.219,34.065,885049.85,30325808.56673,127460
1625788800000,2021-07-09 00:00:00,NEO/USDT,33.987,35.188,32.183,34.647,1404124.20,47740807.47227,165173
1625702400000,2021-07-08 00:00:00,NEO/USDT,36.986,37.028,33.135,33.990,1719208.47,59228612.50689,191160
1625616000000,2021-07-07 00:00:00,NEO/USDT,36.844,38.467,36.450,36.985,1142149.76,43075569.88410,150376
1625529600000,2021-07-06 00:00:00,NEO/USDT,35.924,37.942,35.792,36.851,1149198.70,42425050.77525,162685
1625443200000,2021-07-05 00:00:00,NEO/USDT,37.522,37.527,35.090,35.924,1705856.32,61812275.30044,196508
1625356800000,2021-07-04 00:00:00,NEO/USDT,36.325,38.730,35.450,37.513,1575992.21,59171036.20567,191213
1625270400000,2021-07-03 00:00:00,NEO/USDT,35.415,37.545,34.918,36.326,1565350.00,57022691.24307,186883
1625184000000,2021-07-02 00:00:00,NEO/USDT,34.080,35.494,33.343,35.418,1802318.67,61647150.57475,203545
1625097600000,2021-07-01 00:00:00,NEO/USDT,36.624,36.653,33.351,34.080,1714027.14,58778692.74139,195440
1625011200000,2021-06-30 00:00:00,NEO/USDT,35.106,37.786,33.396,36.629,3026356.29,107570116.28700,298666
1624924800000,2021-06-29 00:00:00,NEO/USDT,33.158,36.901,32.993,35.103,2635682.94,93141606.95825,253569
1624838400000,2021-06-28 00:00:00,NEO/USDT,31.929,33.324,30.476,33.159,2071215.80,65812651.22899,221847
1624752000000,2021-06-27 00:00:00,NEO/USDT,31.144,32.376,29.534,31.930,2123582.79,65268534.54768,213791
1624665600000,2021-06-26 00:00:00,NEO/USDT,31.176,32.626,29.279,31.144,1829204.27,56168738.58598,204418
1624579200000,2021-06-25 00:00:00,NEO/USDT,35.026,35.940,30.622,31.180,1797757.56,59300265.89409,207146
1624492800000,2021-06-24 00:00:00,NEO/USDT,33.453,35.486,31.503,35.022,1359569.43,46027213.52696,173338
1624406400000,2021-06-23 00:00:00,NEO/USDT,30.130,34.987,28.592,33.442,2249317.45,73826882.58261,246604
1624320000000,2021-06-22 00:00:00,NEO/USDT,32.000,34.377,25.910,30.125,4829238.32,145004383.13391,448387
1624233600000,2021-06-21 00:00:00,NEO/USDT,44.680,44.935,31.827,32.020,2589855.41,96645199.20215,317074
1624147200000,2021-06-20 00:00:00,NEO/USDT,44.412,45.199,40.721,44.682,924001.65,39888979.05157,153113
1624060800000,2021-06-19 00:00:00,NEO/USDT,45.403,46.551,44.266,44.411,606599.43,27551701.09017,120281
1623974400000,2021-06-18 00:00:00,NEO/USDT,48.628,48.628,44.014,45.422,859917.22,39839412.98155,143019
1623888000000,2021-06-17 00:00:00,NEO/USDT,48.657,50.673,47.654,48.615,699238.40,34451509.94597,123416
1623801600000,2021-06-16 00:00:00,NEO/USDT,50.138,51.251,47.494,48.673,883764.06,43378145.36622,145138
1623715200000,2021-06-15 00:00:00,NEO/USDT,50.742,52.000,49.079,50.137,818288.38,41291667.03243,140402
1623628800000,2021-06-14 00:00:00,NEO/USDT,49.188,51.745,48.352,50.742,984012.88,49195652.28792,162865
1623542400000,2021-06-13 00:00:00,NEO/USDT,46.259,49.555,44.550,49.215,844426.42,39177853.89052,144891
1623456000000,2021-06-12 00:00:00,NEO/USDT,47.432,47.444,43.910,46.254,1054994.71,48278892.54895,178581
1623369600000,2021-06-11 00:00:00,NEO/USDT,50.590,51.028,46.574,47.432,1108258.51,54724043.05772,196819
1623283200000,2021-06-10 00:00:00,NEO/USDT,51.315,55.032,49.663,50.590,1815098.28,95200191.83130,261098
1623196800000,2021-06-09 00:00:00,NEO/USDT,48.744,51.333,45.906,51.314,1580021.07,77218397.26183,215983
1623110400000,2021-06-08 00:00:00,NEO/USDT,51.122,52.005,44.609,48.745,2225647.96,106888871.05922,271640
1623024000000,2021-06-07 00:00:00,NEO/USDT,56.724,58.337,50.600,51.116,1200651.84,66789056.98690,188990
1622937600000,2021-06-06 00:00:00,NEO/USDT,55.567,57.700,55.030,56.720,908496.45,51192963.35822,141893
1622851200000,2021-06-05 00:00:00,NEO/USDT,56.204,60.644,53.884,55.563,1453599.20,82822328.92897,222661
1622764800000,2021-06-04 00:00:00,NEO/USDT,61.351,62.600,53.034,56.200,1821883.41,103395185.83660,255052
1622678400000,2021-06-03 00:00:00,NEO/USDT,57.790,62.707,57.500,61.352,2101506.59,128078067.80140,296269
1622592000000,2021-06-02 00:00:00,NEO/USDT,53.916,60.316,52.480,57.769,1456853.63,82843372.78289,230945
1622505600000,2021-06-01 00:00:00,NEO/USDT,55.885,56.808,52.166,53.918,1311611.25,71042607.81816,198682
1622419200000,2021-05-31 00:00:00,NEO/USDT,51.490,56.015,49.252,55.875,1211967.67,63968348.23437,182951
1622332800000,2021-05-30 00:00:00,NEO/USDT,50.156,53.595,46.849,51.489,1349643.93,69007040.86470,189374
1622246400000,2021-05-29 00:00:00,NEO/USDT,54.342,56.892,47.970,50.135,1630239.73,85016702.49903,220243
1622160000000,2021-05-28 00:00:00,NEO/USDT,62.913,63.237,52.238,54.351,2061353.86,116652078.74591,284301
1622073600000,2021-05-27 00:00:00,NEO/USDT,62.449,66.700,56.633,62.927,2254685.45,139404620.47114,305491
1621987200000,2021-05-26 00:00:00,NEO/USDT,56.529,63.496,55.040,62.454,1726019.55,103785899.90086,256613
1621900800000,2021-05-25 00:00:00,NEO/USDT,53.970,59.547,50.870,56.497,3024094.77,167295612.16038,376117
1621814400000,2021-05-24 00:00:00,NEO/USDT,43.042,54.400,41.221,53.985,3293543.66,157861740.37022,360375
1621728000000,2021-05-23 00:00:00,NEO/USDT,51.383,54.383,35.608,43.041,4535769.35,194283173.52664,468737
1621641600000,2021-05-22 00:00:00,NEO/USDT,57.805,58.290,49.121,51.403,2102456.16,112023270.24743,297491
1621555200000,2021-05-21 00:00:00,NEO/USDT,71.397,72.444,49.787,57.813,3484707.78,214211614.58886,476175
1621468800000,2021-05-20 00:00:00,NEO/USDT,54.996,71.811,48.948,71.356,4176181.00,258612082.88945,553769
1621382400000,2021-05-19 00:00:00,NEO/USDT,87.492,89.162,36.369,54.989,5694352.65,377297439.89813,742813
1621296000000,2021-05-18 00:00:00,NEO/USDT,85.641,92.321,84.354,87.444,2055364.05,181029180.42714,409072
1621209600000,2021-05-17 00:00:00,NEO/USDT,92.881,92.932,79.813,85.681,3815867.07,328202885.66481,604740
1621123200000,2021-05-16 00:00:00,NEO/USDT,92.688,101.394,86.562,92.895,2683318.96,253313089.10800,457714
1621036800000,2021-05-15 00:00:00,NEO/USDT,100.869,102.093,91.407,92.716,1898492.46,183278695.79144,363509
1620950400000,2021-05-14 00:00:00,NEO/USDT,96.680,103.798,95.016,100.891,2050789.56,203564477.89420,347030
1620864000000,2021-05-13 00:00:00,NEO/USDT,94.270,102.250,86.655,96.676,4103552.00,392940486.93416,637965
1620777600000,2021-05-12 00:00:00,NEO/USDT,115.672,116.653,91.660,94.083,2719995.51,293054159.95099,488870
1620691200000,2021-05-11 00:00:00,NEO/USDT,104.868,116.721,100.215,115.722,2415386.36,260226826.13787,513876
1620604800000,2021-05-10 00:00:00,NEO/USDT,119.688,122.196,95.335,104.859,2880009.82,323725074.41207,550546
1620518400000,2021-05-09 00:00:00,NEO/USDT,116.512,122.687,110.377,119.713,2565546.98,299154464.23421,506279
1620432000000,2021-05-08 00:00:00,NEO/USDT,117.846,121.717,111.716,116.513,2129719.06,248981053.17561,431005
1620345600000,2021-05-07 00:00:00,NEO/USDT,122.895,141.379,110.344,117.812,5779306.28,728278415.29113,1169336
1620259200000,2021-05-06 00:00:00,NEO/USDT,114.985,128.665,110.028,122.889,4999320.96,595660068.00786,905509
1620172800000,2021-05-05 00:00:00,NEO/USDT,96.458,117.083,95.104,114.982,3502412.48,374351059.56305,576016
1620086400000,2021-05-04 00:00:00,NEO/USDT,107.312,107.700,93.580,96.449,3421419.10,342322148.90118,586409
1620000000000,2021-05-03 00:00:00,NEO/USDT,106.924,114.314,105.414,107.311,2526482.84,278102230.98361,444988
1619913600000,2021-05-02 00:00:00,NEO/USDT,102.451,109.949,98.700,106.956,3066679.21,321762348.72455,530700
1619827200000,2021-05-01 00:00:00,NEO/USDT,97.173,104.000,93.750,102.451,1824746.96,179149992.58007,327717
1619740800000,2021-04-30 00:00:00,NEO/USDT,89.543,99.863,87.980,97.173,1986593.79,186883324.10214,361677
1619654400000,2021-04-29 00:00:00,NEO/USDT,91.912,93.400,86.168,89.543,1597548.40,144327988.83143,293299
1619568000000,2021-04-28 00:00:00,NEO/USDT,94.152,98.059,86.669,91.912,2151383.90,196611728.18307,379579
1619481600000,2021-04-27 00:00:00,NEO/USDT,90.227,95.802,88.691,94.140,2171156.75,201956869.47688,406171
1619395200000,2021-04-26 00:00:00,NEO/USDT,79.511,91.482,78.721,90.188,2447132.12,212017544.25553,454278
1619308800000,2021-04-25 00:00:00,NEO/USDT,79.441,88.273,74.177,79.511,2548968.57,206787852.90375,432490
1619222400000,2021-04-24 00:00:00,NEO/USDT,86.093,90.500,78.601,79.499,2462293.14,205591115.23777,423857
1619136000000,2021-04-23 00:00:00,NEO/USDT,89.829,91.655,73.242,86.095,4591785.54,372592987.01026,721644
1619049600000,2021-04-22 00:00:00,NEO/USDT,96.960,105.125,85.001,89.829,4086968.75,393632856.26259,701463
1618963200000,2021-04-21 00:00:00,NEO/USDT,108.161,109.340,95.550,96.924,2885426.59,296304891.58692,516294
1618876800000,2021-04-20 00:00:00,NEO/USDT,109.223,115.744,97.606,108.224,5508587.86,586352999.81348,922761
1618790400000,2021-04-19 00:00:00,NEO/USDT,120.017,134.357,102.941,109.211,9702128.99,1137786746.72445,1727581
1618704000000,2021-04-18 00:00:00,NEO/USDT,94.068,121.219,70.516,120.076,8437490.85,789805599.39916,1288417
1618617600000,2021-04-17 00:00:00,NEO/USDT,86.972,105.937,86.105,94.051,4453525.69,426190474.20545,758133
1618531200000,2021-04-16 00:00:00,NEO/USDT,74.891,88.401,74.786,86.993,5087805.54,413794654.11905,729269
1618444800000,2021-04-15 00:00:00,NEO/USDT,69.318,75.118,66.700,74.901,2035131.44,143165591.68393,330145
1618358400000,2021-04-14 00:00:00,NEO/USDT,66.723,71.257,63.462,69.325,2417772.59,163487093.29492,361414
1618272000000,2021-04-13 00:00:00,NEO/USDT,64.685,68.760,62.500,66.702,1602402.52,105271769.56754,271412
1618185600000,2021-04-12 00:00:00,NEO/USDT,64.055,65.115,60.753,64.699,1458857.78,92383350.30883,239109
1618099200000,2021-04-11 00:00:00,NEO/USDT,61.783,66.969,61.151,64.046,1618110.53,103326589.22535,289911
1618012800000,2021-04-10 00:00:00,NEO/USDT,60.959,63.601,59.550,61.782,1377590.13,85219534.66639,209510
1617926400000,2021-04-09 00:00:00,NEO/USDT,63.432,63.613,60.137,60.946,1088952.34,67286834.59547,183676
1617840000000,2021-04-08 00:00:00,NEO/USDT,59.872,63.472,58.365,63.439,1519953.13,92949200.12815,234687
1617753600000,2021-04-07 00:00:00,NEO/USDT,63.060,68.638,56.225,59.889,3767286.44,235485004.37571,502398
1617667200000,2021-04-06 00:00:00,NEO/USDT,59.163,64.891,57.830,63.081,3050210.94,187874464.92393,416753
1617580800000,2021-04-05 00:00:00,NEO/USDT,54.602,60.000,51.720,59.192,2230636.85,124444164.77254,299628
1617494400000,2021-04-04 00:00:00,NEO/USDT,50.759,54.699,49.711,54.607,1670022.57,88106479.81684,211581
1617408000000,2021-04-03 00:00:00,NEO/USDT,53.085,56.832,50.542,50.753,2387601.39,128235549.24137,298871
1617321600000,2021-04-02 00:00:00,NEO/USDT,52.417,55.400,51.016,53.086,1807550.63,96413211.24402,229226
1617235200000,2021-04-01 00:00:00,NEO/USDT,50.935,54.042,50.321,52.428,2737775.60,143248500.39025,326250
1617148800000,2021-03-31 00:00:00,NEO/USDT,45.023,52.339,42.287,50.935,3943633.18,185728198.53614,415538
1617062400000,2021-03-30 00:00:00,NEO/USDT,45.605,46.231,44.266,45.019,1540811.29,69595716.96637,176294
1616976000000,2021-03-29 00:00:00,NEO/USDT,44.843,46.580,43.524,45.612,1717016.56,77793224.90686,223544
1616889600000,2021-03-28 00:00:00,NEO/USDT,41.194,45.129,40.918,44.841,2532085.13,110270804.20812,270463
1616803200000,2021-03-27 00:00:00,NEO/USDT,41.750,42.744,40.403,41.194,1027393.02,42754225.99910,152566
1616716800000,2021-03-26 00:00:00,NEO/USDT,38.692,42.029,38.678,41.753,1337453.01,54366964.80608,177637
1616630400000,2021-03-25 00:00:00,NEO/USDT,39.502,41.000,37.637,38.696,2504263.08,98084762.19510,279823
1616544000000,2021-03-24 00:00:00,NEO/USDT,41.107,45.465,37.673,39.493,3038010.61,129497361.21617,309759
1616457600000,2021-03-23 00:00:00,NEO/USDT,40.700,42.406,40.020,41.108,1327247.94,54880138.22922,178528
1616371200000,2021-03-22 00:00:00,NEO/USDT,42.488,44.305,40.100,40.693,1685218.23,71713159.02990,195179
1616284800000,2021-03-21 00:00:00,NEO/USDT,43.104,43.621,41.110,42.517,1098876.35,46612314.49212,150919
1616198400000,2021-03-20 00:00:00,NEO/USDT,44.071,45.571,42.878,43.090,1168186.36,52104018.54931,143705
1616112000000,2021-03-19 00:00:00,NEO/USDT,43.723,45.700,42.490,44.070,1191785.20,53090676.01934,163420
1616025600000,2021-03-18 00:00:00,NEO/USDT,46.581,48.118,43.232,43.718,2119208.35,96357063.43160,229384
1615939200000,2021-03-17 00:00:00,NEO/USDT,40.851,46.720,40.173,46.587,3136287.23,136279936.13632,321388
1615852800000,2021-03-16 00:00:00,NEO/USDT,38.638,41.007,37.450,40.850,1188898.19,46954583.52903,152770
1615766400000,2021-03-15 00:00:00,NEO/USDT,39.604,41.096,37.264,38.659,1331929.81,52187755.68456,163427
1615680000000,2021-03-14 00:00:00,NEO/USDT,42.177,43.110,39.525,39.603,1328632.37,54472066.03952,147527
1615593600000,2021-03-13 00:00:00,NEO/USDT,39.926,42.729,38.420,42.178,1652524.30,67776631.34499,164622
1615507200000,2021-03-12 00:00:00,NEO/USDT,42.073,42.179,38.430,39.928,1781680.88,71882731.99502,192247
1615420800000,2021-03-11 00:00:00,NEO/USDT,40.936,42.799,39.073,42.072,1785041.79,72882090.18018,192023
1615334400000,2021-03-10 00:00:00,NEO/USDT,42.687,43.259,39.836,40.931,1906437.55,79123565.82929,204021
1615248000000,2021-03-09 00:00:00,NEO/USDT,40.170,43.252,39.704,42.693,1641867.17,68649957.74854,188641
1615161600000,2021-03-08 00:00:00,NEO/USDT,39.337,40.199,37.835,40.182,971237.16,37814203.29455,122562
1615075200000,2021-03-07 00:00:00,NEO/USDT,38.146,39.443,38.046,39.338,824265.05,31970334.79349,102504
1614988800000,2021-03-06 00:00:00,NEO/USDT,37.439,38.609,36.626,38.126,854783.70,32271888.18776,105885
1614902400000,2021-03-05 00:00:00,NEO/USDT,37.869,38.178,35.705,37.446,1210202.84,44997877.71713,142500
1614816000000,2021-03-04 00:00:00,NEO/USDT,39.622,41.040,36.719,37.870,1503981.42,58344616.21346,171472
1614729600000,2021-03-03 00:00:00,NEO/USDT,37.737,41.450,37.338,39.638,1478829.68,59148402.35792,165579
1614643200000,2021-03-02 00:00:00,NEO/USDT,38.186,39.500,36.073,37.748,1216926.78,46107895.08269,132795
1614556800000,2021-03-01 00:00:00,NEO/USDT,35.242,38.768,35.007,38.195,1448818.76,53823555.15477,150304
1614470400000,2021-02-28 00:00:00,NEO/USDT,37.286,37.548,31.831,35.239,1791241.99,61467441.82460,181396
1614384000000,2021-02-27 00:00:00,NEO/USDT,37.661,39.601,36.400,37.275,1069600.57,40911519.77829,127751
1614297600000,2021-02-26 00:00:00,NEO/USDT,38.476,39.857,35.142,37.666,2046503.67,77193950.42971,198999
1614211200000,2021-02-25 00:00:00,NEO/USDT,40.662,43.008,38.062,38.479,1506836.87,61826691.24232,159971
1614124800000,2021-02-24 00:00:00,NEO/USDT,38.691,44.268,36.794,40.658,2168744.62,89114941.55433,232977
1614038400000,2021-02-23 00:00:00,NEO/USDT,46.988,47.593,31.000,38.679,3865292.43,150384746.20511,451176
1613952000000,2021-02-22 00:00:00,NEO/USDT,54.991,55.621,39.878,47.004,3512250.79,170759593.74638,410310
1613865600000,2021-02-21 00:00:00,NEO/USDT,43.856,55.161,42.718,54.975,4362075.48,223254694.82304,484345
1613779200000,2021-02-20 00:00:00,NEO/USDT,47.971,50.303,41.003,43.843,2124208.96,100621199.34438,256447
1613692800000,2021-02-19 00:00:00,NEO/USDT,43.912,49.861,42.000,47.936,2271148.17,105964287.56333,267998
1613606400000,2021-02-18 00:00:00,NEO/USDT,42.702,45.195,42.000,43.905,1657465.99,72446509.27913,181047
1613520000000,2021-02-17 00:00:00,NEO/USDT,41.053,44.022,38.498,42.689,1582413.42,65988094.68487,170655
1613433600000,2021-02-16 00:00:00,NEO/USDT,41.634,44.753,39.500,41.056,1637727.20,68845158.61404,190220
1613347200000,2021-02-15 00:00:00,NEO/USDT,44.075,45.640,36.089,41.641,3215953.44,134418379.22679,306332
1613260800000,2021-02-14 00:00:00,NEO/USDT,42.598,47.482,40.500,44.052,3135790.64,138539128.16094,311230
1613174400000,2021-02-13 00:00:00,NEO/USDT,37.691,43.774,35.500,42.590,3041962.24,120205615.90443,307836
1613088000000,2021-02-12 00:00:00,NEO/USDT,36.385,38.576,35.048,37.663,1951498.87,72241029.37178,192541
1613001600000,2021-02-11 00:00:00,NEO/USDT,33.514,39.133,32.725,36.364,2969123.66,108761499.30327,288801
1612915200000,2021-02-10 00:00:00,NEO/USDT,31.156,36.865,30.283,33.516,4148015.66,136923717.87155,355191
1612828800000,2021-02-09 00:00:00,NEO/USDT,27.499,32.211,26.522,31.123,3506853.37,104321292.52781,282734
1612742400000,2021-02-08 00:00:00,NEO/USDT,24.557,27.828,24.004,27.495,1857403.14,47951255.94576,166514
1612656000000,2021-02-07 00:00:00,NEO/USDT,24.895,25.668,23.356,24.560,1357533.75,33338561.99136,130435
1612569600000,2021-02-06 00:00:00,NEO/USDT,26.130,26.418,24.279,24.879,1261163.99,31725824.95309,128463
1612483200000,2021-02-05 00:00:00,NEO/USDT,23.786,26.600,23.633,26.140,1571580.57,39532450.45657,155082
