https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DASH,Volume USDT,tradecount
1619161200000,2021-04-23 07:00:00,DASH/USDT,251.12,252.44,240.11,240.93,37741.839,9282225.58487,23815
1619157600000,2021-04-23 06:00:00,DASH/USDT,252.68,253.56,245.91,251.04,34387.244,8576109.63518,22129
1619154000000,2021-04-23 05:00:00,DASH/USDT,251.07,258.13,240.75,252.55,34038.155,8519522.28132,23366
1619150400000,2021-04-23 04:00:00,DASH/USDT,261.18,262.54,249.29,250.99,30691.244,7872562.96858,20401
1619146800000,2021-04-23 03:00:00,DASH/USDT,259.44,266.49,256.73,261.26,37545.712,9831392.08450,23595
1619143200000,2021-04-23 02:00:00,DASH/USDT,264.52,268.63,230.00,259.39,80215.160,20133205.68396,49633
1619139600000,2021-04-23 01:00:00,DASH/USDT,275.59,279.09,253.91,264.66,37680.041,10054773.41450,29971
1619136000000,2021-04-23 00:00:00,DASH/USDT,276.13,282.70,273.14,275.49,14596.673,4058486.53192,13162
1619132400000,2021-04-22 23:00:00,DASH/USDT,278.68,283.78,275.72,276.07,14446.551,4045195.56466,12466
1619128800000,2021-04-22 22:00:00,DASH/USDT,282.80,285.75,276.16,278.68,18322.768,5157246.53752,15041
1619125200000,2021-04-22 21:00:00,DASH/USDT,281.30,284.23,272.30,282.75,33728.617,9454124.84278,23993
1619121600000,2021-04-22 20:00:00,DASH/USDT,296.17,296.34,280.76,281.19,26197.343,7526498.72207,21389
1619118000000,2021-04-22 19:00:00,DASH/USDT,298.02,298.90,291.55,296.40,16758.360,4947580.58058,13114
1619114400000,2021-04-22 18:00:00,DASH/USDT,299.60,300.99,289.43,298.19,28440.739,8444683.11795,18283
1619110800000,2021-04-22 17:00:00,DASH/USDT,311.05,314.53,299.25,299.57,14941.746,4577984.94045,12907
1619107200000,2021-04-22 16:00:00,DASH/USDT,307.30,313.97,305.77,311.01,18272.909,5664681.58943,13841
1619103600000,2021-04-22 15:00:00,DASH/USDT,307.44,308.91,303.22,307.38,11530.154,3528551.41215,9804
1619100000000,2021-04-22 14:00:00,DASH/USDT,301.20,308.18,300.78,307.40,11684.019,3569347.41993,9755
1619096400000,2021-04-22 13:00:00,DASH/USDT,307.12,307.85,300.24,301.12,14871.851,4533226.35685,11446
1619092800000,2021-04-22 12:00:00,DASH/USDT,308.28,312.33,307.03,307.14,16093.225,4983657.88597,12695
1619089200000,2021-04-22 11:00:00,DASH/USDT,298.35,308.84,298.15,308.22,18012.131,5516533.73026,14544
1619085600000,2021-04-22 10:00:00,DASH/USDT,299.70,302.89,297.62,298.34,12964.205,3893968.27974,10169
1619082000000,2021-04-22 09:00:00,DASH/USDT,293.62,300.49,291.65,299.70,15014.824,4460743.13400,11123
1619078400000,2021-04-22 08:00:00,DASH/USDT,296.70,297.95,290.00,293.56,16490.523,4833993.41820,13267
1619074800000,2021-04-22 07:00:00,DASH/USDT,303.62,304.93,296.10,296.63,15594.810,4675972.95458,12264
1619071200000,2021-04-22 06:00:00,DASH/USDT,304.31,307.91,302.01,303.60,11406.482,3475598.69488,9721
1619067600000,2021-04-22 05:00:00,DASH/USDT,300.04,304.93,297.61,304.19,10609.702,3190273.69308,8413
1619064000000,2021-04-22 04:00:00,DASH/USDT,295.84,303.58,295.47,300.05,20386.724,6123638.39148,16197
1619060400000,2021-04-22 03:00:00,DASH/USDT,298.61,300.28,291.96,295.84,17572.744,5204089.74460,13501
1619056800000,2021-04-22 02:00:00,DASH/USDT,294.81,300.50,288.14,298.65,25641.688,7536581.93219,19442
1619053200000,2021-04-22 01:00:00,DASH/USDT,298.41,303.44,294.28,294.81,17442.904,5229755.16793,11519
1619049600000,2021-04-22 00:00:00,DASH/USDT,295.21,299.22,291.00,298.60,18690.362,5516886.38012,13087
1619046000000,2021-04-21 23:00:00,DASH/USDT,296.79,299.59,293.34,295.22,13709.237,4072029.50383,10824
1619042400000,2021-04-21 22:00:00,DASH/USDT,303.89,306.62,293.22,296.72,22679.385,6785536.28482,16816
1619038800000,2021-04-21 21:00:00,DASH/USDT,306.64,308.46,303.21,303.92,10086.927,3084110.02342,7803
1619035200000,2021-04-21 20:00:00,DASH/USDT,313.40,313.54,304.16,306.61,15265.385,4688557.35331,12079
1619031600000,2021-04-21 19:00:00,DASH/USDT,308.06,315.35,307.99,313.42,10580.827,3300798.55549,8409
1619028000000,2021-04-21 18:00:00,DASH/USDT,312.83,313.33,306.95,308.06,11554.006,3580181.52934,9680
1619024400000,2021-04-21 17:00:00,DASH/USDT,315.21,315.97,311.12,312.91,12552.119,3931615.26512,9069
1619020800000,2021-04-21 16:00:00,DASH/USDT,322.97,324.96,314.88,315.08,16956.290,5399237.46228,12510
1619017200000,2021-04-21 15:00:00,DASH/USDT,317.10,323.70,316.88,322.93,15745.847,5032722.78008,12666
1619013600000,2021-04-21 14:00:00,DASH/USDT,310.34,318.24,305.30,317.18,16920.429,5290640.27390,12457
1619010000000,2021-04-21 13:00:00,DASH/USDT,312.27,312.37,308.77,310.27,12488.948,3878932.46670,8643
1619006400000,2021-04-21 12:00:00,DASH/USDT,304.87,312.84,300.45,312.31,22197.318,6843308.93267,14918
1619002800000,2021-04-21 11:00:00,DASH/USDT,307.21,311.69,299.88,304.86,24310.713,7432599.31219,16749
1618999200000,2021-04-21 10:00:00,DASH/USDT,320.12,320.14,306.01,307.23,24945.073,7798240.13670,17128
1618995600000,2021-04-21 09:00:00,DASH/USDT,323.75,325.02,318.70,320.09,14610.240,4698048.71530,10700
1618992000000,2021-04-21 08:00:00,DASH/USDT,321.07,325.40,315.12,323.75,18050.577,5801101.74709,13868
1618988400000,2021-04-21 07:00:00,DASH/USDT,325.45,325.71,319.56,321.09,14020.762,4519596.47529,11690
1618984800000,2021-04-21 06:00:00,DASH/USDT,323.05,328.07,318.62,325.43,14282.475,4635985.30842,12514
1618981200000,2021-04-21 05:00:00,DASH/USDT,320.80,323.56,316.76,323.00,13717.249,4395375.93690,11507
1618977600000,2021-04-21 04:00:00,DASH/USDT,316.45,323.29,313.40,320.81,14442.818,4608400.23629,10997
1618974000000,2021-04-21 03:00:00,DASH/USDT,322.79,325.10,315.06,316.34,14006.131,4472646.01558,10830
1618970400000,2021-04-21 02:00:00,DASH/USDT,323.01,323.84,319.05,322.75,11109.783,3571402.03069,8583
1618966800000,2021-04-21 01:00:00,DASH/USDT,313.16,326.04,311.11,322.87,19768.049,6312437.29396,14906
1618963200000,2021-04-21 00:00:00,DASH/USDT,317.51,329.06,312.82,313.39,25489.535,8184185.67855,20098
1618959600000,2021-04-20 23:00:00,DASH/USDT,317.34,323.40,315.95,317.44,13493.985,4310134.17213,11430
1618956000000,2021-04-20 22:00:00,DASH/USDT,322.12,322.85,313.28,317.27,13854.277,4406588.45065,11139
1618952400000,2021-04-20 21:00:00,DASH/USDT,320.68,323.26,315.75,322.12,12647.264,4036193.64859,10685
1618948800000,2021-04-20 20:00:00,DASH/USDT,327.35,328.99,318.90,320.68,18195.443,5902196.19304,13927
1618945200000,2021-04-20 19:00:00,DASH/USDT,322.20,330.00,321.21,327.15,20510.483,6682921.31104,14037
1618941600000,2021-04-20 18:00:00,DASH/USDT,323.81,326.83,320.35,321.94,20471.745,6622726.89702,14612
1618938000000,2021-04-20 17:00:00,DASH/USDT,324.45,330.38,319.00,323.87,37803.327,12303249.44819,26885
1618934400000,2021-04-20 16:00:00,DASH/USDT,312.09,325.68,308.78,324.48,60111.306,19059285.95509,42237
1618930800000,2021-04-20 15:00:00,DASH/USDT,301.93,313.23,293.71,311.85,34147.042,10308427.76035,24158
1618927200000,2021-04-20 14:00:00,DASH/USDT,314.39,317.22,300.90,301.88,28347.263,8767714.84060,20027
1618923600000,2021-04-20 13:00:00,DASH/USDT,304.58,317.40,302.74,314.30,25941.867,8046311.73592,17910
1618920000000,2021-04-20 12:00:00,DASH/USDT,308.21,308.89,301.61,304.57,14962.745,4564539.41374,11989
1618916400000,2021-04-20 11:00:00,DASH/USDT,306.72,308.44,300.94,308.35,16632.726,5060500.42306,12743
1618912800000,2021-04-20 10:00:00,DASH/USDT,296.89,308.70,295.45,306.90,21651.035,6583053.88458,16155
1618909200000,2021-04-20 09:00:00,DASH/USDT,298.44,300.57,295.80,296.90,13775.975,4116696.66693,9757
1618905600000,2021-04-20 08:00:00,DASH/USDT,299.28,304.07,295.44,298.33,19062.166,5709195.67421,14721
1618902000000,2021-04-20 07:00:00,DASH/USDT,288.57,301.75,284.57,299.62,26143.406,7647084.62187,19206
1618898400000,2021-04-20 06:00:00,DASH/USDT,295.59,299.16,283.14,288.69,25418.551,7368057.33845,18137
1618894800000,2021-04-20 05:00:00,DASH/USDT,304.37,307.08,293.36,295.53,17040.263,5086492.60829,13779
1618891200000,2021-04-20 04:00:00,DASH/USDT,285.57,307.35,282.05,304.34,30943.449,9194500.96481,21677
1618887600000,2021-04-20 03:00:00,DASH/USDT,283.55,287.52,278.20,285.60,15967.488,4521525.56881,10638
1618884000000,2021-04-20 02:00:00,DASH/USDT,279.86,283.82,273.11,283.55,19795.213,5501881.63195,13270
1618880400000,2021-04-20 01:00:00,DASH/USDT,280.58,287.52,276.03,279.80,21405.589,6059595.08718,14021
1618876800000,2021-04-20 00:00:00,DASH/USDT,294.07,295.85,277.67,280.64,32982.886,9403760.91114,21476
1618873200000,2021-04-19 23:00:00,DASH/USDT,298.31,301.23,292.34,294.09,17694.628,5235939.21142,12593
1618869600000,2021-04-19 22:00:00,DASH/USDT,302.00,307.74,297.40,298.22,14275.898,4321548.44446,11899
1618866000000,2021-04-19 21:00:00,DASH/USDT,303.43,309.64,299.32,302.15,15194.084,4621444.11887,11993
1618862400000,2021-04-19 20:00:00,DASH/USDT,302.73,307.66,301.20,303.44,13440.861,4091312.19999,9542
1618858800000,2021-04-19 19:00:00,DASH/USDT,294.95,305.12,293.34,302.64,22309.048,6708189.38036,15729
1618855200000,2021-04-19 18:00:00,DASH/USDT,294.93,298.74,293.05,294.94,15624.119,4624566.36450,10569
1618851600000,2021-04-19 17:00:00,DASH/USDT,282.03,295.59,279.33,294.96,19648.000,5663786.82925,12496
1618848000000,2021-04-19 16:00:00,DASH/USDT,281.01,292.71,278.06,282.14,28599.748,8209409.94807,17848
1618844400000,2021-04-19 15:00:00,DASH/USDT,285.75,288.36,277.98,280.84,36354.733,10289912.95995,23835
1618840800000,2021-04-19 14:00:00,DASH/USDT,302.69,302.69,280.14,285.85,30970.329,8948669.56396,20793
1618837200000,2021-04-19 13:00:00,DASH/USDT,298.98,304.21,294.01,302.69,17381.409,5207678.40867,12580
1618833600000,2021-04-19 12:00:00,DASH/USDT,306.19,306.92,298.19,299.11,17610.428,5337268.99001,11589
1618830000000,2021-04-19 11:00:00,DASH/USDT,298.44,307.22,298.09,306.21,18873.936,5723946.08798,13002
1618826400000,2021-04-19 10:00:00,DASH/USDT,305.74,306.77,291.20,298.41,27950.432,8331631.32900,20124
1618822800000,2021-04-19 09:00:00,DASH/USDT,307.80,311.03,303.73,305.78,18374.806,5651683.84350,11499
1618819200000,2021-04-19 08:00:00,DASH/USDT,318.13,319.17,305.55,307.88,21358.422,6661534.94155,14305
1618815600000,2021-04-19 07:00:00,DASH/USDT,322.84,323.90,316.00,318.14,15878.460,5080632.11875,11263
1618812000000,2021-04-19 06:00:00,DASH/USDT,314.13,324.84,313.82,322.86,15896.350,5095117.71932,13139
1618808400000,2021-04-19 05:00:00,DASH/USDT,317.16,317.78,311.34,314.16,16034.913,5049420.82426,14059
1618804800000,2021-04-19 04:00:00,DASH/USDT,323.63,324.31,314.67,317.18,17875.167,5703162.45365,12518
1618801200000,2021-04-19 03:00:00,DASH/USDT,319.48,326.98,317.89,323.63,16600.300,5353800.39363,12449
1618797600000,2021-04-19 02:00:00,DASH/USDT,317.09,322.00,312.78,319.61,15051.194,4785939.36778,12555
1618794000000,2021-04-19 01:00:00,DASH/USDT,320.04,325.05,314.21,317.06,23351.199,7469907.54273,16891
1618790400000,2021-04-19 00:00:00,DASH/USDT,317.74,320.16,302.42,320.05,30829.102,9602761.67121,21670
1618786800000,2021-04-18 23:00:00,DASH/USDT,317.28,319.59,311.89,317.58,19884.884,6281221.27166,14453
1618783200000,2021-04-18 22:00:00,DASH/USDT,309.83,317.47,305.80,317.29,17512.562,5470553.58475,14512
1618779600000,2021-04-18 21:00:00,DASH/USDT,309.05,312.32,301.97,309.84,16051.989,4937424.40719,12243
1618776000000,2021-04-18 20:00:00,DASH/USDT,308.24,312.99,305.53,309.04,19992.942,6179161.99411,13722
1618772400000,2021-04-18 19:00:00,DASH/USDT,297.81,308.52,297.81,308.28,17011.940,5154969.29718,12094
1618768800000,2021-04-18 18:00:00,DASH/USDT,306.04,308.50,297.81,297.81,21302.356,6435869.93152,16147
1618765200000,2021-04-18 17:00:00,DASH/USDT,306.26,309.77,299.00,306.01,28893.527,8784150.82333,20520
1618761600000,2021-04-18 16:00:00,DASH/USDT,304.24,315.94,302.94,306.32,40223.339,12440334.56415,26682
1618758000000,2021-04-18 15:00:00,DASH/USDT,295.59,306.74,292.15,304.27,27418.686,8219196.45359,18816
1618754400000,2021-04-18 14:00:00,DASH/USDT,297.29,302.26,291.33,295.67,35997.278,10697962.04456,22701
1618750800000,2021-04-18 13:00:00,DASH/USDT,291.87,298.33,287.14,297.26,24488.352,7137712.83732,17829
1618747200000,2021-04-18 12:00:00,DASH/USDT,272.32,292.00,271.82,291.84,33014.019,9377909.93106,22430
1618743600000,2021-04-18 11:00:00,DASH/USDT,287.49,293.64,269.50,272.48,39034.196,10970534.45522,28005
1618740000000,2021-04-18 10:00:00,DASH/USDT,285.19,294.63,282.37,287.61,31674.527,9134769.70395,19893
1618736400000,2021-04-18 09:00:00,DASH/USDT,293.93,299.16,279.08,285.32,48558.194,14027574.18329,31417
1618732800000,2021-04-18 08:00:00,DASH/USDT,308.40,311.45,292.84,293.94,34411.452,10389279.67411,21794
1618729200000,2021-04-18 07:00:00,DASH/USDT,303.46,313.00,302.69,308.33,28890.155,8922733.17940,17463
1618725600000,2021-04-18 06:00:00,DASH/USDT,305.38,313.00,297.89,303.40,31836.967,9727137.08750,18788
1618722000000,2021-04-18 05:00:00,DASH/USDT,291.19,308.40,290.02,305.40,36745.562,11016953.47861,27862
1618718400000,2021-04-18 04:00:00,DASH/USDT,296.78,317.45,289.89,291.21,59164.585,18037615.90361,37973
1618714800000,2021-04-18 03:00:00,DASH/USDT,335.55,339.04,230.00,296.94,116751.238,33652378.90991,79164
1618711200000,2021-04-18 02:00:00,DASH/USDT,340.13,343.91,332.48,335.80,27661.632,9341665.26599,18476
1618707600000,2021-04-18 01:00:00,DASH/USDT,338.52,344.71,332.05,340.16,38617.095,13108308.21367,25160
1618704000000,2021-04-18 00:00:00,DASH/USDT,357.23,361.95,335.84,338.77,49120.184,17128066.88052,45172
1618700400000,2021-04-17 23:00:00,DASH/USDT,371.76,373.59,355.82,357.05,18434.532,6715025.20428,16683
1618696800000,2021-04-17 22:00:00,DASH/USDT,374.56,376.95,369.22,371.92,11058.601,4132261.58196,9670
1618693200000,2021-04-17 21:00:00,DASH/USDT,379.45,380.98,372.65,374.50,10139.976,3824811.79630,10287
1618689600000,2021-04-17 20:00:00,DASH/USDT,372.50,380.05,369.87,379.38,12030.346,4520535.93453,10649
1618686000000,2021-04-17 19:00:00,DASH/USDT,370.36,375.65,368.94,372.48,11188.977,4163805.13388,9899
1618682400000,2021-04-17 18:00:00,DASH/USDT,368.81,376.58,365.01,370.41,17796.388,6615652.45666,15069
1618678800000,2021-04-17 17:00:00,DASH/USDT,377.06,380.16,367.32,368.91,22277.353,8359227.63236,17595
1618675200000,2021-04-17 16:00:00,DASH/USDT,360.00,379.00,352.83,377.02,39581.076,14577876.84987,29921
1618671600000,2021-04-17 15:00:00,DASH/USDT,379.64,379.73,356.40,360.00,43769.836,16015653.27028,34627
1618668000000,2021-04-17 14:00:00,DASH/USDT,375.53,386.69,371.85,379.65,43283.591,16515500.89229,24767
1618664400000,2021-04-17 13:00:00,DASH/USDT,378.34,379.20,366.73,375.52,19616.821,7350645.30054,13012
1618660800000,2021-04-17 12:00:00,DASH/USDT,373.30,379.17,367.09,378.32,20411.101,7644753.04852,14488
1618657200000,2021-04-17 11:00:00,DASH/USDT,379.92,381.71,368.00,373.43,28870.248,10814880.78285,19890
1618653600000,2021-04-17 10:00:00,DASH/USDT,386.96,389.87,377.21,379.88,26128.816,10008271.60195,19259
1618650000000,2021-04-17 09:00:00,DASH/USDT,405.17,405.55,383.22,386.99,34479.446,13524656.37911,22687
1618646400000,2021-04-17 08:00:00,DASH/USDT,396.91,406.30,393.52,405.34,24416.886,9756449.70501,17527
1618642800000,2021-04-17 07:00:00,DASH/USDT,410.52,412.08,396.25,396.78,31208.472,12574393.05901,21485
1618639200000,2021-04-17 06:00:00,DASH/USDT,393.25,411.96,385.27,410.44,44382.814,17746532.42936,39650
1618635600000,2021-04-17 05:00:00,DASH/USDT,382.17,394.00,379.44,393.20,16549.765,6385509.42009,14107
1618632000000,2021-04-17 04:00:00,DASH/USDT,386.19,394.68,380.67,382.17,23562.497,9144010.56642,18896
1618628400000,2021-04-17 03:00:00,DASH/USDT,385.55,387.34,378.18,386.12,14975.838,5732269.33511,11698
1618624800000,2021-04-17 02:00:00,DASH/USDT,382.13,385.64,376.51,385.60,15824.924,6031811.88083,11852
1618621200000,2021-04-17 01:00:00,DASH/USDT,375.40,383.86,374.26,381.93,16111.239,6107894.08407,12277
1618617600000,2021-04-17 00:00:00,DASH/USDT,379.47,388.36,370.86,375.45,27441.483,10393903.31168,20873
1618614000000,2021-04-16 23:00:00,DASH/USDT,382.82,389.49,379.27,379.38,22486.068,8648705.53268,17867
1618610400000,2021-04-16 22:00:00,DASH/USDT,376.74,396.72,376.68,382.78,42464.881,16494609.45134,36312
1618606800000,2021-04-16 21:00:00,DASH/USDT,376.54,382.99,374.06,376.76,17223.182,6514688.64204,13675
1618603200000,2021-04-16 20:00:00,DASH/USDT,380.93,386.00,376.28,376.60,30302.350,11587297.56675,18874
1618599600000,2021-04-16 19:00:00,DASH/USDT,381.59,383.99,372.47,380.74,31436.583,11943688.75362,21917
1618596000000,2021-04-16 18:00:00,DASH/USDT,374.51,383.28,365.00,381.46,42479.358,15862123.96479,27189
1618592400000,2021-04-16 17:00:00,DASH/USDT,373.73,386.90,371.98,374.23,64035.928,24265382.25111,38276
1618588800000,2021-04-16 16:00:00,DASH/USDT,352.76,383.46,346.23,373.97,85934.698,31544707.13633,61843
1618585200000,2021-04-16 15:00:00,DASH/USDT,336.13,353.01,335.40,352.83,36291.005,12502490.87844,27458
1618581600000,2021-04-16 14:00:00,DASH/USDT,322.77,336.70,322.02,336.17,23999.116,7958532.04217,16594
1618578000000,2021-04-16 13:00:00,DASH/USDT,331.74,334.46,318.66,322.78,23317.318,7625831.40233,15428
1618574400000,2021-04-16 12:00:00,DASH/USDT,332.27,337.00,329.67,331.79,14607.743,4864725.28054,12057
1618570800000,2021-04-16 11:00:00,DASH/USDT,328.91,332.52,321.60,332.20,28547.773,9349445.03923,18920
1618567200000,2021-04-16 10:00:00,DASH/USDT,332.00,338.49,328.22,328.93,20402.456,6812219.77258,13794
1618563600000,2021-04-16 09:00:00,DASH/USDT,341.31,342.38,328.84,331.92,27376.664,9192152.61467,17965
1618560000000,2021-04-16 08:00:00,DASH/USDT,339.58,347.82,337.45,341.37,24843.686,8528658.45185,16483
1618556400000,2021-04-16 07:00:00,DASH/USDT,338.13,343.10,329.35,339.39,23095.887,7775220.13529,16562
1618552800000,2021-04-16 06:00:00,DASH/USDT,340.70,342.06,330.30,338.18,27179.688,9135425.00871,20218
1618549200000,2021-04-16 05:00:00,DASH/USDT,335.76,347.78,333.47,340.67,27397.318,9342370.82393,19100
1618545600000,2021-04-16 04:00:00,DASH/USDT,360.00,360.38,335.10,335.99,33536.932,11601427.01307,21218
1618542000000,2021-04-16 03:00:00,DASH/USDT,343.07,361.42,341.00,360.00,35646.662,12531895.86820,24862
1618538400000,2021-04-16 02:00:00,DASH/USDT,352.13,352.85,341.50,343.19,32147.697,11122204.96898,23012
1618534800000,2021-04-16 01:00:00,DASH/USDT,325.10,354.84,325.10,352.24,62542.872,21366765.64981,45810
1618531200000,2021-04-16 00:00:00,DASH/USDT,327.45,331.40,324.50,325.10,18972.652,6225817.11711,12069
1618527600000,2021-04-15 23:00:00,DASH/USDT,329.81,330.89,324.04,327.51,16063.423,5261499.05169,10416
1618524000000,2021-04-15 22:00:00,DASH/USDT,323.68,330.41,322.45,329.81,16546.096,5410766.47267,12185
1618520400000,2021-04-15 21:00:00,DASH/USDT,318.83,325.40,317.85,323.64,15515.283,4989194.17803,11476
1618516800000,2021-04-15 20:00:00,DASH/USDT,317.57,319.84,314.64,318.78,11662.541,3697442.35506,8149
1618513200000,2021-04-15 19:00:00,DASH/USDT,318.29,318.48,315.60,317.47,7685.495,2435795.17419,5716
1618509600000,2021-04-15 18:00:00,DASH/USDT,318.48,318.58,315.34,318.38,8089.253,2566822.68558,5746
1618506000000,2021-04-15 17:00:00,DASH/USDT,317.72,319.24,314.14,318.41,13895.402,4400899.45416,8328
1618502400000,2021-04-15 16:00:00,DASH/USDT,321.92,325.32,317.50,317.78,23235.289,7466279.08830,13572
1618498800000,2021-04-15 15:00:00,DASH/USDT,319.12,324.33,317.58,321.99,20712.621,6651975.44186,12572
1618495200000,2021-04-15 14:00:00,DASH/USDT,318.01,322.99,316.07,319.16,22979.891,7353942.92780,12920
1618491600000,2021-04-15 13:00:00,DASH/USDT,319.71,321.35,315.04,318.00,17463.698,5558384.97128,9681
1618488000000,2021-04-15 12:00:00,DASH/USDT,317.57,322.33,315.53,319.77,22739.235,7253292.61225,13895
1618484400000,2021-04-15 11:00:00,DASH/USDT,304.63,320.45,303.00,317.63,33265.899,10419422.72603,22852
1618480800000,2021-04-15 10:00:00,DASH/USDT,309.18,310.61,304.28,304.57,13919.504,4280265.57628,9084
1618477200000,2021-04-15 09:00:00,DASH/USDT,308.51,312.03,307.36,309.18,18379.455,5686286.01287,11150
1618473600000,2021-04-15 08:00:00,DASH/USDT,306.12,308.83,303.50,308.54,19716.078,6045882.11689,11711
1618470000000,2021-04-15 07:00:00,DASH/USDT,306.04,309.68,305.00,306.07,14449.618,4436240.96889,9572
1618466400000,2021-04-15 06:00:00,DASH/USDT,306.08,309.79,304.65,305.98,16401.021,5037508.16233,10610
1618462800000,2021-04-15 05:00:00,DASH/USDT,302.63,308.62,300.64,306.12,14671.877,4464707.61831,9841
1618459200000,2021-04-15 04:00:00,DASH/USDT,306.94,308.06,302.28,302.64,12651.543,3865661.12023,7684
1618455600000,2021-04-15 03:00:00,DASH/USDT,302.79,307.23,301.57,306.89,11935.799,3640488.86462,8631
1618452000000,2021-04-15 02:00:00,DASH/USDT,302.75,304.98,299.22,302.80,13076.980,3954138.37908,8901
1618448400000,2021-04-15 01:00:00,DASH/USDT,300.71,304.10,299.08,302.78,13555.186,4091787.23998,8849
1618444800000,2021-04-15 00:00:00,DASH/USDT,306.00,308.53,300.58,300.71,16364.243,4980537.83986,10802
1618441200000,2021-04-14 23:00:00,DASH/USDT,303.91,307.82,303.49,305.99,17413.610,5330507.99408,10669
1618437600000,2021-04-14 22:00:00,DASH/USDT,300.07,306.10,298.50,303.90,17459.152,5284456.07415,11170
1618434000000,2021-04-14 21:00:00,DASH/USDT,295.79,300.26,295.38,299.99,8336.976,2485330.73459,7019
1618430400000,2021-04-14 20:00:00,DASH/USDT,291.17,296.60,289.39,295.71,11049.367,3240226.13057,8631
1618426800000,2021-04-14 19:00:00,DASH/USDT,291.68,293.17,286.76,291.06,10385.841,3010870.47454,9045
1618423200000,2021-04-14 18:00:00,DASH/USDT,292.50,293.65,287.32,291.68,14365.371,4185917.73501,10057
1618419600000,2021-04-14 17:00:00,DASH/USDT,299.17,300.60,292.50,292.50,20673.965,6151047.87312,12601
1618416000000,2021-04-14 16:00:00,DASH/USDT,292.75,300.32,289.60,298.93,18707.587,5540422.64689,13389
1618412400000,2021-04-14 15:00:00,DASH/USDT,288.28,294.82,286.51,292.62,16361.143,4771832.65114,12117
1618408800000,2021-04-14 14:00:00,DASH/USDT,294.05,294.15,284.61,288.17,29713.184,8622481.90346,21164
1618405200000,2021-04-14 13:00:00,DASH/USDT,296.60,302.63,293.24,294.03,19815.016,5908056.85636,16024
1618401600000,2021-04-14 12:00:00,DASH/USDT,305.89,306.19,295.47,296.68,20815.508,6284926.90373,12218
1618398000000,2021-04-14 11:00:00,DASH/USDT,308.22,308.42,304.20,305.83,12345.512,3772520.26345,8156
1618394400000,2021-04-14 10:00:00,DASH/USDT,304.76,308.29,303.16,308.10,12622.180,3863591.78571,9754
1618390800000,2021-04-14 09:00:00,DASH/USDT,309.04,313.54,296.49,304.77,33239.416,10120024.44352,21258
1618387200000,2021-04-14 08:00:00,DASH/USDT,311.74,319.66,306.25,309.18,34795.051,10923184.63569,21191
1618383600000,2021-04-14 07:00:00,DASH/USDT,309.84,314.47,309.21,311.76,12775.239,3977389.27259,9071
1618380000000,2021-04-14 06:00:00,DASH/USDT,312.70,314.96,309.21,309.86,14084.484,4391926.12580,9675
1618376400000,2021-04-14 05:00:00,DASH/USDT,309.42,313.12,308.18,312.81,16743.450,5194229.94935,10302
1618372800000,2021-04-14 04:00:00,DASH/USDT,311.09,314.53,309.10,309.52,17729.529,5518372.08206,11288
1618369200000,2021-04-14 03:00:00,DASH/USDT,314.85,317.02,310.33,310.85,19429.742,6087061.34017,13145
1618365600000,2021-04-14 02:00:00,DASH/USDT,307.82,316.00,305.59,314.85,34176.456,10630971.49057,25164
1618362000000,2021-04-14 01:00:00,DASH/USDT,301.92,308.21,296.31,307.82,25944.047,7830553.90348,16897
1618358400000,2021-04-14 00:00:00,DASH/USDT,294.84,304.16,292.00,302.01,22629.231,6761412.22141,18413
1618354800000,2021-04-13 23:00:00,DASH/USDT,292.05,295.02,291.95,294.84,7812.558,2289483.95841,6134
1618351200000,2021-04-13 22:00:00,DASH/USDT,291.53,293.68,288.22,292.12,10847.917,3156131.76695,8018
1618347600000,2021-04-13 21:00:00,DASH/USDT,293.29,293.88,291.00,291.50,7704.670,2254564.77683,5396
1618344000000,2021-04-13 20:00:00,DASH/USDT,296.35,298.39,292.74,293.32,11509.913,3400086.20719,8382
1618340400000,2021-04-13 19:00:00,DASH/USDT,292.88,296.61,291.58,296.42,13073.248,3851124.41975,8376
1618336800000,2021-04-13 18:00:00,DASH/USDT,301.19,302.58,290.64,292.88,36702.623,10950458.95829,19149
1618333200000,2021-04-13 17:00:00,DASH/USDT,295.82,301.41,295.18,301.20,29538.367,8805734.50887,15304
1618329600000,2021-04-13 16:00:00,DASH/USDT,290.11,296.49,290.08,295.82,26531.416,7788806.53179,15101
1618326000000,2021-04-13 15:00:00,DASH/USDT,289.72,291.95,288.21,290.14,11974.210,3473104.90286,7937
1618322400000,2021-04-13 14:00:00,DASH/USDT,287.04,290.94,286.39,289.69,11717.085,3381727.89636,7194
1618318800000,2021-04-13 13:00:00,DASH/USDT,289.39,289.71,284.54,287.12,16483.745,4723648.98498,9889
1618315200000,2021-04-13 12:00:00,DASH/USDT,287.81,291.24,286.80,289.30,16744.075,4841351.79249,9258
1618311600000,2021-04-13 11:00:00,DASH/USDT,289.00,289.75,286.30,287.80,12510.776,3599466.46966,6922
1618308000000,2021-04-13 10:00:00,DASH/USDT,287.77,289.48,286.23,288.98,13771.146,3963407.41734,7405
1618304400000,2021-04-13 09:00:00,DASH/USDT,284.02,289.94,283.11,287.87,24010.173,6896720.12700,14000
1618300800000,2021-04-13 08:00:00,DASH/USDT,283.85,286.12,278.50,283.94,25248.231,7127760.23538,14302
