https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XMR,Volume USDT,tradecount
1623502800000,2021-06-12 13:00:00,XMR/USDT,248.23,249.25,246.98,247.36,10406.188,2580523.63408,5951
1623499200000,2021-06-12 12:00:00,XMR/USDT,248.49,251.60,247.44,248.23,16649.506,4149781.03718,8625
1623495600000,2021-06-12 11:00:00,XMR/USDT,248.70,249.20,245.00,248.31,9753.368,2411501.45882,5877
1623492000000,2021-06-12 10:00:00,XMR/USDT,243.25,249.29,240.02,248.63,18313.424,4487504.38947,12262
1623488400000,2021-06-12 09:00:00,XMR/USDT,239.63,243.83,239.14,243.26,11476.389,2782040.89648,7398
1623484800000,2021-06-12 08:00:00,XMR/USDT,241.28,241.33,239.13,239.68,4552.981,1093575.18964,4782
1623481200000,2021-06-12 07:00:00,XMR/USDT,238.70,241.63,238.48,241.30,7544.083,1813394.59913,5867
1623477600000,2021-06-12 06:00:00,XMR/USDT,236.46,238.76,235.83,238.60,5663.212,1344802.76239,4461
1623474000000,2021-06-12 05:00:00,XMR/USDT,232.70,238.98,232.39,236.57,10725.371,2536803.91800,7280
1623470400000,2021-06-12 04:00:00,XMR/USDT,235.22,236.38,231.81,232.72,7554.626,1769626.37479,5456
1623466800000,2021-06-12 03:00:00,XMR/USDT,232.47,236.00,232.00,235.37,6409.551,1497907.86270,4975
1623463200000,2021-06-12 02:00:00,XMR/USDT,236.52,238.19,232.00,232.66,13515.576,3174056.26140,8221
1623459600000,2021-06-12 01:00:00,XMR/USDT,240.01,242.37,235.68,236.73,9036.683,2154776.12724,6238
1623456000000,2021-06-12 00:00:00,XMR/USDT,242.74,242.74,236.28,240.18,10118.665,2418617.74039,7718
1623452400000,2021-06-11 23:00:00,XMR/USDT,243.50,244.02,240.06,242.65,5365.653,1296711.59575,4954
1623448800000,2021-06-11 22:00:00,XMR/USDT,242.66,247.56,242.03,243.51,5810.354,1424240.76586,5012
1623445200000,2021-06-11 21:00:00,XMR/USDT,248.00,248.31,242.03,242.74,7721.912,1892219.18548,6998
1623441600000,2021-06-11 20:00:00,XMR/USDT,252.11,253.20,248.00,248.03,4720.732,1185473.59611,4749
1623438000000,2021-06-11 19:00:00,XMR/USDT,251.96,253.71,251.30,252.18,4436.222,1120589.69400,3853
1623434400000,2021-06-11 18:00:00,XMR/USDT,251.40,252.66,247.88,251.88,6090.201,1522912.73939,5133
1623430800000,2021-06-11 17:00:00,XMR/USDT,249.15,251.92,248.49,251.40,6669.551,1667774.10116,5277
1623427200000,2021-06-11 16:00:00,XMR/USDT,251.52,253.09,248.24,249.13,8292.761,2074461.65678,8167
1623423600000,2021-06-11 15:00:00,XMR/USDT,255.10,255.26,250.90,251.44,8906.833,2248983.59161,6305
1623420000000,2021-06-11 14:00:00,XMR/USDT,255.83,256.31,252.71,255.10,6460.609,1644177.63960,4839
1623416400000,2021-06-11 13:00:00,XMR/USDT,252.13,256.42,252.13,255.82,5553.743,1413093.17776,4392
1623412800000,2021-06-11 12:00:00,XMR/USDT,255.13,255.69,251.75,252.12,5885.669,1490766.56733,5741
1623409200000,2021-06-11 11:00:00,XMR/USDT,255.20,255.41,252.67,255.08,5227.204,1327794.56590,4343
1623405600000,2021-06-11 10:00:00,XMR/USDT,254.71,257.50,254.40,255.22,10198.311,2609017.61238,5525
1623402000000,2021-06-11 09:00:00,XMR/USDT,251.83,256.37,251.83,254.70,7708.081,1963604.41214,5992
1623398400000,2021-06-11 08:00:00,XMR/USDT,252.25,254.00,250.66,251.83,6258.649,1580918.20150,4983
1623394800000,2021-06-11 07:00:00,XMR/USDT,250.26,254.30,249.82,252.20,6570.444,1655591.14497,5471
1623391200000,2021-06-11 06:00:00,XMR/USDT,254.54,254.73,250.00,250.27,5332.738,1345000.93070,5013
1623387600000,2021-06-11 05:00:00,XMR/USDT,256.12,257.21,254.33,254.38,2955.326,757041.02001,3052
1623384000000,2021-06-11 04:00:00,XMR/USDT,256.88,258.37,254.82,256.15,4109.398,1053592.19613,3955
1623380400000,2021-06-11 03:00:00,XMR/USDT,254.28,257.29,254.27,256.92,5319.760,1362114.98990,4661
1623376800000,2021-06-11 02:00:00,XMR/USDT,251.89,254.80,249.74,254.28,14780.415,3728505.28274,7750
1623373200000,2021-06-11 01:00:00,XMR/USDT,250.58,253.37,250.30,251.93,7595.923,1910273.18702,6052
1623369600000,2021-06-11 00:00:00,XMR/USDT,255.48,258.61,250.30,250.67,11004.351,2796181.54021,9594
1623366000000,2021-06-10 23:00:00,XMR/USDT,257.98,258.68,254.50,255.23,4476.852,1147407.21145,3837
1623362400000,2021-06-10 22:00:00,XMR/USDT,257.58,259.61,256.92,258.00,5100.457,1315738.97523,4328
1623358800000,2021-06-10 21:00:00,XMR/USDT,259.36,259.61,255.85,257.52,9469.022,2435602.45831,5700
1623355200000,2021-06-10 20:00:00,XMR/USDT,260.89,261.01,254.15,259.44,14745.408,3783948.62833,10920
1623351600000,2021-06-10 19:00:00,XMR/USDT,263.41,264.41,260.26,260.83,9827.469,2575003.82458,7476
1623348000000,2021-06-10 18:00:00,XMR/USDT,261.63,263.63,258.74,263.42,17455.764,4555560.82520,10189
1623344400000,2021-06-10 17:00:00,XMR/USDT,268.64,269.80,261.35,261.50,17264.735,4562759.71795,12276
1623340800000,2021-06-10 16:00:00,XMR/USDT,273.91,275.45,268.01,268.52,9161.541,2479161.14063,8968
1623337200000,2021-06-10 15:00:00,XMR/USDT,269.31,274.10,268.16,273.91,9887.275,2686971.35057,7594
1623333600000,2021-06-10 14:00:00,XMR/USDT,274.89,276.72,267.58,269.31,17176.513,4654838.98937,10614
1623330000000,2021-06-10 13:00:00,XMR/USDT,275.14,276.75,272.17,274.97,13272.186,3647999.26353,7266
1623326400000,2021-06-10 12:00:00,XMR/USDT,274.76,276.14,271.41,275.14,12947.869,3544495.83650,7402
1623322800000,2021-06-10 11:00:00,XMR/USDT,280.66,282.99,273.76,274.87,28364.105,7893236.14334,16257
1623319200000,2021-06-10 10:00:00,XMR/USDT,273.05,280.94,272.26,280.67,20389.960,5666619.48405,14156
1623315600000,2021-06-10 09:00:00,XMR/USDT,269.74,273.25,265.40,273.13,15006.657,4040467.43587,10474
1623312000000,2021-06-10 08:00:00,XMR/USDT,272.56,276.40,269.33,269.69,12931.871,3534487.10995,9859
1623308400000,2021-06-10 07:00:00,XMR/USDT,272.79,274.35,271.22,272.77,6391.810,1746057.31398,4797
1623304800000,2021-06-10 06:00:00,XMR/USDT,269.20,273.57,267.32,272.73,12580.981,3409822.25921,7520
1623301200000,2021-06-10 05:00:00,XMR/USDT,272.27,273.28,268.00,269.34,6270.573,1694960.63143,5530
1623297600000,2021-06-10 04:00:00,XMR/USDT,274.71,275.03,270.49,272.31,8539.912,2331446.43659,6904
1623294000000,2021-06-10 03:00:00,XMR/USDT,273.49,277.17,272.64,274.73,8987.940,2471853.10656,7205
1623290400000,2021-06-10 02:00:00,XMR/USDT,270.40,273.68,269.07,273.42,4772.870,1294047.50975,4458
1623286800000,2021-06-10 01:00:00,XMR/USDT,271.64,276.30,270.31,270.39,5381.780,1473255.43238,6261
1623283200000,2021-06-10 00:00:00,XMR/USDT,274.53,275.14,269.55,271.58,8002.145,2178123.06472,7931
1623279600000,2021-06-09 23:00:00,XMR/USDT,270.29,274.97,269.32,274.55,8234.770,2250543.14828,7629
1623276000000,2021-06-09 22:00:00,XMR/USDT,267.79,271.66,267.70,270.28,6899.884,1864076.68542,6484
1623272400000,2021-06-09 21:00:00,XMR/USDT,266.96,268.85,263.14,267.77,7288.271,1940981.40972,5868
1623268800000,2021-06-09 20:00:00,XMR/USDT,266.13,268.45,264.01,267.00,8315.983,2210883.55393,6902
1623265200000,2021-06-09 19:00:00,XMR/USDT,261.44,267.52,260.17,266.00,12622.591,3334045.93430,8783
1623261600000,2021-06-09 18:00:00,XMR/USDT,265.65,267.34,260.33,261.18,11305.729,2974825.70816,7597
1623258000000,2021-06-09 17:00:00,XMR/USDT,267.64,270.18,264.93,265.65,10560.049,2824114.25263,7988
1623254400000,2021-06-09 16:00:00,XMR/USDT,268.99,270.80,264.87,267.47,12908.520,3457206.22794,10721
1623250800000,2021-06-09 15:00:00,XMR/USDT,259.80,270.69,259.54,268.99,25605.732,6836890.25747,19769
1623247200000,2021-06-09 14:00:00,XMR/USDT,263.05,265.62,259.03,259.56,16060.113,4220628.39130,12114
1623243600000,2021-06-09 13:00:00,XMR/USDT,260.19,263.14,258.50,263.01,14248.863,3718865.07901,8288
1623240000000,2021-06-09 12:00:00,XMR/USDT,259.01,262.24,255.94,260.05,21506.036,5557401.11350,12881
1623236400000,2021-06-09 11:00:00,XMR/USDT,259.33,259.81,253.74,259.00,14051.599,3616936.50881,8952
1623232800000,2021-06-09 10:00:00,XMR/USDT,248.95,259.46,248.91,259.34,16539.780,4219475.49399,9442
1623229200000,2021-06-09 09:00:00,XMR/USDT,248.13,252.90,246.81,248.94,7248.230,1816195.93492,5634
1623225600000,2021-06-09 08:00:00,XMR/USDT,248.54,248.93,245.15,248.24,7746.000,1915709.70097,6342
1623222000000,2021-06-09 07:00:00,XMR/USDT,251.69,252.42,247.89,248.54,9724.585,2436107.46399,5279
1623218400000,2021-06-09 06:00:00,XMR/USDT,246.82,252.14,246.34,251.56,9218.250,2301267.34426,6582
1623214800000,2021-06-09 05:00:00,XMR/USDT,242.59,247.08,242.15,246.84,7150.557,1753756.66620,6080
1623211200000,2021-06-09 04:00:00,XMR/USDT,241.29,242.75,236.90,242.61,5934.057,1424872.98293,5738
1623207600000,2021-06-09 03:00:00,XMR/USDT,239.86,242.47,237.70,241.23,5515.240,1326602.96245,4404
1623204000000,2021-06-09 02:00:00,XMR/USDT,243.67,246.29,237.34,239.82,15545.376,3757765.88492,9205
1623200400000,2021-06-09 01:00:00,XMR/USDT,248.74,250.06,243.12,243.59,5788.110,1428219.94997,5195
1623196800000,2021-06-09 00:00:00,XMR/USDT,253.43,254.61,247.82,248.83,10693.954,2682393.55506,9033
1623193200000,2021-06-08 23:00:00,XMR/USDT,252.54,255.52,252.18,253.27,6009.958,1526844.91750,4859
1623189600000,2021-06-08 22:00:00,XMR/USDT,249.29,254.87,248.87,252.47,6538.104,1647457.83938,5420
1623186000000,2021-06-08 21:00:00,XMR/USDT,249.27,251.12,248.22,249.37,5151.001,1285424.92668,4605
1623182400000,2021-06-08 20:00:00,XMR/USDT,244.23,250.13,243.39,249.33,9955.644,2459508.96585,8276
1623178800000,2021-06-08 19:00:00,XMR/USDT,242.01,245.26,241.02,244.12,6169.997,1498677.70876,4714
1623175200000,2021-06-08 18:00:00,XMR/USDT,238.37,244.00,237.64,241.97,11774.444,2841607.76826,7713
1623171600000,2021-06-08 17:00:00,XMR/USDT,234.66,238.84,232.87,238.45,10083.470,2372015.37609,6984
1623168000000,2021-06-08 16:00:00,XMR/USDT,230.69,236.43,228.68,234.60,14169.124,3306330.24032,9767
1623164400000,2021-06-08 15:00:00,XMR/USDT,236.78,237.46,222.00,230.60,28090.986,6411073.10226,19182
1623160800000,2021-06-08 14:00:00,XMR/USDT,244.00,246.53,233.20,236.50,28184.075,6741326.43080,15580
1623157200000,2021-06-08 13:00:00,XMR/USDT,250.55,252.23,243.92,243.94,10467.864,2589571.75813,6066
1623153600000,2021-06-08 12:00:00,XMR/USDT,253.27,254.12,249.71,250.48,9209.539,2320499.48624,5295
1623150000000,2021-06-08 11:00:00,XMR/USDT,248.79,254.00,248.04,253.23,10642.867,2678396.97530,6394
1623146400000,2021-06-08 10:00:00,XMR/USDT,246.74,250.65,245.21,248.90,14554.065,3611899.90304,6757
1623142800000,2021-06-08 09:00:00,XMR/USDT,250.46,251.37,246.11,246.68,11638.660,2893231.35975,7188
1623139200000,2021-06-08 08:00:00,XMR/USDT,252.26,254.94,249.95,250.38,12353.876,3120324.01433,7092
1623135600000,2021-06-08 07:00:00,XMR/USDT,247.55,252.53,243.12,252.23,14848.950,3691357.14313,10029
1623132000000,2021-06-08 06:00:00,XMR/USDT,250.63,251.00,246.22,247.64,9630.761,2393210.69493,6379
1623128400000,2021-06-08 05:00:00,XMR/USDT,246.94,251.00,244.49,250.64,10688.310,2653236.63101,6489
1623124800000,2021-06-08 04:00:00,XMR/USDT,244.64,248.42,243.38,246.89,8080.590,1991935.23944,5917
1623121200000,2021-06-08 03:00:00,XMR/USDT,240.59,245.70,236.89,244.78,13457.802,3242563.48389,8970
1623117600000,2021-06-08 02:00:00,XMR/USDT,251.02,251.21,238.07,240.54,15110.235,3694770.73583,11727
1623114000000,2021-06-08 01:00:00,XMR/USDT,250.37,252.35,247.18,250.99,8306.467,2074280.89927,5095
1623110400000,2021-06-08 00:00:00,XMR/USDT,248.92,253.47,246.00,250.42,13049.359,3253854.20092,9134
1623106800000,2021-06-07 23:00:00,XMR/USDT,255.45,255.49,246.77,248.98,14503.870,3639347.75985,11650
1623103200000,2021-06-07 22:00:00,XMR/USDT,257.36,259.55,253.37,255.36,14031.049,3598861.56108,8185
1623099600000,2021-06-07 21:00:00,XMR/USDT,263.97,265.41,257.00,257.37,16327.480,4244890.25198,9813
1623096000000,2021-06-07 20:00:00,XMR/USDT,269.26,270.46,260.01,263.95,12823.287,3400348.35924,10095
1623092400000,2021-06-07 19:00:00,XMR/USDT,269.83,271.34,267.62,269.31,7682.840,2068001.39167,5653
1623088800000,2021-06-07 18:00:00,XMR/USDT,272.50,273.50,268.47,269.87,6948.725,1880542.40009,5485
1623085200000,2021-06-07 17:00:00,XMR/USDT,273.72,274.57,271.31,272.55,7140.752,1949208.91766,4856
1623081600000,2021-06-07 16:00:00,XMR/USDT,275.78,276.34,273.54,273.77,5626.516,1546847.81181,4896
1623078000000,2021-06-07 15:00:00,XMR/USDT,277.23,278.61,274.57,275.78,8828.861,2438175.91024,5939
1623074400000,2021-06-07 14:00:00,XMR/USDT,279.60,279.75,275.60,277.15,9667.602,2686777.43510,6674
1623070800000,2021-06-07 13:00:00,XMR/USDT,278.41,281.77,276.50,279.62,11542.995,3223516.23904,7243
1623067200000,2021-06-07 12:00:00,XMR/USDT,273.52,278.45,272.75,278.39,8561.981,2361020.20532,5848
1623063600000,2021-06-07 11:00:00,XMR/USDT,275.87,277.16,273.36,273.52,6232.381,1715740.03295,4814
1623060000000,2021-06-07 10:00:00,XMR/USDT,277.09,279.56,275.34,275.88,6644.434,1846172.10067,5833
1623056400000,2021-06-07 09:00:00,XMR/USDT,276.47,277.57,274.55,276.99,4801.886,1326726.87996,3824
1623052800000,2021-06-07 08:00:00,XMR/USDT,276.48,277.84,273.97,276.45,4766.557,1315461.72442,4528
1623049200000,2021-06-07 07:00:00,XMR/USDT,274.52,276.47,272.47,276.47,4969.234,1364553.98056,3809
1623045600000,2021-06-07 06:00:00,XMR/USDT,274.25,275.85,272.65,274.42,4211.169,1155991.64931,3631
1623042000000,2021-06-07 05:00:00,XMR/USDT,275.29,276.22,272.63,274.23,3780.611,1038073.24786,3496
1623038400000,2021-06-07 04:00:00,XMR/USDT,276.12,277.30,274.69,275.29,5144.545,1418829.49722,3215
1623034800000,2021-06-07 03:00:00,XMR/USDT,276.51,277.28,274.26,276.07,7570.459,2089260.48382,5067
1623031200000,2021-06-07 02:00:00,XMR/USDT,274.10,277.41,272.78,276.51,8242.921,2267201.07552,5797
1623027600000,2021-06-07 01:00:00,XMR/USDT,270.97,274.67,269.96,274.06,5773.494,1572679.97601,4873
1623024000000,2021-06-07 00:00:00,XMR/USDT,272.47,274.74,269.68,270.93,9149.643,2489250.19515,7603
1623020400000,2021-06-06 23:00:00,XMR/USDT,269.36,272.59,268.61,272.43,4274.575,1156287.04824,3994
1623016800000,2021-06-06 22:00:00,XMR/USDT,272.59,273.75,267.44,269.30,6194.383,1673950.05618,5464
1623013200000,2021-06-06 21:00:00,XMR/USDT,271.72,275.01,271.18,272.58,5731.532,1567833.71744,4480
1623009600000,2021-06-06 20:00:00,XMR/USDT,270.71,272.07,268.67,271.69,5285.923,1427468.35548,4427
1623006000000,2021-06-06 19:00:00,XMR/USDT,272.54,272.99,270.24,270.73,4236.819,1149913.39317,3970
1623002400000,2021-06-06 18:00:00,XMR/USDT,274.23,274.49,272.00,272.54,3587.819,980273.05373,3407
1622998800000,2021-06-06 17:00:00,XMR/USDT,276.43,276.55,273.36,274.33,7146.471,1964411.70308,4642
1622995200000,2021-06-06 16:00:00,XMR/USDT,271.64,276.85,271.14,276.43,12291.470,3374278.19530,7681
1622991600000,2021-06-06 15:00:00,XMR/USDT,269.10,273.31,267.89,271.62,10383.014,2805980.67831,7819
1622988000000,2021-06-06 14:00:00,XMR/USDT,266.19,269.78,264.37,269.16,6327.492,1687117.28152,5809
1622984400000,2021-06-06 13:00:00,XMR/USDT,268.27,271.46,265.62,266.13,8146.493,2190003.01381,6441
1622980800000,2021-06-06 12:00:00,XMR/USDT,267.15,269.44,266.89,268.27,4025.950,1080795.32934,4514
1622977200000,2021-06-06 11:00:00,XMR/USDT,268.87,269.69,266.83,267.21,3436.319,920632.01658,3993
1622973600000,2021-06-06 10:00:00,XMR/USDT,268.69,269.77,265.84,268.86,6899.451,1848063.00007,4829
1622970000000,2021-06-06 09:00:00,XMR/USDT,270.38,271.31,268.06,268.69,4340.116,1170183.28913,3656
1622966400000,2021-06-06 08:00:00,XMR/USDT,269.24,271.08,268.77,270.34,5634.023,1520323.29227,5050
1622962800000,2021-06-06 07:00:00,XMR/USDT,267.41,269.59,267.30,269.23,3591.658,964180.84184,3628
1622959200000,2021-06-06 06:00:00,XMR/USDT,269.37,271.03,265.32,267.36,9909.579,2654105.10546,6899
1622955600000,2021-06-06 05:00:00,XMR/USDT,267.97,269.60,266.71,269.49,3614.186,969061.62688,3349
1622952000000,2021-06-06 04:00:00,XMR/USDT,266.99,268.68,266.32,267.95,4548.655,1217147.24568,3559
1622948400000,2021-06-06 03:00:00,XMR/USDT,267.65,268.36,265.07,266.99,4956.124,1321653.36144,4422
1622944800000,2021-06-06 02:00:00,XMR/USDT,267.53,268.45,266.34,267.58,6170.368,1650157.28783,4748
1622941200000,2021-06-06 01:00:00,XMR/USDT,264.10,267.88,264.10,267.46,8681.930,2307973.53258,5855
1622937600000,2021-06-06 00:00:00,XMR/USDT,263.75,264.90,262.32,264.09,6724.430,1773191.53714,5080
1622934000000,2021-06-05 23:00:00,XMR/USDT,258.78,264.93,258.77,263.78,11413.911,2991885.18576,7930
1622930400000,2021-06-05 22:00:00,XMR/USDT,262.49,268.87,257.18,258.90,26357.672,6921959.49119,17749
1622926800000,2021-06-05 21:00:00,XMR/USDT,272.62,272.62,261.00,262.41,13690.650,3625277.03791,9703
1622923200000,2021-06-05 20:00:00,XMR/USDT,269.19,274.08,268.76,272.60,6088.712,1656603.51496,6546
1622919600000,2021-06-05 19:00:00,XMR/USDT,272.43,274.43,268.31,269.25,6415.181,1743723.20197,5535
1622916000000,2021-06-05 18:00:00,XMR/USDT,269.80,273.45,268.64,272.43,12803.470,3467268.05137,7561
1622912400000,2021-06-05 17:00:00,XMR/USDT,273.64,274.24,269.52,269.80,8720.973,2367502.77218,7203
1622908800000,2021-06-05 16:00:00,XMR/USDT,278.13,278.49,273.03,273.75,7803.484,2148816.79225,6713
1622905200000,2021-06-05 15:00:00,XMR/USDT,272.85,278.34,270.50,278.22,10408.342,2855914.00031,8074
1622901600000,2021-06-05 14:00:00,XMR/USDT,274.51,277.20,272.14,272.80,10489.052,2877764.59824,7932
1622898000000,2021-06-05 13:00:00,XMR/USDT,280.21,280.21,274.24,274.53,10888.854,3022821.93552,7654
1622894400000,2021-06-05 12:00:00,XMR/USDT,279.69,281.21,275.25,280.17,11810.064,3292077.54638,10029
1622890800000,2021-06-05 11:00:00,XMR/USDT,282.54,283.67,278.32,279.66,8736.571,2455411.30593,7971
1622887200000,2021-06-05 10:00:00,XMR/USDT,281.36,284.60,279.72,282.55,9543.854,2698706.00964,8571
1622883600000,2021-06-05 09:00:00,XMR/USDT,292.23,292.68,277.19,281.43,13793.583,3922619.42772,10450
1622880000000,2021-06-05 08:00:00,XMR/USDT,289.76,292.51,288.43,292.15,5199.862,1509624.02809,6219
1622876400000,2021-06-05 07:00:00,XMR/USDT,292.68,295.19,289.51,289.78,5877.770,1720585.17949,5577
1622872800000,2021-06-05 06:00:00,XMR/USDT,290.88,293.55,290.11,292.61,3595.741,1051778.54814,3648
1622869200000,2021-06-05 05:00:00,XMR/USDT,291.33,292.06,289.62,290.90,2637.204,766981.74561,3020
1622865600000,2021-06-05 04:00:00,XMR/USDT,290.19,292.00,289.96,291.37,4155.850,1209882.33139,3941
1622862000000,2021-06-05 03:00:00,XMR/USDT,293.43,294.49,289.65,290.20,4227.557,1234265.48683,4101
1622858400000,2021-06-05 02:00:00,XMR/USDT,294.61,295.00,291.15,293.49,4857.238,1424234.53385,4254
1622854800000,2021-06-05 01:00:00,XMR/USDT,293.57,294.88,292.14,294.61,6067.291,1782089.95802,4921
1622851200000,2021-06-05 00:00:00,XMR/USDT,287.43,293.95,285.80,293.31,12101.074,3514761.91896,10142
1622847600000,2021-06-04 23:00:00,XMR/USDT,286.53,289.07,280.48,287.36,9986.398,2855317.98883,8308
1622844000000,2021-06-04 22:00:00,XMR/USDT,287.73,288.34,283.31,286.54,8755.914,2504196.07053,6870
1622840400000,2021-06-04 21:00:00,XMR/USDT,286.92,289.81,286.68,287.72,3869.194,1114811.23774,4466
1622836800000,2021-06-04 20:00:00,XMR/USDT,288.28,290.04,285.61,286.84,5981.458,1723369.11451,5943
1622833200000,2021-06-04 19:00:00,XMR/USDT,293.21,294.17,286.57,288.14,12242.552,3550999.68357,7955
1622829600000,2021-06-04 18:00:00,XMR/USDT,290.57,293.85,289.41,293.25,6812.946,1989348.94332,5703
1622826000000,2021-06-04 17:00:00,XMR/USDT,286.03,292.12,285.24,290.53,7623.604,2208052.96240,6431
1622822400000,2021-06-04 16:00:00,XMR/USDT,286.71,288.56,284.06,286.00,9505.096,2719620.25067,7158
1622818800000,2021-06-04 15:00:00,XMR/USDT,283.57,287.92,282.74,286.59,8156.043,2330559.36754,6863
1622815200000,2021-06-04 14:00:00,XMR/USDT,281.11,284.91,277.05,283.46,14024.790,3938733.79223,8665
1622811600000,2021-06-04 13:00:00,XMR/USDT,280.64,283.32,278.99,281.06,7894.097,2222814.05192,6593
1622808000000,2021-06-04 12:00:00,XMR/USDT,276.84,281.60,267.45,280.74,22867.655,6276480.34345,16019
1622804400000,2021-06-04 11:00:00,XMR/USDT,278.34,280.92,273.57,276.86,11354.039,3143115.91712,8146
1622800800000,2021-06-04 10:00:00,XMR/USDT,284.19,284.41,278.28,278.33,8294.670,2337419.04093,7065
1622797200000,2021-06-04 09:00:00,XMR/USDT,281.80,284.57,279.16,284.00,7666.540,2165241.04827,6315
1622793600000,2021-06-04 08:00:00,XMR/USDT,280.81,283.92,276.59,281.82,9899.119,2778882.70765,9105
1622790000000,2021-06-04 07:00:00,XMR/USDT,280.54,281.69,272.68,280.87,16191.030,4495661.25696,12234
1622786400000,2021-06-04 06:00:00,XMR/USDT,284.25,288.43,277.17,280.51,17819.880,5047735.99842,12513
1622782800000,2021-06-04 05:00:00,XMR/USDT,295.10,297.45,283.97,284.27,20765.678,6001976.25670,13829
1622779200000,2021-06-04 04:00:00,XMR/USDT,296.02,298.74,294.57,294.98,8209.000,2433607.07655,7042
1622775600000,2021-06-04 03:00:00,XMR/USDT,298.15,299.69,294.31,295.92,11519.387,3417733.96168,7624
1622772000000,2021-06-04 02:00:00,XMR/USDT,300.10,300.10,291.44,297.98,13585.879,4024139.25389,9745
1622768400000,2021-06-04 01:00:00,XMR/USDT,310.35,310.39,294.40,300.10,24202.913,7264005.26244,19082
1622764800000,2021-06-04 00:00:00,XMR/USDT,309.54,312.03,305.90,310.29,12003.454,3705282.50322,11508
1622761200000,2021-06-03 23:00:00,XMR/USDT,305.28,313.53,303.38,309.54,25761.870,7986610.30914,18710
1622757600000,2021-06-03 22:00:00,XMR/USDT,305.62,308.78,304.27,305.32,5371.967,1646261.90298,6169
1622754000000,2021-06-03 21:00:00,XMR/USDT,307.65,308.75,305.19,305.72,6319.355,1939163.85582,5485
1622750400000,2021-06-03 20:00:00,XMR/USDT,302.89,310.00,300.83,307.65,12158.838,3708737.87941,9041
1622746800000,2021-06-03 19:00:00,XMR/USDT,300.51,303.99,299.64,303.02,7474.010,2258446.16662,5806
1622743200000,2021-06-03 18:00:00,XMR/USDT,300.85,303.65,299.58,300.52,5660.813,1706130.99501,5070
1622739600000,2021-06-03 17:00:00,XMR/USDT,302.60,303.99,299.30,300.86,6854.484,2070606.31972,5359
1622736000000,2021-06-03 16:00:00,XMR/USDT,298.14,304.59,296.60,302.53,10088.529,3036694.08231,8929
1622732400000,2021-06-03 15:00:00,XMR/USDT,301.66,302.75,296.31,298.13,8843.291,2647689.07448,6929
1622728800000,2021-06-03 14:00:00,XMR/USDT,297.78,302.40,296.60,301.65,10616.812,3181273.14292,7205
1622725200000,2021-06-03 13:00:00,XMR/USDT,304.28,304.92,296.20,297.92,14035.578,4212459.13794,10863
1622721600000,2021-06-03 12:00:00,XMR/USDT,306.07,306.60,302.24,304.19,11412.694,3469653.37803,9378
1622718000000,2021-06-03 11:00:00,XMR/USDT,308.21,310.00,305.71,306.04,11922.746,3662099.80397,9014
1622714400000,2021-06-03 10:00:00,XMR/USDT,311.24,314.36,307.78,308.34,11022.817,3429547.42828,8364
1622710800000,2021-06-03 09:00:00,XMR/USDT,312.78,314.78,306.62,311.20,19054.182,5922222.15073,13646
1622707200000,2021-06-03 08:00:00,XMR/USDT,307.91,315.62,306.56,312.78,24533.900,7664256.62734,17069
1622703600000,2021-06-03 07:00:00,XMR/USDT,304.60,311.33,303.45,307.88,32383.081,9975361.65706,22235
1622700000000,2021-06-03 06:00:00,XMR/USDT,296.52,304.99,294.62,304.77,15091.967,4514523.02699,13880
1622696400000,2021-06-03 05:00:00,XMR/USDT,289.89,296.75,289.74,296.52,12703.339,3724007.07421,10337
1622692800000,2021-06-03 04:00:00,XMR/USDT,291.93,292.76,288.47,289.69,8055.355,2335907.95189,6474
1622689200000,2021-06-03 03:00:00,XMR/USDT,288.26,292.25,287.52,291.98,5182.032,1503126.43572,5656
1622685600000,2021-06-03 02:00:00,XMR/USDT,287.02,289.12,285.50,288.19,6557.668,1885635.84154,6236
1622682000000,2021-06-03 01:00:00,XMR/USDT,293.68,293.81,285.99,287.03,10049.748,2916495.76925,7066
1622678400000,2021-06-03 00:00:00,XMR/USDT,294.48,296.10,290.40,293.68,17862.659,5231994.96412,11668
1622674800000,2021-06-02 23:00:00,XMR/USDT,290.15,295.04,289.34,294.44,13283.232,3895030.68537,11834
1622671200000,2021-06-02 22:00:00,XMR/USDT,288.57,290.69,284.50,290.16,8558.328,2463198.64237,8139
1622667600000,2021-06-02 21:00:00,XMR/USDT,286.97,291.49,286.77,288.70,12530.874,3627174.52805,10692
1622664000000,2021-06-02 20:00:00,XMR/USDT,285.94,287.33,283.10,286.96,9040.622,2576510.12466,6535
1622660400000,2021-06-02 19:00:00,XMR/USDT,285.09,288.62,284.60,285.95,8149.822,2337401.72795,6928
1622656800000,2021-06-02 18:00:00,XMR/USDT,282.14,285.29,281.72,285.11,8252.202,2337730.60501,5853
1622653200000,2021-06-02 17:00:00,XMR/USDT,284.03,284.50,279.66,282.20,8721.432,2457122.54610,6184
1622649600000,2021-06-02 16:00:00,XMR/USDT,286.58,288.34,283.06,284.04,14105.883,4024877.94591,9379
1622646000000,2021-06-02 15:00:00,XMR/USDT,284.74,289.85,283.50,286.57,24550.198,7055654.59321,13356
1622642400000,2021-06-02 14:00:00,XMR/USDT,279.32,286.64,277.60,284.66,14447.685,4088103.58412,11603
