https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ONT,Volume USDT,tradecount
1618790400000,2021-04-19 00:00:00,ONT/USDT,2.3648,2.5500,2.0300,2.1187,161426664.7,365342950.48495,972294
1618704000000,2021-04-18 00:00:00,ONT/USDT,2.2786,2.3700,1.4304,2.3630,162669413.7,318153031.93047,905768
1618617600000,2021-04-17 00:00:00,ONT/USDT,2.3471,2.6000,2.2315,2.2797,87332362.7,210828984.45971,535754
1618531200000,2021-04-16 00:00:00,ONT/USDT,2.0533,2.4284,1.9617,2.3469,132800629.9,289061046.68932,671766
1618444800000,2021-04-15 00:00:00,ONT/USDT,1.9043,2.0848,1.8831,2.0534,58159803.2,114189770.63524,285619
1618358400000,2021-04-14 00:00:00,ONT/USDT,1.9361,2.0388,1.8156,1.9041,69285515.2,133513482.08818,340509
1618272000000,2021-04-13 00:00:00,ONT/USDT,1.8679,1.9520,1.7850,1.9355,55165975.6,103650664.27457,256574
1618185600000,2021-04-12 00:00:00,ONT/USDT,1.9752,1.9791,1.8105,1.8681,52727425.7,99229453.14008,254198
1618099200000,2021-04-11 00:00:00,ONT/USDT,1.9826,2.0527,1.9129,1.9756,49242637.6,97082621.09792,272650
1618012800000,2021-04-10 00:00:00,ONT/USDT,2.0051,2.0900,1.8868,1.9826,48930087.0,97688872.01021,282539
1617926400000,2021-04-09 00:00:00,ONT/USDT,1.9460,2.0980,1.8772,2.0047,69386464.6,138217383.50180,348560
1617840000000,2021-04-08 00:00:00,ONT/USDT,1.7597,1.9574,1.7265,1.9462,64285512.3,118999789.03586,334972
1617753600000,2021-04-07 00:00:00,ONT/USDT,1.9218,2.1870,1.6943,1.7592,143594366.4,273325135.35137,720545
1617667200000,2021-04-06 00:00:00,ONT/USDT,1.9716,2.0983,1.7757,1.9214,102134210.7,197732434.43733,512137
1617580800000,2021-04-05 00:00:00,ONT/USDT,1.7559,2.0890,1.6766,1.9709,87285040.3,161736207.56413,437979
1617494400000,2021-04-04 00:00:00,ONT/USDT,1.5918,1.7567,1.5555,1.7561,54510957.6,91629674.23330,271470
1617408000000,2021-04-03 00:00:00,ONT/USDT,1.7834,1.8843,1.5676,1.5931,81294561.1,142607221.08380,409147
1617321600000,2021-04-02 00:00:00,ONT/USDT,1.7220,1.8615,1.7077,1.7835,52669049.4,93278589.00649,291351
1617235200000,2021-04-01 00:00:00,ONT/USDT,1.7368,1.9305,1.7153,1.7222,108187873.8,196903628.51078,525198
1617148800000,2021-03-31 00:00:00,ONT/USDT,1.6491,1.7578,1.4667,1.7360,83006773.4,131850054.56055,358956
1617062400000,2021-03-30 00:00:00,ONT/USDT,1.6828,1.6924,1.5842,1.6491,53525774.6,87070104.48590,247157
1616976000000,2021-03-29 00:00:00,ONT/USDT,1.5190,1.6985,1.4600,1.6827,83356310.3,131714950.88173,351498
1616889600000,2021-03-28 00:00:00,ONT/USDT,1.3759,1.7119,1.3734,1.5187,169678305.3,265149045.83566,660068
1616803200000,2021-03-27 00:00:00,ONT/USDT,1.2864,1.4150,1.2864,1.3759,70260456.8,95798666.56555,271813
1616716800000,2021-03-26 00:00:00,ONT/USDT,1.1624,1.2995,1.1597,1.2866,54747366.2,68779283.72385,214085
1616630400000,2021-03-25 00:00:00,ONT/USDT,1.2126,1.2588,1.1255,1.1632,109038939.0,129713384.98555,376337
1616544000000,2021-03-24 00:00:00,ONT/USDT,1.3482,1.4625,1.1662,1.2121,112422404.7,153162983.73587,421421
1616457600000,2021-03-23 00:00:00,ONT/USDT,1.2022,1.3800,1.1417,1.3488,105168547.9,133228737.24871,368006
1616371200000,2021-03-22 00:00:00,ONT/USDT,1.1849,1.3389,1.1548,1.2022,88844581.2,111604858.20966,314535
1616284800000,2021-03-21 00:00:00,ONT/USDT,1.2016,1.2247,1.1403,1.1854,37239840.7,44047274.78180,145969
1616198400000,2021-03-20 00:00:00,ONT/USDT,1.1963,1.2922,1.1925,1.2009,46119589.1,57686789.06159,166826
1616112000000,2021-03-19 00:00:00,ONT/USDT,1.1873,1.2393,1.1535,1.1964,35686316.7,43091331.69288,140799
1616025600000,2021-03-18 00:00:00,ONT/USDT,1.2600,1.2749,1.1800,1.1867,42121161.8,51698142.21606,162002
1615939200000,2021-03-17 00:00:00,ONT/USDT,1.1794,1.2657,1.1358,1.2596,72354747.3,87317493.05232,254850
1615852800000,2021-03-16 00:00:00,ONT/USDT,1.1405,1.2544,1.0803,1.1788,89141638.7,105277288.46001,315693
1615766400000,2021-03-15 00:00:00,ONT/USDT,1.0674,1.2896,0.9826,1.1411,128788361.2,147011905.82147,432349
1615680000000,2021-03-14 00:00:00,ONT/USDT,1.1365,1.1682,1.0599,1.0672,47724942.5,52656663.81246,159320
1615593600000,2021-03-13 00:00:00,ONT/USDT,1.0692,1.1526,1.0150,1.1371,46728639.9,51583005.88279,157786
1615507200000,2021-03-12 00:00:00,ONT/USDT,1.1334,1.1385,1.0313,1.0699,49107571.8,53541511.30884,165576
1615420800000,2021-03-11 00:00:00,ONT/USDT,1.1414,1.1825,1.0571,1.1334,54416455.8,60816444.39687,180303
1615334400000,2021-03-10 00:00:00,ONT/USDT,1.2163,1.2196,1.1000,1.1411,59280385.5,67918370.47673,187567
1615248000000,2021-03-09 00:00:00,ONT/USDT,1.1368,1.2434,1.0954,1.2164,73089005.4,85841486.37223,230802
1615161600000,2021-03-08 00:00:00,ONT/USDT,1.0514,1.1381,1.0056,1.1371,56972286.0,61028040.09587,176777
1615075200000,2021-03-07 00:00:00,ONT/USDT,1.0401,1.0599,1.0040,1.0511,37481330.2,38850684.46689,110761
1614988800000,2021-03-06 00:00:00,ONT/USDT,1.0128,1.0918,0.9849,1.0398,75839853.0,79070525.06620,217525
1614902400000,2021-03-05 00:00:00,ONT/USDT,0.9647,1.0221,0.8904,1.0128,46086579.8,43681310.53206,139060
1614816000000,2021-03-04 00:00:00,ONT/USDT,1.0327,1.0713,0.9315,0.9645,57249146.2,57028557.45397,182804
1614729600000,2021-03-03 00:00:00,ONT/USDT,0.9227,1.0467,0.9057,1.0326,64381875.0,63672158.33364,189922
1614643200000,2021-03-02 00:00:00,ONT/USDT,0.9177,0.9476,0.8626,0.9226,54101391.7,48886063.48503,142689
1614556800000,2021-03-01 00:00:00,ONT/USDT,0.8476,0.9292,0.8388,0.9175,37829664.4,33545155.09278,121355
1614470400000,2021-02-28 00:00:00,ONT/USDT,0.9142,0.9250,0.7801,0.8479,49595066.3,41755619.01338,162085
1614384000000,2021-02-27 00:00:00,ONT/USDT,0.8969,0.9767,0.8861,0.9143,44847225.6,41612087.16221,151767
1614297600000,2021-02-26 00:00:00,ONT/USDT,0.9395,0.9544,0.8355,0.8966,57242675.4,51825737.02039,187996
1614211200000,2021-02-25 00:00:00,ONT/USDT,1.0037,1.0623,0.9330,0.9401,52949269.4,52923532.51462,182385
1614124800000,2021-02-24 00:00:00,ONT/USDT,0.9824,1.0919,0.9222,1.0037,79991370.4,81268020.20538,283544
1614038400000,2021-02-23 00:00:00,ONT/USDT,1.1938,1.2055,0.8000,0.9824,123224157.9,121077559.05209,519873
1613952000000,2021-02-22 00:00:00,ONT/USDT,1.4174,1.4288,0.8427,1.1946,108172317.5,132944161.51592,420408
1613865600000,2021-02-21 00:00:00,ONT/USDT,1.2316,1.6000,1.1910,1.4169,155449509.1,223587794.20843,671585
1613779200000,2021-02-20 00:00:00,ONT/USDT,1.2690,1.4392,1.1100,1.2316,105987706.4,139116097.86507,433332
1613692800000,2021-02-19 00:00:00,ONT/USDT,1.2331,1.3124,1.1622,1.2688,67026795.1,83872607.79766,269407
1613606400000,2021-02-18 00:00:00,ONT/USDT,1.1605,1.2905,1.1321,1.2314,52661489.1,63239400.03838,219677
1613520000000,2021-02-17 00:00:00,ONT/USDT,1.1272,1.2000,1.0403,1.1601,57825645.2,65430799.48387,216258
1613433600000,2021-02-16 00:00:00,ONT/USDT,1.1593,1.2573,1.0734,1.1271,76888132.2,89082664.08738,271459
1613347200000,2021-02-15 00:00:00,ONT/USDT,1.1672,1.2837,0.8700,1.1586,110622367.9,124137456.26436,418347
1613260800000,2021-02-14 00:00:00,ONT/USDT,1.2977,1.3781,1.1226,1.1664,82348226.0,103430992.79396,327764
1613174400000,2021-02-13 00:00:00,ONT/USDT,1.0939,1.3617,1.0938,1.2978,105494662.7,129168394.15987,413085
1613088000000,2021-02-12 00:00:00,ONT/USDT,1.0399,1.1733,1.0200,1.0931,70880542.2,77728645.10976,248419
1613001600000,2021-02-11 00:00:00,ONT/USDT,0.9106,1.1039,0.8808,1.0398,95071632.6,96809426.08111,337572
1612915200000,2021-02-10 00:00:00,ONT/USDT,0.8447,0.9837,0.7531,0.9102,124514136.9,109308602.86123,390182
1612828800000,2021-02-09 00:00:00,ONT/USDT,0.7723,0.8553,0.7566,0.8451,68169715.7,54966567.74552,217008
1612742400000,2021-02-08 00:00:00,ONT/USDT,0.6952,0.8035,0.6631,0.7725,100453808.0,74852911.99797,279466
1612656000000,2021-02-07 00:00:00,ONT/USDT,0.6630,0.6981,0.6200,0.6955,51551257.7,33929416.38513,141568
1612569600000,2021-02-06 00:00:00,ONT/USDT,0.6743,0.6900,0.6345,0.6629,44305931.5,29337444.75552,112195
1612483200000,2021-02-05 00:00:00,ONT/USDT,0.6070,0.6840,0.6022,0.6744,50710859.7,33179874.75151,140382
1612396800000,2021-02-04 00:00:00,ONT/USDT,0.6328,0.6382,0.5826,0.6072,33900803.2,20668287.37982,94865
1612310400000,2021-02-03 00:00:00,ONT/USDT,0.6227,0.6420,0.6024,0.6326,32438930.4,20292530.96790,84500
1612224000000,2021-02-02 00:00:00,ONT/USDT,0.5912,0.6313,0.5810,0.6221,42130687.9,25562038.03270,109000
1612137600000,2021-02-01 00:00:00,ONT/USDT,0.5798,0.6004,0.5625,0.5912,23100823.4,13498983.03239,76073
1612051200000,2021-01-31 00:00:00,ONT/USDT,0.5900,0.6081,0.5600,0.5800,26545604.3,15488977.80271,92404
1611964800000,2021-01-30 00:00:00,ONT/USDT,0.5786,0.6050,0.5653,0.5898,22236566.0,12939200.21386,75042
1611878400000,2021-01-29 00:00:00,ONT/USDT,0.5604,0.6430,0.5510,0.5786,52486643.6,31258016.79796,155298
1611792000000,2021-01-28 00:00:00,ONT/USDT,0.5366,0.5726,0.5292,0.5604,17364264.5,9697927.96125,62699
1611705600000,2021-01-27 00:00:00,ONT/USDT,0.5805,0.5813,0.5218,0.5362,20837491.0,11415424.01041,76826
1611619200000,2021-01-26 00:00:00,ONT/USDT,0.5905,0.6079,0.5627,0.5807,20216096.3,11782885.69347,68711
1611532800000,2021-01-25 00:00:00,ONT/USDT,0.6114,0.6281,0.5900,0.5912,28077978.6,17175053.13693,83097
1611446400000,2021-01-24 00:00:00,ONT/USDT,0.6020,0.6368,0.5863,0.6113,30388137.7,18644095.08384,110458
1611360000000,2021-01-23 00:00:00,ONT/USDT,0.5700,0.6258,0.5637,0.6024,33243081.2,19848249.76763,133458
1611273600000,2021-01-22 00:00:00,ONT/USDT,0.5472,0.5936,0.5109,0.5701,34665386.4,19417876.46332,125656
1611187200000,2021-01-21 00:00:00,ONT/USDT,0.6370,0.6397,0.5400,0.5467,25139868.1,14654637.78761,122245
1611100800000,2021-01-20 00:00:00,ONT/USDT,0.6616,0.6709,0.5914,0.6365,30079241.9,18930149.01305,124798
1611014400000,2021-01-19 00:00:00,ONT/USDT,0.7141,0.7166,0.6562,0.6616,29808177.2,20551412.50006,122907
1610928000000,2021-01-18 00:00:00,ONT/USDT,0.6736,0.7318,0.6351,0.7146,40563612.4,28326083.22271,153309
1610841600000,2021-01-17 00:00:00,ONT/USDT,0.6549,0.6865,0.6107,0.6738,30065805.5,19455957.77191,118232
1610755200000,2021-01-16 00:00:00,ONT/USDT,0.6362,0.6976,0.6280,0.6552,51798616.9,34416001.00463,166890
1610668800000,2021-01-15 00:00:00,ONT/USDT,0.5827,0.6600,0.5718,0.6364,48878072.6,30185015.55163,168458
1610582400000,2021-01-14 00:00:00,ONT/USDT,0.5765,0.5955,0.5494,0.5826,24030169.6,13867915.77558,84021
1610496000000,2021-01-13 00:00:00,ONT/USDT,0.5349,0.5828,0.5213,0.5766,21869823.3,12022470.51718,75279
1610409600000,2021-01-12 00:00:00,ONT/USDT,0.5489,0.5731,0.5227,0.5346,26943100.6,14699615.72344,113605
1610323200000,2021-01-11 00:00:00,ONT/USDT,0.6555,0.6593,0.4888,0.5490,78868725.7,44117011.79055,272391
1610236800000,2021-01-10 00:00:00,ONT/USDT,0.6367,0.6851,0.5501,0.6556,67115744.8,42156237.57542,218667
1610150400000,2021-01-09 00:00:00,ONT/USDT,0.5578,0.6492,0.5396,0.6365,55451321.6,33942832.11229,160233
1610064000000,2021-01-08 00:00:00,ONT/USDT,0.5599,0.5823,0.5112,0.5578,34806192.8,19101751.48836,110156
1609977600000,2021-01-07 00:00:00,ONT/USDT,0.5827,0.6151,0.5300,0.5600,51658045.8,29653896.67688,136954
1609891200000,2021-01-06 00:00:00,ONT/USDT,0.5098,0.5857,0.4989,0.5826,44298459.4,24213377.04146,129506
1609804800000,2021-01-05 00:00:00,ONT/USDT,0.4955,0.5153,0.4649,0.5094,30887632.7,15247244.66649,75303
1609718400000,2021-01-04 00:00:00,ONT/USDT,0.5047,0.5462,0.4474,0.4952,49964127.1,24682351.84310,112392
1609632000000,2021-01-03 00:00:00,ONT/USDT,0.4661,0.5103,0.4585,0.5047,32212786.9,15617110.23621,81511
1609545600000,2021-01-02 00:00:00,ONT/USDT,0.4500,0.4913,0.4424,0.4658,38403713.7,18142716.09596,87670
1609459200000,2021-01-01 00:00:00,ONT/USDT,0.4421,0.4670,0.4371,0.4499,16990066.4,7680519.28461,54424
1609372800000,2020-12-31 00:00:00,ONT/USDT,0.4455,0.4487,0.4265,0.4420,9571474.4,4188853.89317,49495
1609286400000,2020-12-30 00:00:00,ONT/USDT,0.4552,0.4718,0.4351,0.4453,14927990.3,6682181.30687,47363
1609200000000,2020-12-29 00:00:00,ONT/USDT,0.4646,0.4742,0.4283,0.4551,19004217.5,8504011.69029,57828
1609113600000,2020-12-28 00:00:00,ONT/USDT,0.4499,0.4825,0.4463,0.4646,23616798.0,11067461.83904,57850
1609027200000,2020-12-27 00:00:00,ONT/USDT,0.4544,0.4759,0.4300,0.4502,26647070.0,12182591.44164,67206
1608940800000,2020-12-26 00:00:00,ONT/USDT,0.4524,0.4631,0.4358,0.4547,15865844.9,7151426.02634,50056
1608854400000,2020-12-25 00:00:00,ONT/USDT,0.4602,0.4760,0.4400,0.4526,21260813.1,9756468.51197,60239
1608768000000,2020-12-24 00:00:00,ONT/USDT,0.4083,0.4619,0.3953,0.4601,26900168.6,11448717.55604,64198
1608681600000,2020-12-23 00:00:00,ONT/USDT,0.5214,0.5259,0.3391,0.4085,40646069.4,17940313.11702,99579
1608595200000,2020-12-22 00:00:00,ONT/USDT,0.5197,0.5282,0.4916,0.5214,15274390.0,7848222.39938,44312
1608508800000,2020-12-21 00:00:00,ONT/USDT,0.5507,0.5697,0.5136,0.5202,16448823.3,8825081.10911,55685
1608422400000,2020-12-20 00:00:00,ONT/USDT,0.5652,0.5782,0.5409,0.5508,14244605.2,8008611.93598,45469
1608336000000,2020-12-19 00:00:00,ONT/USDT,0.5707,0.5905,0.5607,0.5652,14524479.1,8382025.02046,45228
1608249600000,2020-12-18 00:00:00,ONT/USDT,0.5350,0.5776,0.5225,0.5705,21117897.2,11702816.06308,54106
1608163200000,2020-12-17 00:00:00,ONT/USDT,0.5400,0.5647,0.5276,0.5344,24621962.2,13446988.22637,62624
1608076800000,2020-12-16 00:00:00,ONT/USDT,0.5117,0.5403,0.5030,0.5400,14393539.8,7515345.85050,50147
1607990400000,2020-12-15 00:00:00,ONT/USDT,0.5154,0.5192,0.4994,0.5116,8939725.9,4573538.34775,45255
1607904000000,2020-12-14 00:00:00,ONT/USDT,0.5185,0.5187,0.4983,0.5154,8914691.1,4526407.21582,40853
1607817600000,2020-12-13 00:00:00,ONT/USDT,0.5008,0.5335,0.4981,0.5188,12104304.5,6246641.89005,46074
1607731200000,2020-12-12 00:00:00,ONT/USDT,0.4798,0.5063,0.4783,0.5008,8967870.8,4444388.17123,39705
1607644800000,2020-12-11 00:00:00,ONT/USDT,0.4954,0.4970,0.4702,0.4798,11764017.5,5654002.59996,36631
1607558400000,2020-12-10 00:00:00,ONT/USDT,0.5062,0.5091,0.4846,0.4948,6887064.7,3419713.96247,27303
1607472000000,2020-12-09 00:00:00,ONT/USDT,0.5064,0.5094,0.4750,0.5061,11688521.6,5787801.33318,31768
1607385600000,2020-12-08 00:00:00,ONT/USDT,0.5456,0.5505,0.4986,0.5063,10680068.1,5594483.25647,35188
1607299200000,2020-12-07 00:00:00,ONT/USDT,0.5563,0.5590,0.5368,0.5457,6270437.0,3438120.52721,28137
1607212800000,2020-12-06 00:00:00,ONT/USDT,0.5583,0.5641,0.5402,0.5561,6954423.1,3841292.87627,28081
1607126400000,2020-12-05 00:00:00,ONT/USDT,0.5375,0.5603,0.5316,0.5580,6208683.5,3413683.42074,23530
1607040000000,2020-12-04 00:00:00,ONT/USDT,0.5901,0.5974,0.5323,0.5376,15130237.2,8592803.60940,49441
1606953600000,2020-12-03 00:00:00,ONT/USDT,0.5775,0.5958,0.5621,0.5906,12553178.7,7278390.60769,40742
1606867200000,2020-12-02 00:00:00,ONT/USDT,0.5579,0.5859,0.5500,0.5783,16018776.9,9152000.56528,47183
1606780800000,2020-12-01 00:00:00,ONT/USDT,0.5992,0.6193,0.5363,0.5583,31302414.7,18138446.25326,96902
1606694400000,2020-11-30 00:00:00,ONT/USDT,0.5690,0.6054,0.5576,0.5990,21894876.6,12756193.95750,66869
1606608000000,2020-11-29 00:00:00,ONT/USDT,0.5635,0.5799,0.5501,0.5688,14369178.1,8124582.87414,41971
1606521600000,2020-11-28 00:00:00,ONT/USDT,0.5456,0.5853,0.5289,0.5638,17204755.3,9603060.71527,46382
1606435200000,2020-11-27 00:00:00,ONT/USDT,0.5590,0.5765,0.5189,0.5454,24407122.6,13362642.02292,67416
1606348800000,2020-11-26 00:00:00,ONT/USDT,0.7001,0.7388,0.5083,0.5589,90018265.9,54093064.99472,239876
1606262400000,2020-11-25 00:00:00,ONT/USDT,0.6395,0.7128,0.6030,0.7001,56317953.6,37310640.75569,145788
1606176000000,2020-11-24 00:00:00,ONT/USDT,0.6102,0.6552,0.5794,0.6402,51663919.4,32071174.88089,135874
1606089600000,2020-11-23 00:00:00,ONT/USDT,0.5543,0.6119,0.5359,0.6101,34647959.2,20083599.62959,86581
1606003200000,2020-11-22 00:00:00,ONT/USDT,0.5847,0.5955,0.5225,0.5541,26747240.4,14922405.71022,68077
1605916800000,2020-11-21 00:00:00,ONT/USDT,0.5103,0.5871,0.5074,0.5844,36248448.8,19859826.06457,93816
1605830400000,2020-11-20 00:00:00,ONT/USDT,0.4867,0.5155,0.4860,0.5103,15141161.1,7618452.94711,42211
1605744000000,2020-11-19 00:00:00,ONT/USDT,0.4906,0.4984,0.4747,0.4868,14541374.4,7089852.70073,41679
1605657600000,2020-11-18 00:00:00,ONT/USDT,0.5056,0.5115,0.4696,0.4905,19159384.3,9401735.79663,56384
1605571200000,2020-11-17 00:00:00,ONT/USDT,0.4753,0.5183,0.4743,0.5053,25462565.7,12817639.02666,63215
1605484800000,2020-11-16 00:00:00,ONT/USDT,0.4636,0.4820,0.4588,0.4756,9301838.0,4387604.70799,31175
1605398400000,2020-11-15 00:00:00,ONT/USDT,0.4779,0.4832,0.4534,0.4635,11248058.5,5274779.97488,35919
1605312000000,2020-11-14 00:00:00,ONT/USDT,0.4894,0.4987,0.4679,0.4778,10941086.5,5268103.67418,33192
1605225600000,2020-11-13 00:00:00,ONT/USDT,0.4659,0.4933,0.4647,0.4894,9832194.4,4742601.79763,29747
1605139200000,2020-11-12 00:00:00,ONT/USDT,0.4776,0.4905,0.4632,0.4659,8866399.8,4218474.83298,29000
1605052800000,2020-11-11 00:00:00,ONT/USDT,0.4815,0.4968,0.4764,0.4774,10677235.0,5205164.01216,29474
1604966400000,2020-11-10 00:00:00,ONT/USDT,0.4698,0.4871,0.4653,0.4812,10577595.3,5048813.68094,28171
1604880000000,2020-11-09 00:00:00,ONT/USDT,0.4717,0.4813,0.4511,0.4697,11410250.9,5322818.64564,34485
1604793600000,2020-11-08 00:00:00,ONT/USDT,0.4430,0.4748,0.4389,0.4718,10124466.1,4645801.77083,31488
1604707200000,2020-11-07 00:00:00,ONT/USDT,0.4750,0.4976,0.4352,0.4433,26707856.8,12424589.70084,71184
1604620800000,2020-11-06 00:00:00,ONT/USDT,0.4343,0.4768,0.4317,0.4749,16208598.6,7445369.45032,50291
1604534400000,2020-11-05 00:00:00,ONT/USDT,0.4193,0.4400,0.4141,0.4344,9825898.6,4198722.10834,40671
1604448000000,2020-11-04 00:00:00,ONT/USDT,0.4247,0.4257,0.4033,0.4190,8328128.8,3452537.97707,29251
1604361600000,2020-11-03 00:00:00,ONT/USDT,0.4339,0.4374,0.4067,0.4244,10166838.6,4277998.86251,37284
1604275200000,2020-11-02 00:00:00,ONT/USDT,0.4552,0.4644,0.4321,0.4343,11187238.6,4998945.52742,36328
1604188800000,2020-11-01 00:00:00,ONT/USDT,0.4436,0.4554,0.4367,0.4553,7615753.9,3390226.74309,24115
1604102400000,2020-10-31 00:00:00,ONT/USDT,0.4462,0.4607,0.4415,0.4439,8866374.8,4000024.73530,28085
1604016000000,2020-10-30 00:00:00,ONT/USDT,0.4537,0.4570,0.4180,0.4465,14094608.6,6152948.22075,42298
1603929600000,2020-10-29 00:00:00,ONT/USDT,0.4761,0.4873,0.4423,0.4540,16228528.6,7500099.09904,38726
1603843200000,2020-10-28 00:00:00,ONT/USDT,0.5115,0.5145,0.4681,0.4762,18563908.7,9090736.68753,43369
1603756800000,2020-10-27 00:00:00,ONT/USDT,0.5157,0.5259,0.5000,0.5116,15232419.3,7795342.09392,36036
1603670400000,2020-10-26 00:00:00,ONT/USDT,0.5375,0.5452,0.5069,0.5158,10301890.4,5428621.80890,29723
1603584000000,2020-10-25 00:00:00,ONT/USDT,0.5491,0.5526,0.5330,0.5375,4434597.0,2404928.42151,17032
1603497600000,2020-10-24 00:00:00,ONT/USDT,0.5430,0.5544,0.5406,0.5492,4618076.7,2530975.70280,16289
1603411200000,2020-10-23 00:00:00,ONT/USDT,0.5543,0.5578,0.5313,0.5432,7479394.8,4094034.48300,24395
1603324800000,2020-10-22 00:00:00,ONT/USDT,0.5472,0.5684,0.5472,0.5542,9666443.2,5401865.64071,46161
1603238400000,2020-10-21 00:00:00,ONT/USDT,0.5160,0.5572,0.5123,0.5475,15644162.8,8449212.50212,44929
1603152000000,2020-10-20 00:00:00,ONT/USDT,0.5638,0.5663,0.5118,0.5163,11821471.9,6363944.30533,36324
1603065600000,2020-10-19 00:00:00,ONT/USDT,0.5566,0.5723,0.5482,0.5638,9773023.5,5498987.10667,28045
1602979200000,2020-10-18 00:00:00,ONT/USDT,0.5599,0.5670,0.5550,0.5566,3795013.3,2126876.19950,14878
1602892800000,2020-10-17 00:00:00,ONT/USDT,0.5481,0.5677,0.5411,0.5599,7243442.8,4026917.71402,26152
1602806400000,2020-10-16 00:00:00,ONT/USDT,0.5629,0.5703,0.5341,0.5478,9713525.8,5323234.14130,28787
1602720000000,2020-10-15 00:00:00,ONT/USDT,0.5709,0.5719,0.5488,0.5629,9564008.7,5367526.31880,26285
1602633600000,2020-10-14 00:00:00,ONT/USDT,0.5807,0.5879,0.5608,0.5709,8528087.5,4902439.11468,34473
1602547200000,2020-10-13 00:00:00,ONT/USDT,0.5877,0.5919,0.5708,0.5807,12234430.8,7110743.77548,27874
1602460800000,2020-10-12 00:00:00,ONT/USDT,0.5921,0.5999,0.5737,0.5874,10542692.0,6209091.50325,24584
1602374400000,2020-10-11 00:00:00,ONT/USDT,0.5861,0.5991,0.5785,0.5925,9458643.3,5567834.40453,23686
1602288000000,2020-10-10 00:00:00,ONT/USDT,0.5916,0.6139,0.5813,0.5856,11158092.3,6708986.22682,28388
1602201600000,2020-10-09 00:00:00,ONT/USDT,0.5783,0.5954,0.5655,0.5916,9682023.6,5643205.79470,26336
1602115200000,2020-10-08 00:00:00,ONT/USDT,0.5654,0.5818,0.5401,0.5782,10195319.3,5756039.38459,30965
1602028800000,2020-10-07 00:00:00,ONT/USDT,0.5568,0.5702,0.5352,0.5653,10542184.9,5851027.98862,32326
1601942400000,2020-10-06 00:00:00,ONT/USDT,0.5979,0.6004,0.5487,0.5567,14581091.0,8353948.32865,46650
1601856000000,2020-10-05 00:00:00,ONT/USDT,0.5985,0.6065,0.5833,0.5980,5966846.2,3552455.38300,23134
1601769600000,2020-10-04 00:00:00,ONT/USDT,0.5921,0.6013,0.5752,0.5983,6969132.6,4109059.01536,25762
1601683200000,2020-10-03 00:00:00,ONT/USDT,0.5975,0.6080,0.5860,0.5917,6266286.1,3743498.14138,23279
1601596800000,2020-10-02 00:00:00,ONT/USDT,0.6182,0.6183,0.5657,0.5977,13728947.7,8109420.43843,54007
1601510400000,2020-10-01 00:00:00,ONT/USDT,0.6280,0.6528,0.6042,0.6184,15089056.3,9540539.02950,44276
1601424000000,2020-09-30 00:00:00,ONT/USDT,0.6386,0.6392,0.6095,0.6279,15577578.7,9695956.56977,45071
1601337600000,2020-09-29 00:00:00,ONT/USDT,0.6376,0.6505,0.6128,0.6386,13245511.4,8399678.56655,40317
1601251200000,2020-09-28 00:00:00,ONT/USDT,0.6613,0.6759,0.6332,0.6377,21389666.5,14126284.19254,57580
1601164800000,2020-09-27 00:00:00,ONT/USDT,0.6871,0.6952,0.6342,0.6611,24448335.3,16270022.40832,61159
1601078400000,2020-09-26 00:00:00,ONT/USDT,0.6528,0.6997,0.6466,0.6872,25513870.8,17283244.60378,73304
1600992000000,2020-09-25 00:00:00,ONT/USDT,0.6358,0.6648,0.6211,0.6523,21022804.1,13509601.36493,63945
1600905600000,2020-09-24 00:00:00,ONT/USDT,0.5796,0.6436,0.5706,0.6364,21907100.1,13371250.49450,62589
1600819200000,2020-09-23 00:00:00,ONT/USDT,0.6457,0.6571,0.5753,0.5798,24894742.3,15347837.63576,72289
1600732800000,2020-09-22 00:00:00,ONT/USDT,0.6410,0.6553,0.6178,0.6460,16853974.8,10746800.85726,53616
1600646400000,2020-09-21 00:00:00,ONT/USDT,0.7112,0.7276,0.6220,0.6408,31595790.3,21153140.13182,90585
1600560000000,2020-09-20 00:00:00,ONT/USDT,0.7664,0.7800,0.6987,0.7103,25157764.7,18724083.67309,86235
1600473600000,2020-09-19 00:00:00,ONT/USDT,0.8040,0.8180,0.7555,0.7668,24984221.4,19602117.29249,85148
1600387200000,2020-09-18 00:00:00,ONT/USDT,0.8313,0.8555,0.7862,0.8038,43551045.5,35978757.40364,128244
1600300800000,2020-09-17 00:00:00,ONT/USDT,0.8179,0.8555,0.7764,0.8313,44953594.2,36872508.99110,131820
1600214400000,2020-09-16 00:00:00,ONT/USDT,0.7926,0.8806,0.7574,0.8179,82062783.2,68386321.74980,224217
1600128000000,2020-09-15 00:00:00,ONT/USDT,0.8534,0.8721,0.7865,0.7927,47514684.2,39255698.35847,143715
1600041600000,2020-09-14 00:00:00,ONT/USDT,0.7702,0.8911,0.7424,0.8538,56872973.4,47734486.75732,162793
1599955200000,2020-09-13 00:00:00,ONT/USDT,0.8092,0.8100,0.7252,0.7705,32453648.0,24731425.94875,101308
1599868800000,2020-09-12 00:00:00,ONT/USDT,0.8577,0.8625,0.7890,0.8089,29494566.9,24278777.90126,103304
1599782400000,2020-09-11 00:00:00,ONT/USDT,0.7664,0.8759,0.7233,0.8578,47025356.2,37488377.59746,160605
