https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETC,Volume USDT,tradecount
1633046400000,2021-10-01 00:00:00,ETC/USDT,47.009,52.496,46.559,51.883,6446700.45,323191847.90066,539180
1632960000000,2021-09-30 00:00:00,ETC/USDT,45.504,47.245,45.253,47.002,3491835.64,162379388.26530,303124
1632873600000,2021-09-29 00:00:00,ETC/USDT,44.931,46.811,44.533,45.504,3878264.72,177405023.58394,331721
1632787200000,2021-09-28 00:00:00,ETC/USDT,45.306,48.727,44.731,44.924,6142245.50,284023238.08249,495418
1632700800000,2021-09-27 00:00:00,ETC/USDT,47.150,48.385,45.200,45.307,3521071.29,165128896.17029,371111
1632614400000,2021-09-26 00:00:00,ETC/USDT,47.297,48.262,43.964,47.161,5185845.77,240509300.34250,473818
1632528000000,2021-09-25 00:00:00,ETC/USDT,47.623,49.607,46.125,47.298,4757232.61,226256360.84309,481841
1632441600000,2021-09-24 00:00:00,ETC/USDT,51.276,51.872,44.040,47.619,7444470.46,351401777.80557,647004
1632355200000,2021-09-23 00:00:00,ETC/USDT,51.200,51.537,49.407,51.277,3440844.57,174453561.41904,367226
1632268800000,2021-09-22 00:00:00,ETC/USDT,45.755,51.288,44.849,51.208,4678517.79,225732063.30783,522639
1632182400000,2021-09-21 00:00:00,ETC/USDT,49.097,50.399,44.635,45.761,6838907.55,328070333.06788,678133
1632096000000,2021-09-20 00:00:00,ETC/USDT,55.354,55.438,47.152,49.083,8099023.93,411703742.22190,717974
1632009600000,2021-09-19 00:00:00,ETC/USDT,57.215,57.284,54.755,55.357,2810895.47,157688876.10031,314045
1631923200000,2021-09-18 00:00:00,ETC/USDT,56.741,58.448,55.755,57.217,3136462.82,179904973.82204,329910
1631836800000,2021-09-17 00:00:00,ETC/USDT,58.012,59.146,56.050,56.741,4218635.68,242172157.03190,466452
1631750400000,2021-09-16 00:00:00,ETC/USDT,59.172,60.115,56.790,58.008,5309330.43,310754904.44811,528089
1631664000000,2021-09-15 00:00:00,ETC/USDT,57.141,59.369,56.269,59.168,4550947.49,263766485.32624,470882
1631577600000,2021-09-14 00:00:00,ETC/USDT,55.694,57.299,55.089,57.141,3415942.09,192103348.68499,454070
1631491200000,2021-09-13 00:00:00,ETC/USDT,58.067,58.398,53.367,55.687,6284374.42,348839227.63452,678778
1631404800000,2021-09-12 00:00:00,ETC/USDT,57.056,58.980,56.031,58.059,4044590.59,233696400.58440,461300
1631318400000,2021-09-11 00:00:00,ETC/USDT,56.276,58.354,55.537,57.038,4060944.27,231853885.71685,498828
1631232000000,2021-09-10 00:00:00,ETC/USDT,58.927,60.445,54.797,56.276,6554000.75,377133043.10348,672847
1631145600000,2021-09-09 00:00:00,ETC/USDT,58.707,60.425,57.309,58.927,7115611.37,419668228.42860,692371
1631059200000,2021-09-08 00:00:00,ETC/USDT,59.341,61.402,53.243,58.704,13565501.02,783112574.46517,1146997
1630972800000,2021-09-07 00:00:00,ETC/USDT,73.559,73.936,44.000,59.339,26519492.25,1653005079.33475,1965808
1630886400000,2021-09-06 00:00:00,ETC/USDT,73.604,77.554,71.000,73.559,14316212.72,1060848428.34774,1193129
1630800000000,2021-09-05 00:00:00,ETC/USDT,68.892,74.095,68.162,73.611,9720651.53,691845148.83664,885480
1630713600000,2021-09-04 00:00:00,ETC/USDT,70.081,71.382,68.023,68.890,7663747.06,533625665.53343,695562
1630627200000,2021-09-03 00:00:00,ETC/USDT,67.685,72.505,66.111,70.094,11504572.39,802752807.81372,933349
1630540800000,2021-09-02 00:00:00,ETC/USDT,68.786,70.378,66.500,67.672,8685992.66,592713354.46640,747395
1630454400000,2021-09-01 00:00:00,ETC/USDT,63.894,69.100,62.200,68.798,10819176.37,710496732.78264,859732
1630368000000,2021-08-31 00:00:00,ETC/USDT,61.857,65.064,60.498,63.894,8961749.99,568237532.08131,734701
1630281600000,2021-08-30 00:00:00,ETC/USDT,63.290,64.978,61.024,61.857,6543280.20,410855379.62819,586786
1630195200000,2021-08-29 00:00:00,ETC/USDT,64.224,65.818,62.820,63.273,6141710.71,393561951.79573,604613
1630108800000,2021-08-28 00:00:00,ETC/USDT,64.123,66.682,62.851,64.224,7837787.25,509632793.79723,778131
1630022400000,2021-08-27 00:00:00,ETC/USDT,59.773,64.240,58.680,64.116,7126636.37,435930702.57897,741895
1629936000000,2021-08-26 00:00:00,ETC/USDT,63.786,64.465,58.534,59.772,8142782.09,497429474.05887,819228
1629849600000,2021-08-25 00:00:00,ETC/USDT,62.845,64.834,60.801,63.798,7170269.55,452106709.79031,756279
1629763200000,2021-08-24 00:00:00,ETC/USDT,68.338,68.759,60.786,62.836,9373841.46,609687308.09802,856373
1629676800000,2021-08-23 00:00:00,ETC/USDT,67.439,69.700,66.826,68.339,8125724.16,555548839.79503,710654
1629590400000,2021-08-22 00:00:00,ETC/USDT,67.584,68.762,64.703,67.439,6493450.62,436471321.25614,637591
1629504000000,2021-08-21 00:00:00,ETC/USDT,70.309,70.481,66.681,67.587,8526057.13,585956302.86090,761999
1629417600000,2021-08-20 00:00:00,ETC/USDT,67.137,70.640,66.168,70.311,10453662.37,713674434.74921,871481
1629331200000,2021-08-19 00:00:00,ETC/USDT,63.966,67.177,60.580,67.137,10689004.32,680150295.02675,877697
1629244800000,2021-08-18 00:00:00,ETC/USDT,62.929,66.236,59.284,63.966,13621028.03,863352859.55407,1088732
1629158400000,2021-08-17 00:00:00,ETC/USDT,69.058,71.800,60.757,62.920,16324357.34,1107627468.86157,1334860
1629072000000,2021-08-16 00:00:00,ETC/USDT,75.048,75.900,64.553,69.062,17156905.72,1237925894.11485,1367168
1628985600000,2021-08-15 00:00:00,ETC/USDT,67.414,77.280,67.100,75.048,33022795.11,2391089636.58893,2215891
1628899200000,2021-08-14 00:00:00,ETC/USDT,64.320,67.758,61.750,67.414,18936252.92,1230229090.03865,1289874
1628812800000,2021-08-13 00:00:00,ETC/USDT,60.063,64.515,59.361,64.309,11619825.31,721989533.07547,872085
1628726400000,2021-08-12 00:00:00,ETC/USDT,60.807,66.037,57.500,60.050,18893742.42,1156747769.78314,1363097
1628640000000,2021-08-11 00:00:00,ETC/USDT,58.916,64.087,58.660,60.809,16125732.07,988021487.93836,1180180
1628553600000,2021-08-10 00:00:00,ETC/USDT,59.061,60.456,57.000,58.921,10902071.39,639969481.95737,866677
1628467200000,2021-08-09 00:00:00,ETC/USDT,57.129,60.427,55.011,59.071,14209763.28,829008757.49977,1054087
1628380800000,2021-08-08 00:00:00,ETC/USDT,60.694,63.384,55.885,57.122,20197742.70,1215123718.59009,1364278
1628294400000,2021-08-07 00:00:00,ETC/USDT,53.141,61.419,52.680,60.694,24025333.33,1389436552.39006,1478744
1628208000000,2021-08-06 00:00:00,ETC/USDT,52.472,53.751,51.253,53.138,8117551.96,425803110.96426,659372
1628121600000,2021-08-05 00:00:00,ETC/USDT,51.622,53.617,48.771,52.465,12513635.03,644590655.35353,848085
1628035200000,2021-08-04 00:00:00,ETC/USDT,49.456,52.275,48.521,51.625,7204056.95,363395717.43993,597741
1627948800000,2021-08-03 00:00:00,ETC/USDT,51.356,52.255,48.367,49.456,7709893.00,383228660.43189,643854
1627862400000,2021-08-02 00:00:00,ETC/USDT,50.234,52.300,49.301,51.352,7570799.91,387911165.50585,625144
1627776000000,2021-08-01 00:00:00,ETC/USDT,51.362,54.107,49.000,50.227,11338210.90,592179775.58561,836451
1627689600000,2021-07-31 00:00:00,ETC/USDT,50.952,52.415,49.489,51.359,7400668.40,377048791.21331,569326
1627603200000,2021-07-30 00:00:00,ETC/USDT,49.392,51.581,47.290,50.956,10209377.56,505601650.22168,744860
1627516800000,2021-07-29 00:00:00,ETC/USDT,49.316,50.071,48.303,49.394,5566073.34,272325509.92735,494764
1627430400000,2021-07-28 00:00:00,ETC/USDT,49.494,51.142,47.900,49.317,10935374.66,540228701.61386,822441
1627344000000,2021-07-27 00:00:00,ETC/USDT,48.345,50.356,46.126,49.494,13923473.66,670976836.83853,984304
1627257600000,2021-07-26 00:00:00,ETC/USDT,48.376,55.986,47.470,48.344,22501475.12,1171672739.39672,1515282
1627171200000,2021-07-25 00:00:00,ETC/USDT,49.395,49.800,45.854,48.376,10718404.29,511080030.15415,826172
1627084800000,2021-07-24 00:00:00,ETC/USDT,45.775,51.559,44.913,49.399,14783085.46,708048942.19666,1012163
1626998400000,2021-07-23 00:00:00,ETC/USDT,43.386,46.772,43.037,45.770,13137797.94,588815988.25630,946534
1626912000000,2021-07-22 00:00:00,ETC/USDT,42.889,44.196,41.839,43.383,9388139.14,404232150.05870,730874
1626825600000,2021-07-21 00:00:00,ETC/USDT,39.257,43.725,38.530,42.883,12248822.64,510343996.38300,886963
1626739200000,2021-07-20 00:00:00,ETC/USDT,41.567,42.058,37.662,39.257,13413946.03,523921954.28280,879173
1626652800000,2021-07-19 00:00:00,ETC/USDT,41.866,43.883,40.550,41.570,14324328.22,603785969.48064,932510
1626566400000,2021-07-18 00:00:00,ETC/USDT,41.438,43.257,40.863,41.857,6194912.50,261287328.87236,489175
1626480000000,2021-07-17 00:00:00,ETC/USDT,41.110,43.300,40.212,41.432,8013268.29,330254939.52157,586205
1626393600000,2021-07-16 00:00:00,ETC/USDT,43.218,43.858,40.559,41.109,9105174.32,383641274.51864,660102
1626307200000,2021-07-15 00:00:00,ETC/USDT,45.579,47.170,42.204,43.217,7951750.52,350728390.92375,637061
1626220800000,2021-07-14 00:00:00,ETC/USDT,45.528,47.753,42.470,45.581,12281497.70,551719156.12815,802607
1626134400000,2021-07-13 00:00:00,ETC/USDT,47.669,48.179,45.000,45.523,6865283.53,320123656.90286,567025
1626048000000,2021-07-12 00:00:00,ETC/USDT,49.677,50.692,46.665,47.671,7669729.38,373812077.44909,595374
1625961600000,2021-07-11 00:00:00,ETC/USDT,49.113,50.473,48.201,49.676,5247682.61,258162538.75469,438526
1625875200000,2021-07-10 00:00:00,ETC/USDT,50.060,51.377,48.103,49.110,6980535.92,344810300.42942,571104
1625788800000,2021-07-09 00:00:00,ETC/USDT,49.468,51.319,46.458,50.051,13326982.02,658291169.20992,862275
1625702400000,2021-07-08 00:00:00,ETC/USDT,52.773,52.950,48.360,49.469,12329316.33,620176439.46530,813585
1625616000000,2021-07-07 00:00:00,ETC/USDT,54.623,55.450,52.504,52.755,8610642.82,467985369.71808,601435
1625529600000,2021-07-06 00:00:00,ETC/USDT,53.659,56.788,53.430,54.624,10745650.05,589785032.48051,724751
1625443200000,2021-07-05 00:00:00,ETC/USDT,56.240,56.957,52.700,53.660,14738775.19,808103758.61541,911572
1625356800000,2021-07-04 00:00:00,ETC/USDT,56.822,58.888,55.756,56.241,14265910.78,819786430.05260,932751
1625270400000,2021-07-03 00:00:00,ETC/USDT,53.669,58.486,52.327,56.823,20120329.16,1130739086.37328,1173597
1625184000000,2021-07-02 00:00:00,ETC/USDT,53.026,55.200,50.516,53.674,19921098.34,1043574307.27045,1157334
1625097600000,2021-07-01 00:00:00,ETC/USDT,57.497,58.300,52.300,53.031,30400724.09,1658483578.70520,1670175
1625011200000,2021-06-30 00:00:00,ETC/USDT,56.759,62.570,51.700,57.500,58275159.26,3354852069.37676,2951445
1624924800000,2021-06-29 00:00:00,ETC/USDT,43.330,58.880,43.062,56.767,43210668.47,2320588597.51213,2115916
1624838400000,2021-06-28 00:00:00,ETC/USDT,42.262,44.533,41.015,43.330,7139546.30,302830331.68410,526643
1624752000000,2021-06-27 00:00:00,ETC/USDT,40.461,42.439,39.322,42.267,6308761.74,255394164.52767,489339
1624665600000,2021-06-26 00:00:00,ETC/USDT,39.302,40.958,37.503,40.473,8742934.44,342459997.31702,650757
1624579200000,2021-06-25 00:00:00,ETC/USDT,43.125,45.462,38.908,39.303,12990343.49,544593182.47261,878223
1624492800000,2021-06-24 00:00:00,ETC/USDT,40.728,43.524,38.661,43.125,9234992.85,381104331.34361,712500
1624406400000,2021-06-23 00:00:00,ETC/USDT,36.516,42.886,34.497,40.728,14369528.56,566651244.80319,942993
1624320000000,2021-06-22 00:00:00,ETC/USDT,39.450,42.793,32.160,36.520,23421789.23,869579077.63013,1312971
1624233600000,2021-06-21 00:00:00,ETC/USDT,50.928,51.397,38.504,39.462,17512453.22,774301613.72965,1079028
1624147200000,2021-06-20 00:00:00,ETC/USDT,50.853,51.463,46.880,50.941,6993100.45,344754326.42667,494488
1624060800000,2021-06-19 00:00:00,ETC/USDT,52.536,53.298,50.800,50.844,4171942.48,217409764.35101,394430
1623974400000,2021-06-18 00:00:00,ETC/USDT,55.511,55.541,50.389,52.533,5396422.25,286474177.07515,509873
1623888000000,2021-06-17 00:00:00,ETC/USDT,55.320,57.228,54.214,55.514,3840095.71,214605885.89884,376876
1623801600000,2021-06-16 00:00:00,ETC/USDT,58.139,58.350,54.814,55.335,5290597.05,298822725.23651,464024
1623715200000,2021-06-15 00:00:00,ETC/USDT,59.243,60.393,57.154,58.147,5507778.64,323902334.00889,504624
1623628800000,2021-06-14 00:00:00,ETC/USDT,58.985,61.254,55.927,59.249,7321934.76,427962240.53120,587831
1623542400000,2021-06-13 00:00:00,ETC/USDT,55.180,60.714,53.618,58.983,6960197.45,390680562.97023,610821
1623456000000,2021-06-12 00:00:00,ETC/USDT,56.837,56.962,52.954,55.193,6928967.01,380064734.57069,662815
1623369600000,2021-06-11 00:00:00,ETC/USDT,57.849,60.798,56.000,56.831,8034948.72,467639952.85059,704060
1623283200000,2021-06-10 00:00:00,ETC/USDT,62.271,63.450,56.906,57.849,9494480.13,567961974.17533,781235
1623196800000,2021-06-09 00:00:00,ETC/USDT,56.654,62.852,53.473,62.268,15101038.42,880224774.53935,1096679
1623110400000,2021-06-08 00:00:00,ETC/USDT,57.975,59.107,49.374,56.668,14859443.34,815686870.67895,1037522
1623024000000,2021-06-07 00:00:00,ETC/USDT,64.062,65.100,57.105,57.982,7403933.17,462279715.26982,624718
1622937600000,2021-06-06 00:00:00,ETC/USDT,63.023,65.575,62.653,64.062,5093645.18,325257854.77398,518626
1622851200000,2021-06-05 00:00:00,ETC/USDT,64.686,67.328,61.500,63.023,7465903.94,481339255.37619,709065
1622764800000,2021-06-04 00:00:00,ETC/USDT,69.827,69.861,61.256,64.671,10879106.30,702170150.58056,909398
1622678400000,2021-06-03 00:00:00,ETC/USDT,68.331,72.703,67.070,69.815,8229637.55,571150325.39546,724918
1622592000000,2021-06-02 00:00:00,ETC/USDT,67.726,70.380,65.650,68.337,7395566.97,504223246.98794,652252
1622505600000,2021-06-01 00:00:00,ETC/USDT,69.987,71.827,65.471,67.724,9411711.03,637789109.67849,807786
1622419200000,2021-05-31 00:00:00,ETC/USDT,66.128,70.630,61.760,69.963,12915308.66,854466358.45890,970069
1622332800000,2021-05-30 00:00:00,ETC/USDT,64.288,68.129,59.762,66.127,12489654.31,811436979.91737,1017885
1622246400000,2021-05-29 00:00:00,ETC/USDT,68.134,70.850,60.831,64.282,14237377.96,931251501.50556,1111980
1622160000000,2021-05-28 00:00:00,ETC/USDT,74.554,78.965,63.308,68.122,22738169.70,1601657746.15407,1875543
1622073600000,2021-05-27 00:00:00,ETC/USDT,79.730,79.754,71.002,74.553,13687335.95,1027405036.30466,1165444
1621987200000,2021-05-26 00:00:00,ETC/USDT,78.298,83.510,73.031,79.724,18471765.33,1446581288.01719,1686883
1621900800000,2021-05-25 00:00:00,ETC/USDT,73.696,89.000,70.000,78.296,37735854.76,2887550688.02493,3305828
1621814400000,2021-05-24 00:00:00,ETC/USDT,51.494,74.910,48.734,73.695,26899831.35,1626301037.53389,2181712
1621728000000,2021-05-23 00:00:00,ETC/USDT,58.450,62.724,39.689,51.499,23850438.25,1196897242.95770,2085596
1621641600000,2021-05-22 00:00:00,ETC/USDT,64.122,64.727,53.818,58.460,14398717.28,857647931.47126,1444006
1621555200000,2021-05-21 00:00:00,ETC/USDT,73.659,78.096,54.191,64.125,22067838.12,1496795176.02930,2351659
1621468800000,2021-05-20 00:00:00,ETC/USDT,59.359,79.200,54.236,73.675,27246447.33,1860140716.49134,2664675
1621382400000,2021-05-19 00:00:00,ETC/USDT,88.504,90.233,34.000,59.360,33315964.21,2266700723.20704,3115500
1621296000000,2021-05-18 00:00:00,ETC/USDT,89.705,95.740,85.884,88.500,14638315.89,1324946970.41889,1763685
1621209600000,2021-05-17 00:00:00,ETC/USDT,93.757,94.390,80.383,89.705,19949463.73,1761062058.09741,2425908
1621123200000,2021-05-16 00:00:00,ETC/USDT,95.132,103.365,86.850,93.749,18444609.17,1771720367.37099,2217032
1621036800000,2021-05-15 00:00:00,ETC/USDT,103.324,114.597,94.685,95.149,25719360.68,2658669245.23082,3322181
1620950400000,2021-05-14 00:00:00,ETC/USDT,88.368,109.938,86.500,103.345,29819960.41,2992712212.91432,3646805
1620864000000,2021-05-13 00:00:00,ETC/USDT,84.924,94.780,75.000,88.396,31447933.24,2732372336.61010,3652654
1620777600000,2021-05-12 00:00:00,ETC/USDT,111.314,114.684,81.076,85.062,25139474.98,2570743923.00176,2917363
1620691200000,2021-05-11 00:00:00,ETC/USDT,105.139,117.639,102.131,111.320,20865464.76,2252515703.22757,2470103
1620604800000,2021-05-10 00:00:00,ETC/USDT,118.213,129.887,90.000,105.106,36865280.67,4247061017.92243,4396244
1620518400000,2021-05-09 00:00:00,ETC/USDT,127.687,130.464,112.300,118.216,23557195.92,2827929723.11312,3160285
1620432000000,2021-05-08 00:00:00,ETC/USDT,119.992,135.630,110.392,127.687,43359842.46,5276924549.60206,5966350
1620345600000,2021-05-07 00:00:00,ETC/USDT,133.969,145.640,108.800,120.000,72458194.23,9281159871.50170,10735084
1620259200000,2021-05-06 00:00:00,ETC/USDT,94.312,179.000,87.473,133.969,119296694.70,15186819561.73088,16462042
1620172800000,2021-05-05 00:00:00,ETC/USDT,69.343,99.800,67.747,94.289,75185551.07,6229009559.63771,7473017
1620086400000,2021-05-04 00:00:00,ETC/USDT,52.106,72.477,49.080,69.343,65822746.11,3895705754.51823,4647816
1620000000000,2021-05-03 00:00:00,ETC/USDT,44.897,52.500,44.282,52.114,29811497.35,1457183226.73004,1673703
1619913600000,2021-05-02 00:00:00,ETC/USDT,44.839,46.888,42.009,44.897,29993031.04,1343249726.15041,1541640
1619827200000,2021-05-01 00:00:00,ETC/USDT,36.354,46.784,36.245,44.850,24253430.59,1008714049.17195,1243226
1619740800000,2021-04-30 00:00:00,ETC/USDT,34.521,36.801,33.774,36.357,7989991.99,282980823.64652,502484
1619654400000,2021-04-29 00:00:00,ETC/USDT,35.077,35.364,33.598,34.515,7457383.04,256924877.20720,451345
1619568000000,2021-04-28 00:00:00,ETC/USDT,33.812,36.418,32.235,35.081,12857284.15,440469023.21454,745921
1619481600000,2021-04-27 00:00:00,ETC/USDT,32.855,34.392,31.139,33.810,9794119.47,325594710.06031,593589
1619395200000,2021-04-26 00:00:00,ETC/USDT,29.270,32.936,28.893,32.855,9928112.82,314072314.87621,609746
1619308800000,2021-04-25 00:00:00,ETC/USDT,29.629,32.057,27.721,29.281,9719202.99,291596991.22469,582690
1619222400000,2021-04-24 00:00:00,ETC/USDT,32.597,32.862,29.240,29.629,8768022.19,269335023.34262,591191
1619136000000,2021-04-23 00:00:00,ETC/USDT,33.497,34.487,25.008,32.600,24227749.77,730881501.11395,1339671
1619049600000,2021-04-22 00:00:00,ETC/USDT,31.929,39.500,31.400,33.486,26191152.61,931136152.39284,1474423
1618963200000,2021-04-21 00:00:00,ETC/USDT,33.730,35.544,31.500,31.931,10611084.25,354368830.70480,730804
1618876800000,2021-04-20 00:00:00,ETC/USDT,33.485,35.298,29.918,33.733,14475132.49,475709525.20974,902952
1618790400000,2021-04-19 00:00:00,ETC/USDT,37.090,38.349,32.001,33.480,14956108.93,526506380.83803,967121
1618704000000,2021-04-18 00:00:00,ETC/USDT,37.780,39.191,30.598,37.067,35435360.97,1249224580.11482,1755281
1618617600000,2021-04-17 00:00:00,ETC/USDT,38.335,50.315,37.249,37.778,44769118.91,1931197383.58395,2374755
1618531200000,2021-04-16 00:00:00,ETC/USDT,28.683,45.892,28.673,38.335,67205758.06,2357864589.76622,3024132
1618444800000,2021-04-15 00:00:00,ETC/USDT,21.949,29.839,21.474,28.669,30331477.01,777686435.24673,1144467
1618358400000,2021-04-14 00:00:00,ETC/USDT,21.239,22.798,20.110,21.945,13017137.51,280611903.64118,539095
1618272000000,2021-04-13 00:00:00,ETC/USDT,19.550,22.170,19.457,21.243,10532675.39,218381152.50482,430198
1618185600000,2021-04-12 00:00:00,ETC/USDT,20.394,20.642,19.011,19.561,6918832.86,136828718.29725,292966
1618099200000,2021-04-11 00:00:00,ETC/USDT,20.486,21.609,19.818,20.391,8551616.81,176762747.17481,379392
1618012800000,2021-04-10 00:00:00,ETC/USDT,18.801,21.282,18.343,20.479,11454090.78,227445682.12125,428495
1617926400000,2021-04-09 00:00:00,ETC/USDT,19.636,20.146,18.538,18.798,7896707.94,152072074.98216,323637
1617840000000,2021-04-08 00:00:00,ETC/USDT,19.150,19.861,18.014,19.636,14002432.02,264031233.37738,470446
1617753600000,2021-04-07 00:00:00,ETC/USDT,17.813,20.727,17.000,19.143,41525869.20,794071781.00568,1161077
1617667200000,2021-04-06 00:00:00,ETC/USDT,16.120,18.673,16.006,17.810,19693894.84,340691130.20792,611124
1617580800000,2021-04-05 00:00:00,ETC/USDT,14.561,16.155,14.282,16.120,11571119.08,174505058.68967,360502
1617494400000,2021-04-04 00:00:00,ETC/USDT,13.575,14.599,13.353,14.559,6098959.67,85801109.78249,217100
1617408000000,2021-04-03 00:00:00,ETC/USDT,15.286,15.390,13.508,13.572,9169530.40,133992328.13350,302507
1617321600000,2021-04-02 00:00:00,ETC/USDT,14.346,15.687,14.108,15.285,10093662.28,150827775.09861,348467
1617235200000,2021-04-01 00:00:00,ETC/USDT,14.156,14.541,13.568,14.343,8153748.46,115088024.53418,319529
1617148800000,2021-03-31 00:00:00,ETC/USDT,13.040,14.408,12.586,14.159,11313300.06,151362143.92654,391670
1617062400000,2021-03-30 00:00:00,ETC/USDT,12.660,13.095,12.368,13.041,6342768.17,81189874.55659,225106
1616976000000,2021-03-29 00:00:00,ETC/USDT,11.885,12.789,11.743,12.658,4912244.93,60357510.53287,185804
1616889600000,2021-03-28 00:00:00,ETC/USDT,11.802,12.074,11.714,11.884,3867559.77,46093631.13632,149354
1616803200000,2021-03-27 00:00:00,ETC/USDT,11.767,11.999,11.437,11.806,4417518.80,51979085.56115,167392
1616716800000,2021-03-26 00:00:00,ETC/USDT,11.080,11.773,11.072,11.769,5638940.59,64844152.93133,198473
1616630400000,2021-03-25 00:00:00,ETC/USDT,11.295,11.470,10.741,11.081,7304693.46,81241158.74149,266082
1616544000000,2021-03-24 00:00:00,ETC/USDT,12.244,12.649,10.961,11.291,8195855.82,98953015.67508,251806
1616457600000,2021-03-23 00:00:00,ETC/USDT,11.666,12.685,11.616,12.243,10131036.25,123647469.18491,321689
1616371200000,2021-03-22 00:00:00,ETC/USDT,11.994,12.420,11.569,11.665,7645877.60,91954811.04615,222183
1616284800000,2021-03-21 00:00:00,ETC/USDT,12.324,12.475,11.934,11.997,4770283.78,58041635.86920,160940
1616198400000,2021-03-20 00:00:00,ETC/USDT,12.265,12.930,12.228,12.326,5757621.14,72497091.47446,174858
1616112000000,2021-03-19 00:00:00,ETC/USDT,12.187,12.449,11.918,12.274,3710821.59,45587654.64354,127328
1616025600000,2021-03-18 00:00:00,ETC/USDT,12.588,12.698,12.105,12.183,4365778.61,54308225.69837,146326
1615939200000,2021-03-17 00:00:00,ETC/USDT,12.435,12.598,11.767,12.591,6190252.13,75188324.10712,184582
1615852800000,2021-03-16 00:00:00,ETC/USDT,12.160,12.579,11.510,12.434,7381641.26,89843388.69088,209707
1615766400000,2021-03-15 00:00:00,ETC/USDT,12.729,13.136,11.742,12.167,12579612.50,155292778.07121,323369
1615680000000,2021-03-14 00:00:00,ETC/USDT,13.809,14.183,12.700,12.729,9317098.38,124654760.36854,297856
1615593600000,2021-03-13 00:00:00,ETC/USDT,11.949,14.342,11.555,13.809,13532257.96,177629919.57766,381789
1615507200000,2021-03-12 00:00:00,ETC/USDT,12.271,12.568,11.419,11.948,9912755.96,119291587.72640,262319
1615420800000,2021-03-11 00:00:00,ETC/USDT,11.969,12.633,11.700,12.272,11127409.52,135846255.52679,274331
1615334400000,2021-03-10 00:00:00,ETC/USDT,12.422,12.772,11.625,11.973,9177948.50,111193725.06188,249665
1615248000000,2021-03-09 00:00:00,ETC/USDT,11.711,12.700,11.530,12.422,10375545.46,126266390.66176,291003
1615161600000,2021-03-08 00:00:00,ETC/USDT,11.550,11.986,11.038,11.713,7449109.59,85505470.28073,229399
1615075200000,2021-03-07 00:00:00,ETC/USDT,11.121,11.810,11.121,11.553,6611048.33,75992402.14075,190397
1614988800000,2021-03-06 00:00:00,ETC/USDT,10.933,11.257,10.633,11.120,4717471.11,51816969.77220,159307
1614902400000,2021-03-05 00:00:00,ETC/USDT,11.007,11.093,10.324,10.934,5534715.62,59404034.16504,191603
1614816000000,2021-03-04 00:00:00,ETC/USDT,11.256,11.730,10.682,11.006,10024485.92,113079362.52619,266109
1614729600000,2021-03-03 00:00:00,ETC/USDT,10.914,11.758,10.818,11.256,44005955.80,500039948.61038,376392
1614643200000,2021-03-02 00:00:00,ETC/USDT,11.088,11.532,10.563,10.912,36097801.21,397687495.73382,385594
1614556800000,2021-03-01 00:00:00,ETC/USDT,10.368,11.194,10.183,11.087,31707943.16,338319923.67558,371602
1614470400000,2021-02-28 00:00:00,ETC/USDT,11.110,11.145,9.701,10.367,32181313.65,332384378.74331,423265
1614384000000,2021-02-27 00:00:00,ETC/USDT,10.724,11.528,10.706,11.112,36390008.53,406646263.49962,428062
1614297600000,2021-02-26 00:00:00,ETC/USDT,11.032,11.303,10.067,10.720,30220633.58,324808855.88133,471372
1614211200000,2021-02-25 00:00:00,ETC/USDT,11.883,12.195,10.919,11.036,17576467.44,205983632.99496,402477
1614124800000,2021-02-24 00:00:00,ETC/USDT,11.367,12.524,10.847,11.885,16481851.09,196001238.08933,435412
1614038400000,2021-02-23 00:00:00,ETC/USDT,13.939,14.014,9.125,11.370,26206425.15,295390416.16685,791451
1613952000000,2021-02-22 00:00:00,ETC/USDT,15.695,15.750,10.569,13.942,17429243.23,243521458.93154,516378
1613865600000,2021-02-21 00:00:00,ETC/USDT,15.107,16.424,14.826,15.691,9110869.11,142483538.46540,323682
1613779200000,2021-02-20 00:00:00,ETC/USDT,15.424,17.521,14.300,15.110,18912085.75,304063805.93192,545303
1613692800000,2021-02-19 00:00:00,ETC/USDT,14.987,15.976,14.277,15.424,10685162.37,162496440.78066,321017
1613606400000,2021-02-18 00:00:00,ETC/USDT,15.344,15.851,14.604,14.984,9608395.42,145690408.32222,293751
1613520000000,2021-02-17 00:00:00,ETC/USDT,14.417,15.850,13.666,15.341,10796159.16,161044665.86229,352649
1613433600000,2021-02-16 00:00:00,ETC/USDT,14.726,15.600,13.714,14.420,11078539.18,162467490.50072,353727
1613347200000,2021-02-15 00:00:00,ETC/USDT,16.115,16.663,12.929,14.725,20161031.41,300937888.06555,558782
1613260800000,2021-02-14 00:00:00,ETC/USDT,16.703,17.798,15.524,16.117,28722943.93,476569540.78807,707407
1613174400000,2021-02-13 00:00:00,ETC/USDT,11.981,18.142,11.700,16.704,37017036.27,541199443.69056,910642
1613088000000,2021-02-12 00:00:00,ETC/USDT,11.761,12.388,11.110,11.975,10816075.54,126841698.28008,303931
1613001600000,2021-02-11 00:00:00,ETC/USDT,10.395,11.840,10.324,11.761,13564146.78,151537017.42664,392211
1612915200000,2021-02-10 00:00:00,ETC/USDT,9.618,11.546,9.616,10.398,23945747.27,253142628.16234,523095
