https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DASH,Volume USDT,tradecount
1632700800000,2021-09-27 00:00:00,DASH/USDT,161.99,167.40,153.28,153.52,259899.555,41785996.76835,165694
1632614400000,2021-09-26 00:00:00,DASH/USDT,164.23,165.13,150.43,161.99,340631.640,54349449.28049,200995
1632528000000,2021-09-25 00:00:00,DASH/USDT,165.48,171.81,159.11,164.24,312743.276,51729748.85609,207437
1632441600000,2021-09-24 00:00:00,DASH/USDT,184.45,185.24,156.44,165.49,412999.007,70141628.64303,275328
1632355200000,2021-09-23 00:00:00,DASH/USDT,175.36,184.93,171.49,184.45,404221.035,72355872.21585,264574
1632268800000,2021-09-22 00:00:00,DASH/USDT,157.37,176.23,154.03,175.45,314302.194,52219224.53611,237817
1632182400000,2021-09-21 00:00:00,DASH/USDT,170.09,176.96,154.77,157.37,490928.261,82249598.65280,336617
1632096000000,2021-09-20 00:00:00,DASH/USDT,193.03,193.61,167.72,170.10,485382.196,86276474.37942,323936
1632009600000,2021-09-19 00:00:00,DASH/USDT,199.55,201.36,190.24,193.07,203785.200,40057414.84261,157511
1631923200000,2021-09-18 00:00:00,DASH/USDT,199.39,205.82,195.24,199.49,165552.894,33439561.44662,127977
1631836800000,2021-09-17 00:00:00,DASH/USDT,208.38,209.68,195.15,199.38,203022.026,40952284.99512,152319
1631750400000,2021-09-16 00:00:00,DASH/USDT,209.20,219.82,202.56,208.34,299896.575,63635723.34579,208972
1631664000000,2021-09-15 00:00:00,DASH/USDT,205.77,209.88,202.33,209.20,185400.457,38217189.25940,139537
1631577600000,2021-09-14 00:00:00,DASH/USDT,196.70,206.06,194.69,205.79,218448.031,43750977.12067,164003
1631491200000,2021-09-13 00:00:00,DASH/USDT,203.66,215.07,186.37,196.70,337034.968,66110013.70743,243656
1631404800000,2021-09-12 00:00:00,DASH/USDT,194.15,206.44,189.11,203.60,190708.139,38110021.01049,153679
1631318400000,2021-09-11 00:00:00,DASH/USDT,193.01,204.00,191.61,194.13,218800.289,43356971.78941,170287
1631232000000,2021-09-10 00:00:00,DASH/USDT,202.57,215.00,187.14,193.06,360266.094,72428803.72505,258565
1631145600000,2021-09-09 00:00:00,DASH/USDT,201.98,208.06,194.66,202.61,335458.513,67939664.94044,258148
1631059200000,2021-09-08 00:00:00,DASH/USDT,207.51,211.98,184.31,202.00,499511.106,99947278.66916,337577
1630972800000,2021-09-07 00:00:00,DASH/USDT,255.93,256.80,170.35,207.44,712017.047,155987676.11496,441226
1630886400000,2021-09-06 00:00:00,DASH/USDT,264.89,266.08,250.16,255.91,278745.933,72048670.38165,202925
1630800000000,2021-09-05 00:00:00,DASH/USDT,252.13,269.54,248.48,264.86,296151.511,76757097.68944,232403
1630713600000,2021-09-04 00:00:00,DASH/USDT,247.87,256.89,245.44,252.09,258401.564,65025973.55380,202752
1630627200000,2021-09-03 00:00:00,DASH/USDT,239.35,252.00,233.27,247.85,281582.427,68855603.60743,210310
1630540800000,2021-09-02 00:00:00,DASH/USDT,239.37,246.40,235.01,239.35,268204.420,64731059.19474,187679
1630454400000,2021-09-01 00:00:00,DASH/USDT,223.97,240.92,216.20,239.33,343056.424,79439515.43705,247969
1630368000000,2021-08-31 00:00:00,DASH/USDT,216.66,229.27,212.76,223.97,313626.439,69750120.38277,257519
1630281600000,2021-08-30 00:00:00,DASH/USDT,225.33,231.09,215.06,216.65,312636.186,70050658.30609,244256
1630195200000,2021-08-29 00:00:00,DASH/USDT,236.83,247.50,224.46,225.33,323582.233,75778608.38175,215539
1630108800000,2021-08-28 00:00:00,DASH/USDT,242.35,243.28,234.55,236.83,195823.489,46605459.60101,163921
1630022400000,2021-08-27 00:00:00,DASH/USDT,232.24,243.67,222.31,242.39,317840.726,74437183.57092,245461
1629936000000,2021-08-26 00:00:00,DASH/USDT,264.72,265.34,230.51,232.22,320167.302,78126232.63809,285070
1629849600000,2021-08-25 00:00:00,DASH/USDT,248.40,265.10,239.52,264.72,307659.942,77369178.54117,296963
1629763200000,2021-08-24 00:00:00,DASH/USDT,270.76,274.52,244.51,248.37,351497.689,91630632.56085,352752
1629676800000,2021-08-23 00:00:00,DASH/USDT,255.74,285.33,254.97,270.82,701168.602,192502315.12852,549094
1629590400000,2021-08-22 00:00:00,DASH/USDT,237.64,257.44,230.30,255.74,342803.694,82743570.08715,299957
1629504000000,2021-08-21 00:00:00,DASH/USDT,232.92,249.45,226.93,237.61,341950.473,81201375.98418,302102
1629417600000,2021-08-20 00:00:00,DASH/USDT,220.37,236.00,218.34,233.05,334030.041,76457806.80688,268682
1629331200000,2021-08-19 00:00:00,DASH/USDT,209.93,221.37,199.04,220.28,371071.262,77292577.36793,257792
1629244800000,2021-08-18 00:00:00,DASH/USDT,194.73,214.04,185.91,209.95,437803.500,88432354.89076,289135
1629158400000,2021-08-17 00:00:00,DASH/USDT,201.46,211.77,186.01,194.73,377454.544,75392940.69088,272375
1629072000000,2021-08-16 00:00:00,DASH/USDT,216.29,217.33,199.10,201.46,324401.739,67959162.69475,225742
1628985600000,2021-08-15 00:00:00,DASH/USDT,199.17,217.92,191.37,216.29,331249.285,67411049.47919,220034
1628899200000,2021-08-14 00:00:00,DASH/USDT,204.62,204.92,190.45,199.21,313572.770,61820218.59730,203370
1628812800000,2021-08-13 00:00:00,DASH/USDT,180.41,204.73,177.80,204.73,258074.621,48621649.41247,173324
1628726400000,2021-08-12 00:00:00,DASH/USDT,181.56,190.87,170.43,180.34,286412.116,51398775.52868,178691
1628640000000,2021-08-11 00:00:00,DASH/USDT,176.01,188.29,175.74,181.61,273097.501,49883797.20542,176515
1628553600000,2021-08-10 00:00:00,DASH/USDT,179.18,180.40,169.21,175.99,309854.451,54348578.94807,191345
1628467200000,2021-08-09 00:00:00,DASH/USDT,161.60,181.43,156.73,179.19,405116.781,68658780.92759,256413
1628380800000,2021-08-08 00:00:00,DASH/USDT,170.49,172.61,159.38,161.60,268649.163,44685624.95878,170475
1628294400000,2021-08-07 00:00:00,DASH/USDT,167.32,173.72,164.17,170.45,331992.575,55946746.23319,197720
1628208000000,2021-08-06 00:00:00,DASH/USDT,164.55,168.43,160.16,167.37,245554.286,40336802.28765,149611
1628121600000,2021-08-05 00:00:00,DASH/USDT,161.59,165.38,154.83,164.56,299045.639,48145403.79691,168519
1628035200000,2021-08-04 00:00:00,DASH/USDT,156.49,164.92,151.14,161.64,255964.340,40286250.07045,148830
1627948800000,2021-08-03 00:00:00,DASH/USDT,161.70,164.06,153.19,156.48,202173.839,31735205.88993,127715
1627862400000,2021-08-02 00:00:00,DASH/USDT,160.19,164.35,156.04,161.68,230972.155,37078871.42988,143135
1627776000000,2021-08-01 00:00:00,DASH/USDT,163.66,174.00,157.64,160.19,328657.540,54912711.13529,185491
1627689600000,2021-07-31 00:00:00,DASH/USDT,165.32,168.19,159.60,163.67,208123.758,34077562.79992,122314
1627603200000,2021-07-30 00:00:00,DASH/USDT,164.34,167.43,153.35,165.30,401651.816,64280178.43170,227799
1627516800000,2021-07-29 00:00:00,DASH/USDT,152.72,165.13,147.83,164.37,389569.409,60399782.31577,209824
1627430400000,2021-07-28 00:00:00,DASH/USDT,145.94,156.83,142.74,152.72,499460.699,75798388.84381,235537
1627344000000,2021-07-27 00:00:00,DASH/USDT,142.11,147.70,137.30,145.94,380691.406,54306032.83757,178910
1627257600000,2021-07-26 00:00:00,DASH/USDT,139.53,157.13,138.66,142.14,625126.956,93765350.59115,300734
1627171200000,2021-07-25 00:00:00,DASH/USDT,140.78,142.92,136.48,139.53,256329.783,35683313.54876,142378
1627084800000,2021-07-24 00:00:00,DASH/USDT,142.77,149.05,137.91,140.78,397992.180,57443022.79093,182962
1626998400000,2021-07-23 00:00:00,DASH/USDT,142.13,145.68,135.25,142.76,373546.424,52473826.51077,185720
1626912000000,2021-07-22 00:00:00,DASH/USDT,139.03,146.50,135.14,142.16,652561.280,92371278.55920,310519
1626825600000,2021-07-21 00:00:00,DASH/USDT,125.15,151.61,124.02,138.96,1550812.016,215078266.18580,609235
1626739200000,2021-07-20 00:00:00,DASH/USDT,137.95,147.36,115.10,125.11,2949715.917,370953588.95580,953755
1626652800000,2021-07-19 00:00:00,DASH/USDT,115.76,175.20,109.42,137.97,3477208.629,475669601.53855,921220
1626566400000,2021-07-18 00:00:00,DASH/USDT,116.05,121.97,114.74,115.75,131526.660,15561858.95701,59688
1626480000000,2021-07-17 00:00:00,DASH/USDT,114.68,118.95,113.14,116.04,143053.572,16618068.32746,74317
1626393600000,2021-07-16 00:00:00,DASH/USDT,122.84,124.24,114.26,114.71,179436.474,21335258.88315,97192
1626307200000,2021-07-15 00:00:00,DASH/USDT,123.11,124.99,116.31,122.84,144818.387,17397386.31864,80087
1626220800000,2021-07-14 00:00:00,DASH/USDT,123.87,124.78,115.45,123.06,204262.049,24579444.55498,109125
1626134400000,2021-07-13 00:00:00,DASH/USDT,126.51,127.61,121.66,123.85,176989.285,22054862.33166,105624
1626048000000,2021-07-12 00:00:00,DASH/USDT,128.37,135.10,125.01,126.53,269744.235,35217873.74770,151627
1625961600000,2021-07-11 00:00:00,DASH/USDT,128.44,130.85,125.12,128.35,161068.675,20558829.52575,92464
1625875200000,2021-07-10 00:00:00,DASH/USDT,128.32,131.07,125.00,128.41,147714.040,18763092.98848,83344
1625788800000,2021-07-09 00:00:00,DASH/USDT,126.45,130.40,121.00,128.33,159261.329,20121429.75134,84144
1625702400000,2021-07-08 00:00:00,DASH/USDT,135.07,135.07,123.42,126.45,175937.375,22629782.94342,95448
1625616000000,2021-07-07 00:00:00,DASH/USDT,134.83,139.34,133.49,135.05,145453.492,19915469.80492,77631
1625529600000,2021-07-06 00:00:00,DASH/USDT,132.45,138.69,131.62,134.88,174426.671,23468075.22769,99571
1625443200000,2021-07-05 00:00:00,DASH/USDT,140.20,140.20,129.06,132.35,191086.855,25639348.60944,106167
1625356800000,2021-07-04 00:00:00,DASH/USDT,138.72,143.44,133.69,140.14,166279.343,23134715.24370,93407
1625270400000,2021-07-03 00:00:00,DASH/USDT,135.33,140.25,132.16,138.74,159067.911,21796999.75928,95811
1625184000000,2021-07-02 00:00:00,DASH/USDT,138.09,140.57,129.49,135.34,206377.213,27428177.91521,137413
1625097600000,2021-07-01 00:00:00,DASH/USDT,145.59,145.77,132.94,138.12,250621.735,34317397.08615,169202
1625011200000,2021-06-30 00:00:00,DASH/USDT,140.78,146.64,134.18,145.60,274590.359,38426647.10742,148582
1624924800000,2021-06-29 00:00:00,DASH/USDT,132.18,148.15,130.31,140.78,321714.097,45017085.45170,169335
1624838400000,2021-06-28 00:00:00,DASH/USDT,127.09,134.16,124.67,132.14,235338.910,30286077.28242,124452
1624752000000,2021-06-27 00:00:00,DASH/USDT,124.26,127.44,118.15,127.16,233803.176,28670359.28055,120504
1624665600000,2021-06-26 00:00:00,DASH/USDT,119.74,126.19,115.10,124.25,297354.873,35768551.31092,148870
1624579200000,2021-06-25 00:00:00,DASH/USDT,131.33,134.60,118.78,119.73,322891.443,40380336.86573,175488
1624492800000,2021-06-24 00:00:00,DASH/USDT,127.42,134.64,120.21,131.32,249955.428,31969603.24839,135183
1624406400000,2021-06-23 00:00:00,DASH/USDT,119.28,131.61,113.81,127.37,295744.148,37144282.88775,153978
1624320000000,2021-06-22 00:00:00,DASH/USDT,122.92,131.41,101.58,119.28,534037.446,62779614.13754,248534
1624233600000,2021-06-21 00:00:00,DASH/USDT,153.28,154.13,122.65,122.94,362059.321,48951763.24446,189368
1624147200000,2021-06-20 00:00:00,DASH/USDT,150.84,155.48,141.27,153.29,210514.798,31398170.40368,107280
1624060800000,2021-06-19 00:00:00,DASH/USDT,155.26,160.86,150.85,150.85,192644.310,30065407.59608,110017
1623974400000,2021-06-18 00:00:00,DASH/USDT,163.96,164.97,150.58,155.31,200865.644,31825922.57091,114501
1623888000000,2021-06-17 00:00:00,DASH/USDT,164.40,173.99,160.40,163.92,180243.634,30269577.10166,98895
1623801600000,2021-06-16 00:00:00,DASH/USDT,171.89,174.83,163.18,164.49,178431.745,30092096.56555,102107
1623715200000,2021-06-15 00:00:00,DASH/USDT,177.85,179.36,169.55,171.94,160509.176,27921926.41995,100530
1623628800000,2021-06-14 00:00:00,DASH/USDT,172.51,178.00,167.58,177.84,161797.782,27883422.24117,97856
1623542400000,2021-06-13 00:00:00,DASH/USDT,163.50,172.90,156.90,172.55,191413.476,31283398.43593,100572
1623456000000,2021-06-12 00:00:00,DASH/USDT,165.56,165.70,154.22,163.50,184315.720,29604850.87227,113488
1623369600000,2021-06-11 00:00:00,DASH/USDT,170.18,173.97,163.32,165.60,179942.826,30523624.60390,113673
1623283200000,2021-06-10 00:00:00,DASH/USDT,176.83,179.66,164.45,170.15,204827.172,35344104.63890,132220
1623196800000,2021-06-09 00:00:00,DASH/USDT,166.11,177.62,157.93,176.81,240499.610,40656728.28530,152274
1623110400000,2021-06-08 00:00:00,DASH/USDT,172.46,174.96,152.62,166.07,359660.524,59471384.47907,235876
1623024000000,2021-06-07 00:00:00,DASH/USDT,185.46,193.44,169.65,172.38,241378.699,44666116.70480,161166
1622937600000,2021-06-06 00:00:00,DASH/USDT,185.10,193.25,181.94,185.45,198828.048,37386147.58160,139185
1622851200000,2021-06-05 00:00:00,DASH/USDT,191.13,198.51,178.56,185.17,244812.257,46345718.54140,179479
1622764800000,2021-06-04 00:00:00,DASH/USDT,210.32,210.41,180.40,191.20,346290.282,66258453.00203,246552
1622678400000,2021-06-03 00:00:00,DASH/USDT,202.40,215.89,198.25,210.37,300104.395,62368287.10624,208402
1622592000000,2021-06-02 00:00:00,DASH/USDT,191.34,209.49,186.66,202.43,299662.503,60093327.20949,183687
1622505600000,2021-06-01 00:00:00,DASH/USDT,197.36,201.27,184.30,191.32,236554.752,45179483.36698,166692
1622419200000,2021-05-31 00:00:00,DASH/USDT,181.65,198.57,172.71,197.38,266012.732,49319669.83906,178947
1622332800000,2021-05-30 00:00:00,DASH/USDT,176.78,190.50,165.37,181.72,270646.883,49084857.22091,196698
1622246400000,2021-05-29 00:00:00,DASH/USDT,183.16,210.16,170.61,176.74,475436.107,91661205.39928,310886
1622160000000,2021-05-28 00:00:00,DASH/USDT,205.01,206.37,170.80,183.07,308116.221,57094492.08897,234289
1622073600000,2021-05-27 00:00:00,DASH/USDT,214.02,215.26,191.44,205.00,242942.884,49630496.41688,195417
1621987200000,2021-05-26 00:00:00,DASH/USDT,195.05,221.46,191.50,213.93,359078.048,74801852.56782,237448
1621900800000,2021-05-25 00:00:00,DASH/USDT,201.16,215.68,178.01,195.05,532006.605,103374114.63922,343395
1621814400000,2021-05-24 00:00:00,DASH/USDT,149.84,201.29,146.03,201.14,538177.742,92093935.27509,309940
1621728000000,2021-05-23 00:00:00,DASH/USDT,178.17,184.07,122.28,149.75,640197.912,95345679.91657,364026
1621641600000,2021-05-22 00:00:00,DASH/USDT,188.30,194.20,169.01,178.05,397625.209,72478923.88570,259446
1621555200000,2021-05-21 00:00:00,DASH/USDT,226.81,235.49,165.00,188.20,532767.204,106883854.90912,369647
1621468800000,2021-05-20 00:00:00,DASH/USDT,189.24,237.94,165.39,226.75,604831.019,126085731.20238,435769
1621382400000,2021-05-19 00:00:00,DASH/USDT,304.85,310.67,132.74,189.33,985770.278,224388192.01979,640128
1621296000000,2021-05-18 00:00:00,DASH/USDT,294.88,318.72,290.60,304.87,277162.650,85115665.87000,278791
1621209600000,2021-05-17 00:00:00,DASH/USDT,331.59,332.07,281.72,294.76,438364.476,133747054.47203,416407
1621123200000,2021-05-16 00:00:00,DASH/USDT,336.47,367.37,311.86,331.68,292664.151,99466275.43433,263154
1621036800000,2021-05-15 00:00:00,DASH/USDT,371.48,375.28,333.75,336.74,256066.779,90620597.24183,243660
1620950400000,2021-05-14 00:00:00,DASH/USDT,357.63,386.18,354.71,371.46,220229.163,81747711.70861,212055
1620864000000,2021-05-13 00:00:00,DASH/USDT,359.33,384.94,337.52,357.64,429112.932,154865051.38975,401816
1620777600000,2021-05-12 00:00:00,DASH/USDT,427.03,439.80,348.62,358.77,489289.599,198833100.65016,435118
1620691200000,2021-05-11 00:00:00,DASH/USDT,371.54,434.78,360.57,427.10,428729.370,169049062.05854,387952
1620604800000,2021-05-10 00:00:00,DASH/USDT,407.47,431.48,356.52,371.36,408750.466,163977235.28849,364487
1620518400000,2021-05-09 00:00:00,DASH/USDT,409.78,410.85,374.00,407.38,331219.791,130562327.73962,304322
1620432000000,2021-05-08 00:00:00,DASH/USDT,405.06,429.17,393.42,409.72,305127.234,125546744.32788,302114
1620345600000,2021-05-07 00:00:00,DASH/USDT,443.85,478.49,392.50,405.06,590166.788,257704349.19718,615738
1620259200000,2021-05-06 00:00:00,DASH/USDT,397.53,454.67,373.00,443.84,605852.784,249737647.90045,638071
1620172800000,2021-05-05 00:00:00,DASH/USDT,361.18,421.25,358.59,397.54,665419.432,265040298.15012,624590
1620086400000,2021-05-04 00:00:00,DASH/USDT,343.29,384.09,315.48,361.16,733159.237,258431220.91370,613037
1620000000000,2021-05-03 00:00:00,DASH/USDT,315.62,343.89,315.01,343.11,341353.154,112609379.17777,267541
1619913600000,2021-05-02 00:00:00,DASH/USDT,322.60,324.85,303.76,315.65,206139.031,64706406.00903,174680
1619827200000,2021-05-01 00:00:00,DASH/USDT,320.01,329.41,308.22,322.63,242480.895,77213968.33593,197302
1619740800000,2021-04-30 00:00:00,DASH/USDT,286.97,330.93,282.42,319.96,372748.522,115798934.18647,282539
1619654400000,2021-04-29 00:00:00,DASH/USDT,289.06,290.45,273.84,286.88,230075.102,64997675.98335,178647
1619568000000,2021-04-28 00:00:00,DASH/USDT,293.22,299.27,275.61,289.09,275796.428,79222145.77960,227759
1619481600000,2021-04-27 00:00:00,DASH/USDT,278.56,293.41,274.56,293.18,263133.715,75104422.74144,214900
1619395200000,2021-04-26 00:00:00,DASH/USDT,247.27,281.15,244.10,278.58,334130.235,89996077.67342,259465
1619308800000,2021-04-25 00:00:00,DASH/USDT,246.21,269.50,233.60,247.24,394140.628,100997878.86818,278876
1619222400000,2021-04-24 00:00:00,DASH/USDT,262.47,263.27,239.12,246.22,329929.388,82410529.22872,241660
1619136000000,2021-04-23 00:00:00,DASH/USDT,276.13,282.70,230.00,262.51,568821.281,144793766.98806,388470
1619049600000,2021-04-22 00:00:00,DASH/USDT,295.21,314.53,272.30,276.07,425115.381,126090814.49140,327981
1618963200000,2021-04-21 00:00:00,DASH/USDT,317.51,329.06,293.22,295.22,389490.123,122317689.31792,295444
1618876800000,2021-04-20 00:00:00,DASH/USDT,294.07,330.38,273.11,317.44,561305.494,171262635.20764,404616
1618790400000,2021-04-19 00:00:00,DASH/USDT,317.74,326.98,277.98,294.09,487177.566,147769264.71287,344940
1618704000000,2021-04-18 00:00:00,DASH/USDT,357.23,361.95,230.00,317.58,844257.661,256573484.07620,583316
1618617600000,2021-04-17 00:00:00,DASH/USDT,379.47,412.08,352.83,357.05,573541.026,218656331.65696,436868
1618531200000,2021-04-16 00:00:00,DASH/USDT,327.45,396.72,318.66,379.38,796268.517,282796385.36557,557503
1618444800000,2021-04-15 00:00:00,DASH/USDT,306.00,330.89,299.08,327.51,394975.430,123949221.03824,254343
1618358400000,2021-04-14 00:00:00,DASH/USDT,294.84,319.66,284.61,305.99,461611.057,139887315.49144,318418
1618272000000,2021-04-13 00:00:00,DASH/USDT,280.85,302.58,277.31,294.84,361660.548,104641778.74781,219090
1618185600000,2021-04-12 00:00:00,DASH/USDT,287.26,299.68,272.53,280.74,269186.586,76880649.87841,208576
1618099200000,2021-04-11 00:00:00,DASH/USDT,283.79,295.81,279.14,287.34,297465.392,85607299.48620,209506
1618012800000,2021-04-10 00:00:00,DASH/USDT,265.44,287.32,263.72,283.73,295549.976,81661033.34881,213749
1617926400000,2021-04-09 00:00:00,DASH/USDT,268.28,274.84,261.32,265.42,211739.196,56829382.95358,142817
1617840000000,2021-04-08 00:00:00,DASH/USDT,253.98,270.29,251.10,268.23,230899.169,60446100.03944,169389
1617753600000,2021-04-07 00:00:00,DASH/USDT,276.66,294.46,244.50,253.87,568135.080,152407016.38538,340084
1617667200000,2021-04-06 00:00:00,DASH/USDT,274.44,285.62,256.34,276.57,391148.828,106671822.51135,270515
1617580800000,2021-04-05 00:00:00,DASH/USDT,271.36,279.78,253.71,274.40,423816.605,112798796.95791,255376
1617494400000,2021-04-04 00:00:00,DASH/USDT,223.07,277.02,221.10,271.29,598754.380,155344945.21415,362654
1617408000000,2021-04-03 00:00:00,DASH/USDT,243.96,250.57,221.89,223.08,279058.392,66545288.23154,173972
1617321600000,2021-04-02 00:00:00,DASH/USDT,233.85,251.95,229.50,243.94,294650.034,71235179.59852,196828
1617235200000,2021-04-01 00:00:00,DASH/USDT,222.90,237.54,220.88,233.79,270456.873,62166512.25639,192753
1617148800000,2021-03-31 00:00:00,DASH/USDT,216.65,226.40,204.16,222.92,289427.211,62215349.73968,161964
1617062400000,2021-03-30 00:00:00,DASH/USDT,215.28,220.67,210.51,216.62,216404.642,46638015.98183,137723
1616976000000,2021-03-29 00:00:00,DASH/USDT,208.09,218.14,204.04,215.23,243709.184,51643606.46050,142913
1616889600000,2021-03-28 00:00:00,DASH/USDT,201.77,208.32,196.00,208.10,142135.330,28677918.57986,104908
1616803200000,2021-03-27 00:00:00,DASH/USDT,203.75,205.19,192.88,201.77,187884.240,37519202.43572,110279
1616716800000,2021-03-26 00:00:00,DASH/USDT,189.06,204.04,188.34,203.75,157633.482,30996416.29837,119180
1616630400000,2021-03-25 00:00:00,DASH/USDT,190.93,195.97,181.94,189.19,297995.864,56235508.05071,163706
1616544000000,2021-03-24 00:00:00,DASH/USDT,207.06,214.77,186.22,190.92,219463.742,44827462.05975,158305
1616457600000,2021-03-23 00:00:00,DASH/USDT,206.71,213.19,203.00,207.11,161831.287,33825363.14303,137251
1616371200000,2021-03-22 00:00:00,DASH/USDT,221.16,223.28,202.05,206.68,194026.076,41903231.52041,146574
1616284800000,2021-03-21 00:00:00,DASH/USDT,227.53,231.00,219.54,221.15,140524.744,31570386.59439,103861
1616198400000,2021-03-20 00:00:00,DASH/USDT,225.76,237.06,224.48,227.58,142331.774,33030302.13067,105190
1616112000000,2021-03-19 00:00:00,DASH/USDT,226.04,231.89,219.54,225.75,162369.894,37046677.96681,102903
1616025600000,2021-03-18 00:00:00,DASH/USDT,229.78,238.23,222.13,225.97,231248.386,53286195.76318,144338
1615939200000,2021-03-17 00:00:00,DASH/USDT,223.99,231.50,216.96,229.75,186676.804,41992667.99595,121407
1615852800000,2021-03-16 00:00:00,DASH/USDT,221.39,225.33,210.51,223.91,178507.056,39230614.45934,139424
1615766400000,2021-03-15 00:00:00,DASH/USDT,231.14,240.98,218.18,221.56,232213.601,52856021.95676,161059
1615680000000,2021-03-14 00:00:00,DASH/USDT,243.81,250.88,231.00,231.20,262093.691,63009243.37280,166530
1615593600000,2021-03-13 00:00:00,DASH/USDT,225.06,245.72,217.19,243.75,247513.208,57784523.68446,162333
1615507200000,2021-03-12 00:00:00,DASH/USDT,235.70,240.06,215.00,225.00,264695.454,60008097.16176,181024
1615420800000,2021-03-11 00:00:00,DASH/USDT,234.68,244.54,225.45,235.72,287529.736,67671448.67785,192815
1615334400000,2021-03-10 00:00:00,DASH/USDT,244.56,250.57,226.00,234.78,315197.223,75304680.96904,225168
1615248000000,2021-03-09 00:00:00,DASH/USDT,218.52,246.17,215.06,244.55,308901.512,71789363.47767,215938
1615161600000,2021-03-08 00:00:00,DASH/USDT,214.92,219.40,206.66,218.44,188516.075,40143234.82522,131376
1615075200000,2021-03-07 00:00:00,DASH/USDT,208.90,215.23,206.53,215.02,172837.578,36502560.33074,115253
1614988800000,2021-03-06 00:00:00,DASH/USDT,205.88,210.89,200.63,208.90,161232.508,33310373.30977,109989
1614902400000,2021-03-05 00:00:00,DASH/USDT,211.43,211.86,196.20,205.86,233357.612,47608830.97941,152628
1614816000000,2021-03-04 00:00:00,DASH/USDT,222.80,230.40,206.06,211.43,262471.959,57056057.65318,163665
1614729600000,2021-03-03 00:00:00,DASH/USDT,216.06,236.27,214.04,222.90,252699.357,57262451.26740,156971
1614643200000,2021-03-02 00:00:00,DASH/USDT,225.12,230.46,209.26,216.09,284199.127,62425732.39455,153185
1614556800000,2021-03-01 00:00:00,DASH/USDT,197.24,225.17,196.12,225.15,289352.130,60584957.73021,159232
1614470400000,2021-02-28 00:00:00,DASH/USDT,210.73,212.19,181.38,197.13,383910.523,75430000.31199,184466
1614384000000,2021-02-27 00:00:00,DASH/USDT,206.84,224.56,205.34,210.85,321433.304,69007173.78978,163124
1614297600000,2021-02-26 00:00:00,DASH/USDT,218.68,224.38,202.03,206.81,323005.030,68923889.95746,185101
1614211200000,2021-02-25 00:00:00,DASH/USDT,237.64,249.19,217.00,218.54,526736.463,125053267.21824,225734
1614124800000,2021-02-24 00:00:00,DASH/USDT,231.33,263.38,218.08,237.64,579448.501,140165468.83930,292646
1614038400000,2021-02-23 00:00:00,DASH/USDT,271.78,273.50,200.00,231.33,623418.425,143150126.42440,443634
1613952000000,2021-02-22 00:00:00,DASH/USDT,301.93,303.79,225.66,271.83,544582.578,147947263.87100,369271
1613865600000,2021-02-21 00:00:00,DASH/USDT,297.82,317.83,290.50,301.88,454332.892,137419727.82624,276130
1613779200000,2021-02-20 00:00:00,DASH/USDT,324.42,335.83,281.32,297.70,569797.540,179806953.81504,376385
1613692800000,2021-02-19 00:00:00,DASH/USDT,281.61,338.56,270.13,324.47,894249.798,280630778.89532,517443
1613606400000,2021-02-18 00:00:00,DASH/USDT,266.82,305.87,258.83,281.39,844126.741,238974737.51595,461947
1613520000000,2021-02-17 00:00:00,DASH/USDT,249.99,272.17,235.18,266.83,567814.401,144848421.22176,305402
1613433600000,2021-02-16 00:00:00,DASH/USDT,259.96,273.59,242.63,250.06,702758.312,182699532.21818,348776
1613347200000,2021-02-15 00:00:00,DASH/USDT,231.16,291.21,193.44,260.00,1461087.811,371997416.09561,703195
1613260800000,2021-02-14 00:00:00,DASH/USDT,268.42,279.98,222.52,231.06,813231.081,200412998.86621,417455
1613174400000,2021-02-13 00:00:00,DASH/USDT,170.31,297.44,170.30,268.27,2055971.995,492970647.62770,987857
1613088000000,2021-02-12 00:00:00,DASH/USDT,165.04,174.13,155.52,170.26,405177.597,66785477.90031,214054
1613001600000,2021-02-11 00:00:00,DASH/USDT,139.94,168.30,138.31,165.18,568359.582,87548291.01442,271437
1612915200000,2021-02-10 00:00:00,DASH/USDT,137.61,149.33,125.98,139.94,502835.774,69169550.53007,228719
1612828800000,2021-02-09 00:00:00,DASH/USDT,126.59,138.27,124.14,137.57,288145.032,37398833.65520,160967
1612742400000,2021-02-08 00:00:00,DASH/USDT,118.53,126.98,114.95,126.59,257916.501,31326785.60482,143246
1612656000000,2021-02-07 00:00:00,DASH/USDT,119.22,122.33,112.37,118.48,240564.546,28216821.26945,136615
1612569600000,2021-02-06 00:00:00,DASH/USDT,120.60,123.55,114.64,119.20,319660.640,38246257.52249,155441
1612483200000,2021-02-05 00:00:00,DASH/USDT,111.10,122.98,110.51,120.56,393653.985,46445826.34391,158497
1612396800000,2021-02-04 00:00:00,DASH/USDT,117.17,119.12,110.00,111.11,255667.174,29085238.16942,129269
1612310400000,2021-02-03 00:00:00,DASH/USDT,110.04,119.03,110.04,117.19,327807.524,37769892.53386,141804
1612224000000,2021-02-02 00:00:00,DASH/USDT,103.70,111.32,103.28,110.03,274558.210,29342947.41598,116531
1612137600000,2021-02-01 00:00:00,DASH/USDT,102.52,106.00,100.33,103.75,182152.252,18874674.95303,90805
1612051200000,2021-01-31 00:00:00,DASH/USDT,105.36,106.49,100.11,102.53,144703.022,14955498.66934,82364
