https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume USDT,tradecount
1600052400000,2020-09-14 03:00:00,LINK/USDT,11.983,12.003,11.841,11.903,464074.30,5537155.41826,14293
1600048800000,2020-09-14 02:00:00,LINK/USDT,11.934,12.100,11.926,11.984,567223.74,6806225.21811,16936
1600045200000,2020-09-14 01:00:00,LINK/USDT,11.760,11.938,11.760,11.931,341699.75,4055096.32395,12647
1600041600000,2020-09-14 00:00:00,LINK/USDT,12.068,12.080,11.688,11.756,795482.47,9417919.13708,21231
1600038000000,2020-09-13 23:00:00,LINK/USDT,11.996,12.135,11.942,12.064,545703.71,6556279.18594,16245
1600034400000,2020-09-13 22:00:00,LINK/USDT,11.970,12.110,11.929,11.996,473960.50,5690551.14896,14089
1600030800000,2020-09-13 21:00:00,LINK/USDT,12.031,12.031,11.858,11.970,562725.75,6721101.38782,15101
1600027200000,2020-09-13 20:00:00,LINK/USDT,12.040,12.090,11.955,12.032,558309.16,6710497.88662,15083
1600023600000,2020-09-13 19:00:00,LINK/USDT,11.930,12.159,11.857,12.041,612294.43,7369272.29704,18197
1600020000000,2020-09-13 18:00:00,LINK/USDT,12.017,12.050,11.854,11.929,473202.44,5658646.68100,13815
1600016400000,2020-09-13 17:00:00,LINK/USDT,11.973,12.143,11.790,12.020,1079869.46,12890404.65721,24765
1600012800000,2020-09-13 16:00:00,LINK/USDT,12.034,12.179,11.738,11.972,2282637.36,27240895.20746,40653
1600009200000,2020-09-13 15:00:00,LINK/USDT,12.298,12.320,12.011,12.035,963179.86,11714530.92257,22880
1600005600000,2020-09-13 14:00:00,LINK/USDT,12.366,12.368,12.228,12.299,650917.04,8005425.95437,15891
1600002000000,2020-09-13 13:00:00,LINK/USDT,12.241,12.439,12.170,12.367,1127359.17,13889840.30104,23477
1599998400000,2020-09-13 12:00:00,LINK/USDT,12.265,12.485,12.170,12.235,1584013.79,19524361.16573,28559
1599994800000,2020-09-13 11:00:00,LINK/USDT,12.578,12.669,12.178,12.265,2150621.06,26643808.67136,36098
1599991200000,2020-09-13 10:00:00,LINK/USDT,12.991,12.993,12.440,12.578,2836580.82,35909950.06784,46775
1599987600000,2020-09-13 09:00:00,LINK/USDT,12.995,13.238,12.902,12.987,1529257.77,20021194.98212,32948
1599984000000,2020-09-13 08:00:00,LINK/USDT,13.067,13.099,12.823,12.990,1199952.72,15556954.65526,26204
1599980400000,2020-09-13 07:00:00,LINK/USDT,12.802,13.127,12.758,13.067,1028680.09,13342827.34144,22240
1599976800000,2020-09-13 06:00:00,LINK/USDT,12.827,12.856,12.763,12.802,357575.45,4579222.68369,10506
1599973200000,2020-09-13 05:00:00,LINK/USDT,12.818,12.882,12.758,12.832,311424.30,3992671.25464,10666
1599969600000,2020-09-13 04:00:00,LINK/USDT,12.829,12.872,12.752,12.818,552527.41,7073988.81411,13454
1599966000000,2020-09-13 03:00:00,LINK/USDT,12.744,12.846,12.672,12.829,555516.62,7091893.46185,14528
1599962400000,2020-09-13 02:00:00,LINK/USDT,12.696,12.850,12.675,12.746,406147.99,5188637.18525,12487
1599958800000,2020-09-13 01:00:00,LINK/USDT,12.800,12.806,12.650,12.696,633109.27,8053169.31687,13607
1599955200000,2020-09-13 00:00:00,LINK/USDT,12.722,12.950,12.688,12.801,1199399.56,15402336.02160,25936
1599951600000,2020-09-12 23:00:00,LINK/USDT,12.606,12.750,12.603,12.729,616632.92,7826644.00998,15556
1599948000000,2020-09-12 22:00:00,LINK/USDT,12.625,12.692,12.520,12.603,544344.96,6861531.75309,13861
1599944400000,2020-09-12 21:00:00,LINK/USDT,12.558,12.637,12.514,12.628,333991.97,4201521.16748,10202
1599940800000,2020-09-12 20:00:00,LINK/USDT,12.588,12.731,12.534,12.555,761046.54,9609843.07307,19074
1599937200000,2020-09-12 19:00:00,LINK/USDT,12.637,12.683,12.500,12.594,679882.11,8551898.95470,16764
1599933600000,2020-09-12 18:00:00,LINK/USDT,12.451,12.716,12.443,12.639,1249963.48,15712295.51190,26543
1599930000000,2020-09-12 17:00:00,LINK/USDT,12.472,12.485,12.397,12.451,341871.59,4253907.69817,10621
1599926400000,2020-09-12 16:00:00,LINK/USDT,12.397,12.509,12.342,12.468,406097.36,5045117.44051,13475
1599922800000,2020-09-12 15:00:00,LINK/USDT,12.352,12.448,12.324,12.397,543505.49,6740779.38683,13359
1599919200000,2020-09-12 14:00:00,LINK/USDT,12.286,12.407,12.227,12.351,704375.80,8685064.05765,16410
1599915600000,2020-09-12 13:00:00,LINK/USDT,12.330,12.364,12.193,12.288,681177.30,8361152.46006,15479
1599912000000,2020-09-12 12:00:00,LINK/USDT,12.550,12.554,12.260,12.326,948118.96,11741444.19661,20501
1599908400000,2020-09-12 11:00:00,LINK/USDT,12.384,12.583,12.357,12.553,529451.27,6605758.63419,13504
1599904800000,2020-09-12 10:00:00,LINK/USDT,12.444,12.494,12.352,12.384,408088.51,5068562.22035,11504
1599901200000,2020-09-12 09:00:00,LINK/USDT,12.342,12.519,12.327,12.443,647014.97,8049269.23947,16221
1599897600000,2020-09-12 08:00:00,LINK/USDT,12.370,12.374,12.277,12.341,388398.90,4784849.14480,12618
1599894000000,2020-09-12 07:00:00,LINK/USDT,12.303,12.414,12.252,12.371,338447.10,4177978.33957,10293
1599890400000,2020-09-12 06:00:00,LINK/USDT,12.402,12.415,12.274,12.302,519952.77,6414419.33093,12448
1599886800000,2020-09-12 05:00:00,LINK/USDT,12.325,12.450,12.312,12.402,530528.74,6574882.94466,10931
1599883200000,2020-09-12 04:00:00,LINK/USDT,12.253,12.371,12.230,12.325,455966.55,5617619.49895,11918
1599879600000,2020-09-12 03:00:00,LINK/USDT,12.227,12.300,12.168,12.253,402910.87,4931183.61579,11054
1599876000000,2020-09-12 02:00:00,LINK/USDT,12.203,12.240,12.133,12.232,378618.41,4613545.28427,11761
1599872400000,2020-09-12 01:00:00,LINK/USDT,12.280,12.298,12.089,12.203,729235.81,8905346.25663,17006
1599868800000,2020-09-12 00:00:00,LINK/USDT,12.440,12.470,12.229,12.281,678787.62,8365121.31974,16279
1599865200000,2020-09-11 23:00:00,LINK/USDT,12.481,12.558,12.401,12.435,462860.77,5776169.71565,14912
1599861600000,2020-09-11 22:00:00,LINK/USDT,12.422,12.610,12.404,12.482,741664.75,9283046.77356,19621
1599858000000,2020-09-11 21:00:00,LINK/USDT,12.327,12.441,12.327,12.420,267550.94,3313339.80063,11309
1599854400000,2020-09-11 20:00:00,LINK/USDT,12.430,12.490,12.300,12.327,486926.47,6034974.29325,14353
1599850800000,2020-09-11 19:00:00,LINK/USDT,12.437,12.514,12.373,12.428,393986.94,4902028.39754,12956
1599847200000,2020-09-11 18:00:00,LINK/USDT,12.414,12.478,12.390,12.432,423630.68,5266134.25567,11437
1599843600000,2020-09-11 17:00:00,LINK/USDT,12.532,12.550,12.360,12.414,592098.01,7355927.89701,16655
1599840000000,2020-09-11 16:00:00,LINK/USDT,12.565,12.656,12.478,12.527,636197.94,7988573.15447,18425
1599836400000,2020-09-11 15:00:00,LINK/USDT,12.538,12.695,12.511,12.564,1133645.69,14289707.08897,25173
1599832800000,2020-09-11 14:00:00,LINK/USDT,12.391,12.644,12.309,12.540,1261504.01,15722190.44879,25241
1599829200000,2020-09-11 13:00:00,LINK/USDT,12.360,12.522,12.294,12.391,1353989.48,16816396.10668,27934
1599825600000,2020-09-11 12:00:00,LINK/USDT,12.250,12.383,12.183,12.360,726023.96,8915151.94995,16318
1599822000000,2020-09-11 11:00:00,LINK/USDT,12.315,12.442,12.189,12.250,827736.23,10189399.50310,21395
1599818400000,2020-09-11 10:00:00,LINK/USDT,12.364,12.390,12.226,12.315,537526.43,6609900.54540,17727
1599814800000,2020-09-11 09:00:00,LINK/USDT,12.320,12.476,12.290,12.364,890635.45,11023053.99595,20607
1599811200000,2020-09-11 08:00:00,LINK/USDT,12.301,12.506,12.178,12.320,1319760.80,16283166.31318,25257
1599807600000,2020-09-11 07:00:00,LINK/USDT,12.293,12.432,12.262,12.301,642869.00,7934637.01655,15189
1599804000000,2020-09-11 06:00:00,LINK/USDT,12.326,12.375,12.232,12.287,764769.28,9400018.02651,16160
1599800400000,2020-09-11 05:00:00,LINK/USDT,12.178,12.393,12.175,12.326,571453.98,7023265.01756,15515
1599796800000,2020-09-11 04:00:00,LINK/USDT,12.052,12.258,12.015,12.179,688896.93,8379170.55333,15952
1599793200000,2020-09-11 03:00:00,LINK/USDT,12.287,12.348,12.015,12.052,1005186.51,12228075.06139,23194
1599789600000,2020-09-11 02:00:00,LINK/USDT,12.299,12.362,12.237,12.284,674755.52,8297060.09455,17406
1599786000000,2020-09-11 01:00:00,LINK/USDT,12.502,12.517,12.231,12.298,718590.50,8898318.21518,19015
1599782400000,2020-09-11 00:00:00,LINK/USDT,12.501,12.686,12.480,12.499,769222.09,9691609.94980,18935
1599778800000,2020-09-10 23:00:00,LINK/USDT,12.571,12.604,12.429,12.506,628177.46,7861962.65392,18434
1599775200000,2020-09-10 22:00:00,LINK/USDT,12.604,12.678,12.479,12.570,553406.44,6960329.25195,19025
1599771600000,2020-09-10 21:00:00,LINK/USDT,12.447,12.659,12.396,12.602,619797.34,7760076.93812,17749
1599768000000,2020-09-10 20:00:00,LINK/USDT,12.341,12.510,12.311,12.445,804790.07,10002890.95855,23848
1599764400000,2020-09-10 19:00:00,LINK/USDT,12.499,12.530,12.110,12.339,1797296.17,22148919.96471,33986
1599760800000,2020-09-10 18:00:00,LINK/USDT,12.724,12.822,12.396,12.500,1415375.88,17776535.09132,32297
1599757200000,2020-09-10 17:00:00,LINK/USDT,12.670,12.834,12.667,12.726,577313.63,7366106.33941,18313
1599753600000,2020-09-10 16:00:00,LINK/USDT,12.896,12.979,12.613,12.674,1044051.63,13304378.83051,25675
1599750000000,2020-09-10 15:00:00,LINK/USDT,12.758,12.930,12.715,12.899,994958.75,12754198.26241,24080
1599746400000,2020-09-10 14:00:00,LINK/USDT,13.088,13.178,12.715,12.758,1678979.68,21737043.41547,34077
1599742800000,2020-09-10 13:00:00,LINK/USDT,13.026,13.180,12.978,13.088,1426169.39,18655203.97325,32124
1599739200000,2020-09-10 12:00:00,LINK/USDT,12.792,13.074,12.736,13.026,1511588.99,19556186.92831,34049
1599735600000,2020-09-10 11:00:00,LINK/USDT,12.617,12.863,12.589,12.788,661209.16,8431427.91618,19943
1599732000000,2020-09-10 10:00:00,LINK/USDT,12.609,12.783,12.560,12.617,694243.03,8806948.05649,17414
1599728400000,2020-09-10 09:00:00,LINK/USDT,12.653,12.699,12.520,12.609,732865.93,9251073.57656,17979
1599724800000,2020-09-10 08:00:00,LINK/USDT,12.656,12.716,12.551,12.653,852244.21,10763219.73131,19977
1599721200000,2020-09-10 07:00:00,LINK/USDT,12.774,12.859,12.507,12.655,1336984.03,16964417.20856,26527
1599717600000,2020-09-10 06:00:00,LINK/USDT,12.968,13.044,12.700,12.772,1022184.93,13162868.69367,24135
1599714000000,2020-09-10 05:00:00,LINK/USDT,13.006,13.176,12.907,12.967,891540.11,11604766.71505,19884
1599710400000,2020-09-10 04:00:00,LINK/USDT,12.903,13.058,12.824,13.006,1077524.18,13933262.44552,22325
1599706800000,2020-09-10 03:00:00,LINK/USDT,13.029,13.137,12.860,12.906,1592566.87,20643762.32811,28799
1599703200000,2020-09-10 02:00:00,LINK/USDT,12.721,13.281,12.681,13.032,2643070.41,34386329.69728,44588
1599699600000,2020-09-10 01:00:00,LINK/USDT,12.470,12.755,12.411,12.720,895268.13,11292647.10009,20526
1599696000000,2020-09-10 00:00:00,LINK/USDT,12.344,12.572,12.319,12.469,746482.17,9320193.09696,18496
1599692400000,2020-09-09 23:00:00,LINK/USDT,12.512,12.522,12.264,12.343,831684.39,10290246.24888,18047
1599688800000,2020-09-09 22:00:00,LINK/USDT,12.350,12.542,12.312,12.514,615793.63,7664953.13109,15863
1599685200000,2020-09-09 21:00:00,LINK/USDT,12.428,12.500,12.313,12.350,437559.77,5429670.15132,13261
1599681600000,2020-09-09 20:00:00,LINK/USDT,12.520,12.587,12.351,12.428,594313.82,7406820.80736,15466
1599678000000,2020-09-09 19:00:00,LINK/USDT,12.599,12.667,12.468,12.517,782476.93,9830002.36218,18335
1599674400000,2020-09-09 18:00:00,LINK/USDT,12.489,12.611,12.455,12.596,717242.93,9000679.62219,20459
1599670800000,2020-09-09 17:00:00,LINK/USDT,12.476,12.505,12.347,12.489,515183.83,6397906.66524,13890
1599667200000,2020-09-09 16:00:00,LINK/USDT,12.476,12.618,12.310,12.472,1206663.39,15029472.01228,25174
1599663600000,2020-09-09 15:00:00,LINK/USDT,12.380,12.550,12.332,12.475,982105.44,12207899.43722,21399
1599660000000,2020-09-09 14:00:00,LINK/USDT,12.245,12.446,12.181,12.380,1050436.75,12961977.97830,21642
1599656400000,2020-09-09 13:00:00,LINK/USDT,12.237,12.406,12.209,12.245,882602.20,10873303.13254,21137
1599652800000,2020-09-09 12:00:00,LINK/USDT,12.287,12.421,12.165,12.234,930473.39,11418473.49538,19889
1599649200000,2020-09-09 11:00:00,LINK/USDT,12.362,12.529,12.226,12.287,1220701.13,15099958.90641,25825
1599645600000,2020-09-09 10:00:00,LINK/USDT,12.141,12.457,12.019,12.360,1813168.15,22222673.04142,36438
1599642000000,2020-09-09 09:00:00,LINK/USDT,11.989,12.266,11.955,12.138,1153877.20,13998695.13647,25828
1599638400000,2020-09-09 08:00:00,LINK/USDT,12.115,12.197,11.924,11.990,1161873.90,13986282.29177,25554
1599634800000,2020-09-09 07:00:00,LINK/USDT,11.761,12.180,11.758,12.114,1196875.26,14328490.78414,28026
1599631200000,2020-09-09 06:00:00,LINK/USDT,11.740,11.808,11.670,11.761,538289.15,6312195.16859,16126
1599627600000,2020-09-09 05:00:00,LINK/USDT,11.673,11.880,11.667,11.737,795748.56,9362264.28392,20848
1599624000000,2020-09-09 04:00:00,LINK/USDT,11.521,11.766,11.463,11.673,929060.82,10814469.17932,22202
1599620400000,2020-09-09 03:00:00,LINK/USDT,11.532,11.621,11.433,11.522,802475.50,9255934.72620,20232
1599616800000,2020-09-09 02:00:00,LINK/USDT,11.821,11.850,11.510,11.527,971640.64,11291944.15403,22212
1599613200000,2020-09-09 01:00:00,LINK/USDT,11.839,11.963,11.712,11.822,817761.98,9652043.33727,21903
1599609600000,2020-09-09 00:00:00,LINK/USDT,11.738,11.999,11.633,11.838,1011882.31,11982205.95970,24042
1599606000000,2020-09-08 23:00:00,LINK/USDT,11.648,11.827,11.593,11.737,1167664.29,13681714.17692,29350
1599602400000,2020-09-08 22:00:00,LINK/USDT,11.648,11.716,11.026,11.648,2673676.69,30469285.61524,57810
1599598800000,2020-09-08 21:00:00,LINK/USDT,11.527,11.704,11.447,11.648,748896.20,8670977.12499,24421
1599595200000,2020-09-08 20:00:00,LINK/USDT,11.537,11.691,11.503,11.526,685079.88,7932174.46622,19931
1599591600000,2020-09-08 19:00:00,LINK/USDT,11.579,11.729,11.450,11.537,1014862.65,11753650.57562,27636
1599588000000,2020-09-08 18:00:00,LINK/USDT,11.965,12.010,11.412,11.581,1626065.70,18968621.95761,35229
1599584400000,2020-09-08 17:00:00,LINK/USDT,11.963,11.976,11.778,11.965,724625.18,8597372.35057,20112
1599580800000,2020-09-08 16:00:00,LINK/USDT,11.819,12.055,11.748,11.964,1138708.21,13599494.75027,26233
1599577200000,2020-09-08 15:00:00,LINK/USDT,11.893,11.976,11.689,11.813,1247222.05,14763793.32490,25771
1599573600000,2020-09-08 14:00:00,LINK/USDT,11.527,12.010,11.483,11.896,2455351.66,28962616.91973,46212
1599570000000,2020-09-08 13:00:00,LINK/USDT,11.640,11.816,11.319,11.527,2205363.92,25433090.04970,45688
1599566400000,2020-09-08 12:00:00,LINK/USDT,11.494,11.739,11.303,11.641,2030098.60,23462947.93919,40485
1599562800000,2020-09-08 11:00:00,LINK/USDT,11.857,11.937,11.332,11.490,2039882.41,23657215.58578,41807
1599559200000,2020-09-08 10:00:00,LINK/USDT,11.768,12.072,11.682,11.857,1811386.08,21462616.40456,36279
1599555600000,2020-09-08 09:00:00,LINK/USDT,12.134,12.212,11.730,11.767,1833153.78,21941057.27917,36338
1599552000000,2020-09-08 08:00:00,LINK/USDT,12.342,12.525,12.046,12.132,1458339.14,17882818.06685,30681
1599548400000,2020-09-08 07:00:00,LINK/USDT,12.310,12.414,12.220,12.342,876772.20,10801045.65818,21380
1599544800000,2020-09-08 06:00:00,LINK/USDT,12.130,12.355,12.069,12.310,1030872.34,12589113.52712,23920
1599541200000,2020-09-08 05:00:00,LINK/USDT,12.370,12.432,12.032,12.129,1610218.68,19629992.26624,32479
1599537600000,2020-09-08 04:00:00,LINK/USDT,12.561,12.636,12.362,12.366,887581.75,11095390.81570,18023
1599534000000,2020-09-08 03:00:00,LINK/USDT,12.611,12.700,12.437,12.564,841366.85,10564522.69397,19868
1599530400000,2020-09-08 02:00:00,LINK/USDT,12.350,12.691,12.334,12.611,854874.76,10726564.17911,20779
1599526800000,2020-09-08 01:00:00,LINK/USDT,12.532,12.598,12.325,12.342,594381.36,7411680.80165,15087
1599523200000,2020-09-08 00:00:00,LINK/USDT,12.462,12.735,12.385,12.532,1380678.65,17327957.62608,29107
1599519600000,2020-09-07 23:00:00,LINK/USDT,12.558,12.596,12.295,12.462,1427057.70,17731405.62537,32104
1599516000000,2020-09-07 22:00:00,LINK/USDT,12.071,12.650,12.067,12.558,1802587.03,22320974.70861,43418
1599512400000,2020-09-07 21:00:00,LINK/USDT,12.201,12.350,11.972,12.070,703545.06,8558481.52853,18756
1599508800000,2020-09-07 20:00:00,LINK/USDT,12.006,12.293,11.868,12.210,1036363.53,12493856.42884,26283
1599505200000,2020-09-07 19:00:00,LINK/USDT,12.031,12.290,11.885,12.007,1180464.17,14290311.25450,31830
1599501600000,2020-09-07 18:00:00,LINK/USDT,12.025,12.167,11.977,12.029,656460.74,7928136.06109,21593
1599498000000,2020-09-07 17:00:00,LINK/USDT,12.111,12.145,11.871,12.030,1051350.18,12619322.67461,28577
1599494400000,2020-09-07 16:00:00,LINK/USDT,12.146,12.400,12.030,12.113,1566590.80,19104230.71619,37606
1599490800000,2020-09-07 15:00:00,LINK/USDT,11.820,12.321,11.668,12.148,2413008.21,29047860.49505,52894
1599487200000,2020-09-07 14:00:00,LINK/USDT,12.340,12.421,11.810,11.818,2660341.11,32136622.39634,52743
1599483600000,2020-09-07 13:00:00,LINK/USDT,11.580,12.474,11.431,12.340,3533693.27,42326785.26881,63638
1599480000000,2020-09-07 12:00:00,LINK/USDT,12.008,12.177,11.158,11.585,5388444.77,62594761.65210,88630
1599476400000,2020-09-07 11:00:00,LINK/USDT,12.063,12.366,11.720,12.003,4807292.88,57630337.18652,76618
1599472800000,2020-09-07 10:00:00,LINK/USDT,12.458,12.550,12.052,12.057,2370223.65,29139535.93747,48396
1599469200000,2020-09-07 09:00:00,LINK/USDT,12.671,12.773,12.398,12.452,1561519.67,19676107.34218,35479
1599465600000,2020-09-07 08:00:00,LINK/USDT,12.603,12.942,12.470,12.671,2144908.46,27327984.19733,41849
1599462000000,2020-09-07 07:00:00,LINK/USDT,12.185,12.836,12.055,12.603,2172384.01,27186151.53510,40663
1599458400000,2020-09-07 06:00:00,LINK/USDT,12.101,12.420,12.082,12.185,1540681.24,18860292.17958,33436
1599454800000,2020-09-07 05:00:00,LINK/USDT,12.286,12.472,12.010,12.102,1978034.57,24216113.37916,42775
1599451200000,2020-09-07 04:00:00,LINK/USDT,12.478,12.625,12.263,12.285,1209174.45,15039130.81094,28361
1599447600000,2020-09-07 03:00:00,LINK/USDT,12.508,12.700,12.330,12.477,1528250.64,19094835.71866,31761
1599444000000,2020-09-07 02:00:00,LINK/USDT,12.856,12.864,12.418,12.503,965425.71,12177622.08303,23239
1599440400000,2020-09-07 01:00:00,LINK/USDT,12.946,12.947,12.652,12.860,941622.52,12029355.01055,21367
1599436800000,2020-09-07 00:00:00,LINK/USDT,12.802,13.175,12.777,12.944,1385180.44,17976523.18372,35310
1599433200000,2020-09-06 23:00:00,LINK/USDT,12.701,12.952,12.582,12.800,1006042.37,12851452.94397,32559
1599429600000,2020-09-06 22:00:00,LINK/USDT,12.901,12.993,12.441,12.701,1631303.56,20657948.64433,37196
1599426000000,2020-09-06 21:00:00,LINK/USDT,12.858,13.188,12.665,12.901,1554015.06,20113505.51377,37468
1599422400000,2020-09-06 20:00:00,LINK/USDT,12.587,13.250,12.569,12.861,2585574.91,33388206.68556,57331
1599418800000,2020-09-06 19:00:00,LINK/USDT,12.277,12.783,12.185,12.584,2098950.93,26293163.70062,49700
1599415200000,2020-09-06 18:00:00,LINK/USDT,12.009,12.293,11.860,12.277,1027729.16,12439776.26026,26580
1599411600000,2020-09-06 17:00:00,LINK/USDT,12.220,12.264,11.936,12.009,896070.87,10827665.50025,23437
1599408000000,2020-09-06 16:00:00,LINK/USDT,11.945,12.269,11.720,12.220,1642700.80,19794668.78512,35311
1599404400000,2020-09-06 15:00:00,LINK/USDT,11.894,12.007,11.600,11.944,1301236.43,15351076.99907,26577
1599400800000,2020-09-06 14:00:00,LINK/USDT,11.966,12.254,11.607,11.898,1902001.66,22617086.42734,36971
1599397200000,2020-09-06 13:00:00,LINK/USDT,11.954,12.108,11.696,11.966,1702845.09,20275202.78865,31561
1599393600000,2020-09-06 12:00:00,LINK/USDT,12.099,12.405,11.870,11.953,2745680.30,33376864.26400,45330
1599390000000,2020-09-06 11:00:00,LINK/USDT,11.824,12.210,11.728,12.100,2228841.19,26648723.40733,43947
1599386400000,2020-09-06 10:00:00,LINK/USDT,11.693,12.000,11.228,11.824,2836502.53,32813337.40779,46248
1599382800000,2020-09-06 09:00:00,LINK/USDT,11.804,12.144,11.600,11.692,2559145.18,30292475.66673,42346
1599379200000,2020-09-06 08:00:00,LINK/USDT,10.905,12.300,10.902,11.806,6088181.74,71422419.83229,88331
1599375600000,2020-09-06 07:00:00,LINK/USDT,10.536,10.968,10.409,10.910,1536551.03,16380787.88414,29016
1599372000000,2020-09-06 06:00:00,LINK/USDT,10.250,10.642,10.020,10.532,1811849.28,18668990.57158,34010
1599368400000,2020-09-06 05:00:00,LINK/USDT,10.136,10.355,9.700,10.250,2439234.39,24480794.20808,37756
1599364800000,2020-09-06 04:00:00,LINK/USDT,10.354,10.523,10.015,10.140,2188499.32,22417473.83256,36740
1599361200000,2020-09-06 03:00:00,LINK/USDT,10.538,10.667,10.300,10.354,1404709.13,14712095.51561,24490
1599357600000,2020-09-06 02:00:00,LINK/USDT,10.584,10.738,10.234,10.543,1579236.89,16529094.95211,32015
1599354000000,2020-09-06 01:00:00,LINK/USDT,10.755,10.850,10.560,10.583,1233694.52,13205458.68671,21924
1599350400000,2020-09-06 00:00:00,LINK/USDT,10.600,10.878,10.440,10.752,1257879.26,13466285.14709,24622
1599346800000,2020-09-05 23:00:00,LINK/USDT,9.989,10.705,9.939,10.600,2213133.15,23018455.80622,36031
1599343200000,2020-09-05 22:00:00,LINK/USDT,10.802,11.059,9.966,9.989,3089973.92,32509415.43274,51128
1599339600000,2020-09-05 21:00:00,LINK/USDT,10.838,11.020,10.630,10.801,2044212.54,22121737.81747,40691
1599336000000,2020-09-05 20:00:00,LINK/USDT,10.640,11.109,10.253,10.841,5376902.34,57708998.39244,93168
1599332400000,2020-09-05 19:00:00,LINK/USDT,9.709,10.644,9.000,10.637,7845611.11,76895113.14159,125585
1599328800000,2020-09-05 18:00:00,LINK/USDT,10.699,10.911,8.955,9.704,8599004.19,84597708.72010,122448
1599325200000,2020-09-05 17:00:00,LINK/USDT,11.330,11.397,10.629,10.700,2627065.98,28838738.74603,58600
1599321600000,2020-09-05 16:00:00,LINK/USDT,11.491,11.583,10.800,11.329,2317788.44,25955349.95742,46263
1599318000000,2020-09-05 15:00:00,LINK/USDT,11.634,11.646,11.356,11.490,933976.36,10741034.75479,23101
1599314400000,2020-09-05 14:00:00,LINK/USDT,11.557,11.795,11.490,11.632,1362617.14,15848296.98274,29419
1599310800000,2020-09-05 13:00:00,LINK/USDT,10.778,11.699,10.580,11.558,3848246.28,43484280.95749,67793
1599307200000,2020-09-05 12:00:00,LINK/USDT,11.622,11.765,10.666,10.776,6197028.39,68423485.24673,106660
1599303600000,2020-09-05 11:00:00,LINK/USDT,11.794,11.857,11.323,11.625,2292790.05,26534949.33454,48464
1599300000000,2020-09-05 10:00:00,LINK/USDT,11.959,12.186,11.711,11.794,1944484.84,23235130.65840,38608
1599296400000,2020-09-05 09:00:00,LINK/USDT,12.294,12.439,11.958,11.960,1957769.69,23916528.12903,36972
1599292800000,2020-09-05 08:00:00,LINK/USDT,12.673,12.674,12.285,12.294,951333.32,11876976.76910,23787
1599289200000,2020-09-05 07:00:00,LINK/USDT,12.688,12.754,12.499,12.674,1445902.75,18254102.35938,31194
1599285600000,2020-09-05 06:00:00,LINK/USDT,12.344,12.739,12.182,12.692,1318835.25,16437076.16952,29360
1599282000000,2020-09-05 05:00:00,LINK/USDT,12.480,12.526,12.318,12.347,836421.37,10363772.42717,18897
1599278400000,2020-09-05 04:00:00,LINK/USDT,12.515,12.649,12.359,12.477,778055.99,9718292.80726,19906
1599274800000,2020-09-05 03:00:00,LINK/USDT,12.380,12.574,12.373,12.518,489024.98,6105611.83692,13106
1599271200000,2020-09-05 02:00:00,LINK/USDT,12.578,12.629,12.352,12.386,540631.12,6738319.02296,14646
1599267600000,2020-09-05 01:00:00,LINK/USDT,12.593,12.685,12.303,12.581,836487.02,10450955.80084,19332
1599264000000,2020-09-05 00:00:00,LINK/USDT,12.377,12.773,12.341,12.593,890630.50,11192453.67321,22706
1599260400000,2020-09-04 23:00:00,LINK/USDT,12.377,12.516,12.346,12.372,549607.35,6826980.99143,14478
1599256800000,2020-09-04 22:00:00,LINK/USDT,12.725,12.738,12.332,12.381,1076212.23,13516067.56355,24454
1599253200000,2020-09-04 21:00:00,LINK/USDT,12.607,12.923,12.546,12.728,779882.58,9922300.04746,24074
1599249600000,2020-09-04 20:00:00,LINK/USDT,12.758,12.850,12.459,12.606,1232944.66,15573883.88078,31382
1599246000000,2020-09-04 19:00:00,LINK/USDT,12.620,12.841,12.490,12.759,1377207.52,17441699.13172,35152
1599242400000,2020-09-04 18:00:00,LINK/USDT,12.367,12.642,12.091,12.621,1936159.70,23866379.69225,39547
1599238800000,2020-09-04 17:00:00,LINK/USDT,12.405,12.553,12.204,12.369,1108313.36,13715446.19347,29936
1599235200000,2020-09-04 16:00:00,LINK/USDT,12.352,12.553,11.984,12.409,2009716.79,24700915.28635,41651
1599231600000,2020-09-04 15:00:00,LINK/USDT,12.330,12.405,11.766,12.351,3334893.11,40130379.92337,63953
1599228000000,2020-09-04 14:00:00,LINK/USDT,12.368,12.500,11.113,12.324,4715670.19,56232685.12743,95350
1599224400000,2020-09-04 13:00:00,LINK/USDT,12.379,12.878,12.326,12.361,2185516.96,27551706.05135,45716
1599220800000,2020-09-04 12:00:00,LINK/USDT,12.365,12.544,12.036,12.377,1879689.57,23132034.19235,39331
1599217200000,2020-09-04 11:00:00,LINK/USDT,12.576,12.583,12.074,12.368,2186750.34,26894585.28069,47050
1599213600000,2020-09-04 10:00:00,LINK/USDT,12.611,12.907,12.511,12.578,2352393.98,29909691.82024,50314
1599210000000,2020-09-04 09:00:00,LINK/USDT,12.335,12.620,12.163,12.615,2101066.02,25989731.21097,46805
1599206400000,2020-09-04 08:00:00,LINK/USDT,11.646,12.500,11.621,12.336,3395073.79,41158605.90383,65482
1599202800000,2020-09-04 07:00:00,LINK/USDT,11.508,11.900,10.981,11.646,4317310.62,49468040.93133,75863
1599199200000,2020-09-04 06:00:00,LINK/USDT,11.877,11.969,11.469,11.506,1335682.96,15640387.75261,35540
