https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LUNA,Volume USDT,tradecount
1650988800000,2022-04-26 16:00:00,LUNA/USDT,90.25000000,91.40000000,88.70000000,89.56000000,522370.10000000,47012868.90360000,45655
1650985200000,2022-04-26 15:00:00,LUNA/USDT,92.16000000,92.70000000,90.09000000,90.24000000,401579.22000000,36764863.99660000,38487
1650981600000,2022-04-26 14:00:00,LUNA/USDT,95.20000000,95.33000000,91.98000000,92.17000000,424362.21000000,39769128.50660000,44217
1650978000000,2022-04-26 13:00:00,LUNA/USDT,94.91000000,96.49000000,94.81000000,95.21000000,271497.15000000,26021836.39610000,26135
1650974400000,2022-04-26 12:00:00,LUNA/USDT,96.07000000,96.28000000,94.70000000,94.90000000,171810.43000000,16408193.22000000,16032
1650970800000,2022-04-26 11:00:00,LUNA/USDT,96.10000000,96.77000000,95.88000000,96.05000000,166441.14000000,16006823.48400000,13841
1650967200000,2022-04-26 10:00:00,LUNA/USDT,96.08000000,96.79000000,96.00000000,96.11000000,63043.90000000,6077911.48150000,7838
1650963600000,2022-04-26 09:00:00,LUNA/USDT,96.26000000,96.30000000,95.60000000,96.10000000,95274.80000000,9149508.72730000,8123
1650960000000,2022-04-26 08:00:00,LUNA/USDT,96.38000000,96.59000000,95.87000000,96.24000000,127393.40000000,12259613.17460000,10297
1650956400000,2022-04-26 07:00:00,LUNA/USDT,96.05000000,96.75000000,95.50000000,96.39000000,81354.52000000,7831605.85390000,14135
1650952800000,2022-04-26 06:00:00,LUNA/USDT,95.51000000,96.45000000,94.98000000,96.04000000,133019.29000000,12716285.73600000,12875
1650949200000,2022-04-26 05:00:00,LUNA/USDT,95.54000000,95.89000000,95.35000000,95.52000000,73137.10000000,6991745.12900000,6167
1650945600000,2022-04-26 04:00:00,LUNA/USDT,96.15000000,96.28000000,95.35000000,95.55000000,64670.20000000,6196183.23050000,7626
1650942000000,2022-04-26 03:00:00,LUNA/USDT,96.10000000,96.54000000,95.98000000,96.14000000,51495.98000000,4955626.49970000,4969
1650938400000,2022-04-26 02:00:00,LUNA/USDT,95.92000000,96.33000000,95.57000000,96.08000000,72319.86000000,6941328.82450000,6103
1650934800000,2022-04-26 01:00:00,LUNA/USDT,96.52000000,96.63000000,95.72000000,95.90000000,112940.79000000,10853260.18700000,10306
1650931200000,2022-04-26 00:00:00,LUNA/USDT,96.95000000,97.35000000,96.47000000,96.52000000,122115.44000000,11825775.06410000,11730
1650927600000,2022-04-25 23:00:00,LUNA/USDT,96.53000000,97.50000000,96.50000000,96.93000000,210562.21000000,20413037.09530000,20148
1650924000000,2022-04-25 22:00:00,LUNA/USDT,95.24000000,96.72000000,95.14000000,96.54000000,163264.65000000,15663120.15190000,14250
1650920400000,2022-04-25 21:00:00,LUNA/USDT,95.54000000,95.60000000,94.83000000,95.24000000,61190.34000000,5826988.64570000,8910
1650916800000,2022-04-25 20:00:00,LUNA/USDT,95.90000000,96.40000000,95.27000000,95.55000000,94514.70000000,9061102.58260000,10572
1650913200000,2022-04-25 19:00:00,LUNA/USDT,95.19000000,96.35000000,94.60000000,95.88000000,212649.23000000,20311350.87230000,21083
1650909600000,2022-04-25 18:00:00,LUNA/USDT,93.89000000,96.00000000,93.12000000,95.18000000,237137.40000000,22446973.25680000,30052
1650906000000,2022-04-25 17:00:00,LUNA/USDT,94.78000000,95.24000000,93.77000000,93.88000000,199828.99000000,18867869.42070000,22009
1650902400000,2022-04-25 16:00:00,LUNA/USDT,92.25000000,95.00000000,92.14000000,94.79000000,421447.08000000,39645134.72570000,42103
1650898800000,2022-04-25 15:00:00,LUNA/USDT,91.86000000,93.71000000,91.27000000,92.26000000,429703.90000000,39830187.81340000,50772
1650895200000,2022-04-25 14:00:00,LUNA/USDT,89.71000000,92.00000000,89.40000000,91.85000000,355193.14000000,32265367.21250000,36789
1650891600000,2022-04-25 13:00:00,LUNA/USDT,88.99000000,90.24000000,88.26000000,89.71000000,395334.76000000,35369176.60390000,29180
1650888000000,2022-04-25 12:00:00,LUNA/USDT,88.84000000,89.37000000,88.63000000,88.99000000,160716.42000000,14291671.51390000,13343
1650884400000,2022-04-25 11:00:00,LUNA/USDT,88.22000000,88.99000000,87.26000000,88.82000000,194757.94000000,17185232.17060000,21945
1650880800000,2022-04-25 10:00:00,LUNA/USDT,88.76000000,89.06000000,88.08000000,88.23000000,83539.44000000,7396337.82250000,12499
1650877200000,2022-04-25 09:00:00,LUNA/USDT,88.72000000,89.23000000,87.67000000,88.77000000,170108.28000000,15064353.34550000,17937
1650873600000,2022-04-25 08:00:00,LUNA/USDT,88.48000000,89.46000000,88.27000000,88.72000000,131582.67000000,11708147.35180000,15855
1650870000000,2022-04-25 07:00:00,LUNA/USDT,88.82000000,89.72000000,87.73000000,88.48000000,271896.51000000,24125352.69560000,31769
1650866400000,2022-04-25 06:00:00,LUNA/USDT,90.04000000,90.44000000,88.70000000,88.82000000,142831.16000000,12796665.61380000,15607
1650862800000,2022-04-25 05:00:00,LUNA/USDT,90.88000000,91.01000000,89.98000000,90.03000000,70599.04000000,6382779.26700000,7896
1650859200000,2022-04-25 04:00:00,LUNA/USDT,90.85000000,91.28000000,90.52000000,90.88000000,59284.48000000,5386228.30170000,10054
1650855600000,2022-04-25 03:00:00,LUNA/USDT,89.10000000,91.29000000,89.07000000,90.84000000,123889.55000000,11211898.24820000,16003
1650852000000,2022-04-25 02:00:00,LUNA/USDT,89.08000000,89.69000000,88.83000000,89.10000000,77491.87000000,6918330.87590000,14358
1650848400000,2022-04-25 01:00:00,LUNA/USDT,87.82000000,89.36000000,87.44000000,89.06000000,136152.44000000,12045770.89080000,19169
1650844800000,2022-04-25 00:00:00,LUNA/USDT,90.52000000,90.70000000,87.70000000,87.80000000,329536.12000000,29273712.17930000,32972
1650841200000,2022-04-24 23:00:00,LUNA/USDT,90.78000000,91.10000000,90.15000000,90.52000000,80408.07000000,7276577.90280000,8349
1650837600000,2022-04-24 22:00:00,LUNA/USDT,91.03000000,91.30000000,90.48000000,90.80000000,120949.68000000,10985630.59040000,14109
1650834000000,2022-04-24 21:00:00,LUNA/USDT,91.15000000,91.34000000,90.78000000,91.03000000,49569.11000000,4510202.84230000,10330
1650830400000,2022-04-24 20:00:00,LUNA/USDT,91.95000000,92.15000000,91.00000000,91.14000000,86210.45000000,7893154.17950000,10346
1650826800000,2022-04-24 19:00:00,LUNA/USDT,90.86000000,91.95000000,90.77000000,91.94000000,101476.20000000,9267624.86860000,12430
1650823200000,2022-04-24 18:00:00,LUNA/USDT,90.22000000,91.04000000,89.87000000,90.86000000,85857.33000000,7770853.55740000,16711
1650819600000,2022-04-24 17:00:00,LUNA/USDT,89.65000000,90.26000000,89.03000000,90.23000000,95516.57000000,8552559.51350000,11184
1650816000000,2022-04-24 16:00:00,LUNA/USDT,89.57000000,90.12000000,88.45000000,89.65000000,179363.45000000,16015540.73210000,19670
1650812400000,2022-04-24 15:00:00,LUNA/USDT,90.41000000,90.54000000,89.22000000,89.59000000,84255.59000000,7560036.11500000,10329
1650808800000,2022-04-24 14:00:00,LUNA/USDT,90.57000000,90.79000000,89.23000000,90.39000000,165045.57000000,14854068.25050000,17347
1650805200000,2022-04-24 13:00:00,LUNA/USDT,90.74000000,90.79000000,90.05000000,90.55000000,107135.25000000,9690849.95370000,10584
1650801600000,2022-04-24 12:00:00,LUNA/USDT,90.94000000,91.24000000,90.55000000,90.75000000,54406.43000000,4942877.65470000,5296
1650798000000,2022-04-24 11:00:00,LUNA/USDT,91.07000000,91.24000000,90.50000000,90.94000000,31846.94000000,2892438.36020000,8776
1650794400000,2022-04-24 10:00:00,LUNA/USDT,91.32000000,91.51000000,90.82000000,91.07000000,32844.96000000,2993878.68960000,4680
1650790800000,2022-04-24 09:00:00,LUNA/USDT,91.26000000,91.74000000,91.19000000,91.32000000,23858.23000000,2181424.72790000,3770
1650787200000,2022-04-24 08:00:00,LUNA/USDT,91.34000000,91.59000000,91.20000000,91.26000000,22609.08000000,2065323.50390000,5259
1650783600000,2022-04-24 07:00:00,LUNA/USDT,91.65000000,91.79000000,91.15000000,91.33000000,22036.63000000,2014389.84950000,3908
1650780000000,2022-04-24 06:00:00,LUNA/USDT,91.54000000,92.01000000,91.47000000,91.64000000,22923.24000000,2102889.27220000,2984
1650776400000,2022-04-24 05:00:00,LUNA/USDT,91.84000000,92.03000000,91.51000000,91.56000000,27853.58000000,2555024.86040000,3985
1650772800000,2022-04-24 04:00:00,LUNA/USDT,91.42000000,92.34000000,91.42000000,91.84000000,91560.65000000,8425012.44520000,8988
1650769200000,2022-04-24 03:00:00,LUNA/USDT,90.84000000,91.85000000,90.72000000,91.43000000,57803.08000000,5282486.33080000,6820
1650765600000,2022-04-24 02:00:00,LUNA/USDT,90.88000000,91.41000000,90.56000000,90.84000000,62147.71000000,5659058.60780000,6854
1650762000000,2022-04-24 01:00:00,LUNA/USDT,90.99000000,91.61000000,90.76000000,90.86000000,70626.63000000,6443710.19570000,11969
1650758400000,2022-04-24 00:00:00,LUNA/USDT,89.27000000,91.27000000,89.16000000,91.00000000,130392.66000000,11788101.55370000,15025
1650754800000,2022-04-23 23:00:00,LUNA/USDT,90.46000000,90.69000000,88.79000000,89.28000000,195129.91000000,17473758.96180000,20935
1650751200000,2022-04-23 22:00:00,LUNA/USDT,91.02000000,91.08000000,90.15000000,90.51000000,71861.12000000,6505092.50530000,11724
1650747600000,2022-04-23 21:00:00,LUNA/USDT,90.57000000,91.35000000,90.57000000,91.01000000,61528.05000000,5599924.14450000,10881
1650744000000,2022-04-23 20:00:00,LUNA/USDT,91.41000000,91.58000000,90.41000000,90.57000000,63844.86000000,5805482.95130000,6938
1650740400000,2022-04-23 19:00:00,LUNA/USDT,91.45000000,91.53000000,91.11000000,91.41000000,70406.21000000,6422834.61550000,5096
1650736800000,2022-04-23 18:00:00,LUNA/USDT,91.98000000,92.13000000,91.37000000,91.44000000,42856.10000000,3932258.01410000,5558
1650733200000,2022-04-23 17:00:00,LUNA/USDT,91.91000000,92.02000000,91.23000000,91.94000000,64953.23000000,5952377.09050000,15187
1650729600000,2022-04-23 16:00:00,LUNA/USDT,91.23000000,92.02000000,91.07000000,91.92000000,80695.71000000,7402198.66780000,14075
1650726000000,2022-04-23 15:00:00,LUNA/USDT,91.19000000,91.72000000,91.02000000,91.21000000,58935.77000000,5382260.54640000,8927
1650722400000,2022-04-23 14:00:00,LUNA/USDT,91.33000000,91.58000000,90.62000000,91.19000000,87253.40000000,7946427.25010000,9871
1650718800000,2022-04-23 13:00:00,LUNA/USDT,91.74000000,92.24000000,91.22000000,91.33000000,117268.01000000,10748986.20070000,12051
1650715200000,2022-04-23 12:00:00,LUNA/USDT,92.37000000,92.41000000,90.82000000,91.73000000,158615.92000000,14521786.01440000,19848
1650711600000,2022-04-23 11:00:00,LUNA/USDT,92.61000000,93.20000000,92.22000000,92.36000000,116086.85000000,10735732.05930000,8899
1650708000000,2022-04-23 10:00:00,LUNA/USDT,93.05000000,93.11000000,92.50000000,92.64000000,52324.75000000,4853871.07440000,5797
1650704400000,2022-04-23 09:00:00,LUNA/USDT,93.42000000,93.56000000,92.91000000,93.06000000,41826.98000000,3899360.83130000,7932
1650700800000,2022-04-23 08:00:00,LUNA/USDT,93.24000000,93.71000000,92.69000000,93.43000000,51170.21000000,4768013.49830000,9429
1650697200000,2022-04-23 07:00:00,LUNA/USDT,92.96000000,93.43000000,92.88000000,93.24000000,40094.75000000,3736443.93390000,8209
1650693600000,2022-04-23 06:00:00,LUNA/USDT,92.98000000,93.50000000,92.74000000,92.96000000,47281.59000000,4401083.10310000,5641
1650690000000,2022-04-23 05:00:00,LUNA/USDT,93.22000000,93.60000000,92.95000000,92.99000000,64316.73000000,6001974.14640000,16263
1650686400000,2022-04-23 04:00:00,LUNA/USDT,92.55000000,93.43000000,92.06000000,93.23000000,112692.35000000,10448247.71410000,16376
1650682800000,2022-04-23 03:00:00,LUNA/USDT,92.07000000,92.70000000,91.73000000,92.54000000,70139.80000000,6460805.77830000,8208
1650679200000,2022-04-23 02:00:00,LUNA/USDT,93.05000000,93.05000000,91.88000000,92.07000000,48475.50000000,4480865.80300000,6802
1650675600000,2022-04-23 01:00:00,LUNA/USDT,92.93000000,93.32000000,92.71000000,93.05000000,47095.77000000,4380910.57690000,6200
1650672000000,2022-04-23 00:00:00,LUNA/USDT,93.52000000,94.06000000,92.44000000,92.94000000,97385.91000000,9081719.17150000,11428
1650668400000,2022-04-22 23:00:00,LUNA/USDT,93.69000000,93.91000000,93.14000000,93.53000000,48680.56000000,4552451.87250000,9849
1650664800000,2022-04-22 22:00:00,LUNA/USDT,93.12000000,93.76000000,92.22000000,93.69000000,79313.94000000,7376136.97560000,12786
1650661200000,2022-04-22 21:00:00,LUNA/USDT,94.17000000,94.20000000,92.83000000,93.12000000,121519.89000000,11339091.27310000,9988
1650657600000,2022-04-22 20:00:00,LUNA/USDT,94.00000000,94.33000000,93.56000000,94.12000000,90123.75000000,8466726.38060000,9192
1650654000000,2022-04-22 19:00:00,LUNA/USDT,93.72000000,95.18000000,93.45000000,94.00000000,141151.52000000,13312429.26500000,14875
1650650400000,2022-04-22 18:00:00,LUNA/USDT,92.18000000,94.51000000,91.80000000,93.76000000,186773.83000000,17459379.14990000,23192
1650646800000,2022-04-22 17:00:00,LUNA/USDT,92.06000000,92.87000000,91.84000000,92.18000000,94674.87000000,8741501.44380000,10475
1650643200000,2022-04-22 16:00:00,LUNA/USDT,92.57000000,93.08000000,91.49000000,92.08000000,294215.85000000,27140041.51990000,29412
1650639600000,2022-04-22 15:00:00,LUNA/USDT,94.04000000,95.00000000,92.07000000,92.58000000,288016.91000000,26963385.59430000,36887
1650636000000,2022-04-22 14:00:00,LUNA/USDT,95.12000000,95.85000000,93.53000000,94.05000000,284317.42000000,26878412.44950000,39545
1650632400000,2022-04-22 13:00:00,LUNA/USDT,96.61000000,96.89000000,94.41000000,95.10000000,306572.73000000,29361580.50120000,32473
1650628800000,2022-04-22 12:00:00,LUNA/USDT,96.34000000,96.69000000,95.72000000,96.61000000,137605.49000000,13246849.45580000,12925
1650625200000,2022-04-22 11:00:00,LUNA/USDT,96.02000000,96.77000000,95.52000000,96.35000000,178244.29000000,17148977.11750000,20296
1650621600000,2022-04-22 10:00:00,LUNA/USDT,93.18000000,96.28000000,92.83000000,96.02000000,254444.48000000,24115411.70870000,29514
1650618000000,2022-04-22 09:00:00,LUNA/USDT,93.98000000,94.26000000,93.12000000,93.20000000,124776.95000000,11695554.21860000,13393
1650614400000,2022-04-22 08:00:00,LUNA/USDT,94.02000000,94.40000000,93.41000000,93.98000000,173170.74000000,16250468.33290000,15284
1650610800000,2022-04-22 07:00:00,LUNA/USDT,93.90000000,94.59000000,92.24000000,94.00000000,241370.21000000,22560692.62500000,25326
1650607200000,2022-04-22 06:00:00,LUNA/USDT,94.19000000,94.66000000,93.48000000,93.90000000,117688.44000000,11076842.98650000,14881
1650603600000,2022-04-22 05:00:00,LUNA/USDT,93.60000000,94.56000000,93.42000000,94.19000000,120727.27000000,11343833.72050000,15419
1650600000000,2022-04-22 04:00:00,LUNA/USDT,92.45000000,93.80000000,92.44000000,93.60000000,108174.98000000,10089712.30180000,11484
1650596400000,2022-04-22 03:00:00,LUNA/USDT,92.10000000,92.85000000,91.78000000,92.45000000,94369.97000000,8716582.50800000,8359
1650592800000,2022-04-22 02:00:00,LUNA/USDT,92.41000000,92.92000000,91.83000000,92.08000000,114492.38000000,10589076.23460000,13744
1650589200000,2022-04-22 01:00:00,LUNA/USDT,91.77000000,92.65000000,91.52000000,92.41000000,115487.05000000,10651989.68400000,18762
1650585600000,2022-04-22 00:00:00,LUNA/USDT,90.80000000,92.46000000,90.54000000,91.75000000,198660.98000000,18185107.67480000,23396
1650582000000,2022-04-21 23:00:00,LUNA/USDT,90.68000000,91.11000000,90.11000000,90.80000000,125673.78000000,11381477.38220000,14203
1650578400000,2022-04-21 22:00:00,LUNA/USDT,91.23000000,91.86000000,89.94000000,90.68000000,347222.57000000,31540814.25180000,39717
1650574800000,2022-04-21 21:00:00,LUNA/USDT,93.36000000,94.04000000,91.18000000,91.24000000,200309.03000000,18577789.78240000,22368
1650571200000,2022-04-21 20:00:00,LUNA/USDT,95.95000000,96.42000000,93.30000000,93.35000000,221737.49000000,20984050.89800000,25347
1650567600000,2022-04-21 19:00:00,LUNA/USDT,96.74000000,97.09000000,95.82000000,95.95000000,112870.32000000,10880180.49780000,13827
1650564000000,2022-04-21 18:00:00,LUNA/USDT,97.55000000,98.05000000,96.59000000,96.74000000,111267.19000000,10832302.09020000,13555
1650560400000,2022-04-21 17:00:00,LUNA/USDT,96.93000000,98.31000000,96.84000000,97.56000000,130131.95000000,12692002.56630000,20088
1650556800000,2022-04-21 16:00:00,LUNA/USDT,98.25000000,99.05000000,96.88000000,96.93000000,244806.74000000,23975900.58320000,26059
1650553200000,2022-04-21 15:00:00,LUNA/USDT,99.08000000,99.43000000,98.13000000,98.25000000,184271.28000000,18190983.53820000,20268
1650549600000,2022-04-21 14:00:00,LUNA/USDT,98.19000000,99.28000000,97.67000000,99.07000000,220220.39000000,21660281.12890000,26614
1650546000000,2022-04-21 13:00:00,LUNA/USDT,98.43000000,98.94000000,98.03000000,98.18000000,158384.39000000,15579029.11440000,17218
1650542400000,2022-04-21 12:00:00,LUNA/USDT,97.81000000,98.98000000,97.71000000,98.41000000,181300.69000000,17826846.05430000,21919
1650538800000,2022-04-21 11:00:00,LUNA/USDT,96.89000000,98.41000000,96.82000000,97.81000000,282336.53000000,27623494.05240000,32989
1650535200000,2022-04-21 10:00:00,LUNA/USDT,94.77000000,97.27000000,94.67000000,96.87000000,258250.96000000,24906672.45710000,29867
1650531600000,2022-04-21 09:00:00,LUNA/USDT,95.23000000,95.54000000,94.50000000,94.77000000,95004.28000000,9023373.64130000,9815
1650528000000,2022-04-21 08:00:00,LUNA/USDT,95.02000000,95.65000000,94.41000000,95.23000000,102099.87000000,9705344.15760000,13383
1650524400000,2022-04-21 07:00:00,LUNA/USDT,93.91000000,95.17000000,93.63000000,95.01000000,98981.15000000,9344085.52030000,17756
1650520800000,2022-04-21 06:00:00,LUNA/USDT,92.94000000,94.03000000,92.38000000,93.89000000,114030.19000000,10628197.92920000,16529
1650517200000,2022-04-21 05:00:00,LUNA/USDT,93.70000000,94.28000000,92.82000000,92.94000000,106951.44000000,10006437.50710000,12650
1650513600000,2022-04-21 04:00:00,LUNA/USDT,94.43000000,94.43000000,93.68000000,93.69000000,87257.37000000,8200483.52090000,8997
1650510000000,2022-04-21 03:00:00,LUNA/USDT,94.64000000,94.65000000,94.03000000,94.43000000,88654.84000000,8359394.75780000,8679
1650506400000,2022-04-21 02:00:00,LUNA/USDT,95.15000000,95.39000000,94.42000000,94.64000000,75157.99000000,7123070.64140000,6913
1650502800000,2022-04-21 01:00:00,LUNA/USDT,95.27000000,95.50000000,94.72000000,95.17000000,70452.46000000,6704530.44270000,7115
1650499200000,2022-04-21 00:00:00,LUNA/USDT,94.76000000,95.48000000,94.57000000,95.27000000,70696.86000000,6720487.93840000,10124
1650495600000,2022-04-20 23:00:00,LUNA/USDT,95.75000000,96.06000000,94.67000000,94.77000000,66560.09000000,6343321.79180000,8363
1650492000000,2022-04-20 22:00:00,LUNA/USDT,95.56000000,96.03000000,95.31000000,95.76000000,64705.93000000,6196140.75770000,8066
1650488400000,2022-04-20 21:00:00,LUNA/USDT,95.51000000,95.76000000,94.60000000,95.57000000,211578.59000000,20127205.82780000,14155
1650484800000,2022-04-20 20:00:00,LUNA/USDT,94.52000000,96.76000000,94.48000000,95.51000000,197530.75000000,18916193.10740000,19441
1650481200000,2022-04-20 19:00:00,LUNA/USDT,94.25000000,95.19000000,94.15000000,94.52000000,88923.57000000,8425944.68940000,10667
1650477600000,2022-04-20 18:00:00,LUNA/USDT,95.14000000,95.14000000,93.69000000,94.25000000,127256.88000000,11997677.92790000,13547
1650474000000,2022-04-20 17:00:00,LUNA/USDT,94.89000000,95.59000000,94.53000000,95.15000000,90921.80000000,8647934.73160000,13159
1650470400000,2022-04-20 16:00:00,LUNA/USDT,95.30000000,95.36000000,93.91000000,94.91000000,201340.62000000,19056951.53760000,21818
1650466800000,2022-04-20 15:00:00,LUNA/USDT,96.04000000,96.08000000,94.44000000,95.30000000,268056.87000000,25514473.96450000,30139
1650463200000,2022-04-20 14:00:00,LUNA/USDT,96.35000000,97.44000000,95.90000000,96.04000000,280697.85000000,27104639.38330000,31208
1650459600000,2022-04-20 13:00:00,LUNA/USDT,96.13000000,96.60000000,95.12000000,96.35000000,239188.62000000,22916267.14950000,23780
1650456000000,2022-04-20 12:00:00,LUNA/USDT,96.97000000,97.03000000,95.90000000,96.14000000,140174.04000000,13501018.62900000,16596
1650452400000,2022-04-20 11:00:00,LUNA/USDT,96.67000000,97.05000000,96.36000000,96.94000000,167834.12000000,16238217.01000000,20545
1650448800000,2022-04-20 10:00:00,LUNA/USDT,95.20000000,96.87000000,95.02000000,96.69000000,236974.53000000,22795640.30170000,24914
1650445200000,2022-04-20 09:00:00,LUNA/USDT,94.59000000,95.71000000,94.34000000,95.20000000,88796.17000000,8438726.26480000,11218
1650441600000,2022-04-20 08:00:00,LUNA/USDT,94.54000000,95.10000000,94.29000000,94.59000000,77991.36000000,7389358.25080000,6993
1650438000000,2022-04-20 07:00:00,LUNA/USDT,95.18000000,95.55000000,94.19000000,94.54000000,126595.41000000,11991752.08000000,10733
1650434400000,2022-04-20 06:00:00,LUNA/USDT,95.23000000,95.24000000,94.65000000,95.17000000,73493.91000000,6978378.86660000,7586
1650430800000,2022-04-20 05:00:00,LUNA/USDT,94.29000000,95.72000000,94.12000000,95.22000000,150521.58000000,14311300.76520000,15420
1650427200000,2022-04-20 04:00:00,LUNA/USDT,94.05000000,94.33000000,93.78000000,94.28000000,63944.46000000,6013472.03620000,5645
1650423600000,2022-04-20 03:00:00,LUNA/USDT,94.37000000,94.39000000,93.56000000,94.03000000,63060.40000000,5926468.76130000,5616
1650420000000,2022-04-20 02:00:00,LUNA/USDT,94.14000000,94.38000000,93.68000000,94.36000000,64724.64000000,6082283.16150000,6805
1650416400000,2022-04-20 01:00:00,LUNA/USDT,93.77000000,94.39000000,93.32000000,94.13000000,71080.62000000,6674941.27720000,15195
1650412800000,2022-04-20 00:00:00,LUNA/USDT,95.46000000,95.84000000,93.77000000,93.77000000,142778.76000000,13532407.42600000,19740
1650409200000,2022-04-19 23:00:00,LUNA/USDT,94.87000000,95.99000000,94.69000000,95.46000000,100641.32000000,9615986.58520000,11168
1650405600000,2022-04-19 22:00:00,LUNA/USDT,95.37000000,95.50000000,94.71000000,94.85000000,97769.39000000,9296550.87210000,14983
1650402000000,2022-04-19 21:00:00,LUNA/USDT,93.58000000,95.80000000,93.50000000,95.37000000,155450.24000000,14725761.92300000,22531
1650398400000,2022-04-19 20:00:00,LUNA/USDT,93.93000000,94.07000000,92.97000000,93.57000000,120043.43000000,11219205.61100000,11537
1650394800000,2022-04-19 19:00:00,LUNA/USDT,93.53000000,94.49000000,93.53000000,93.93000000,89603.66000000,8427891.37060000,11878
1650391200000,2022-04-19 18:00:00,LUNA/USDT,93.20000000,93.90000000,93.16000000,93.53000000,85502.99000000,7996764.95100000,14104
1650387600000,2022-04-19 17:00:00,LUNA/USDT,94.07000000,94.19000000,92.74000000,93.19000000,145091.25000000,13539238.62430000,17214
1650384000000,2022-04-19 16:00:00,LUNA/USDT,94.18000000,94.39000000,93.05000000,94.06000000,198157.75000000,18597637.66930000,21801
1650380400000,2022-04-19 15:00:00,LUNA/USDT,94.52000000,94.98000000,93.84000000,94.19000000,235506.34000000,22244993.18600000,28950
1650376800000,2022-04-19 14:00:00,LUNA/USDT,93.10000000,94.69000000,92.11000000,94.52000000,386098.53000000,36018647.57480000,48496
1650373200000,2022-04-19 13:00:00,LUNA/USDT,90.43000000,93.18000000,89.82000000,93.09000000,304473.49000000,27863435.25300000,34057
1650369600000,2022-04-19 12:00:00,LUNA/USDT,89.81000000,91.02000000,89.79000000,90.43000000,158926.82000000,14380989.79870000,18542
1650366000000,2022-04-19 11:00:00,LUNA/USDT,91.10000000,91.44000000,89.60000000,89.82000000,174660.81000000,15832177.94860000,22637
1650362400000,2022-04-19 10:00:00,LUNA/USDT,89.69000000,91.38000000,89.60000000,91.10000000,146119.32000000,13227730.40150000,19564
1650358800000,2022-04-19 09:00:00,LUNA/USDT,89.83000000,90.34000000,89.49000000,89.70000000,120123.31000000,10791855.73400000,18684
1650355200000,2022-04-19 08:00:00,LUNA/USDT,88.98000000,90.10000000,88.90000000,89.82000000,139820.45000000,12534270.67420000,16794
1650351600000,2022-04-19 07:00:00,LUNA/USDT,88.79000000,89.34000000,88.42000000,88.99000000,93791.32000000,8330062.40140000,10104
1650348000000,2022-04-19 06:00:00,LUNA/USDT,88.97000000,89.48000000,88.64000000,88.79000000,93430.17000000,8317487.46570000,10564
1650344400000,2022-04-19 05:00:00,LUNA/USDT,90.21000000,90.32000000,88.93000000,88.97000000,79047.92000000,7082674.69850000,9578
1650340800000,2022-04-19 04:00:00,LUNA/USDT,89.30000000,90.34000000,89.22000000,90.20000000,77483.18000000,6958277.05650000,10019
1650337200000,2022-04-19 03:00:00,LUNA/USDT,89.48000000,90.35000000,88.92000000,89.29000000,116544.39000000,10453955.67020000,14093
1650333600000,2022-04-19 02:00:00,LUNA/USDT,89.76000000,90.44000000,89.22000000,89.48000000,136443.12000000,12263968.78010000,16082
1650330000000,2022-04-19 01:00:00,LUNA/USDT,91.39000000,91.58000000,89.42000000,89.77000000,362277.58000000,32708084.68500000,27467
1650326400000,2022-04-19 00:00:00,LUNA/USDT,91.09000000,91.90000000,90.50000000,91.40000000,197024.05000000,17977514.85840000,24945
1650322800000,2022-04-18 23:00:00,LUNA/USDT,89.36000000,91.65000000,89.00000000,91.09000000,266767.18000000,24124246.26000000,30532
1650319200000,2022-04-18 22:00:00,LUNA/USDT,89.06000000,89.45000000,88.55000000,89.35000000,173903.76000000,15482679.72620000,16791
1650315600000,2022-04-18 21:00:00,LUNA/USDT,88.74000000,89.61000000,88.33000000,89.07000000,268352.97000000,23841472.01250000,28107
1650312000000,2022-04-18 20:00:00,LUNA/USDT,88.77000000,89.41000000,87.86000000,88.75000000,221922.95000000,19681267.51290000,25919
1650308400000,2022-04-18 19:00:00,LUNA/USDT,87.96000000,88.86000000,87.56000000,88.76000000,215623.97000000,19019919.85960000,24698
1650304800000,2022-04-18 18:00:00,LUNA/USDT,86.44000000,88.00000000,86.35000000,87.96000000,317558.79000000,27696607.81500000,34042
1650301200000,2022-04-18 17:00:00,LUNA/USDT,84.97000000,87.33000000,84.74000000,86.44000000,423277.26000000,36377938.78110000,38312
1650297600000,2022-04-18 16:00:00,LUNA/USDT,84.44000000,85.97000000,83.44000000,84.97000000,349216.92000000,29617725.17960000,39740
1650294000000,2022-04-18 15:00:00,LUNA/USDT,84.84000000,84.91000000,83.89000000,84.44000000,194756.60000000,16442021.93760000,22090
1650290400000,2022-04-18 14:00:00,LUNA/USDT,83.97000000,84.91000000,83.71000000,84.83000000,306718.08000000,25841563.83190000,29015
1650286800000,2022-04-18 13:00:00,LUNA/USDT,83.21000000,84.25000000,82.75000000,83.98000000,373353.15000000,31207475.67500000,31772
1650283200000,2022-04-18 12:00:00,LUNA/USDT,80.01000000,83.85000000,79.99000000,83.21000000,566229.71000000,46574401.39210000,49319
1650279600000,2022-04-18 11:00:00,LUNA/USDT,78.98000000,80.04000000,78.98000000,80.01000000,123822.37000000,9856762.75520000,11591
1650276000000,2022-04-18 10:00:00,LUNA/USDT,77.84000000,79.70000000,77.72000000,78.98000000,278255.52000000,21987443.87850000,22507
