https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NEO,Volume USDT,tradecount
1628964000000,2021-08-14 18:00:00,NEO/USDT,54.498,54.627,54.071,54.294,44935.84,2443962.62527,8010
1628960400000,2021-08-14 17:00:00,NEO/USDT,55.023,55.034,54.226,54.496,63327.76,3456188.19971,10663
1628956800000,2021-08-14 16:00:00,NEO/USDT,55.300,55.448,54.694,55.023,88798.54,4891576.12548,12950
1628953200000,2021-08-14 15:00:00,NEO/USDT,55.619,55.699,54.796,55.283,112233.83,6213435.57295,14148
1628949600000,2021-08-14 14:00:00,NEO/USDT,54.438,55.789,54.114,55.619,141217.18,7778887.32672,16604
1628946000000,2021-08-14 13:00:00,NEO/USDT,53.661,54.490,53.357,54.420,77327.46,4173362.94255,10550
1628942400000,2021-08-14 12:00:00,NEO/USDT,54.572,54.618,53.629,53.654,98135.37,5312741.17320,12686
1628938800000,2021-08-14 11:00:00,NEO/USDT,53.383,54.581,52.800,54.569,125346.76,6742015.25781,17584
1628935200000,2021-08-14 10:00:00,NEO/USDT,54.024,54.519,52.750,53.383,279992.37,15016494.12651,34441
1628931600000,2021-08-14 09:00:00,NEO/USDT,55.607,56.595,53.165,54.024,203109.34,11245392.65081,25360
1628928000000,2021-08-14 08:00:00,NEO/USDT,55.765,56.294,55.569,55.607,93950.40,5256670.18408,12852
1628924400000,2021-08-14 07:00:00,NEO/USDT,56.014,56.046,55.630,55.767,75818.27,4233204.12125,11452
1628920800000,2021-08-14 06:00:00,NEO/USDT,56.245,56.400,55.602,56.002,121217.24,6789454.67620,14403
1628917200000,2021-08-14 05:00:00,NEO/USDT,55.138,56.584,55.092,56.254,129964.72,7284617.25820,16754
1628913600000,2021-08-14 04:00:00,NEO/USDT,54.999,55.805,54.573,55.136,87944.98,4862450.59080,12393
1628910000000,2021-08-14 03:00:00,NEO/USDT,55.020,55.591,54.578,54.993,81687.35,4496872.54906,11450
1628906400000,2021-08-14 02:00:00,NEO/USDT,55.004,55.158,54.453,55.031,72482.42,3976677.59428,11484
1628902800000,2021-08-14 01:00:00,NEO/USDT,54.999,56.040,54.858,55.018,116144.81,6442663.45903,15811
1628899200000,2021-08-14 00:00:00,NEO/USDT,55.460,57.072,53.953,55.001,349734.30,19423731.68291,42168
1628895600000,2021-08-13 23:00:00,NEO/USDT,54.160,56.022,54.084,55.438,231572.85,12811017.03790,28549
1628892000000,2021-08-13 22:00:00,NEO/USDT,53.339,54.765,53.050,54.158,207654.44,11224379.65952,24980
1628888400000,2021-08-13 21:00:00,NEO/USDT,54.350,54.367,53.108,53.334,140462.48,7554668.26244,18401
1628884800000,2021-08-13 20:00:00,NEO/USDT,52.079,54.378,51.800,54.350,259906.80,13882677.01926,31122
1628881200000,2021-08-13 19:00:00,NEO/USDT,52.162,52.263,51.635,52.073,50538.88,2625089.92294,8613
1628877600000,2021-08-13 18:00:00,NEO/USDT,51.928,52.183,51.638,52.156,54788.46,2844703.63892,8567
1628874000000,2021-08-13 17:00:00,NEO/USDT,51.772,51.976,51.510,51.907,54128.62,2802493.90597,8344
1628870400000,2021-08-13 16:00:00,NEO/USDT,50.961,51.815,50.730,51.781,94852.27,4869222.77459,12269
1628866800000,2021-08-13 15:00:00,NEO/USDT,51.451,51.652,50.309,50.977,107015.94,5438086.20685,13985
1628863200000,2021-08-13 14:00:00,NEO/USDT,52.045,52.197,51.049,51.443,87193.58,4499934.65929,11787
1628859600000,2021-08-13 13:00:00,NEO/USDT,52.233,52.366,51.733,52.052,60982.14,3175506.99236,9862
1628856000000,2021-08-13 12:00:00,NEO/USDT,51.600,52.695,51.510,52.227,100481.01,5253404.22082,13779
1628852400000,2021-08-13 11:00:00,NEO/USDT,52.526,53.193,51.560,51.595,136678.63,7169346.24628,17715
1628848800000,2021-08-13 10:00:00,NEO/USDT,51.709,53.699,51.692,52.519,237388.18,12571851.02836,27103
1628845200000,2021-08-13 09:00:00,NEO/USDT,51.369,52.289,51.252,51.722,123344.24,6384873.50278,14492
1628841600000,2021-08-13 08:00:00,NEO/USDT,51.369,51.835,50.822,51.363,120260.01,6178057.01073,14459
1628838000000,2021-08-13 07:00:00,NEO/USDT,50.267,51.612,50.267,51.368,115280.91,5870907.39576,16775
1628834400000,2021-08-13 06:00:00,NEO/USDT,49.257,50.340,49.077,50.266,105493.23,5257223.34035,13904
1628830800000,2021-08-13 05:00:00,NEO/USDT,49.234,49.646,49.013,49.257,41905.32,2069264.09521,7501
1628827200000,2021-08-13 04:00:00,NEO/USDT,49.238,49.420,48.635,49.236,54197.01,2657956.54454,9433
1628823600000,2021-08-13 03:00:00,NEO/USDT,49.391,49.765,49.149,49.222,49053.90,2426796.90896,7704
1628820000000,2021-08-13 02:00:00,NEO/USDT,48.935,49.512,48.780,49.380,39567.00,1944603.76251,7571
1628816400000,2021-08-13 01:00:00,NEO/USDT,48.717,49.220,48.710,48.914,49040.59,2401156.98369,8374
1628812800000,2021-08-13 00:00:00,NEO/USDT,48.659,49.163,47.991,48.716,95419.12,4643822.65447,13577
1628809200000,2021-08-12 23:00:00,NEO/USDT,47.508,48.689,47.501,48.659,62846.46,3028878.39590,9388
1628805600000,2021-08-12 22:00:00,NEO/USDT,48.343,48.525,47.289,47.506,80053.84,3824558.68636,11715
1628802000000,2021-08-12 21:00:00,NEO/USDT,48.974,49.048,48.143,48.354,65015.33,3162153.91758,9960
1628798400000,2021-08-12 20:00:00,NEO/USDT,48.279,49.299,48.271,48.972,104650.58,5106144.15213,14950
1628794800000,2021-08-12 19:00:00,NEO/USDT,48.441,48.491,48.051,48.286,49372.86,2383864.81286,8616
1628791200000,2021-08-12 18:00:00,NEO/USDT,47.728,48.529,47.697,48.450,65189.42,3136412.83800,11470
1628787600000,2021-08-12 17:00:00,NEO/USDT,46.905,47.845,46.761,47.728,73846.72,3508234.38053,12234
1628784000000,2021-08-12 16:00:00,NEO/USDT,47.218,47.395,46.300,46.898,105117.81,4925587.42140,15836
1628780400000,2021-08-12 15:00:00,NEO/USDT,46.919,47.604,46.765,47.200,98305.32,4639976.74571,13588
1628776800000,2021-08-12 14:00:00,NEO/USDT,48.674,48.805,46.386,46.922,199449.50,9486250.35989,23309
1628773200000,2021-08-12 13:00:00,NEO/USDT,48.653,49.387,48.255,48.671,77992.69,3816814.82810,11893
1628769600000,2021-08-12 12:00:00,NEO/USDT,48.996,49.361,48.035,48.649,133248.31,6476380.20421,16981
1628766000000,2021-08-12 11:00:00,NEO/USDT,50.127,50.618,48.919,48.994,134809.42,6715402.51512,16677
1628762400000,2021-08-12 10:00:00,NEO/USDT,50.082,50.434,49.979,50.127,66872.03,3356733.27524,9690
1628758800000,2021-08-12 09:00:00,NEO/USDT,49.711,50.210,48.736,50.081,105224.95,5212390.80898,14772
1628755200000,2021-08-12 08:00:00,NEO/USDT,50.095,50.265,49.633,49.711,80427.03,4013457.02063,11661
1628751600000,2021-08-12 07:00:00,NEO/USDT,49.400,50.227,49.215,50.092,109588.34,5466365.58484,14833
1628748000000,2021-08-12 06:00:00,NEO/USDT,49.520,49.615,48.516,49.398,151062.12,7419468.82504,20363
1628744400000,2021-08-12 05:00:00,NEO/USDT,50.667,50.851,47.554,49.534,296518.58,14565672.03729,36902
1628740800000,2021-08-12 04:00:00,NEO/USDT,51.373,51.986,50.570,50.661,105775.85,5409466.16877,15942
1628737200000,2021-08-12 03:00:00,NEO/USDT,52.148,52.212,51.311,51.373,87751.80,4547253.92339,12605
1628733600000,2021-08-12 02:00:00,NEO/USDT,52.160,52.285,51.731,52.153,116294.01,6050834.52914,15007
1628730000000,2021-08-12 01:00:00,NEO/USDT,50.679,53.072,50.285,52.159,306289.56,15928349.80754,40659
1628726400000,2021-08-12 00:00:00,NEO/USDT,48.754,50.854,48.654,50.682,130065.41,6490656.19837,18964
1628722800000,2021-08-11 23:00:00,NEO/USDT,48.714,49.232,48.570,48.747,96311.95,4710656.12224,12392
1628719200000,2021-08-11 22:00:00,NEO/USDT,50.109,50.113,48.312,48.715,156594.50,7666897.32086,19003
1628715600000,2021-08-11 21:00:00,NEO/USDT,50.251,50.252,48.800,50.106,161609.16,8009963.33598,19923
1628712000000,2021-08-11 20:00:00,NEO/USDT,50.392,51.020,50.109,50.252,154374.47,7813360.34667,20481
1628708400000,2021-08-11 19:00:00,NEO/USDT,49.720,50.500,49.547,50.378,85311.14,4272606.10437,12360
1628704800000,2021-08-11 18:00:00,NEO/USDT,49.958,49.977,49.336,49.717,51812.33,2570907.74328,8610
1628701200000,2021-08-11 17:00:00,NEO/USDT,49.539,50.068,49.413,49.965,60388.15,3001913.68712,9023
1628697600000,2021-08-11 16:00:00,NEO/USDT,49.345,50.024,49.090,49.536,88025.15,4369051.18889,13146
1628694000000,2021-08-11 15:00:00,NEO/USDT,49.922,50.180,49.146,49.344,126641.92,6297729.84163,15153
1628690400000,2021-08-11 14:00:00,NEO/USDT,49.313,50.207,49.100,49.921,171994.22,8564863.25365,23008
1628686800000,2021-08-11 13:00:00,NEO/USDT,48.750,49.420,48.451,49.311,106968.50,5248641.53223,13184
1628683200000,2021-08-11 12:00:00,NEO/USDT,48.559,48.892,48.023,48.762,103800.38,5032711.77846,13403
1628679600000,2021-08-11 11:00:00,NEO/USDT,48.758,49.197,48.420,48.550,76604.91,3739668.87304,10300
1628676000000,2021-08-11 10:00:00,NEO/USDT,48.886,49.384,48.569,48.752,90486.02,4433656.60529,11308
1628672400000,2021-08-11 09:00:00,NEO/USDT,48.734,49.077,48.606,48.908,72467.05,3543527.94960,9589
1628668800000,2021-08-11 08:00:00,NEO/USDT,48.982,49.178,48.262,48.730,101388.15,4933449.34686,12688
1628665200000,2021-08-11 07:00:00,NEO/USDT,49.098,49.490,48.800,48.995,105829.52,5205878.23724,13799
1628661600000,2021-08-11 06:00:00,NEO/USDT,49.069,49.439,48.458,49.107,132690.15,6508075.62382,17222
1628658000000,2021-08-11 05:00:00,NEO/USDT,48.529,49.186,48.393,49.068,83108.95,4054718.55157,11103
1628654400000,2021-08-11 04:00:00,NEO/USDT,48.233,48.986,48.173,48.517,125159.95,6085330.16247,13723
1628650800000,2021-08-11 03:00:00,NEO/USDT,47.999,48.376,47.805,48.233,57998.46,2792427.18896,8289
1628647200000,2021-08-11 02:00:00,NEO/USDT,49.006,49.040,47.629,48.002,118571.27,5716047.94881,14638
1628643600000,2021-08-11 01:00:00,NEO/USDT,47.145,49.326,47.044,49.020,211606.15,10243090.02761,29473
1628640000000,2021-08-11 00:00:00,NEO/USDT,46.768,47.316,46.754,47.147,74257.96,3493816.46521,12364
1628636400000,2021-08-10 23:00:00,NEO/USDT,46.683,46.916,46.425,46.755,51258.81,2392924.31134,8605
1628632800000,2021-08-10 22:00:00,NEO/USDT,47.015,47.216,46.585,46.671,67132.82,3148440.78093,10221
1628629200000,2021-08-10 21:00:00,NEO/USDT,46.831,47.152,46.484,47.024,68449.77,3209039.11071,10091
1628625600000,2021-08-10 20:00:00,NEO/USDT,46.286,46.872,46.253,46.834,99853.49,4656009.30864,12754
1628622000000,2021-08-10 19:00:00,NEO/USDT,46.101,46.481,46.058,46.286,68450.09,3164408.87597,10214
1628618400000,2021-08-10 18:00:00,NEO/USDT,45.536,46.229,45.536,46.073,91498.68,4195208.53904,12023
1628614800000,2021-08-10 17:00:00,NEO/USDT,44.929,45.610,44.902,45.536,87359.33,3961630.87984,11841
1628611200000,2021-08-10 16:00:00,NEO/USDT,45.051,45.375,44.477,44.931,168973.17,7590340.34743,20060
1628607600000,2021-08-10 15:00:00,NEO/USDT,45.840,45.955,44.760,45.065,200945.81,9098295.48347,22610
1628604000000,2021-08-10 14:00:00,NEO/USDT,46.756,46.825,45.741,45.840,141627.64,6549827.59136,15981
1628600400000,2021-08-10 13:00:00,NEO/USDT,47.532,47.750,46.430,46.751,252670.62,11908555.02358,25761
1628596800000,2021-08-10 12:00:00,NEO/USDT,46.589,47.576,46.403,47.536,140349.69,6612348.31107,17517
1628593200000,2021-08-10 11:00:00,NEO/USDT,46.181,46.887,46.170,46.581,80605.52,3752427.38368,10081
1628589600000,2021-08-10 10:00:00,NEO/USDT,47.015,47.047,46.158,46.176,86481.22,4025048.21662,10561
1628586000000,2021-08-10 09:00:00,NEO/USDT,47.092,47.321,46.851,47.009,90439.75,4261940.95524,10954
1628582400000,2021-08-10 08:00:00,NEO/USDT,46.495,47.150,46.314,47.089,84812.71,3962006.82510,11673
1628578800000,2021-08-10 07:00:00,NEO/USDT,46.255,46.587,45.940,46.477,56108.56,2594321.04597,7117
1628575200000,2021-08-10 06:00:00,NEO/USDT,46.217,46.370,45.916,46.256,39107.93,1805184.64849,5990
1628571600000,2021-08-10 05:00:00,NEO/USDT,45.858,46.438,45.791,46.211,37023.32,1710498.81131,6140
1628568000000,2021-08-10 04:00:00,NEO/USDT,45.999,46.286,45.811,45.867,38215.20,1758900.31455,5755
1628564400000,2021-08-10 03:00:00,NEO/USDT,46.498,46.529,45.842,45.997,38149.63,1761046.80471,5978
1628560800000,2021-08-10 02:00:00,NEO/USDT,46.100,46.530,45.943,46.495,41737.13,1928429.02025,6261
1628557200000,2021-08-10 01:00:00,NEO/USDT,46.039,46.159,45.649,46.100,35829.12,1646848.78908,6786
1628553600000,2021-08-10 00:00:00,NEO/USDT,46.532,46.812,45.692,46.033,81837.85,3783942.76146,11812
1628550000000,2021-08-09 23:00:00,NEO/USDT,46.492,46.786,46.278,46.532,52558.73,2447155.31840,8440
1628546400000,2021-08-09 22:00:00,NEO/USDT,45.815,46.498,45.701,46.498,55604.01,2565037.54788,7943
1628542800000,2021-08-09 21:00:00,NEO/USDT,45.631,46.057,45.254,45.831,79104.03,3612048.63362,11361
1628539200000,2021-08-09 20:00:00,NEO/USDT,46.266,46.610,45.573,45.629,85441.24,3930910.87911,11835
1628535600000,2021-08-09 19:00:00,NEO/USDT,46.592,46.810,46.048,46.263,57674.63,2680863.82847,7535
1628532000000,2021-08-09 18:00:00,NEO/USDT,46.536,46.946,46.472,46.601,50961.67,2378487.47966,7479
1628528400000,2021-08-09 17:00:00,NEO/USDT,46.530,46.611,46.276,46.536,34538.42,1605169.24397,5745
1628524800000,2021-08-09 16:00:00,NEO/USDT,46.746,46.980,46.266,46.529,71541.31,3333166.06450,9214
1628521200000,2021-08-09 15:00:00,NEO/USDT,46.118,46.933,46.069,46.747,69934.55,3260590.49031,9657
1628517600000,2021-08-09 14:00:00,NEO/USDT,45.873,46.761,45.858,46.120,76748.97,3558667.79402,10749
1628514000000,2021-08-09 13:00:00,NEO/USDT,46.254,46.588,45.804,45.869,70247.36,3249850.47597,9114
1628510400000,2021-08-09 12:00:00,NEO/USDT,46.508,46.699,45.951,46.254,78566.02,3637427.63607,9461
1628506800000,2021-08-09 11:00:00,NEO/USDT,46.270,46.600,46.122,46.511,91764.93,4258856.09283,12124
1628503200000,2021-08-09 10:00:00,NEO/USDT,45.907,46.314,45.531,46.266,158181.74,7269036.50238,17805
1628499600000,2021-08-09 09:00:00,NEO/USDT,44.880,46.108,44.762,45.913,117747.64,5368455.39314,15695
1628496000000,2021-08-09 08:00:00,NEO/USDT,44.673,44.985,44.555,44.868,46359.14,2076713.70717,7976
1628492400000,2021-08-09 07:00:00,NEO/USDT,44.252,44.690,44.063,44.664,49127.46,2181055.66603,8071
1628488800000,2021-08-09 06:00:00,NEO/USDT,44.216,44.370,43.753,44.256,52380.31,2308249.38213,8956
1628485200000,2021-08-09 05:00:00,NEO/USDT,44.723,44.865,44.056,44.216,56438.96,2511154.48787,8013
1628481600000,2021-08-09 04:00:00,NEO/USDT,44.580,44.846,44.306,44.725,39601.97,1766154.15200,6662
1628478000000,2021-08-09 03:00:00,NEO/USDT,44.478,44.712,44.285,44.594,35873.00,1595911.12301,5975
1628474400000,2021-08-09 02:00:00,NEO/USDT,44.095,44.570,43.938,44.478,52592.47,2328310.93617,8278
1628470800000,2021-08-09 01:00:00,NEO/USDT,44.113,44.232,43.456,44.106,112800.04,4953557.23363,13282
1628467200000,2021-08-09 00:00:00,NEO/USDT,45.094,45.805,43.881,44.110,145826.75,6550655.43735,19754
1628463600000,2021-08-08 23:00:00,NEO/USDT,45.738,46.034,45.024,45.077,75804.00,3447298.49450,10780
1628460000000,2021-08-08 22:00:00,NEO/USDT,45.165,45.986,45.136,45.747,75396.47,3437484.04289,11790
1628456400000,2021-08-08 21:00:00,NEO/USDT,44.833,45.205,44.696,45.167,48417.55,2177079.94110,7845
1628452800000,2021-08-08 20:00:00,NEO/USDT,44.278,45.256,43.915,44.827,137343.89,6128466.19070,17038
1628449200000,2021-08-08 19:00:00,NEO/USDT,44.566,44.600,43.906,44.288,86471.60,3825286.83827,12499
1628445600000,2021-08-08 18:00:00,NEO/USDT,44.728,44.943,44.273,44.553,62770.81,2803124.10443,10380
1628442000000,2021-08-08 17:00:00,NEO/USDT,44.604,45.118,44.077,44.728,131352.02,5856753.79668,16812
1628438400000,2021-08-08 16:00:00,NEO/USDT,45.340,45.701,44.521,44.602,92152.28,4151906.93676,13269
1628434800000,2021-08-08 15:00:00,NEO/USDT,45.254,45.552,45.083,45.347,67869.16,3074150.25633,10034
1628431200000,2021-08-08 14:00:00,NEO/USDT,46.435,46.600,45.117,45.237,95999.46,4396279.95838,14000
1628427600000,2021-08-08 13:00:00,NEO/USDT,46.636,46.863,46.267,46.434,53136.32,2474730.63136,8123
1628424000000,2021-08-08 12:00:00,NEO/USDT,46.049,46.717,45.973,46.636,56333.40,2614064.44175,8851
1628420400000,2021-08-08 11:00:00,NEO/USDT,46.033,46.332,45.908,46.042,50193.40,2315256.12876,8074
1628416800000,2021-08-08 10:00:00,NEO/USDT,46.550,46.726,45.791,46.032,78009.43,3599384.80838,10864
1628413200000,2021-08-08 09:00:00,NEO/USDT,46.294,46.731,46.257,46.552,42111.09,1960574.47841,7196
1628409600000,2021-08-08 08:00:00,NEO/USDT,46.724,47.380,46.260,46.297,104321.75,4888065.85338,13639
1628406000000,2021-08-08 07:00:00,NEO/USDT,47.465,47.666,46.655,46.717,92592.10,4368636.79180,12344
1628402400000,2021-08-08 06:00:00,NEO/USDT,46.864,47.753,46.750,47.454,115857.16,5478521.73417,15308
1628398800000,2021-08-08 05:00:00,NEO/USDT,46.540,46.977,46.182,46.873,58817.53,2741538.15567,8616
1628395200000,2021-08-08 04:00:00,NEO/USDT,46.627,46.978,46.292,46.539,58401.18,2725924.96684,9141
1628391600000,2021-08-08 03:00:00,NEO/USDT,45.930,46.757,45.865,46.606,54401.60,2524874.52437,9124
1628388000000,2021-08-08 02:00:00,NEO/USDT,46.292,46.579,45.825,45.930,132099.13,6095936.16357,17563
1628384400000,2021-08-08 01:00:00,NEO/USDT,47.890,47.914,46.129,46.288,123013.52,5767457.18867,18945
1628380800000,2021-08-08 00:00:00,NEO/USDT,46.983,48.284,46.594,47.887,253690.77,12074205.60125,35718
1628377200000,2021-08-07 23:00:00,NEO/USDT,46.639,47.136,46.639,46.985,73912.44,3468331.41816,11443
1628373600000,2021-08-07 22:00:00,NEO/USDT,46.342,46.943,46.297,46.639,59069.12,2754935.86342,11082
1628370000000,2021-08-07 21:00:00,NEO/USDT,46.589,47.156,46.332,46.346,85937.02,4023796.29560,13445
1628366400000,2021-08-07 20:00:00,NEO/USDT,46.502,46.735,46.184,46.591,58121.20,2699297.23425,9029
1628362800000,2021-08-07 19:00:00,NEO/USDT,46.138,46.663,46.000,46.519,51651.79,2392062.17016,9884
1628359200000,2021-08-07 18:00:00,NEO/USDT,45.801,46.280,45.400,46.129,60345.93,2768194.74519,8991
1628355600000,2021-08-07 17:00:00,NEO/USDT,46.465,46.519,45.405,45.806,76352.33,3498237.56500,12073
1628352000000,2021-08-07 16:00:00,NEO/USDT,46.614,47.137,45.000,46.460,180463.41,8295324.29801,26058
1628348400000,2021-08-07 15:00:00,NEO/USDT,47.156,47.291,46.531,46.610,100693.70,4731191.79820,13531
1628344800000,2021-08-07 14:00:00,NEO/USDT,45.915,47.225,45.888,47.172,117637.36,5495542.10442,14181
1628341200000,2021-08-07 13:00:00,NEO/USDT,46.525,46.791,45.863,45.919,145035.76,6723594.66999,17708
1628337600000,2021-08-07 12:00:00,NEO/USDT,47.702,47.994,46.275,46.530,197745.36,9344315.31950,23921
1628334000000,2021-08-07 11:00:00,NEO/USDT,47.607,47.763,46.930,47.706,108835.98,5151766.23793,13311
1628330400000,2021-08-07 10:00:00,NEO/USDT,47.596,47.854,47.001,47.616,128063.51,6081467.30180,16159
1628326800000,2021-08-07 09:00:00,NEO/USDT,47.714,48.190,47.443,47.595,163964.37,7848912.57854,20649
1628323200000,2021-08-07 08:00:00,NEO/USDT,47.260,47.775,47.004,47.720,113188.28,5367646.94786,13511
1628319600000,2021-08-07 07:00:00,NEO/USDT,46.972,47.765,46.440,47.265,172782.75,8137334.42475,20687
1628316000000,2021-08-07 06:00:00,NEO/USDT,48.027,48.116,46.340,46.973,270626.95,12750575.72803,27787
1628312400000,2021-08-07 05:00:00,NEO/USDT,46.943,48.423,46.916,48.030,289665.14,13826929.87569,35235
1628308800000,2021-08-07 04:00:00,NEO/USDT,45.731,47.056,45.659,46.934,181074.78,8382537.21238,24935
1628305200000,2021-08-07 03:00:00,NEO/USDT,45.818,46.014,45.312,45.738,115969.59,5299950.10400,14524
1628301600000,2021-08-07 02:00:00,NEO/USDT,44.761,45.830,44.759,45.817,133623.11,6068940.43364,17341
1628298000000,2021-08-07 01:00:00,NEO/USDT,44.912,44.919,44.574,44.774,59418.82,2660288.31412,8398
1628294400000,2021-08-07 00:00:00,NEO/USDT,44.509,45.028,44.023,44.922,83857.51,3744382.81030,12295
1628290800000,2021-08-06 23:00:00,NEO/USDT,44.464,44.530,44.204,44.505,50294.78,2233650.79939,7400
1628287200000,2021-08-06 22:00:00,NEO/USDT,43.817,44.488,43.817,44.488,96668.52,4277757.33040,12267
1628283600000,2021-08-06 21:00:00,NEO/USDT,44.596,44.661,43.800,43.820,87870.70,3883644.09730,11387
1628280000000,2021-08-06 20:00:00,NEO/USDT,44.782,44.945,44.326,44.595,85605.42,3825449.58998,12377
1628276400000,2021-08-06 19:00:00,NEO/USDT,45.038,45.201,44.540,44.770,87337.38,3928510.75622,10766
1628272800000,2021-08-06 18:00:00,NEO/USDT,45.386,45.434,44.775,45.038,110312.14,4978570.62375,12731
1628269200000,2021-08-06 17:00:00,NEO/USDT,44.889,45.564,44.764,45.385,168967.92,7648165.14725,18891
1628265600000,2021-08-06 16:00:00,NEO/USDT,44.707,45.169,44.529,44.872,221827.08,9945496.85500,24872
1628262000000,2021-08-06 15:00:00,NEO/USDT,43.657,44.761,43.583,44.710,145561.27,6433965.74443,17700
1628258400000,2021-08-06 14:00:00,NEO/USDT,43.854,43.960,43.613,43.661,71878.51,3145312.39837,9010
1628254800000,2021-08-06 13:00:00,NEO/USDT,43.523,44.043,43.399,43.854,97862.33,4288968.57359,12042
1628251200000,2021-08-06 12:00:00,NEO/USDT,43.381,43.721,43.130,43.523,99975.58,4343626.54032,12644
1628247600000,2021-08-06 11:00:00,NEO/USDT,43.356,43.589,43.069,43.381,71631.47,3102868.35580,10155
1628244000000,2021-08-06 10:00:00,NEO/USDT,43.382,43.558,43.144,43.355,69356.04,3003888.75738,9196
1628240400000,2021-08-06 09:00:00,NEO/USDT,43.880,43.880,43.326,43.380,68978.16,3004672.55251,9478
1628236800000,2021-08-06 08:00:00,NEO/USDT,43.692,43.905,43.556,43.866,56204.40,2458430.07332,8075
1628233200000,2021-08-06 07:00:00,NEO/USDT,43.807,43.990,43.636,43.687,46597.45,2040480.49092,6940
1628229600000,2021-08-06 06:00:00,NEO/USDT,43.598,44.071,43.527,43.806,81730.89,3577956.81203,11323
1628226000000,2021-08-06 05:00:00,NEO/USDT,43.347,43.624,43.300,43.597,39132.45,1698888.74713,6646
1628222400000,2021-08-06 04:00:00,NEO/USDT,43.227,43.455,43.015,43.333,51909.63,2243368.37345,8290
1628218800000,2021-08-06 03:00:00,NEO/USDT,43.247,43.667,43.037,43.227,48525.48,2105041.00131,7878
1628215200000,2021-08-06 02:00:00,NEO/USDT,44.082,44.082,43.146,43.248,51481.55,2245062.55765,8799
1628211600000,2021-08-06 01:00:00,NEO/USDT,43.573,44.095,43.454,44.082,60679.13,2657636.63731,9266
1628208000000,2021-08-06 00:00:00,NEO/USDT,43.930,44.274,43.388,43.561,98276.91,4305666.12902,13430
1628204400000,2021-08-05 23:00:00,NEO/USDT,43.989,44.232,43.856,43.935,49658.28,2186970.78691,7028
1628200800000,2021-08-05 22:00:00,NEO/USDT,44.240,44.336,43.874,43.989,36819.86,1622181.73852,7086
1628197200000,2021-08-05 21:00:00,NEO/USDT,44.228,44.332,43.882,44.240,52459.13,2315935.23105,7976
1628193600000,2021-08-05 20:00:00,NEO/USDT,43.869,44.261,43.819,44.221,52622.38,2318483.18843,8146
1628190000000,2021-08-05 19:00:00,NEO/USDT,43.891,44.426,43.708,43.881,140522.93,6198266.74556,16090
1628186400000,2021-08-05 18:00:00,NEO/USDT,43.957,44.000,43.511,43.906,75966.22,3329643.54866,10093
1628182800000,2021-08-05 17:00:00,NEO/USDT,43.621,43.997,43.357,43.959,116788.63,5108054.32898,13836
1628179200000,2021-08-05 16:00:00,NEO/USDT,43.067,43.690,42.914,43.632,109591.20,4741386.54131,14568
1628175600000,2021-08-05 15:00:00,NEO/USDT,43.317,43.597,42.790,43.082,122118.34,5279615.41161,15228
1628172000000,2021-08-05 14:00:00,NEO/USDT,42.491,43.358,42.290,43.313,162700.02,7005985.10591,20670
1628168400000,2021-08-05 13:00:00,NEO/USDT,42.198,42.512,41.871,42.497,73159.44,3085456.43395,10448
1628164800000,2021-08-05 12:00:00,NEO/USDT,42.205,42.435,41.379,42.199,108416.94,4547498.63502,15753
1628161200000,2021-08-05 11:00:00,NEO/USDT,42.281,42.592,42.081,42.206,54292.33,2299431.58309,7944
1628157600000,2021-08-05 10:00:00,NEO/USDT,41.983,42.374,41.935,42.281,61283.95,2585123.83842,8986
1628154000000,2021-08-05 09:00:00,NEO/USDT,42.374,42.476,41.769,41.983,109139.08,4595846.39735,14944
1628150400000,2021-08-05 08:00:00,NEO/USDT,42.877,43.184,42.283,42.361,89528.06,3827927.45294,11180
1628146800000,2021-08-05 07:00:00,NEO/USDT,43.129,43.238,42.603,42.877,68199.12,2924401.54438,9777
1628143200000,2021-08-05 06:00:00,NEO/USDT,43.547,43.590,43.001,43.134,61087.47,2642626.53579,8109
1628139600000,2021-08-05 05:00:00,NEO/USDT,43.424,43.622,43.300,43.549,31484.87,1368430.43373,6244
1628136000000,2021-08-05 04:00:00,NEO/USDT,43.632,43.870,43.310,43.425,38115.60,1660780.53039,6686
1628132400000,2021-08-05 03:00:00,NEO/USDT,43.494,43.737,43.353,43.630,34344.63,1495919.22028,6807
1628128800000,2021-08-05 02:00:00,NEO/USDT,43.514,43.897,43.338,43.490,45550.27,1983618.10875,8632
1628125200000,2021-08-05 01:00:00,NEO/USDT,43.348,43.652,42.918,43.514,87312.91,3772676.96804,11192
1628121600000,2021-08-05 00:00:00,NEO/USDT,43.672,43.947,43.291,43.343,81796.72,3571662.14894,9795
1628118000000,2021-08-04 23:00:00,NEO/USDT,43.681,43.930,43.412,43.679,77508.61,3381161.22235,10754
1628114400000,2021-08-04 22:00:00,NEO/USDT,43.766,44.447,43.535,43.681,112706.12,4960779.98293,15121
1628110800000,2021-08-04 21:00:00,NEO/USDT,44.179,44.329,43.750,43.762,45491.03,2001780.30000,7574
1628107200000,2021-08-04 20:00:00,NEO/USDT,44.190,44.489,44.048,44.179,64508.55,2855046.39130,9188
1628103600000,2021-08-04 19:00:00,NEO/USDT,44.421,44.509,43.824,44.189,109676.82,4841799.24344,13477
