https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NEAR,Volume USDT,tradecount
1651788000000,2022-05-05 22:00:00,NEAR/USDT,11.20900000,11.25800000,11.00800000,11.03900000,354311.10000000,3944467.65830000,7922
1651784400000,2022-05-05 21:00:00,NEAR/USDT,11.31300000,11.33400000,11.18400000,11.21000000,271719.90000000,3062902.60620000,6234
1651780800000,2022-05-05 20:00:00,NEAR/USDT,11.18100000,11.32100000,11.08400000,11.31300000,503555.30000000,5635072.35110000,9415
1651777200000,2022-05-05 19:00:00,NEAR/USDT,11.04200000,11.19700000,10.81000000,11.18200000,1166309.90000000,12845698.86340000,25276
1651773600000,2022-05-05 18:00:00,NEAR/USDT,11.11100000,11.21200000,10.78800000,11.04400000,1219457.00000000,13437375.80590000,26648
1651770000000,2022-05-05 17:00:00,NEAR/USDT,11.13600000,11.29700000,11.07600000,11.11500000,882220.90000000,9875492.14090000,20336
1651766400000,2022-05-05 16:00:00,NEAR/USDT,11.22400000,11.38000000,10.95000000,11.13100000,2993460.20000000,33259939.16940000,59836
1651762800000,2022-05-05 15:00:00,NEAR/USDT,11.99300000,11.99300000,11.05700000,11.22500000,3668375.60000000,41869712.20220000,82436
1651759200000,2022-05-05 14:00:00,NEAR/USDT,12.31800000,12.39900000,11.90000000,11.99300000,1466145.30000000,17758629.82930000,34668
1651755600000,2022-05-05 13:00:00,NEAR/USDT,12.53300000,12.56100000,12.27000000,12.31700000,787624.80000000,9764433.33920000,19345
1651752000000,2022-05-05 12:00:00,NEAR/USDT,12.53800000,12.60700000,12.46000000,12.53300000,324277.90000000,4067577.30580000,8857
1651748400000,2022-05-05 11:00:00,NEAR/USDT,12.64300000,12.76800000,12.47600000,12.53800000,585640.20000000,7388834.18430000,16226
1651744800000,2022-05-05 10:00:00,NEAR/USDT,12.65100000,12.73300000,12.60000000,12.64800000,309004.90000000,3908018.84560000,7955
1651741200000,2022-05-05 09:00:00,NEAR/USDT,12.66000000,12.76300000,12.59700000,12.65000000,301356.20000000,3824268.68780000,9317
1651737600000,2022-05-05 08:00:00,NEAR/USDT,12.70700000,12.74300000,12.53000000,12.66000000,435383.80000000,5505970.21580000,12646
1651734000000,2022-05-05 07:00:00,NEAR/USDT,12.75100000,12.78000000,12.64600000,12.70600000,296566.70000000,3769852.61200000,10416
1651730400000,2022-05-05 06:00:00,NEAR/USDT,12.80300000,12.90500000,12.73800000,12.75600000,276205.50000000,3541880.01470000,7783
1651726800000,2022-05-05 05:00:00,NEAR/USDT,12.91700000,12.99000000,12.75600000,12.80200000,314505.10000000,4049813.65370000,8907
1651723200000,2022-05-05 04:00:00,NEAR/USDT,12.97200000,13.01700000,12.82500000,12.91500000,367837.60000000,4747546.58590000,8547
1651719600000,2022-05-05 03:00:00,NEAR/USDT,13.03100000,13.03400000,12.95000000,12.97300000,217487.70000000,2824615.08570000,6163
1651716000000,2022-05-05 02:00:00,NEAR/USDT,12.95100000,13.05000000,12.91700000,13.03100000,293234.00000000,3805284.98530000,7057
1651712400000,2022-05-05 01:00:00,NEAR/USDT,13.06700000,13.09900000,12.93100000,12.95200000,334166.20000000,4349420.69040000,10900
1651708800000,2022-05-05 00:00:00,NEAR/USDT,12.98000000,13.19500000,12.90800000,13.06700000,676781.50000000,8834445.56050000,20635
1651705200000,2022-05-04 23:00:00,NEAR/USDT,12.83700000,13.02300000,12.80500000,12.97900000,342988.60000000,4430354.58400000,9316
1651701600000,2022-05-04 22:00:00,NEAR/USDT,12.78600000,12.90000000,12.78600000,12.83700000,316243.80000000,4060581.38690000,9010
1651698000000,2022-05-04 21:00:00,NEAR/USDT,12.89300000,12.94000000,12.71600000,12.78600000,261351.70000000,3350859.20260000,9330
1651694400000,2022-05-04 20:00:00,NEAR/USDT,12.83600000,12.91300000,12.72300000,12.89200000,411168.50000000,5264235.05230000,12465
1651690800000,2022-05-04 19:00:00,NEAR/USDT,12.51100000,13.06000000,12.50600000,12.83400000,1619979.40000000,20817749.55830000,39094
1651687200000,2022-05-04 18:00:00,NEAR/USDT,12.00900000,12.62400000,11.89200000,12.51100000,1538750.40000000,18798460.22370000,40929
1651683600000,2022-05-04 17:00:00,NEAR/USDT,12.13100000,12.16400000,11.88200000,12.00600000,497631.20000000,5972460.75980000,15879
1651680000000,2022-05-04 16:00:00,NEAR/USDT,12.06600000,12.30000000,11.98600000,12.13000000,580565.30000000,7050376.95080000,17925
1651676400000,2022-05-04 15:00:00,NEAR/USDT,12.03600000,12.11500000,11.86800000,12.06600000,520834.30000000,6244792.15050000,14970
1651672800000,2022-05-04 14:00:00,NEAR/USDT,12.05500000,12.17000000,12.03200000,12.03800000,391669.60000000,4738045.25090000,11889
1651669200000,2022-05-04 13:00:00,NEAR/USDT,12.29500000,12.34700000,12.05300000,12.05600000,496761.40000000,6068035.53660000,13096
1651665600000,2022-05-04 12:00:00,NEAR/USDT,12.34900000,12.44400000,12.14000000,12.29500000,624199.00000000,7662496.60350000,18248
1651662000000,2022-05-04 11:00:00,NEAR/USDT,12.60200000,12.66900000,12.27000000,12.34800000,1221480.50000000,15147184.30400000,24860
1651658400000,2022-05-04 10:00:00,NEAR/USDT,12.19000000,12.62300000,12.16500000,12.60000000,1537924.60000000,19158684.74720000,29125
1651654800000,2022-05-04 09:00:00,NEAR/USDT,12.29600000,12.31400000,12.13300000,12.18900000,438143.70000000,5356022.23800000,11773
1651651200000,2022-05-04 08:00:00,NEAR/USDT,12.15500000,12.34800000,12.14500000,12.29600000,551733.00000000,6768309.97830000,15808
1651647600000,2022-05-04 07:00:00,NEAR/USDT,12.11100000,12.24500000,12.04300000,12.15500000,492813.10000000,5984095.31840000,11158
1651644000000,2022-05-04 06:00:00,NEAR/USDT,12.02900000,12.16900000,11.98900000,12.11200000,686343.50000000,8273850.45590000,12152
1651640400000,2022-05-04 05:00:00,NEAR/USDT,12.04600000,12.11000000,11.98700000,12.03000000,219698.60000000,2647265.99660000,6870
1651636800000,2022-05-04 04:00:00,NEAR/USDT,12.19400000,12.28500000,11.97800000,12.04300000,406240.40000000,4922605.09640000,12842
1651633200000,2022-05-04 03:00:00,NEAR/USDT,12.32700000,12.34700000,12.16000000,12.19300000,427739.30000000,5232726.60690000,8737
1651629600000,2022-05-04 02:00:00,NEAR/USDT,12.16400000,12.35900000,12.14500000,12.32500000,384857.70000000,4723789.29180000,11688
1651626000000,2022-05-04 01:00:00,NEAR/USDT,12.41200000,12.44300000,12.14300000,12.16400000,448676.10000000,5522332.33200000,14843
1651622400000,2022-05-04 00:00:00,NEAR/USDT,11.99900000,12.46100000,11.91100000,12.41400000,1329347.60000000,16272700.29060000,36986
1651618800000,2022-05-03 23:00:00,NEAR/USDT,11.78500000,12.09800000,11.75100000,11.99800000,1586507.70000000,18936797.23580000,28415
1651615200000,2022-05-03 22:00:00,NEAR/USDT,11.59900000,11.78600000,11.53300000,11.78400000,409607.80000000,4777526.34080000,9770
1651611600000,2022-05-03 21:00:00,NEAR/USDT,11.48100000,11.67000000,11.40300000,11.60000000,336826.40000000,3887531.68990000,7703
1651608000000,2022-05-03 20:00:00,NEAR/USDT,11.44300000,11.51000000,11.30600000,11.48200000,322110.20000000,3670161.25610000,6910
1651604400000,2022-05-03 19:00:00,NEAR/USDT,11.78800000,11.79600000,11.34100000,11.44200000,500851.20000000,5766571.01430000,11208
1651600800000,2022-05-03 18:00:00,NEAR/USDT,11.76100000,11.80900000,11.58000000,11.78300000,713157.40000000,8336679.79240000,17555
1651597200000,2022-05-03 17:00:00,NEAR/USDT,11.68800000,11.95400000,11.62700000,11.76100000,510806.00000000,6042213.95580000,10588
1651593600000,2022-05-03 16:00:00,NEAR/USDT,11.85400000,11.90900000,11.57700000,11.68600000,666188.10000000,7781602.17440000,16985
1651590000000,2022-05-03 15:00:00,NEAR/USDT,11.87000000,11.93600000,11.80300000,11.86000000,309489.60000000,3675575.70650000,8844
1651586400000,2022-05-03 14:00:00,NEAR/USDT,11.94200000,12.04900000,11.79400000,11.87000000,467157.90000000,5566811.32510000,13636
1651582800000,2022-05-03 13:00:00,NEAR/USDT,11.97700000,12.05000000,11.82300000,11.93300000,646574.70000000,7716940.70710000,16754
1651579200000,2022-05-03 12:00:00,NEAR/USDT,12.11700000,12.13000000,11.96000000,11.98000000,396659.60000000,4770446.78940000,11538
1651575600000,2022-05-03 11:00:00,NEAR/USDT,11.75600000,12.17600000,11.73700000,12.11600000,689513.10000000,8257672.59580000,18296
1651572000000,2022-05-03 10:00:00,NEAR/USDT,11.77800000,11.85500000,11.72000000,11.75700000,260770.30000000,3070411.23830000,8087
1651568400000,2022-05-03 09:00:00,NEAR/USDT,11.87600000,11.90900000,11.76600000,11.77800000,226863.60000000,2685242.11710000,7756
1651564800000,2022-05-03 08:00:00,NEAR/USDT,11.92000000,11.97600000,11.84200000,11.87700000,221330.10000000,2637332.36320000,6902
1651561200000,2022-05-03 07:00:00,NEAR/USDT,11.79800000,11.96000000,11.76900000,11.92200000,413066.90000000,4905133.23890000,13140
1651557600000,2022-05-03 06:00:00,NEAR/USDT,11.80700000,11.83300000,11.71500000,11.79800000,208705.30000000,2458253.07540000,5972
1651554000000,2022-05-03 05:00:00,NEAR/USDT,11.81600000,11.85000000,11.69600000,11.80700000,240431.80000000,2831307.90650000,7275
1651550400000,2022-05-03 04:00:00,NEAR/USDT,11.82800000,11.85200000,11.68100000,11.81600000,352856.00000000,4149638.09020000,9718
1651546800000,2022-05-03 03:00:00,NEAR/USDT,11.83700000,11.94900000,11.74500000,11.82800000,252919.60000000,2995413.47480000,8084
1651543200000,2022-05-03 02:00:00,NEAR/USDT,11.88300000,11.96700000,11.74500000,11.84200000,373204.10000000,4421951.67210000,11374
1651539600000,2022-05-03 01:00:00,NEAR/USDT,11.78000000,11.99500000,11.63700000,11.88200000,588203.30000000,6959098.14890000,18970
1651536000000,2022-05-03 00:00:00,NEAR/USDT,11.84900000,11.97500000,11.74300000,11.78100000,557195.40000000,6608650.12530000,19650
1651532400000,2022-05-02 23:00:00,NEAR/USDT,11.74000000,11.90800000,11.71100000,11.84900000,316940.00000000,3742761.74400000,9285
1651528800000,2022-05-02 22:00:00,NEAR/USDT,11.83200000,11.96500000,11.72800000,11.73800000,533580.60000000,6328797.40640000,16323
1651525200000,2022-05-02 21:00:00,NEAR/USDT,11.50200000,11.88700000,11.41900000,11.83400000,332788.30000000,3882849.09000000,10231
1651521600000,2022-05-02 20:00:00,NEAR/USDT,11.69700000,11.73300000,11.45200000,11.50200000,325992.60000000,3778091.72640000,8557
1651518000000,2022-05-02 19:00:00,NEAR/USDT,11.36800000,11.76600000,11.30400000,11.69500000,569046.70000000,6572809.57670000,15441
1651514400000,2022-05-02 18:00:00,NEAR/USDT,11.44300000,11.57400000,11.24200000,11.36700000,434618.20000000,4941726.90560000,13597
1651510800000,2022-05-02 17:00:00,NEAR/USDT,11.39100000,11.46300000,11.22900000,11.44300000,478818.70000000,5435915.92290000,11855
1651507200000,2022-05-02 16:00:00,NEAR/USDT,11.60900000,11.65000000,11.35600000,11.39600000,695627.30000000,7988303.36780000,20071
1651503600000,2022-05-02 15:00:00,NEAR/USDT,11.92400000,12.02700000,11.59100000,11.60900000,1052520.10000000,12425604.95610000,20692
1651500000000,2022-05-02 14:00:00,NEAR/USDT,11.48700000,12.02100000,11.27300000,11.92400000,2185969.40000000,25515047.45560000,53535
1651496400000,2022-05-02 13:00:00,NEAR/USDT,11.16100000,11.55500000,11.10000000,11.48700000,1502353.10000000,17049839.21800000,43602
1651492800000,2022-05-02 12:00:00,NEAR/USDT,11.15700000,11.35100000,11.12600000,11.15800000,600371.50000000,6743813.55980000,20596
1651489200000,2022-05-02 11:00:00,NEAR/USDT,11.36200000,11.39300000,11.08700000,11.16400000,669309.40000000,7510767.86110000,24852
1651485600000,2022-05-02 10:00:00,NEAR/USDT,11.44600000,11.54800000,11.26700000,11.35900000,644453.50000000,7359359.93720000,19227
1651482000000,2022-05-02 09:00:00,NEAR/USDT,11.90700000,11.97700000,11.42000000,11.44600000,1504342.70000000,17520340.99060000,29751
1651478400000,2022-05-02 08:00:00,NEAR/USDT,11.89600000,12.19900000,11.86600000,11.90600000,778083.40000000,9342737.44910000,22040
1651474800000,2022-05-02 07:00:00,NEAR/USDT,11.88400000,12.09200000,11.84300000,11.89700000,520206.10000000,6224188.36480000,16328
1651471200000,2022-05-02 06:00:00,NEAR/USDT,11.98600000,12.08500000,11.85800000,11.88100000,393157.00000000,4706359.37550000,11711
1651467600000,2022-05-02 05:00:00,NEAR/USDT,11.89900000,12.07500000,11.89200000,11.99000000,477267.30000000,5713236.00350000,14529
1651464000000,2022-05-02 04:00:00,NEAR/USDT,11.78000000,11.95700000,11.68600000,11.90000000,382200.10000000,4509319.26800000,11783
1651460400000,2022-05-02 03:00:00,NEAR/USDT,11.89100000,12.01200000,11.76300000,11.77900000,394459.00000000,4689863.61930000,12179
1651456800000,2022-05-02 02:00:00,NEAR/USDT,11.92200000,11.95900000,11.75400000,11.89000000,423657.40000000,5017011.84320000,14477
1651453200000,2022-05-02 01:00:00,NEAR/USDT,12.08800000,12.13500000,11.88900000,11.92200000,468660.50000000,5620208.88710000,18066
1651449600000,2022-05-02 00:00:00,NEAR/USDT,11.84000000,12.18800000,11.79600000,12.08800000,825618.80000000,9914546.27290000,29179
1651446000000,2022-05-01 23:00:00,NEAR/USDT,11.72200000,11.94900000,11.67800000,11.83700000,660973.00000000,7827912.57260000,21935
1651442400000,2022-05-01 22:00:00,NEAR/USDT,11.70400000,11.77600000,11.54800000,11.71800000,384906.00000000,4485799.61990000,9135
1651438800000,2022-05-01 21:00:00,NEAR/USDT,11.76100000,11.80800000,11.55200000,11.70400000,544869.60000000,6367782.99190000,13150
1651435200000,2022-05-01 20:00:00,NEAR/USDT,11.57400000,11.79400000,11.49600000,11.76300000,467334.10000000,5421722.70850000,13217
1651431600000,2022-05-01 19:00:00,NEAR/USDT,11.59700000,11.73900000,11.40000000,11.57400000,807675.90000000,9367684.30920000,21859
1651428000000,2022-05-01 18:00:00,NEAR/USDT,12.02400000,12.29400000,11.58300000,11.59800000,1586753.80000000,18996700.18080000,35725
1651424400000,2022-05-01 17:00:00,NEAR/USDT,11.89400000,12.10000000,11.82600000,12.02200000,703726.80000000,8412383.78900000,15134
1651420800000,2022-05-01 16:00:00,NEAR/USDT,11.67400000,12.20000000,11.67300000,11.89300000,1504906.40000000,17968734.58690000,38607
1651417200000,2022-05-01 15:00:00,NEAR/USDT,11.15400000,11.74800000,11.13800000,11.67100000,1872571.70000000,21552229.45830000,47866
1651413600000,2022-05-01 14:00:00,NEAR/USDT,11.04500000,11.15400000,10.84100000,11.15400000,583451.70000000,6414617.83320000,18522
1651410000000,2022-05-01 13:00:00,NEAR/USDT,11.20400000,11.24500000,11.01100000,11.04800000,467216.50000000,5195625.81820000,16873
1651406400000,2022-05-01 12:00:00,NEAR/USDT,11.14600000,11.37800000,10.97800000,11.20400000,784550.80000000,8764196.81500000,20140
1651402800000,2022-05-01 11:00:00,NEAR/USDT,11.15100000,11.46200000,11.08900000,11.15000000,924082.50000000,10413771.21670000,23971
1651399200000,2022-05-01 10:00:00,NEAR/USDT,11.00600000,11.24300000,10.96000000,11.15100000,606606.70000000,6752742.38650000,18922
1651395600000,2022-05-01 09:00:00,NEAR/USDT,10.99100000,11.13900000,10.90600000,11.00500000,582362.30000000,6412258.49770000,15444
1651392000000,2022-05-01 08:00:00,NEAR/USDT,10.69800000,11.05200000,10.69000000,10.99100000,476172.60000000,5190700.94450000,13451
1651388400000,2022-05-01 07:00:00,NEAR/USDT,10.72200000,10.79400000,10.64200000,10.69800000,272942.40000000,2929025.18370000,8704
1651384800000,2022-05-01 06:00:00,NEAR/USDT,10.87500000,11.06000000,10.71500000,10.72200000,811481.90000000,8849139.45130000,22108
1651381200000,2022-05-01 05:00:00,NEAR/USDT,10.43800000,10.87600000,10.41600000,10.87300000,1069624.90000000,11457368.23860000,25341
1651377600000,2022-05-01 04:00:00,NEAR/USDT,10.50000000,10.53500000,10.34300000,10.43700000,398981.20000000,4157108.35400000,11891
1651374000000,2022-05-01 03:00:00,NEAR/USDT,10.32300000,10.51200000,10.31100000,10.49900000,383054.90000000,3998117.57990000,12125
1651370400000,2022-05-01 02:00:00,NEAR/USDT,10.48500000,10.55800000,10.31300000,10.32300000,624220.50000000,6531887.48580000,16982
1651366800000,2022-05-01 01:00:00,NEAR/USDT,10.43200000,10.53800000,10.13600000,10.47800000,1043012.20000000,10805310.60360000,28369
1651363200000,2022-05-01 00:00:00,NEAR/USDT,10.33500000,10.57600000,10.18500000,10.43200000,852977.80000000,8888098.33090000,23936
1651359600000,2022-04-30 23:00:00,NEAR/USDT,10.64400000,10.69600000,10.10000000,10.33600000,1971630.60000000,20333935.45850000,41614
1651356000000,2022-04-30 22:00:00,NEAR/USDT,10.81800000,10.86000000,10.59100000,10.64100000,455683.60000000,4887744.18090000,12756
1651352400000,2022-04-30 21:00:00,NEAR/USDT,10.87500000,10.92700000,10.78400000,10.81900000,201155.60000000,2184490.28830000,5056
1651348800000,2022-04-30 20:00:00,NEAR/USDT,10.91500000,10.92700000,10.84300000,10.87400000,226620.50000000,2466068.17810000,5274
1651345200000,2022-04-30 19:00:00,NEAR/USDT,10.83300000,10.93800000,10.73700000,10.91600000,435269.30000000,4708200.94700000,11045
1651341600000,2022-04-30 18:00:00,NEAR/USDT,10.69300000,10.84400000,10.61800000,10.83400000,587645.90000000,6297416.85820000,17523
1651338000000,2022-04-30 17:00:00,NEAR/USDT,11.10100000,11.10100000,10.64600000,10.69500000,1137466.10000000,12340792.32440000,27488
1651334400000,2022-04-30 16:00:00,NEAR/USDT,11.21500000,11.30000000,11.06800000,11.09600000,283720.30000000,3183161.81760000,9359
1651330800000,2022-04-30 15:00:00,NEAR/USDT,11.14700000,11.27000000,11.06700000,11.21500000,510790.30000000,5709545.96820000,13895
1651327200000,2022-04-30 14:00:00,NEAR/USDT,11.41100000,11.54400000,11.12500000,11.14600000,667823.40000000,7554213.91430000,15280
1651323600000,2022-04-30 13:00:00,NEAR/USDT,11.59800000,11.64000000,11.37700000,11.41100000,423000.20000000,4869871.99480000,11099
1651320000000,2022-04-30 12:00:00,NEAR/USDT,11.58100000,11.79500000,11.48200000,11.59900000,559438.70000000,6507060.74030000,13991
1651316400000,2022-04-30 11:00:00,NEAR/USDT,11.40000000,11.68700000,11.39600000,11.58500000,564039.10000000,6532228.95400000,13042
1651312800000,2022-04-30 10:00:00,NEAR/USDT,11.32000000,11.47400000,11.30500000,11.40300000,317840.80000000,3621321.17330000,8722
1651309200000,2022-04-30 09:00:00,NEAR/USDT,11.27600000,11.34600000,11.23700000,11.32100000,203012.30000000,2293071.25100000,6874
1651305600000,2022-04-30 08:00:00,NEAR/USDT,11.30000000,11.36700000,11.16900000,11.27600000,353134.10000000,3978239.11700000,9823
1651302000000,2022-04-30 07:00:00,NEAR/USDT,11.45900000,11.48100000,11.27700000,11.30100000,286995.30000000,3261869.07910000,7618
1651298400000,2022-04-30 06:00:00,NEAR/USDT,11.52000000,11.54100000,11.40100000,11.45800000,173580.10000000,1988299.07800000,4856
1651294800000,2022-04-30 05:00:00,NEAR/USDT,11.47200000,11.52300000,11.40500000,11.51700000,229367.40000000,2627857.50620000,5926
1651291200000,2022-04-30 04:00:00,NEAR/USDT,11.40800000,11.51000000,11.36800000,11.47100000,221737.20000000,2537344.27410000,6740
1651287600000,2022-04-30 03:00:00,NEAR/USDT,11.53100000,11.55000000,11.34300000,11.40800000,358430.40000000,4097453.48590000,8524
1651284000000,2022-04-30 02:00:00,NEAR/USDT,11.59400000,11.68700000,11.43900000,11.53100000,503358.20000000,5819562.98570000,12099
1651280400000,2022-04-30 01:00:00,NEAR/USDT,11.39400000,11.59500000,11.33200000,11.59000000,564247.10000000,6470343.54890000,12580
1651276800000,2022-04-30 00:00:00,NEAR/USDT,11.28800000,11.40200000,11.23100000,11.39300000,432280.50000000,4897320.05910000,11254
1651273200000,2022-04-29 23:00:00,NEAR/USDT,11.31900000,11.37000000,11.21700000,11.28900000,431518.90000000,4869081.93180000,8701
1651269600000,2022-04-29 22:00:00,NEAR/USDT,11.29100000,11.38400000,11.19100000,11.31900000,326694.10000000,3696065.96930000,8185
1651266000000,2022-04-29 21:00:00,NEAR/USDT,11.25100000,11.36500000,11.20200000,11.29300000,297050.70000000,3353510.28340000,6480
1651262400000,2022-04-29 20:00:00,NEAR/USDT,11.20900000,11.32200000,11.17700000,11.24900000,477373.10000000,5370540.66630000,9538
1651258800000,2022-04-29 19:00:00,NEAR/USDT,11.50900000,11.53100000,11.11000000,11.21000000,1298773.50000000,14636951.32840000,21658
1651255200000,2022-04-29 18:00:00,NEAR/USDT,11.71500000,11.77100000,11.39200000,11.50900000,837007.90000000,9664806.77030000,19711
1651251600000,2022-04-29 17:00:00,NEAR/USDT,11.72200000,11.81500000,11.63400000,11.71500000,459942.90000000,5388066.50010000,11646
1651248000000,2022-04-29 16:00:00,NEAR/USDT,11.88900000,11.97400000,11.62700000,11.72200000,586715.80000000,6912574.19030000,14879
1651244400000,2022-04-29 15:00:00,NEAR/USDT,11.86200000,11.94500000,11.76100000,11.89100000,446839.80000000,5290978.10380000,11038
1651240800000,2022-04-29 14:00:00,NEAR/USDT,12.06300000,12.11600000,11.78500000,11.86200000,487766.30000000,5823841.08080000,12397
1651237200000,2022-04-29 13:00:00,NEAR/USDT,11.90200000,12.10300000,11.88400000,12.06400000,524195.00000000,6277263.86480000,13461
1651233600000,2022-04-29 12:00:00,NEAR/USDT,11.75800000,12.01400000,11.71500000,11.90300000,487258.20000000,5799773.23570000,12950
1651230000000,2022-04-29 11:00:00,NEAR/USDT,11.83400000,11.90000000,11.72400000,11.75900000,807941.80000000,9536439.84500000,15832
1651226400000,2022-04-29 10:00:00,NEAR/USDT,12.03500000,12.08900000,11.70200000,11.83000000,1093149.00000000,13026936.37000000,21572
1651222800000,2022-04-29 09:00:00,NEAR/USDT,12.10500000,12.17200000,11.99100000,12.03800000,633423.80000000,7641573.29890000,13471
1651219200000,2022-04-29 08:00:00,NEAR/USDT,12.21100000,12.24400000,12.09400000,12.10400000,470843.50000000,5737752.89520000,8627
1651215600000,2022-04-29 07:00:00,NEAR/USDT,12.19500000,12.23200000,12.11900000,12.20700000,244590.30000000,2978933.57770000,5928
1651212000000,2022-04-29 06:00:00,NEAR/USDT,12.16900000,12.24500000,12.11100000,12.19600000,208368.90000000,2536895.80180000,6286
1651208400000,2022-04-29 05:00:00,NEAR/USDT,12.17400000,12.27100000,12.15500000,12.16800000,247668.80000000,3025572.65140000,6484
1651204800000,2022-04-29 04:00:00,NEAR/USDT,12.12300000,12.22500000,12.03700000,12.17400000,284165.30000000,3444739.72960000,9123
1651201200000,2022-04-29 03:00:00,NEAR/USDT,12.13000000,12.19400000,12.03600000,12.12300000,527771.50000000,6388583.35740000,13360
1651197600000,2022-04-29 02:00:00,NEAR/USDT,12.45600000,12.46400000,12.11100000,12.12800000,615079.10000000,7545843.54990000,14520
1651194000000,2022-04-29 01:00:00,NEAR/USDT,12.49000000,12.54000000,12.41000000,12.45600000,226487.50000000,2829893.72540000,7413
1651190400000,2022-04-29 00:00:00,NEAR/USDT,12.40200000,12.52700000,12.35400000,12.48900000,377140.30000000,4694541.84400000,10067
1651186800000,2022-04-28 23:00:00,NEAR/USDT,12.47000000,12.49700000,12.34000000,12.40200000,235920.40000000,2928280.92440000,6539
1651183200000,2022-04-28 22:00:00,NEAR/USDT,12.48800000,12.49500000,12.31900000,12.47200000,229498.20000000,2843749.86860000,5458
1651179600000,2022-04-28 21:00:00,NEAR/USDT,12.47300000,12.54700000,12.38300000,12.48700000,195052.40000000,2431445.80500000,4447
1651176000000,2022-04-28 20:00:00,NEAR/USDT,12.47200000,12.58200000,12.32400000,12.47400000,368386.80000000,4588222.13410000,8164
1651172400000,2022-04-28 19:00:00,NEAR/USDT,12.54600000,12.65600000,12.41700000,12.47400000,292591.10000000,3669339.40390000,7312
1651168800000,2022-04-28 18:00:00,NEAR/USDT,12.72300000,12.79200000,12.49700000,12.54700000,605216.20000000,7657343.53370000,14702
1651165200000,2022-04-28 17:00:00,NEAR/USDT,12.53600000,12.72500000,12.49600000,12.72100000,459658.30000000,5791244.11160000,14060
1651161600000,2022-04-28 16:00:00,NEAR/USDT,12.44300000,12.59500000,12.32600000,12.53500000,509702.30000000,6354827.86610000,14736
1651158000000,2022-04-28 15:00:00,NEAR/USDT,12.43900000,12.83800000,12.33700000,12.44300000,1225235.40000000,15422730.60330000,28613
1651154400000,2022-04-28 14:00:00,NEAR/USDT,12.46100000,12.46800000,12.25000000,12.43900000,1034382.80000000,12753240.04550000,23065
1651150800000,2022-04-28 13:00:00,NEAR/USDT,12.77800000,12.78000000,12.42000000,12.45900000,927417.20000000,11703447.31600000,20583
1651147200000,2022-04-28 12:00:00,NEAR/USDT,12.94700000,12.99300000,12.74600000,12.77800000,522709.40000000,6739348.16110000,12495
1651143600000,2022-04-28 11:00:00,NEAR/USDT,12.92000000,13.02800000,12.86000000,12.94600000,328654.10000000,4249470.61470000,8676
1651140000000,2022-04-28 10:00:00,NEAR/USDT,13.09700000,13.11500000,12.89300000,12.92300000,413935.80000000,5376998.98800000,10147
1651136400000,2022-04-28 09:00:00,NEAR/USDT,13.02400000,13.15000000,13.00000000,13.09700000,578033.80000000,7556588.84720000,14171
1651132800000,2022-04-28 08:00:00,NEAR/USDT,12.69300000,13.07200000,12.68900000,13.02200000,908193.50000000,11755280.60600000,21213
1651129200000,2022-04-28 07:00:00,NEAR/USDT,12.69600000,12.84400000,12.65500000,12.69600000,342559.00000000,4366926.47070000,9954
1651125600000,2022-04-28 06:00:00,NEAR/USDT,12.65900000,12.74900000,12.61500000,12.69600000,226722.50000000,2876477.05580000,7877
1651122000000,2022-04-28 05:00:00,NEAR/USDT,12.69300000,12.72400000,12.57600000,12.66000000,216347.50000000,2734386.71090000,6748
1651118400000,2022-04-28 04:00:00,NEAR/USDT,12.60700000,12.73200000,12.54200000,12.68800000,398243.60000000,5029746.46700000,9775
1651114800000,2022-04-28 03:00:00,NEAR/USDT,12.74300000,12.79600000,12.58100000,12.60700000,498761.30000000,6330431.87780000,11996
1651111200000,2022-04-28 02:00:00,NEAR/USDT,12.72400000,12.84700000,12.69200000,12.74300000,296573.60000000,3790783.74740000,8838
1651107600000,2022-04-28 01:00:00,NEAR/USDT,12.91700000,13.01700000,12.70100000,12.72400000,472970.60000000,6088316.61870000,12502
1651104000000,2022-04-28 00:00:00,NEAR/USDT,12.87900000,13.00000000,12.77400000,12.91700000,466097.30000000,6007234.63630000,12832
1651100400000,2022-04-27 23:00:00,NEAR/USDT,12.70500000,12.94000000,12.68700000,12.87900000,339261.80000000,4353817.76050000,9020
1651096800000,2022-04-27 22:00:00,NEAR/USDT,12.69000000,12.75500000,12.64200000,12.70400000,293980.60000000,3736363.50150000,7239
1651093200000,2022-04-27 21:00:00,NEAR/USDT,12.66600000,12.73600000,12.59000000,12.69000000,313207.00000000,3960423.52730000,6073
1651089600000,2022-04-27 20:00:00,NEAR/USDT,12.59500000,12.77800000,12.57700000,12.67000000,290782.70000000,3686162.75050000,7367
1651086000000,2022-04-27 19:00:00,NEAR/USDT,12.55200000,12.62100000,12.44200000,12.59400000,450097.80000000,5634591.49900000,10983
1651082400000,2022-04-27 18:00:00,NEAR/USDT,12.80900000,12.83700000,12.52800000,12.55200000,591753.10000000,7511125.72540000,13558
1651078800000,2022-04-27 17:00:00,NEAR/USDT,12.84100000,12.87700000,12.74000000,12.80900000,389158.80000000,4985437.90510000,9783
