https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume QTUM,Volume USDT,tradecount
1613520000000,2021-02-17 00:00:00,QTUM/USDT,6.439,6.800,5.962,6.669,5850112.5,37856351.2460,124722
1613433600000,2021-02-16 00:00:00,QTUM/USDT,6.423,6.800,6.115,6.440,5781357.9,37356800.2253,125342
1613347200000,2021-02-15 00:00:00,QTUM/USDT,7.008,7.165,5.397,6.422,11349894.4,72266409.7011,226364
1613260800000,2021-02-14 00:00:00,QTUM/USDT,7.747,7.835,6.712,7.008,11090905.9,80699457.2439,204208
1613174400000,2021-02-13 00:00:00,QTUM/USDT,7.405,7.855,6.952,7.746,12667016.4,92867388.8084,245770
1613088000000,2021-02-12 00:00:00,QTUM/USDT,7.368,8.044,6.535,7.405,41238603.4,298576221.6070,615595
1613001600000,2021-02-11 00:00:00,QTUM/USDT,7.523,8.866,7.138,7.375,30877380.9,245194129.0905,549160
1612915200000,2021-02-10 00:00:00,QTUM/USDT,5.047,7.788,5.010,7.518,48180974.4,323029607.9215,826915
1612828800000,2021-02-09 00:00:00,QTUM/USDT,4.740,5.278,4.519,5.048,7904558.6,38378399.4431,160333
1612742400000,2021-02-08 00:00:00,QTUM/USDT,4.254,4.837,4.086,4.740,10806390.4,49007524.7767,193861
1612656000000,2021-02-07 00:00:00,QTUM/USDT,4.444,4.467,3.956,4.253,11271603.8,47642420.8132,160780
1612569600000,2021-02-06 00:00:00,QTUM/USDT,3.867,4.640,3.634,4.442,16643056.2,69924757.5957,239605
1612483200000,2021-02-05 00:00:00,QTUM/USDT,3.515,4.000,3.494,3.869,9264601.4,34838072.8592,113662
1612396800000,2021-02-04 00:00:00,QTUM/USDT,3.696,3.754,3.336,3.518,7677983.8,27260213.6149,88766
1612310400000,2021-02-03 00:00:00,QTUM/USDT,3.552,3.775,3.454,3.700,6390177.4,23128370.2429,83011
1612224000000,2021-02-02 00:00:00,QTUM/USDT,3.479,3.624,3.357,3.551,4952248.9,17219875.7519,80228
1612137600000,2021-02-01 00:00:00,QTUM/USDT,3.286,3.546,3.173,3.481,7717251.3,26344630.8601,112404
1612051200000,2021-01-31 00:00:00,QTUM/USDT,3.308,3.548,3.180,3.287,6510425.7,21803342.4049,97527
1611964800000,2021-01-30 00:00:00,QTUM/USDT,3.314,3.364,3.139,3.308,4155413.6,13541707.4333,63139
1611878400000,2021-01-29 00:00:00,QTUM/USDT,3.282,3.672,3.247,3.316,9199998.6,31242562.4114,124314
1611792000000,2021-01-28 00:00:00,QTUM/USDT,3.115,3.405,3.026,3.279,6738316.5,22050030.9528,79224
1611705600000,2021-01-27 00:00:00,QTUM/USDT,3.439,3.460,3.001,3.114,7565601.8,24540772.9206,100783
1611619200000,2021-01-26 00:00:00,QTUM/USDT,3.284,3.490,3.187,3.440,7495802.7,25124988.2918,96548
1611532800000,2021-01-25 00:00:00,QTUM/USDT,3.555,3.677,3.261,3.287,8806607.7,30721404.5075,100727
1611446400000,2021-01-24 00:00:00,QTUM/USDT,3.941,4.187,3.431,3.553,21142560.1,79913111.0131,232319
1611360000000,2021-01-23 00:00:00,QTUM/USDT,2.922,4.007,2.883,3.941,30409619.7,106592829.2460,303726
1611273600000,2021-01-22 00:00:00,QTUM/USDT,2.736,3.055,2.549,2.923,5660318.4,15985417.6792,75456
1611187200000,2021-01-21 00:00:00,QTUM/USDT,3.240,3.267,2.673,2.737,5080093.3,15022761.9713,83207
1611100800000,2021-01-20 00:00:00,QTUM/USDT,3.161,3.296,2.966,3.240,6264816.0,19703210.9664,89374
1611014400000,2021-01-19 00:00:00,QTUM/USDT,3.312,3.449,3.136,3.163,9225295.9,30466802.4858,106346
1610928000000,2021-01-18 00:00:00,QTUM/USDT,3.194,3.391,3.060,3.311,11191608.7,36563993.7246,115628
1610841600000,2021-01-17 00:00:00,QTUM/USDT,3.062,3.290,2.857,3.191,8139974.2,25176392.9434,89929
1610755200000,2021-01-16 00:00:00,QTUM/USDT,2.946,3.257,2.905,3.063,7545241.2,23528563.8274,82179
1610668800000,2021-01-15 00:00:00,QTUM/USDT,3.024,3.226,2.708,2.947,8649369.8,26021532.4852,98096
1610582400000,2021-01-14 00:00:00,QTUM/USDT,2.953,3.127,2.819,3.032,6767078.3,20065373.6319,72605
1610496000000,2021-01-13 00:00:00,QTUM/USDT,2.750,3.019,2.677,2.953,5317534.6,15264324.1933,63978
1610409600000,2021-01-12 00:00:00,QTUM/USDT,2.902,2.971,2.662,2.753,4484627.2,12690441.8593,63299
1610323200000,2021-01-11 00:00:00,QTUM/USDT,3.398,3.486,2.553,2.902,9618308.9,28138077.3725,156733
1610236800000,2021-01-10 00:00:00,QTUM/USDT,3.244,3.728,2.866,3.400,11929404.1,40599935.4052,167093
1610150400000,2021-01-09 00:00:00,QTUM/USDT,2.871,3.330,2.781,3.241,7222940.4,22330464.3414,92616
1610064000000,2021-01-08 00:00:00,QTUM/USDT,2.904,2.985,2.636,2.870,4857046.8,13750337.3294,71269
1609977600000,2021-01-07 00:00:00,QTUM/USDT,3.026,3.187,2.765,2.904,7861736.5,23626952.8181,104334
1609891200000,2021-01-06 00:00:00,QTUM/USDT,2.617,3.051,2.538,3.027,7762048.2,21833242.4988,94570
1609804800000,2021-01-05 00:00:00,QTUM/USDT,2.522,2.661,2.394,2.616,5496444.4,13970488.4329,64858
1609718400000,2021-01-04 00:00:00,QTUM/USDT,2.471,2.708,2.256,2.522,11418776.2,28473025.7504,104252
1609632000000,2021-01-03 00:00:00,QTUM/USDT,2.253,2.502,2.203,2.472,5897284.9,13969574.5856,62286
1609545600000,2021-01-02 00:00:00,QTUM/USDT,2.270,2.294,2.192,2.254,2512443.8,5645085.1442,46227
1609459200000,2021-01-01 00:00:00,QTUM/USDT,2.222,2.368,2.197,2.270,2737592.6,6213147.1852,59490
1609372800000,2020-12-31 00:00:00,QTUM/USDT,2.217,2.260,2.149,2.222,1900309.2,4180987.0728,67833
1609286400000,2020-12-30 00:00:00,QTUM/USDT,2.276,2.296,2.175,2.218,1864488.5,4148493.3388,40042
1609200000000,2020-12-29 00:00:00,QTUM/USDT,2.385,2.443,2.128,2.272,3745463.1,8475136.2088,50812
1609113600000,2020-12-28 00:00:00,QTUM/USDT,2.277,2.446,2.257,2.386,3848185.0,9125509.1853,49641
1609027200000,2020-12-27 00:00:00,QTUM/USDT,2.263,2.404,2.144,2.278,4116118.6,9425665.4409,54400
1608940800000,2020-12-26 00:00:00,QTUM/USDT,2.288,2.307,2.161,2.262,2394910.7,5379187.5788,38730
1608854400000,2020-12-25 00:00:00,QTUM/USDT,2.307,2.388,2.222,2.288,3601810.6,8289431.7181,45532
1608768000000,2020-12-24 00:00:00,QTUM/USDT,2.093,2.321,2.020,2.310,3953885.5,8466446.7206,49646
1608681600000,2020-12-23 00:00:00,QTUM/USDT,2.575,2.594,1.860,2.093,5712064.8,12928592.8505,71722
1608595200000,2020-12-22 00:00:00,QTUM/USDT,2.597,2.630,2.429,2.576,2599086.2,6614728.4138,41990
1608508800000,2020-12-21 00:00:00,QTUM/USDT,2.805,2.870,2.554,2.600,3161238.3,8483107.9300,53442
1608422400000,2020-12-20 00:00:00,QTUM/USDT,2.817,2.927,2.721,2.806,3236354.0,9145436.8372,50361
1608336000000,2020-12-19 00:00:00,QTUM/USDT,2.744,2.952,2.727,2.817,3933246.0,11239092.7114,60759
1608249600000,2020-12-18 00:00:00,QTUM/USDT,2.693,2.792,2.635,2.745,2272823.0,6177863.2058,38660
1608163200000,2020-12-17 00:00:00,QTUM/USDT,2.766,2.851,2.655,2.692,4450054.6,12275509.2380,57524
1608076800000,2020-12-16 00:00:00,QTUM/USDT,2.589,2.778,2.518,2.766,2436918.1,6426731.7229,52458
1607990400000,2020-12-15 00:00:00,QTUM/USDT,2.523,2.656,2.450,2.589,2376852.6,6049743.3095,61520
1607904000000,2020-12-14 00:00:00,QTUM/USDT,2.559,2.559,2.467,2.522,1006082.7,2528276.1205,34332
1607817600000,2020-12-13 00:00:00,QTUM/USDT,2.466,2.612,2.451,2.559,1826253.5,4629777.8561,55819
1607731200000,2020-12-12 00:00:00,QTUM/USDT,2.339,2.480,2.329,2.467,1184137.5,2886251.5718,28910
1607644800000,2020-12-11 00:00:00,QTUM/USDT,2.432,2.442,2.314,2.338,1545048.7,3652530.5228,25408
1607558400000,2020-12-10 00:00:00,QTUM/USDT,2.493,2.509,2.363,2.432,1388941.1,3374295.7292,21761
1607472000000,2020-12-09 00:00:00,QTUM/USDT,2.412,2.508,2.292,2.493,2089804.8,5051439.9541,29385
1607385600000,2020-12-08 00:00:00,QTUM/USDT,2.612,2.620,2.376,2.412,1743324.9,4343475.2041,23619
1607299200000,2020-12-07 00:00:00,QTUM/USDT,2.657,2.691,2.566,2.615,1249177.9,3292672.1477,19344
1607212800000,2020-12-06 00:00:00,QTUM/USDT,2.721,2.756,2.588,2.654,1700002.0,4517746.3476,20964
1607126400000,2020-12-05 00:00:00,QTUM/USDT,2.593,2.741,2.561,2.723,1303151.9,3474111.8243,18155
1607040000000,2020-12-04 00:00:00,QTUM/USDT,2.880,2.911,2.543,2.591,3207835.7,8776300.3425,37065
1606953600000,2020-12-03 00:00:00,QTUM/USDT,2.789,2.993,2.785,2.880,5669188.8,16468965.2270,52068
1606867200000,2020-12-02 00:00:00,QTUM/USDT,2.720,2.848,2.682,2.791,2136871.1,5897332.0569,32380
1606780800000,2020-12-01 00:00:00,QTUM/USDT,2.938,3.029,2.685,2.722,3785275.9,10728191.8318,59272
1606694400000,2020-11-30 00:00:00,QTUM/USDT,2.737,3.072,2.735,2.935,4702548.6,13546635.2307,63628
1606608000000,2020-11-29 00:00:00,QTUM/USDT,2.692,2.849,2.594,2.735,2308140.6,6294214.7888,33080
1606521600000,2020-11-28 00:00:00,QTUM/USDT,2.606,2.760,2.524,2.693,2168979.4,5748295.6390,36432
1606435200000,2020-11-27 00:00:00,QTUM/USDT,2.526,2.628,2.382,2.606,2336488.3,5852021.1827,37630
1606348800000,2020-11-26 00:00:00,QTUM/USDT,2.929,3.018,2.295,2.526,9239706.4,23806415.0633,129463
1606262400000,2020-11-25 00:00:00,QTUM/USDT,3.090,3.299,2.823,2.931,7812888.2,23974288.9258,101734
1606176000000,2020-11-24 00:00:00,QTUM/USDT,2.804,3.201,2.727,3.090,12341453.6,36882714.0427,145969
1606089600000,2020-11-23 00:00:00,QTUM/USDT,2.565,2.814,2.494,2.803,5621414.6,15078529.8911,60426
1606003200000,2020-11-22 00:00:00,QTUM/USDT,2.706,2.753,2.386,2.565,5517179.3,14155242.5447,59990
1605916800000,2020-11-21 00:00:00,QTUM/USDT,2.366,2.725,2.357,2.704,7829385.2,20096744.7006,76205
1605830400000,2020-11-20 00:00:00,QTUM/USDT,2.257,2.447,2.255,2.367,4580879.5,10841684.2641,46412
1605744000000,2020-11-19 00:00:00,QTUM/USDT,2.154,2.322,2.083,2.256,4107223.6,9083397.0077,45854
1605657600000,2020-11-18 00:00:00,QTUM/USDT,2.212,2.244,2.068,2.153,4411371.3,9548505.3717,44068
1605571200000,2020-11-17 00:00:00,QTUM/USDT,2.076,2.217,2.074,2.211,3566054.8,7668498.0119,35442
1605484800000,2020-11-16 00:00:00,QTUM/USDT,1.980,2.090,1.965,2.075,1762853.9,3599779.2562,22572
1605398400000,2020-11-15 00:00:00,QTUM/USDT,2.045,2.081,1.936,1.980,1956024.1,3941103.3255,23430
1605312000000,2020-11-14 00:00:00,QTUM/USDT,2.095,2.111,2.010,2.043,1474342.2,3026891.6486,18985
1605225600000,2020-11-13 00:00:00,QTUM/USDT,2.035,2.101,2.014,2.096,1821738.8,3751094.4628,20512
1605139200000,2020-11-12 00:00:00,QTUM/USDT,2.056,2.132,2.007,2.034,3016521.3,6259793.2272,34309
1605052800000,2020-11-11 00:00:00,QTUM/USDT,2.006,2.145,2.006,2.057,2989002.9,6179984.2441,26894
1604966400000,2020-11-10 00:00:00,QTUM/USDT,1.991,2.035,1.952,2.006,2272054.2,4534774.0541,23416
1604880000000,2020-11-09 00:00:00,QTUM/USDT,2.026,2.049,1.933,1.991,1898592.4,3783438.8126,24751
1604793600000,2020-11-08 00:00:00,QTUM/USDT,1.950,2.054,1.930,2.026,1751451.6,3516043.5672,22492
1604707200000,2020-11-07 00:00:00,QTUM/USDT,2.073,2.191,1.923,1.951,5428160.5,11178954.1976,52784
1604620800000,2020-11-06 00:00:00,QTUM/USDT,1.929,2.084,1.921,2.071,3079983.7,6193486.7824,35030
1604534400000,2020-11-05 00:00:00,QTUM/USDT,1.835,1.943,1.817,1.928,2707285.5,5098347.8898,30111
1604448000000,2020-11-04 00:00:00,QTUM/USDT,1.868,1.871,1.748,1.834,2375177.7,4306275.4574,29428
1604361600000,2020-11-03 00:00:00,QTUM/USDT,1.926,1.930,1.805,1.869,2133214.8,3953409.4227,34302
1604275200000,2020-11-02 00:00:00,QTUM/USDT,2.009,2.058,1.917,1.925,2504303.4,4952326.0520,34506
1604188800000,2020-11-01 00:00:00,QTUM/USDT,1.963,2.015,1.941,2.009,848618.7,1675764.7425,28567
1604102400000,2020-10-31 00:00:00,QTUM/USDT,1.945,1.999,1.936,1.963,1207658.0,2378407.9103,26899
1604016000000,2020-10-30 00:00:00,QTUM/USDT,2.036,2.062,1.877,1.946,2690672.2,5266678.3772,37035
1603929600000,2020-10-29 00:00:00,QTUM/USDT,2.082,2.114,2.009,2.036,1704239.9,3514118.2028,25451
1603843200000,2020-10-28 00:00:00,QTUM/USDT,2.196,2.222,2.051,2.082,2748039.5,5809785.6011,33997
1603756800000,2020-10-27 00:00:00,QTUM/USDT,2.174,2.217,2.162,2.195,1327496.3,2908427.5216,19656
1603670400000,2020-10-26 00:00:00,QTUM/USDT,2.230,2.268,2.135,2.176,1902472.8,4188127.6349,26987
1603584000000,2020-10-25 00:00:00,QTUM/USDT,2.314,2.314,2.206,2.230,1252859.9,2824247.2532,22676
1603497600000,2020-10-24 00:00:00,QTUM/USDT,2.293,2.337,2.276,2.315,1103791.8,2551490.4805,23138
1603411200000,2020-10-23 00:00:00,QTUM/USDT,2.343,2.343,2.234,2.293,1802771.5,4143905.8051,24014
1603324800000,2020-10-22 00:00:00,QTUM/USDT,2.287,2.396,2.287,2.343,2250261.8,5271314.7233,29591
1603238400000,2020-10-21 00:00:00,QTUM/USDT,2.147,2.318,2.138,2.286,3006385.1,6745544.2168,32603
1603152000000,2020-10-20 00:00:00,QTUM/USDT,2.214,2.218,2.126,2.148,1431381.8,3096087.4591,26048
1603065600000,2020-10-19 00:00:00,QTUM/USDT,2.216,2.235,2.164,2.214,1329631.2,2930158.8442,22875
1602979200000,2020-10-18 00:00:00,QTUM/USDT,2.181,2.227,2.177,2.218,851568.3,1876551.3512,18326
1602892800000,2020-10-17 00:00:00,QTUM/USDT,2.167,2.213,2.140,2.180,976903.6,2123821.6507,21200
1602806400000,2020-10-16 00:00:00,QTUM/USDT,2.233,2.246,2.107,2.167,1995826.5,4303122.6695,26998
1602720000000,2020-10-15 00:00:00,QTUM/USDT,2.254,2.260,2.177,2.231,2120757.6,4715510.5402,26355
1602633600000,2020-10-14 00:00:00,QTUM/USDT,2.332,2.368,2.236,2.253,2279539.0,5261821.2123,28950
1602547200000,2020-10-13 00:00:00,QTUM/USDT,2.345,2.415,2.293,2.331,3001148.5,7063635.5408,33262
1602460800000,2020-10-12 00:00:00,QTUM/USDT,2.356,2.415,2.290,2.344,2868828.8,6743326.5733,30480
1602374400000,2020-10-11 00:00:00,QTUM/USDT,2.298,2.394,2.285,2.356,1878376.8,4382618.2018,25924
1602288000000,2020-10-10 00:00:00,QTUM/USDT,2.332,2.395,2.273,2.298,2815700.7,6607513.1639,32738
1602201600000,2020-10-09 00:00:00,QTUM/USDT,2.252,2.352,2.203,2.331,2055432.4,4705772.1733,30076
1602115200000,2020-10-08 00:00:00,QTUM/USDT,2.192,2.283,2.115,2.252,2157924.7,4763824.3573,35551
1602028800000,2020-10-07 00:00:00,QTUM/USDT,2.173,2.209,2.076,2.193,2536823.8,5471753.8857,36292
1601942400000,2020-10-06 00:00:00,QTUM/USDT,2.304,2.311,2.155,2.173,2393519.4,5311881.1824,39033
1601856000000,2020-10-05 00:00:00,QTUM/USDT,2.308,2.329,2.243,2.303,1256855.3,2864738.5236,24263
1601769600000,2020-10-04 00:00:00,QTUM/USDT,2.299,2.321,2.240,2.307,1076257.6,2460216.6432,24642
1601683200000,2020-10-03 00:00:00,QTUM/USDT,2.288,2.346,2.270,2.299,1068026.5,2470333.4770,20746
1601596800000,2020-10-02 00:00:00,QTUM/USDT,2.369,2.399,2.182,2.287,2251084.1,5124943.2886,37457
1601510400000,2020-10-01 00:00:00,QTUM/USDT,2.437,2.528,2.317,2.368,2660925.1,6474645.2307,36281
1601424000000,2020-09-30 00:00:00,QTUM/USDT,2.438,2.471,2.369,2.437,2234857.4,5391922.2160,32790
1601337600000,2020-09-29 00:00:00,QTUM/USDT,2.427,2.487,2.345,2.437,2889620.0,6992931.9608,40996
1601251200000,2020-09-28 00:00:00,QTUM/USDT,2.373,2.587,2.371,2.426,3636377.2,8982158.5818,53104
1601164800000,2020-09-27 00:00:00,QTUM/USDT,2.401,2.453,2.306,2.373,2129739.2,5051904.9521,33833
1601078400000,2020-09-26 00:00:00,QTUM/USDT,2.362,2.422,2.320,2.400,2478682.6,5880036.3077,39447
1600992000000,2020-09-25 00:00:00,QTUM/USDT,2.319,2.415,2.231,2.363,3258210.5,7584419.8500,49127
1600905600000,2020-09-24 00:00:00,QTUM/USDT,2.178,2.349,2.141,2.319,3230036.4,7267351.1015,43204
1600819200000,2020-09-23 00:00:00,QTUM/USDT,2.341,2.370,2.164,2.177,3706207.8,8470184.4824,51930
1600732800000,2020-09-22 00:00:00,QTUM/USDT,2.263,2.343,2.174,2.342,4279537.6,9709240.2551,57640
1600646400000,2020-09-21 00:00:00,QTUM/USDT,2.521,2.622,2.192,2.259,6115246.3,14560608.2291,93814
1600560000000,2020-09-20 00:00:00,QTUM/USDT,2.634,2.658,2.434,2.521,3193653.6,8142222.8580,50684
1600473600000,2020-09-19 00:00:00,QTUM/USDT,2.808,2.808,2.602,2.633,4354250.0,11644885.8360,58567
1600387200000,2020-09-18 00:00:00,QTUM/USDT,2.569,2.933,2.520,2.806,10500098.4,28807735.1691,115098
1600300800000,2020-09-17 00:00:00,QTUM/USDT,2.450,2.621,2.413,2.568,3102172.3,7784569.9254,50136
1600214400000,2020-09-16 00:00:00,QTUM/USDT,2.465,2.603,2.360,2.450,4084133.7,10149377.6002,54901
1600128000000,2020-09-15 00:00:00,QTUM/USDT,2.640,2.689,2.425,2.466,3017164.0,7753159.9854,53337
1600041600000,2020-09-14 00:00:00,QTUM/USDT,2.651,2.744,2.551,2.640,3291463.6,8748914.7567,53761
1599955200000,2020-09-13 00:00:00,QTUM/USDT,2.855,2.880,2.545,2.651,3874366.2,10487953.6249,57949
1599868800000,2020-09-12 00:00:00,QTUM/USDT,2.817,2.942,2.732,2.856,5116567.6,14443453.7771,71732
1599782400000,2020-09-11 00:00:00,QTUM/USDT,2.622,2.827,2.499,2.817,5028556.1,13438626.7997,73916
1599696000000,2020-09-10 00:00:00,QTUM/USDT,2.440,2.653,2.437,2.623,3761385.6,9542640.2576,50947
1599609600000,2020-09-09 00:00:00,QTUM/USDT,2.358,2.535,2.279,2.441,3149228.6,7593308.1479,47368
1599523200000,2020-09-08 00:00:00,QTUM/USDT,2.412,2.509,2.253,2.358,4435362.2,10515885.5183,61008
1599436800000,2020-09-07 00:00:00,QTUM/USDT,2.422,2.531,2.233,2.410,4305577.1,10165989.0984,64381
1599350400000,2020-09-06 00:00:00,QTUM/USDT,2.346,2.471,2.191,2.422,4948400.6,11703584.0980,67741
1599264000000,2020-09-05 00:00:00,QTUM/USDT,2.580,2.661,2.224,2.346,7047790.4,17167478.5705,101388
1599177600000,2020-09-04 00:00:00,QTUM/USDT,2.393,2.675,2.255,2.579,11876375.1,29520153.3375,153048
1599091200000,2020-09-03 00:00:00,QTUM/USDT,3.242,3.304,2.155,2.390,9496889.0,26941221.2919,128256
1599004800000,2020-09-02 00:00:00,QTUM/USDT,3.520,3.783,3.044,3.242,8406548.7,28625579.2114,117154
1598918400000,2020-09-01 00:00:00,QTUM/USDT,3.361,3.613,3.300,3.523,6868990.9,23960029.3861,87053
1598832000000,2020-08-31 00:00:00,QTUM/USDT,3.453,3.541,3.345,3.361,4102869.3,14005071.7276,47041
1598745600000,2020-08-30 00:00:00,QTUM/USDT,3.434,3.679,3.395,3.456,5466056.1,19289451.0311,71329
1598659200000,2020-08-29 00:00:00,QTUM/USDT,3.347,3.532,3.222,3.436,5874294.4,19823286.5662,72482
1598572800000,2020-08-28 00:00:00,QTUM/USDT,3.372,3.474,3.294,3.345,4365200.3,14818679.4969,58532
1598486400000,2020-08-27 00:00:00,QTUM/USDT,3.789,3.879,3.210,3.373,8155712.9,28795804.5622,122354
1598400000000,2020-08-26 00:00:00,QTUM/USDT,3.491,4.012,3.437,3.787,8771471.3,32491096.0004,126679
1598313600000,2020-08-25 00:00:00,QTUM/USDT,3.827,3.882,3.339,3.490,10549021.7,38797615.6105,171000
1598227200000,2020-08-24 00:00:00,QTUM/USDT,3.997,4.181,3.763,3.826,5947462.7,23552605.2082,80217
1598140800000,2020-08-23 00:00:00,QTUM/USDT,4.167,4.324,3.832,3.996,6084846.5,24589906.6877,92601
1598054400000,2020-08-22 00:00:00,QTUM/USDT,3.778,4.330,3.430,4.167,11173234.2,43360032.6587,160395
1597968000000,2020-08-21 00:00:00,QTUM/USDT,4.083,5.517,3.756,3.778,34683586.0,155230710.2422,521441
1597881600000,2020-08-20 00:00:00,QTUM/USDT,3.302,4.165,3.296,4.083,15851486.6,58884855.4493,182512
1597795200000,2020-08-19 00:00:00,QTUM/USDT,3.298,3.500,3.021,3.301,8355349.0,27259838.7417,84958
1597708800000,2020-08-18 00:00:00,QTUM/USDT,3.422,3.612,3.200,3.299,5667993.0,19264585.8694,66193
1597622400000,2020-08-17 00:00:00,QTUM/USDT,3.347,3.589,3.272,3.420,7763430.7,26522612.6965,83705
1597536000000,2020-08-16 00:00:00,QTUM/USDT,3.101,3.444,2.968,3.346,5989307.8,19256344.0931,66948
1597449600000,2020-08-15 00:00:00,QTUM/USDT,3.103,3.228,3.026,3.098,5688431.8,17838662.5827,76034
1597363200000,2020-08-14 00:00:00,QTUM/USDT,2.864,3.195,2.788,3.105,11511064.7,35171812.6185,111157
1597276800000,2020-08-13 00:00:00,QTUM/USDT,2.800,2.886,2.634,2.866,4807904.8,13366883.0841,52081
1597190400000,2020-08-12 00:00:00,QTUM/USDT,2.730,2.817,2.587,2.802,3759401.7,10276564.9551,43439
1597104000000,2020-08-11 00:00:00,QTUM/USDT,2.934,2.980,2.602,2.729,4999793.1,13932406.6090,48127
1597017600000,2020-08-10 00:00:00,QTUM/USDT,2.723,3.007,2.708,2.933,6214647.2,17804398.5365,60613
1596931200000,2020-08-09 00:00:00,QTUM/USDT,2.759,2.787,2.633,2.723,2501647.6,6799235.1250,26803
1596844800000,2020-08-08 00:00:00,QTUM/USDT,2.647,2.765,2.614,2.760,2035924.4,5482707.3795,24234
1596758400000,2020-08-07 00:00:00,QTUM/USDT,2.766,2.791,2.514,2.647,4500615.1,12105813.8995,42249
1596672000000,2020-08-06 00:00:00,QTUM/USDT,2.777,2.837,2.664,2.766,4863216.1,13364502.1923,40208
1596585600000,2020-08-05 00:00:00,QTUM/USDT,2.852,2.893,2.736,2.776,3692599.4,10296285.5164,32529
1596499200000,2020-08-04 00:00:00,QTUM/USDT,2.626,2.919,2.625,2.851,8275973.2,23267021.8444,74750
1596412800000,2020-08-03 00:00:00,QTUM/USDT,2.407,2.704,2.377,2.626,6932823.8,18122248.1694,54204
1596326400000,2020-08-02 00:00:00,QTUM/USDT,2.656,2.731,2.230,2.407,8599644.1,21287789.6606,67992
1596240000000,2020-08-01 00:00:00,QTUM/USDT,2.423,2.670,2.399,2.658,5133111.5,13170136.7683,46016
1596153600000,2020-07-31 00:00:00,QTUM/USDT,2.375,2.444,2.347,2.424,2053129.0,4918908.4731,21696
1596067200000,2020-07-30 00:00:00,QTUM/USDT,2.353,2.413,2.321,2.375,2265049.9,5372944.7691,23320
1595980800000,2020-07-29 00:00:00,QTUM/USDT,2.378,2.453,2.343,2.354,3234277.8,7757340.3621,30000
1595894400000,2020-07-28 00:00:00,QTUM/USDT,2.324,2.401,2.256,2.379,3914383.6,9139955.9480,34710
1595808000000,2020-07-27 00:00:00,QTUM/USDT,2.360,2.374,2.204,2.323,6166566.9,14160871.7607,48606
1595721600000,2020-07-26 00:00:00,QTUM/USDT,2.413,2.491,2.300,2.361,5601547.3,13450317.3251,42543
1595635200000,2020-07-25 00:00:00,QTUM/USDT,2.293,2.437,2.291,2.411,3832675.9,9102608.8359,30788
1595548800000,2020-07-24 00:00:00,QTUM/USDT,2.362,2.364,2.287,2.293,2289011.3,5307932.0089,23897
1595462400000,2020-07-23 00:00:00,QTUM/USDT,2.378,2.404,2.334,2.362,3586799.8,8488902.2112,28233
1595376000000,2020-07-22 00:00:00,QTUM/USDT,2.353,2.409,2.278,2.375,3086267.2,7187569.3314,28947
1595289600000,2020-07-21 00:00:00,QTUM/USDT,2.220,2.362,2.177,2.354,4156091.1,9503797.4308,37885
1595203200000,2020-07-20 00:00:00,QTUM/USDT,2.348,2.350,2.207,2.221,3110545.9,7078027.0071,30564
1595116800000,2020-07-19 00:00:00,QTUM/USDT,2.368,2.385,2.292,2.348,3229500.5,7545672.2840,25275
1595030400000,2020-07-18 00:00:00,QTUM/USDT,2.394,2.416,2.310,2.366,4712296.3,11193569.2781,39623
1594944000000,2020-07-17 00:00:00,QTUM/USDT,2.307,2.419,2.269,2.392,6711101.9,15667709.5796,53071
1594857600000,2020-07-16 00:00:00,QTUM/USDT,2.295,2.340,2.115,2.305,7085451.8,15903611.6064,63628
1594771200000,2020-07-15 00:00:00,QTUM/USDT,2.348,2.477,2.279,2.295,8356642.7,19985049.2353,65121
1594684800000,2020-07-14 00:00:00,QTUM/USDT,2.211,2.390,2.112,2.348,10651210.7,24187328.4851,87647
1594598400000,2020-07-13 00:00:00,QTUM/USDT,2.049,2.264,2.033,2.210,7235081.7,15558351.2910,61510
1594512000000,2020-07-12 00:00:00,QTUM/USDT,2.084,2.112,1.964,2.050,2977693.5,6077241.0951,30072
1594425600000,2020-07-11 00:00:00,QTUM/USDT,2.041,2.100,2.004,2.081,4101536.5,8424240.8715,37159
1594339200000,2020-07-10 00:00:00,QTUM/USDT,2.133,2.141,1.951,2.040,6201903.7,12542527.0468,50243
1594252800000,2020-07-09 00:00:00,QTUM/USDT,2.024,2.175,1.933,2.133,8879960.6,18289189.8225,72531
1594166400000,2020-07-08 00:00:00,QTUM/USDT,1.811,2.104,1.784,2.023,7038723.4,13809408.9657,63105
1594080000000,2020-07-07 00:00:00,QTUM/USDT,1.824,1.836,1.746,1.810,1942450.0,3466559.8597,21467
1593993600000,2020-07-06 00:00:00,QTUM/USDT,1.777,1.833,1.750,1.824,2459698.5,4388864.2231,24144
1593907200000,2020-07-05 00:00:00,QTUM/USDT,1.696,1.788,1.648,1.779,2176604.9,3706994.8626,22851
1593820800000,2020-07-04 00:00:00,QTUM/USDT,1.634,1.699,1.630,1.696,1476859.2,2467584.0018,15146
1593734400000,2020-07-03 00:00:00,QTUM/USDT,1.648,1.678,1.624,1.635,1348185.0,2227199.1404,18288
1593648000000,2020-07-02 00:00:00,QTUM/USDT,1.658,1.693,1.598,1.649,2668056.4,4403286.7452,33995
1593561600000,2020-07-01 00:00:00,QTUM/USDT,1.643,1.683,1.614,1.659,1072477.7,1766800.8320,14133
