,symbol,date,open,date_delta,clusterLabel 
28728,STX/USDT,2022-03-21,1.26,61.0,201
28729,STX/USDT,2022-03-20,1.314,60.0,-1
28730,STX/USDT,2022-03-19,1.294,59.0,-1
28731,STX/USDT,2022-03-18,1.271,58.0,-1
28732,STX/USDT,2022-03-17,1.273,57.0,-1
28733,STX/USDT,2022-03-16,1.223,56.0,-1
28734,STX/USDT,2022-03-15,1.272,55.0,-1
28735,STX/USDT,2022-03-14,1.225,54.0,-1
28736,STX/USDT,2022-03-13,1.324,53.0,-1
28737,STX/USDT,2022-03-12,1.355,52.0,-1
28738,STX/USDT,2022-03-11,1.497,51.0,-1
28739,STX/USDT,2022-03-10,1.123,50.0,223
28740,STX/USDT,2022-03-09,1.06,49.0,-1
28741,STX/USDT,2022-03-08,1.048,48.0,-1
28742,STX/USDT,2022-03-07,1.076,47.0,-1
28743,STX/USDT,2022-03-06,1.132,46.0,230
28744,STX/USDT,2022-03-05,1.111,45.0,232
28745,STX/USDT,2022-03-04,1.2,44.0,235
28746,STX/USDT,2022-03-03,1.237,43.0,237
28747,STX/USDT,2022-03-02,1.282,42.0,-1
28748,STX/USDT,2022-03-01,1.248,41.0,241
28749,STX/USDT,2022-02-28,1.118,40.0,243
28750,STX/USDT,2022-02-27,1.185,39.0,244
28751,STX/USDT,2022-02-26,1.159,38.0,247
28752,STX/USDT,2022-02-25,1.114,37.0,248
28753,STX/USDT,2022-02-24,1.136,36.0,250
28754,STX/USDT,2022-02-23,1.163,35.0,252
28755,STX/USDT,2022-02-22,1.113,34.0,254
28756,STX/USDT,2022-02-21,1.229,33.0,257
28757,STX/USDT,2022-02-20,1.315,32.0,-1
28758,STX/USDT,2022-02-19,1.338,31.0,-1
28759,STX/USDT,2022-02-18,1.391,30.0,-1
28760,STX/USDT,2022-02-17,1.548,29.0,-1
28761,STX/USDT,2022-02-16,1.587,28.0,-1
28762,STX/USDT,2022-02-15,1.468,27.0,-1
28763,STX/USDT,2022-02-14,1.448,26.0,-1
28764,STX/USDT,2022-02-13,1.514,25.0,-1
28765,STX/USDT,2022-02-12,1.511,24.0,-1
28766,STX/USDT,2022-02-11,1.619,23.0,-1
28767,STX/USDT,2022-02-10,1.724,22.0,-1
28768,STX/USDT,2022-02-09,1.689,21.0,-1
28769,STX/USDT,2022-02-08,1.715,20.0,-1
28770,STX/USDT,2022-02-07,1.674,19.0,-1
28771,STX/USDT,2022-02-06,1.578,18.0,-1
28772,STX/USDT,2022-02-05,1.538,17.0,-1
28773,STX/USDT,2022-02-04,1.424,16.0,-1
28774,STX/USDT,2022-02-03,1.403,15.0,-1
28775,STX/USDT,2022-02-02,1.491,14.0,-1
28776,STX/USDT,2022-02-01,1.494,13.0,-1
28777,STX/USDT,2022-01-31,1.492,12.0,-1
28778,STX/USDT,2022-01-30,1.515,11.0,-1
28779,STX/USDT,2022-01-29,1.458,10.0,-1
28780,STX/USDT,2022-01-28,1.393,9.0,-1
28781,STX/USDT,2022-01-27,1.376,8.0,-1
28782,STX/USDT,2022-01-26,1.357,7.0,-1
28783,STX/USDT,2022-01-25,1.358,6.0,-1
28784,STX/USDT,2022-01-24,1.463,5.0,-1
28785,STX/USDT,2022-01-23,1.409,4.0,-1
28786,STX/USDT,2022-01-22,1.666,3.0,-1
28787,STX/USDT,2022-01-21,1.919,2.0,-1
28788,STX/USDT,2022-01-20,2.058,1.0,-1
28789,STX/USDT,2022-01-19,2.329,0.0,-1
28790,TRX/USDT,2022-05-22,0.07396,123.0,96
28791,TRX/USDT,2022-05-21,0.07114,122.0,95
28792,TRX/USDT,2022-05-20,0.07355,121.0,92
28793,TRX/USDT,2022-05-19,0.07095,120.0,90
28794,TRX/USDT,2022-05-18,0.07221,119.0,88
28795,TRX/USDT,2022-05-17,0.06909,118.0,86
28796,TRX/USDT,2022-05-16,0.07235,117.0,84
28797,TRX/USDT,2022-05-15,0.07237,116.0,82
28798,TRX/USDT,2022-05-14,0.07424,115.0,80
28799,TRX/USDT,2022-05-13,0.06718,114.0,77
28800,TRX/USDT,2022-05-12,0.0748,113.0,78
28801,TRX/USDT,2022-05-11,0.07687,112.0,98
28802,TRX/USDT,2022-05-10,0.07257,111.0,100
28803,TRX/USDT,2022-05-09,0.08795,110.0,102
28804,TRX/USDT,2022-05-08,0.08346,109.0,104
28805,TRX/USDT,2022-05-07,0.08625,108.0,107
28806,TRX/USDT,2022-05-06,0.07445,107.0,108
28807,TRX/USDT,2022-05-05,0.08627,106.0,111
28808,TRX/USDT,2022-05-04,0.07255,105.0,113
28809,TRX/USDT,2022-05-03,0.06892,104.0,115
28810,TRX/USDT,2022-05-02,0.07077,103.0,116
28811,TRX/USDT,2022-05-01,0.06255,102.0,-1
28812,TRX/USDT,2022-04-30,0.06363,101.0,120
28813,TRX/USDT,2022-04-29,0.06369,100.0,122
28814,TRX/USDT,2022-04-28,0.06315,99.0,125
28815,TRX/USDT,2022-04-27,0.06185,98.0,127
28816,TRX/USDT,2022-04-26,0.06528,97.0,128
28817,TRX/USDT,2022-04-25,0.06563,96.0,130
28818,TRX/USDT,2022-04-24,0.06759,95.0,133
28819,TRX/USDT,2022-04-23,0.06656,94.0,134
28820,TRX/USDT,2022-04-22,0.07111,93.0,136
28821,TRX/USDT,2022-04-21,0.06259,92.0,138
28822,TRX/USDT,2022-04-20,0.0631,91.0,140
28823,TRX/USDT,2022-04-19,0.06146,90.0,143
28824,TRX/USDT,2022-04-18,0.06004,89.0,144
28825,TRX/USDT,2022-04-17,0.06186,88.0,147
28826,TRX/USDT,2022-04-16,0.06179,87.0,149
28827,TRX/USDT,2022-04-15,0.0601,86.0,150
28828,TRX/USDT,2022-04-14,0.06149,85.0,153
28829,TRX/USDT,2022-04-13,0.05988,84.0,154
28830,TRX/USDT,2022-04-12,0.05819,83.0,157
28831,TRX/USDT,2022-04-11,0.0623,82.0,158
28832,TRX/USDT,2022-04-10,0.06392,81.0,161
28833,TRX/USDT,2022-04-09,0.06255,80.0,163
28834,TRX/USDT,2022-04-08,0.06429,79.0,164
28835,TRX/USDT,2022-04-07,0.06302,78.0,167
28836,TRX/USDT,2022-04-06,0.06927,77.0,169
28837,TRX/USDT,2022-04-05,0.07072,76.0,171
28838,TRX/USDT,2022-04-04,0.07313,75.0,173
28839,TRX/USDT,2022-04-03,0.07323,74.0,174
28840,TRX/USDT,2022-04-02,0.07497,73.0,177
28841,TRX/USDT,2022-04-01,0.07394,72.0,179
28842,TRX/USDT,2022-03-31,0.07338,71.0,181
28843,TRX/USDT,2022-03-30,0.0694,70.0,183
28844,TRX/USDT,2022-03-29,0.06913,69.0,185
28845,TRX/USDT,2022-03-28,0.06896,68.0,187
28846,TRX/USDT,2022-03-27,0.06629,67.0,189
28847,TRX/USDT,2022-03-26,0.06433,66.0,191
28848,TRX/USDT,2022-03-25,0.06563,65.0,192
28849,TRX/USDT,2022-03-24,0.06429,64.0,195
28850,TRX/USDT,2022-03-23,0.0634,63.0,197
28851,TRX/USDT,2022-03-22,0.06175,62.0,199
28852,TRX/USDT,2022-03-21,0.0615,61.0,200
28853,TRX/USDT,2022-03-20,0.06189,60.0,203
28854,TRX/USDT,2022-03-19,0.0616,59.0,204
28855,TRX/USDT,2022-03-18,0.06067,58.0,207
28856,TRX/USDT,2022-03-17,0.06106,57.0,209
28857,TRX/USDT,2022-03-16,0.06045,56.0,211
28858,TRX/USDT,2022-03-15,0.06001,55.0,212
28859,TRX/USDT,2022-03-14,0.05927,54.0,215
28860,TRX/USDT,2022-03-13,0.05961,53.0,216
28861,TRX/USDT,2022-03-12,0.06018,52.0,219
28862,TRX/USDT,2022-03-11,0.05983,51.0,220
28863,TRX/USDT,2022-03-10,0.06073,50.0,222
28864,TRX/USDT,2022-03-09,0.0605,49.0,224
28865,TRX/USDT,2022-03-08,0.05849,48.0,226
28866,TRX/USDT,2022-03-07,0.0588,47.0,229
28867,TRX/USDT,2022-03-06,0.06031,46.0,231
28868,TRX/USDT,2022-03-05,0.05824,45.0,233
28869,TRX/USDT,2022-03-04,0.05988,44.0,234
28870,TRX/USDT,2022-03-03,0.0615,43.0,236
28871,TRX/USDT,2022-03-02,0.06216,42.0,239
28872,TRX/USDT,2022-03-01,0.06173,41.0,240
28873,TRX/USDT,2022-02-28,0.058,40.0,242
28874,TRX/USDT,2022-02-27,0.05955,39.0,245
28875,TRX/USDT,2022-02-26,0.05935,38.0,246
28876,TRX/USDT,2022-02-25,0.06101,37.0,249
28877,TRX/USDT,2022-02-24,0.06072,36.0,251
28878,TRX/USDT,2022-02-23,0.06259,35.0,253
28879,TRX/USDT,2022-02-22,0.05942,34.0,255
28880,TRX/USDT,2022-02-21,0.06195,33.0,256
28881,TRX/USDT,2022-02-20,0.06344,32.0,259
28882,TRX/USDT,2022-02-19,0.06299,31.0,260
28883,TRX/USDT,2022-02-18,0.06241,30.0,262
28884,TRX/USDT,2022-02-17,0.06636,29.0,264
28885,TRX/USDT,2022-02-16,0.06683,28.0,266
28886,TRX/USDT,2022-02-15,0.06438,27.0,268
28887,TRX/USDT,2022-02-14,0.06422,26.0,271
28888,TRX/USDT,2022-02-13,0.06349,25.0,273
28889,TRX/USDT,2022-02-12,0.06392,24.0,275
28890,TRX/USDT,2022-02-11,0.06843,23.0,277
28891,TRX/USDT,2022-02-10,0.06986,22.0,279
28892,TRX/USDT,2022-02-09,0.06802,21.0,281
28893,TRX/USDT,2022-02-08,0.0685,20.0,283
28894,TRX/USDT,2022-02-07,0.06613,19.0,284
28895,TRX/USDT,2022-02-06,0.0646,18.0,287
28896,TRX/USDT,2022-02-05,0.0644,17.0,289
28897,TRX/USDT,2022-02-04,0.05978,16.0,291
28898,TRX/USDT,2022-02-03,0.05843,15.0,292
28899,TRX/USDT,2022-02-02,0.05976,14.0,294
28900,TRX/USDT,2022-02-01,0.05902,13.0,297
28901,TRX/USDT,2022-01-31,0.05857,12.0,299
28902,TRX/USDT,2022-01-30,0.06031,11.0,301
28903,TRX/USDT,2022-01-29,0.05756,10.0,302
28904,TRX/USDT,2022-01-28,0.05645,9.0,304
28905,TRX/USDT,2022-01-27,0.05617,8.0,307
28906,TRX/USDT,2022-01-26,0.05584,7.0,309
28907,TRX/USDT,2022-01-25,0.05502,6.0,311
28908,TRX/USDT,2022-01-24,0.05748,5.0,312
28909,TRX/USDT,2022-01-23,0.05677,4.0,315
28910,TRX/USDT,2022-01-22,0.06097,3.0,316
28911,TRX/USDT,2022-01-21,0.06762,2.0,319
28912,TRX/USDT,2022-01-20,0.06911,1.0,320
28913,TRX/USDT,2022-01-19,0.06841,0.0,323
29649,TUSD/USDT,2022-05-22,1.0013,123.0,-1
29650,TUSD/USDT,2022-05-21,1.0012,122.0,-1
29651,TUSD/USDT,2022-05-20,1.0011,121.0,-1
29652,TUSD/USDT,2022-05-19,1.0014,120.0,-1
29653,TUSD/USDT,2022-05-18,1.0011,119.0,-1
29654,TUSD/USDT,2022-05-17,1.0013,118.0,-1
29655,TUSD/USDT,2022-05-16,1.0012,117.0,-1
29656,TUSD/USDT,2022-05-15,1.0015,116.0,-1
29657,TUSD/USDT,2022-05-14,1.0018,115.0,-1
29658,TUSD/USDT,2022-05-13,1.003,114.0,-1
29659,TUSD/USDT,2022-05-12,1.0049,113.0,-1
29660,TUSD/USDT,2022-05-11,1.0004,112.0,-1
29661,TUSD/USDT,2022-05-10,1.0003,111.0,-1
29662,TUSD/USDT,2022-05-09,1.0004,110.0,-1
29663,TUSD/USDT,2022-05-08,1.0003,109.0,105
29664,TUSD/USDT,2022-05-07,1.0003,108.0,-1
29665,TUSD/USDT,2022-05-06,1.0002,107.0,109
29666,TUSD/USDT,2022-05-05,1.0002,106.0,-1
29667,TUSD/USDT,2022-05-04,1.0002,105.0,-1
29668,TUSD/USDT,2022-05-03,1.0001,104.0,-1
29669,TUSD/USDT,2022-05-02,1.0,103.0,-1
29670,TUSD/USDT,2022-05-01,0.9999,102.0,-1
29671,TUSD/USDT,2022-04-30,1.0001,101.0,121
29672,TUSD/USDT,2022-04-29,1.0,100.0,123
29673,TUSD/USDT,2022-04-28,0.9999,99.0,124
29674,TUSD/USDT,2022-04-27,1.0,98.0,126
29675,TUSD/USDT,2022-04-26,0.9999,97.0,129
29676,TUSD/USDT,2022-04-25,0.9998,96.0,131
29677,TUSD/USDT,2022-04-24,0.9998,95.0,132
29678,TUSD/USDT,2022-04-23,1.0,94.0,135
29679,TUSD/USDT,2022-04-22,0.9999,93.0,137
29680,TUSD/USDT,2022-04-21,0.9998,92.0,139
29681,TUSD/USDT,2022-04-20,0.9999,91.0,141
29682,TUSD/USDT,2022-04-19,0.9999,90.0,142
29683,TUSD/USDT,2022-04-18,0.9997,89.0,145
29684,TUSD/USDT,2022-04-17,0.9998,88.0,146
29685,TUSD/USDT,2022-04-16,0.9998,87.0,148
29686,TUSD/USDT,2022-04-15,1.0,86.0,151
29687,TUSD/USDT,2022-04-14,0.9999,85.0,152
29688,TUSD/USDT,2022-04-13,0.9999,84.0,-1
29689,TUSD/USDT,2022-04-12,0.9999,83.0,156
29690,TUSD/USDT,2022-04-11,0.9997,82.0,159
29691,TUSD/USDT,2022-04-10,0.9998,81.0,160
29692,TUSD/USDT,2022-04-09,0.9997,80.0,162
29693,TUSD/USDT,2022-04-08,0.9999,79.0,165
29694,TUSD/USDT,2022-04-07,0.9999,78.0,166
29695,TUSD/USDT,2022-04-06,0.9998,77.0,168
29696,TUSD/USDT,2022-04-05,0.9998,76.0,170
29697,TUSD/USDT,2022-04-04,0.9998,75.0,172
29698,TUSD/USDT,2022-04-03,0.9997,74.0,175
29699,TUSD/USDT,2022-04-02,0.9997,73.0,176
29700,TUSD/USDT,2022-04-01,0.9998,72.0,178
29701,TUSD/USDT,2022-03-31,0.9998,71.0,180
29702,TUSD/USDT,2022-03-30,0.9996,70.0,182
29703,TUSD/USDT,2022-03-29,0.9996,69.0,184
29704,TUSD/USDT,2022-03-28,0.9997,68.0,186
29705,TUSD/USDT,2022-03-27,0.9996,67.0,188
29706,TUSD/USDT,2022-03-26,0.9997,66.0,190
29707,TUSD/USDT,2022-03-25,0.9995,65.0,193
29708,TUSD/USDT,2022-03-24,0.9996,64.0,194
29709,TUSD/USDT,2022-03-23,0.9996,63.0,196
29710,TUSD/USDT,2022-03-22,0.9996,62.0,198
29711,TUSD/USDT,2022-03-21,0.9995,61.0,201
29712,TUSD/USDT,2022-03-20,0.9995,60.0,202
29713,TUSD/USDT,2022-03-19,0.9996,59.0,205
29714,TUSD/USDT,2022-03-18,0.9996,58.0,206
29715,TUSD/USDT,2022-03-17,0.9997,57.0,208
29716,TUSD/USDT,2022-03-16,0.9997,56.0,210
29717,TUSD/USDT,2022-03-15,0.9999,55.0,213
29718,TUSD/USDT,2022-03-14,0.9998,54.0,-1
29719,TUSD/USDT,2022-03-13,1.0,53.0,217
29720,TUSD/USDT,2022-03-12,1.0,52.0,218
29721,TUSD/USDT,2022-03-11,0.9996,51.0,221
29722,TUSD/USDT,2022-03-10,0.9997,50.0,223
29723,TUSD/USDT,2022-03-09,0.9999,49.0,225
29724,TUSD/USDT,2022-03-08,0.9998,48.0,227
29725,TUSD/USDT,2022-03-07,0.9999,47.0,228
29726,TUSD/USDT,2022-03-06,0.9999,46.0,230
29727,TUSD/USDT,2022-03-05,0.9999,45.0,232
29728,TUSD/USDT,2022-03-04,1.0,44.0,235
29729,TUSD/USDT,2022-03-03,0.9997,43.0,237
29730,TUSD/USDT,2022-03-02,0.9996,42.0,238
29731,TUSD/USDT,2022-03-01,0.9997,41.0,241
29732,TUSD/USDT,2022-02-28,0.9996,40.0,243
29733,TUSD/USDT,2022-02-27,0.9995,39.0,244
29734,TUSD/USDT,2022-02-26,0.9996,38.0,247
29735,TUSD/USDT,2022-02-25,0.9996,37.0,248
29736,TUSD/USDT,2022-02-24,0.9995,36.0,250
29737,TUSD/USDT,2022-02-23,0.9996,35.0,252
29738,TUSD/USDT,2022-02-22,0.9995,34.0,254
29739,TUSD/USDT,2022-02-21,0.9996,33.0,257
29740,TUSD/USDT,2022-02-20,0.9994,32.0,258
29741,TUSD/USDT,2022-02-19,0.9995,31.0,261
29742,TUSD/USDT,2022-02-18,0.9994,30.0,263
29743,TUSD/USDT,2022-02-17,0.9995,29.0,265
29744,TUSD/USDT,2022-02-16,0.9994,28.0,267
29745,TUSD/USDT,2022-02-15,0.9995,27.0,269
29746,TUSD/USDT,2022-02-14,0.9994,26.0,270
29747,TUSD/USDT,2022-02-13,0.9994,25.0,272
29748,TUSD/USDT,2022-02-12,0.9994,24.0,274
29749,TUSD/USDT,2022-02-11,0.9993,23.0,276
29750,TUSD/USDT,2022-02-10,0.9994,22.0,278
29751,TUSD/USDT,2022-02-09,0.9994,21.0,280
29752,TUSD/USDT,2022-02-08,0.9994,20.0,282
29753,TUSD/USDT,2022-02-07,0.9995,19.0,285
29754,TUSD/USDT,2022-02-06,0.9995,18.0,286
29755,TUSD/USDT,2022-02-05,0.9997,17.0,288
29756,TUSD/USDT,2022-02-04,0.9997,16.0,290
29757,TUSD/USDT,2022-02-03,0.9998,15.0,293
29758,TUSD/USDT,2022-02-02,0.9997,14.0,295
29759,TUSD/USDT,2022-02-01,0.9997,13.0,296
29760,TUSD/USDT,2022-01-31,0.9997,12.0,298
29761,TUSD/USDT,2022-01-30,0.9997,11.0,300
29762,TUSD/USDT,2022-01-29,0.9998,10.0,303
29763,TUSD/USDT,2022-01-28,0.9996,9.0,305
29764,TUSD/USDT,2022-01-27,0.9995,8.0,306
29765,TUSD/USDT,2022-01-26,0.9997,7.0,308
29766,TUSD/USDT,2022-01-25,0.9996,6.0,310
29767,TUSD/USDT,2022-01-24,0.9998,5.0,313
29768,TUSD/USDT,2022-01-23,0.9998,4.0,314
29769,TUSD/USDT,2022-01-22,0.9999,3.0,317
29770,TUSD/USDT,2022-01-21,0.9999,2.0,318
29771,TUSD/USDT,2022-01-20,0.9998,1.0,321
29772,TUSD/USDT,2022-01-19,0.9998,0.0,322
31102,UNI/USDT,2022-05-22,5.24,123.0,-1
31103,UNI/USDT,2022-05-21,5.1,122.0,-1
31104,UNI/USDT,2022-05-20,5.2,121.0,-1
31105,UNI/USDT,2022-05-19,4.9,120.0,-1
31106,UNI/USDT,2022-05-18,5.47,119.0,-1
31107,UNI/USDT,2022-05-17,5.06,118.0,-1
31108,UNI/USDT,2022-05-16,5.46,117.0,-1
31109,UNI/USDT,2022-05-15,5.18,116.0,-1
31110,UNI/USDT,2022-05-14,5.14,115.0,62
31111,UNI/USDT,2022-05-13,4.67,114.0,62
31112,UNI/USDT,2022-05-12,4.92,113.0,62
31113,UNI/USDT,2022-05-11,6.08,112.0,-1
31114,UNI/USDT,2022-05-10,5.95,111.0,-1
31115,UNI/USDT,2022-05-09,7.1,110.0,-1
31116,UNI/USDT,2022-05-08,7.18,109.0,-1
31117,UNI/USDT,2022-05-07,7.59,108.0,-1
31118,UNI/USDT,2022-05-06,7.35,107.0,-1
31119,UNI/USDT,2022-05-05,7.93,106.0,-1
31120,UNI/USDT,2022-05-04,6.86,105.0,-1
31121,UNI/USDT,2022-05-03,6.94,104.0,-1
31122,UNI/USDT,2022-05-02,7.12,103.0,324
31123,UNI/USDT,2022-05-01,6.76,102.0,324
31124,UNI/USDT,2022-04-30,7.62,101.0,324
31125,UNI/USDT,2022-04-29,8.17,100.0,-1
31126,UNI/USDT,2022-04-28,8.23,99.0,-1
31127,UNI/USDT,2022-04-27,8.01,98.0,-1
31128,UNI/USDT,2022-04-26,8.74,97.0,-1
31129,UNI/USDT,2022-04-25,8.71,96.0,-1
31130,UNI/USDT,2022-04-24,8.91,95.0,-1
31131,UNI/USDT,2022-04-23,8.91,94.0,-1
31132,UNI/USDT,2022-04-22,8.86,93.0,-1
31133,UNI/USDT,2022-04-21,9.33,92.0,-1
31134,UNI/USDT,2022-04-20,9.55,91.0,-1
31135,UNI/USDT,2022-04-19,9.39,90.0,-1
31136,UNI/USDT,2022-04-18,9.24,89.0,-1
31137,UNI/USDT,2022-04-17,9.67,88.0,-1
31138,UNI/USDT,2022-04-16,9.77,87.0,-1
31139,UNI/USDT,2022-04-15,9.48,86.0,-1
31140,UNI/USDT,2022-04-14,9.66,85.0,-1
31141,UNI/USDT,2022-04-13,9.32,84.0,-1
31142,UNI/USDT,2022-04-12,8.99,83.0,-1
31143,UNI/USDT,2022-04-11,9.89,82.0,-1
31144,UNI/USDT,2022-04-10,10.05,81.0,-1
31145,UNI/USDT,2022-04-09,9.74,80.0,-1
31146,UNI/USDT,2022-04-08,10.44,79.0,-1
31147,UNI/USDT,2022-04-07,9.96,78.0,-1
31148,UNI/USDT,2022-04-06,11.12,77.0,-1
31149,UNI/USDT,2022-04-05,11.55,76.0,-1
31150,UNI/USDT,2022-04-04,11.87,75.0,-1
31151,UNI/USDT,2022-04-03,11.65,74.0,-1
31152,UNI/USDT,2022-04-02,11.58,73.0,-1
31153,UNI/USDT,2022-04-01,11.3,72.0,-1
31154,UNI/USDT,2022-03-31,11.73,71.0,-1
31155,UNI/USDT,2022-03-30,11.25,70.0,337
31156,UNI/USDT,2022-03-29,10.91,69.0,337
31157,UNI/USDT,2022-03-28,11.41,68.0,337
31158,UNI/USDT,2022-03-27,10.63,67.0,336
31159,UNI/USDT,2022-03-26,10.58,66.0,336
31160,UNI/USDT,2022-03-25,10.79,65.0,336
31161,UNI/USDT,2022-03-24,10.01,64.0,335
31162,UNI/USDT,2022-03-23,9.75,63.0,335
31163,UNI/USDT,2022-03-22,9.35,62.0,335
31164,UNI/USDT,2022-03-21,9.33,61.0,335
31165,UNI/USDT,2022-03-20,9.74,60.0,335
31166,UNI/USDT,2022-03-19,9.63,59.0,-1
31167,UNI/USDT,2022-03-18,9.23,58.0,334
31168,UNI/USDT,2022-03-17,9.1,57.0,334
31169,UNI/USDT,2022-03-16,8.72,56.0,334
31170,UNI/USDT,2022-03-15,8.49,55.0,334
31171,UNI/USDT,2022-03-14,8.2,54.0,334
31172,UNI/USDT,2022-03-13,8.47,53.0,334
31173,UNI/USDT,2022-03-12,8.51,52.0,-1
31174,UNI/USDT,2022-03-11,8.68,51.0,-1
31175,UNI/USDT,2022-03-10,9.22,50.0,333
31176,UNI/USDT,2022-03-09,8.82,49.0,333
31177,UNI/USDT,2022-03-08,8.31,48.0,333
31178,UNI/USDT,2022-03-07,8.48,47.0,-1
31179,UNI/USDT,2022-03-06,9.02,46.0,-1
31180,UNI/USDT,2022-03-05,8.8,45.0,332
31181,UNI/USDT,2022-03-04,9.56,44.0,332
31182,UNI/USDT,2022-03-03,10.05,43.0,332
31183,UNI/USDT,2022-03-02,10.36,42.0,332
31184,UNI/USDT,2022-03-01,10.54,41.0,-1
31185,UNI/USDT,2022-02-28,9.78,40.0,331
31186,UNI/USDT,2022-02-27,9.06,39.0,331
31187,UNI/USDT,2022-02-26,9.25,38.0,331
31188,UNI/USDT,2022-02-25,8.82,37.0,331
31189,UNI/USDT,2022-02-24,8.74,36.0,331
31190,UNI/USDT,2022-02-23,8.87,35.0,331
31191,UNI/USDT,2022-02-22,8.52,34.0,331
31192,UNI/USDT,2022-02-21,9.35,33.0,-1
31193,UNI/USDT,2022-02-20,10.02,32.0,330
31194,UNI/USDT,2022-02-19,10.16,31.0,330
31195,UNI/USDT,2022-02-18,10.41,30.0,330
31196,UNI/USDT,2022-02-17,11.23,29.0,-1
31197,UNI/USDT,2022-02-16,11.47,28.0,-1
31198,UNI/USDT,2022-02-15,10.61,27.0,329
31199,UNI/USDT,2022-02-14,10.33,26.0,329
31200,UNI/USDT,2022-02-13,10.64,25.0,329
31201,UNI/USDT,2022-02-12,10.65,24.0,329
31202,UNI/USDT,2022-02-11,11.41,23.0,-1
31203,UNI/USDT,2022-02-10,12.32,22.0,328
31204,UNI/USDT,2022-02-09,11.94,21.0,328
31205,UNI/USDT,2022-02-08,12.37,20.0,328
31206,UNI/USDT,2022-02-07,11.67,19.0,-1
31207,UNI/USDT,2022-02-06,11.25,18.0,-1
31208,UNI/USDT,2022-02-05,11.18,17.0,-1
31209,UNI/USDT,2022-02-04,10.4,16.0,-1
31210,UNI/USDT,2022-02-03,10.51,15.0,-1
31211,UNI/USDT,2022-02-02,11.11,14.0,327
31212,UNI/USDT,2022-02-01,11.77,13.0,327
31213,UNI/USDT,2022-01-31,10.79,12.0,327
31214,UNI/USDT,2022-01-30,11.15,11.0,327
31215,UNI/USDT,2022-01-29,10.66,10.0,327
31216,UNI/USDT,2022-01-28,10.32,9.0,327
31217,UNI/USDT,2022-01-27,10.59,8.0,327
31218,UNI/USDT,2022-01-26,10.59,7.0,-1
31219,UNI/USDT,2022-01-25,10.69,6.0,-1
31220,UNI/USDT,2022-01-24,11.42,5.0,-1
31221,UNI/USDT,2022-01-23,11.14,4.0,-1
31222,UNI/USDT,2022-01-22,12.64,3.0,-1
31223,UNI/USDT,2022-01-21,14.45,2.0,326
31224,UNI/USDT,2022-01-20,15.12,1.0,326
31225,UNI/USDT,2022-01-19,15.97,0.0,326
31714,USDC/USDT,2022-05-22,1.0013,123.0,-1
31715,USDC/USDT,2022-05-21,1.0012,122.0,-1
31716,USDC/USDT,2022-05-20,1.0012,121.0,-1
31717,USDC/USDT,2022-05-19,1.0015,120.0,-1
31718,USDC/USDT,2022-05-18,1.0012,119.0,-1
31719,USDC/USDT,2022-05-17,1.0014,118.0,-1
31720,USDC/USDT,2022-05-16,1.0011,117.0,-1
31721,USDC/USDT,2022-05-15,1.0014,116.0,-1
31722,USDC/USDT,2022-05-14,1.0019,115.0,-1
31723,USDC/USDT,2022-05-13,1.0029,114.0,-1
31724,USDC/USDT,2022-05-12,1.006,113.0,-1
31725,USDC/USDT,2022-05-11,1.0004,112.0,-1
31726,USDC/USDT,2022-05-10,1.0002,111.0,-1
31727,USDC/USDT,2022-05-09,1.0004,110.0,-1
31728,USDC/USDT,2022-05-08,1.0003,109.0,105
31729,USDC/USDT,2022-05-07,1.0003,108.0,106
31730,USDC/USDT,2022-05-06,1.0002,107.0,109
31731,USDC/USDT,2022-05-05,1.0002,106.0,-1
31732,USDC/USDT,2022-05-04,1.0002,105.0,112
31733,USDC/USDT,2022-05-03,1.0001,104.0,-1
31734,USDC/USDT,2022-05-02,1.0,103.0,-1
31735,USDC/USDT,2022-05-01,0.9998,102.0,-1
31736,USDC/USDT,2022-04-30,1.0002,101.0,121
31737,USDC/USDT,2022-04-29,1.0,100.0,123
31738,USDC/USDT,2022-04-28,1.0,99.0,124
31739,USDC/USDT,2022-04-27,1.0001,98.0,126
31740,USDC/USDT,2022-04-26,0.9999,97.0,129
31741,USDC/USDT,2022-04-25,0.9998,96.0,131
31742,USDC/USDT,2022-04-24,0.9998,95.0,132
31743,USDC/USDT,2022-04-23,0.9999,94.0,135
31744,USDC/USDT,2022-04-22,0.9999,93.0,137
31745,USDC/USDT,2022-04-21,0.9998,92.0,139
31746,USDC/USDT,2022-04-20,0.9998,91.0,141
31747,USDC/USDT,2022-04-19,0.9999,90.0,142
31748,USDC/USDT,2022-04-18,0.9998,89.0,145
31749,USDC/USDT,2022-04-17,0.9999,88.0,146
31750,USDC/USDT,2022-04-16,0.9998,87.0,148
31751,USDC/USDT,2022-04-15,0.9999,86.0,151
31752,USDC/USDT,2022-04-14,0.9999,85.0,152
31753,USDC/USDT,2022-04-13,0.9998,84.0,-1
31754,USDC/USDT,2022-04-12,0.9999,83.0,156
31755,USDC/USDT,2022-04-11,0.9998,82.0,159
31756,USDC/USDT,2022-04-10,0.9998,81.0,160
31757,USDC/USDT,2022-04-09,0.9998,80.0,162
31758,USDC/USDT,2022-04-08,0.9999,79.0,165
31759,USDC/USDT,2022-04-07,0.9999,78.0,166
31760,USDC/USDT,2022-04-06,0.9999,77.0,168
