           symbol       date          open  date_delta  clusterLabel
33816    XLM/USDT 2022-05-04      0.171770       105.0           113
33817    XLM/USDT 2022-05-03      0.173380       104.0           115
33818    XLM/USDT 2022-05-02      0.175380       103.0           116
33819    XLM/USDT 2022-05-01      0.168750       102.0            -1
33820    XLM/USDT 2022-04-30      0.177790       101.0           120
33821    XLM/USDT 2022-04-29      0.185680       100.0           122
33822    XLM/USDT 2022-04-28      0.184100        99.0           125
33823    XLM/USDT 2022-04-27      0.180210        98.0           127
33824    XLM/USDT 2022-04-26      0.192020        97.0           128
33825    XLM/USDT 2022-04-25      0.189440        96.0           130
33826    XLM/USDT 2022-04-24      0.191200        95.0           133
33827    XLM/USDT 2022-04-23      0.195300        94.0           134
33828    XLM/USDT 2022-04-22      0.196270        93.0           136
33829    XLM/USDT 2022-04-21      0.200210        92.0           138
33830    XLM/USDT 2022-04-20      0.203800        91.0           140
33831    XLM/USDT 2022-04-19      0.204880        90.0           143
33832    XLM/USDT 2022-04-18      0.196400        89.0           144
33833    XLM/USDT 2022-04-17      0.205170        88.0           147
33834    XLM/USDT 2022-04-16      0.204150        87.0           149
33835    XLM/USDT 2022-04-15      0.193820        86.0           150
33836    XLM/USDT 2022-04-14      0.196400        85.0           153
33837    XLM/USDT 2022-04-13      0.192400        84.0           154
33838    XLM/USDT 2022-04-12      0.186470        83.0           157
33839    XLM/USDT 2022-04-11      0.200150        82.0           158
33840    XLM/USDT 2022-04-10      0.204760        81.0           161
33841    XLM/USDT 2022-04-09      0.201830        80.0           163
33842    XLM/USDT 2022-04-08      0.212390        79.0           164
33843    XLM/USDT 2022-04-07      0.203000        78.0           167
33844    XLM/USDT 2022-04-06      0.224820        77.0           169
33845    XLM/USDT 2022-04-05      0.231880        76.0           171
33846    XLM/USDT 2022-04-04      0.237080        75.0           173
33847    XLM/USDT 2022-04-03      0.233220        74.0           174
33848    XLM/USDT 2022-04-02      0.232540        73.0           177
33849    XLM/USDT 2022-04-01      0.228420        72.0           179
33850    XLM/USDT 2022-03-31      0.234730        71.0           181
33851    XLM/USDT 2022-03-30      0.233100        70.0           183
33852    XLM/USDT 2022-03-29      0.229610        69.0           185
33853    XLM/USDT 2022-03-28      0.229620        68.0           187
33854    XLM/USDT 2022-03-27      0.215500        67.0           189
33855    XLM/USDT 2022-03-26      0.210970        66.0           191
33856    XLM/USDT 2022-03-25      0.214820        65.0           192
33857    XLM/USDT 2022-03-24      0.209360        64.0           195
33858    XLM/USDT 2022-03-23      0.206760        63.0           197
33859    XLM/USDT 2022-03-22      0.203570        62.0           199
33860    XLM/USDT 2022-03-21      0.197220        61.0           200
33861    XLM/USDT 2022-03-20      0.200320        60.0           203
33862    XLM/USDT 2022-03-19      0.192720        59.0           204
33863    XLM/USDT 2022-03-18      0.189450        58.0           207
33864    XLM/USDT 2022-03-17      0.189140        57.0           209
33865    XLM/USDT 2022-03-16      0.182450        56.0           211
33866    XLM/USDT 2022-03-15      0.179880        55.0           212
33867    XLM/USDT 2022-03-14      0.176220        54.0           215
33868    XLM/USDT 2022-03-13      0.184890        53.0           216
33869    XLM/USDT 2022-03-12      0.183350        52.0           219
33870    XLM/USDT 2022-03-11      0.178400        51.0           220
33871    XLM/USDT 2022-03-10      0.188610        50.0           222
33872    XLM/USDT 2022-03-09      0.173000        49.0           224
33873    XLM/USDT 2022-03-08      0.169530        48.0           226
33874    XLM/USDT 2022-03-07      0.172630        47.0           229
33875    XLM/USDT 2022-03-06      0.180120        46.0           231
33876    XLM/USDT 2022-03-05      0.175810        45.0           233
33877    XLM/USDT 2022-03-04      0.187630        44.0           234
33878    XLM/USDT 2022-03-03      0.193300        43.0           236
33879    XLM/USDT 2022-03-02      0.198690        42.0           239
33880    XLM/USDT 2022-03-01      0.197380        41.0           240
33881    XLM/USDT 2022-02-28      0.180770        40.0           242
33882    XLM/USDT 2022-02-27      0.192740        39.0           245
33883    XLM/USDT 2022-02-26      0.190720        38.0           246
33884    XLM/USDT 2022-02-25      0.182190        37.0           249
33885    XLM/USDT 2022-02-24      0.181470        36.0           251
33886    XLM/USDT 2022-02-23      0.185420        35.0           253
33887    XLM/USDT 2022-02-22      0.177800        34.0           255
33888    XLM/USDT 2022-02-21      0.194320        33.0           256
33889    XLM/USDT 2022-02-20      0.204000        32.0           259
33890    XLM/USDT 2022-02-19      0.200240        31.0           260
33891    XLM/USDT 2022-02-18      0.202080        30.0           262
33892    XLM/USDT 2022-02-17      0.218570        29.0           264
33893    XLM/USDT 2022-02-16      0.220710        28.0           266
33894    XLM/USDT 2022-02-15      0.210510        27.0           268
33895    XLM/USDT 2022-02-14      0.210100        26.0           271
33896    XLM/USDT 2022-02-13      0.218060        25.0           273
33897    XLM/USDT 2022-02-12      0.215210        24.0           275
33898    XLM/USDT 2022-02-11      0.231370        23.0           277
33899    XLM/USDT 2022-02-10      0.238430        22.0           279
33900    XLM/USDT 2022-02-09      0.242060        21.0           281
33901    XLM/USDT 2022-02-08      0.239390        20.0           283
33902    XLM/USDT 2022-02-07      0.223580        19.0           284
33903    XLM/USDT 2022-02-06      0.212960        18.0           287
33904    XLM/USDT 2022-02-05      0.208940        17.0           289
33905    XLM/USDT 2022-02-04      0.194800        16.0           291
33906    XLM/USDT 2022-02-03      0.192830        15.0           292
33907    XLM/USDT 2022-02-02      0.201820        14.0           294
33908    XLM/USDT 2022-02-01      0.199380        13.0           297
33909    XLM/USDT 2022-01-31      0.195000        12.0           299
33910    XLM/USDT 2022-01-30      0.203100        11.0           301
33911    XLM/USDT 2022-01-29      0.198340        10.0           302
33912    XLM/USDT 2022-01-28      0.193740         9.0           304
33913    XLM/USDT 2022-01-27      0.196540         8.0           307
33914    XLM/USDT 2022-01-26      0.196450         7.0           309
33915    XLM/USDT 2022-01-25      0.197560         6.0           311
33916    XLM/USDT 2022-01-24      0.200660         5.0           312
33917    XLM/USDT 2022-01-23      0.192190         4.0           315
33918    XLM/USDT 2022-01-22      0.202620         3.0           316
33919    XLM/USDT 2022-01-21      0.231250         2.0           319
33920    XLM/USDT 2022-01-20      0.245310         1.0           320
33921    XLM/USDT 2022-01-19      0.253710         0.0           323
34652    XMR/USDT 2022-05-22    175.650000       123.0           356
34653    XMR/USDT 2022-05-21    173.780000       122.0           356
34654    XMR/USDT 2022-05-20    165.770000       121.0           356
34655    XMR/USDT 2022-05-19    155.080000       120.0           356
34656    XMR/USDT 2022-05-18    172.530000       119.0           356
34657    XMR/USDT 2022-05-17    162.420000       118.0           356
34658    XMR/USDT 2022-05-16    171.970000       117.0           356
34659    XMR/USDT 2022-05-15    153.240000       116.0            -1
34660    XMR/USDT 2022-05-14    143.760000       115.0            -1
34661    XMR/USDT 2022-05-13    137.500000       114.0            -1
34662    XMR/USDT 2022-05-12    140.590000       113.0            -1
34663    XMR/USDT 2022-05-11    162.460000       112.0            -1
34664    XMR/USDT 2022-05-10    173.100000       111.0           356
34665    XMR/USDT 2022-05-09    216.880000       110.0           357
34666    XMR/USDT 2022-05-08    204.640000       109.0           357
34667    XMR/USDT 2022-05-07    218.780000       108.0           357
34668    XMR/USDT 2022-05-06    206.380000       107.0           357
34669    XMR/USDT 2022-05-05    225.070000       106.0           357
34670    XMR/USDT 2022-05-04    206.910000       105.0           357
34671    XMR/USDT 2022-05-03    199.220000       104.0           357
34672    XMR/USDT 2022-05-02    211.720000       103.0           357
34673    XMR/USDT 2022-05-01    213.940000       102.0           357
34674    XMR/USDT 2022-04-30    220.250000       101.0           357
34675    XMR/USDT 2022-04-29    227.140000       100.0           357
34676    XMR/USDT 2022-04-28    229.230000        99.0           357
34677    XMR/USDT 2022-04-27    229.890000        98.0           357
34678    XMR/USDT 2022-04-26    254.200000        97.0            -1
34679    XMR/USDT 2022-04-25    252.430000        96.0            -1
34680    XMR/USDT 2022-04-24    266.680000        95.0            -1
34681    XMR/USDT 2022-04-23    268.220000        94.0            -1
34682    XMR/USDT 2022-04-22    278.440000        93.0            -1
34683    XMR/USDT 2022-04-21    266.960000        92.0            -1
34684    XMR/USDT 2022-04-20    253.740000        91.0            -1
34685    XMR/USDT 2022-04-19    266.260000        90.0            -1
34686    XMR/USDT 2022-04-18    241.280000        89.0           355
34687    XMR/USDT 2022-04-17    235.860000        88.0           355
34688    XMR/USDT 2022-04-16    239.240000        87.0           355
34689    XMR/USDT 2022-04-15    229.120000        86.0            -1
34690    XMR/USDT 2022-04-14    236.990000        85.0           355
34691    XMR/USDT 2022-04-13    232.370000        84.0           355
34692    XMR/USDT 2022-04-12    226.050000        83.0           353
34693    XMR/USDT 2022-04-11    235.650000        82.0           355
34694    XMR/USDT 2022-04-10    239.630000        81.0           355
34695    XMR/USDT 2022-04-09    216.880000        80.0           353
34696    XMR/USDT 2022-04-08    225.800000        79.0           353
34697    XMR/USDT 2022-04-07    212.730000        78.0            -1
34698    XMR/USDT 2022-04-06    222.040000        77.0           353
34699    XMR/USDT 2022-04-05    221.820000        76.0           353
34700    XMR/USDT 2022-04-04    217.130000        75.0           353
34701    XMR/USDT 2022-04-03    212.460000        74.0            -1
34702    XMR/USDT 2022-04-02    218.110000        73.0           353
34703    XMR/USDT 2022-04-01    212.650000        72.0            -1
34704    XMR/USDT 2022-03-31    221.250000        71.0           353
34705    XMR/USDT 2022-03-30    221.830000        70.0           353
34706    XMR/USDT 2022-03-29    214.710000        69.0            -1
34707    XMR/USDT 2022-03-28    215.410000        68.0            -1
34708    XMR/USDT 2022-03-27    206.720000        67.0            -1
34709    XMR/USDT 2022-03-26    199.490000        66.0           352
34710    XMR/USDT 2022-03-25    203.690000        65.0            -1
34711    XMR/USDT 2022-03-24    196.880000        64.0           352
34712    XMR/USDT 2022-03-23    193.620000        63.0           352
34713    XMR/USDT 2022-03-22    191.260000        62.0           352
34714    XMR/USDT 2022-03-21    194.630000        61.0           352
34715    XMR/USDT 2022-03-20    197.250000        60.0           352
34716    XMR/USDT 2022-03-19    195.140000        59.0           352
34717    XMR/USDT 2022-03-18    187.710000        58.0           351
34718    XMR/USDT 2022-03-17    189.220000        57.0           351
34719    XMR/USDT 2022-03-16    182.950000        56.0           351
34720    XMR/USDT 2022-03-15    185.620000        55.0           351
34721    XMR/USDT 2022-03-14    175.410000        54.0            -1
34722    XMR/USDT 2022-03-13    185.100000        53.0           351
34723    XMR/USDT 2022-03-12    170.430000        52.0            -1
34724    XMR/USDT 2022-03-11    178.350000        51.0            -1
34725    XMR/USDT 2022-03-10    188.300000        50.0            -1
34726    XMR/USDT 2022-03-09    203.050000        49.0            -1
34727    XMR/USDT 2022-03-08    157.650000        48.0           354
34728    XMR/USDT 2022-03-07    158.870000        47.0           354
34729    XMR/USDT 2022-03-06    165.750000        46.0           354
34730    XMR/USDT 2022-03-05    159.630000        45.0           354
34731    XMR/USDT 2022-03-04    171.760000        44.0            -1
34732    XMR/USDT 2022-03-03    177.540000        43.0            -1
34733    XMR/USDT 2022-03-02    177.520000        42.0            -1
34734    XMR/USDT 2022-03-01    170.090000        41.0            -1
34735    XMR/USDT 2022-02-28    150.560000        40.0           343
34736    XMR/USDT 2022-02-27    157.670000        39.0           343
34737    XMR/USDT 2022-02-26    153.680000        38.0           343
34738    XMR/USDT 2022-02-25    146.910000        37.0           343
34739    XMR/USDT 2022-02-24    148.610000        36.0           343
34740    XMR/USDT 2022-02-23    150.610000        35.0           343
34741    XMR/USDT 2022-02-22    147.620000        34.0           343
34742    XMR/USDT 2022-02-21    153.610000        33.0           343
34743    XMR/USDT 2022-02-20    160.960000        32.0           348
34744    XMR/USDT 2022-02-19    159.960000        31.0           348
34745    XMR/USDT 2022-02-18    163.460000        30.0           348
34746    XMR/USDT 2022-02-17    178.830000        29.0           346
34747    XMR/USDT 2022-02-16    182.190000        28.0            -1
34748    XMR/USDT 2022-02-15    176.070000        27.0           346
34749    XMR/USDT 2022-02-14    173.700000        26.0           346
34750    XMR/USDT 2022-02-13    173.710000        25.0           346
34751    XMR/USDT 2022-02-12    169.030000        24.0            -1
34752    XMR/USDT 2022-02-11    178.890000        23.0           346
34753    XMR/USDT 2022-02-10    185.820000        22.0           347
34754    XMR/USDT 2022-02-09    178.520000        21.0           346
34755    XMR/USDT 2022-02-08    184.730000        20.0           347
34756    XMR/USDT 2022-02-07    173.360000        19.0            -1
34757    XMR/USDT 2022-02-06    168.230000        18.0            -1
34758    XMR/USDT 2022-02-05    165.010000        17.0            -1
34759    XMR/USDT 2022-02-04    146.710000        16.0            -1
34760    XMR/USDT 2022-02-03    144.610000        15.0            -1
34761    XMR/USDT 2022-02-02    145.860000        14.0            -1
34762    XMR/USDT 2022-02-01    146.990000        13.0            -1
34763    XMR/USDT 2022-01-31    147.590000        12.0            -1
34764    XMR/USDT 2022-01-30    153.590000        11.0            -1
34765    XMR/USDT 2022-01-29    148.760000        10.0            -1
34766    XMR/USDT 2022-01-28    144.460000         9.0            35
34767    XMR/USDT 2022-01-27    148.010000         8.0            -1
34768    XMR/USDT 2022-01-26    144.540000         7.0            35
34769    XMR/USDT 2022-01-25    146.680000         6.0            35
34770    XMR/USDT 2022-01-24    156.580000         5.0            -1
34771    XMR/USDT 2022-01-23    151.790000         4.0            -1
34772    XMR/USDT 2022-01-22    172.450000         3.0            -1
34773    XMR/USDT 2022-01-21    188.090000         2.0            -1
34774    XMR/USDT 2022-01-20    201.170000         1.0            -1
34775    XMR/USDT 2022-01-19    203.590000         0.0            -1
35492    XRP/USDT 2022-05-22      0.414100       123.0            97
35493    XRP/USDT 2022-05-21      0.409900       122.0            94
35494    XRP/USDT 2022-05-20      0.420400       121.0            93
35495    XRP/USDT 2022-05-19      0.405100       120.0            91
35496    XRP/USDT 2022-05-18      0.437400       119.0            89
35497    XRP/USDT 2022-05-17      0.422800       118.0            87
35498    XRP/USDT 2022-05-16      0.447900       117.0            85
35499    XRP/USDT 2022-05-15      0.425900       116.0            83
35500    XRP/USDT 2022-05-14      0.422700       115.0            81
35501    XRP/USDT 2022-05-13      0.385100       114.0            76
35502    XRP/USDT 2022-05-12      0.416200       113.0            79
35503    XRP/USDT 2022-05-11      0.512700       112.0            99
35504    XRP/USDT 2022-05-10      0.486700       111.0           101
35505    XRP/USDT 2022-05-09      0.565900       110.0           103
35506    XRP/USDT 2022-05-08      0.580500       109.0           105
35507    XRP/USDT 2022-05-07      0.601800       108.0           106
35508    XRP/USDT 2022-05-06      0.597600       107.0           109
35509    XRP/USDT 2022-05-05      0.645700       106.0           110
35510    XRP/USDT 2022-05-04      0.604400       105.0           112
35511    XRP/USDT 2022-05-03      0.614000       104.0           114
35512    XRP/USDT 2022-05-02      0.606600       103.0           117
35513    XRP/USDT 2022-05-01      0.583900       102.0           119
35514    XRP/USDT 2022-04-30      0.611300       101.0           121
35515    XRP/USDT 2022-04-29      0.642400       100.0           123
35516    XRP/USDT 2022-04-28      0.651700        99.0           124
35517    XRP/USDT 2022-04-27      0.641700        98.0           126
35518    XRP/USDT 2022-04-26      0.692700        97.0           129
35519    XRP/USDT 2022-04-25      0.697900        96.0           131
35520    XRP/USDT 2022-04-24      0.705200        95.0           132
35521    XRP/USDT 2022-04-23      0.717700        94.0           135
35522    XRP/USDT 2022-04-22      0.732000        93.0           137
35523    XRP/USDT 2022-04-21      0.751300        92.0           139
35524    XRP/USDT 2022-04-20      0.774500        91.0           141
35525    XRP/USDT 2022-04-19      0.769300        90.0           142
35526    XRP/USDT 2022-04-18      0.751600        89.0           145
35527    XRP/USDT 2022-04-17      0.780200        88.0           146
35528    XRP/USDT 2022-04-16      0.785200        87.0           148
35529    XRP/USDT 2022-04-15      0.725800        86.0           151
35530    XRP/USDT 2022-04-14      0.722800        85.0           152
35531    XRP/USDT 2022-04-13      0.714800        84.0           155
35532    XRP/USDT 2022-04-12      0.694500        83.0           156
35533    XRP/USDT 2022-04-11      0.753800        82.0           159
35534    XRP/USDT 2022-04-10      0.762200        81.0           160
35535    XRP/USDT 2022-04-09      0.754500        80.0           162
35536    XRP/USDT 2022-04-08      0.787000        79.0           165
35537    XRP/USDT 2022-04-07      0.759000        78.0           166
35538    XRP/USDT 2022-04-06      0.816200        77.0           168
35539    XRP/USDT 2022-04-05      0.825900        76.0           170
35540    XRP/USDT 2022-04-04      0.843200        75.0           172
35541    XRP/USDT 2022-04-03      0.823800        74.0            -1
35542    XRP/USDT 2022-04-02      0.827600        73.0           176
35543    XRP/USDT 2022-04-01      0.814500        72.0           178
35544    XRP/USDT 2022-03-31      0.861500        71.0           180
35545    XRP/USDT 2022-03-30      0.857600        70.0           182
35546    XRP/USDT 2022-03-29      0.864000        69.0           184
35547    XRP/USDT 2022-03-28      0.857800        68.0           186
35548    XRP/USDT 2022-03-27      0.832700        67.0           188
35549    XRP/USDT 2022-03-26      0.823900        66.0           190
35550    XRP/USDT 2022-03-25      0.842700        65.0           193
35551    XRP/USDT 2022-03-24      0.837400        64.0           194
35552    XRP/USDT 2022-03-23      0.836400        63.0           196
35553    XRP/USDT 2022-03-22      0.837200        62.0           198
35554    XRP/USDT 2022-03-21      0.805300        61.0           201
35555    XRP/USDT 2022-03-20      0.819200        60.0           202
35556    XRP/USDT 2022-03-19      0.796700        59.0           205
35557    XRP/USDT 2022-03-18      0.793200        58.0           206
35558    XRP/USDT 2022-03-17      0.791500        57.0           208
35559    XRP/USDT 2022-03-16      0.765400        56.0           210
35560    XRP/USDT 2022-03-15      0.774200        55.0           213
35561    XRP/USDT 2022-03-14      0.759800        54.0           214
35562    XRP/USDT 2022-03-13      0.785300        53.0           217
35563    XRP/USDT 2022-03-12      0.802600        52.0           218
35564    XRP/USDT 2022-03-11      0.735900        51.0           221
35565    XRP/USDT 2022-03-10      0.765800        50.0           223
35566    XRP/USDT 2022-03-09      0.720400        49.0           225
35567    XRP/USDT 2022-03-08      0.719100        48.0           227
35568    XRP/USDT 2022-03-07      0.724800        47.0           228
35569    XRP/USDT 2022-03-06      0.753700        46.0           230
35570    XRP/USDT 2022-03-05      0.712200        45.0           232
35571    XRP/USDT 2022-03-04      0.751000        44.0           235
35572    XRP/USDT 2022-03-03      0.768700        43.0           237
35573    XRP/USDT 2022-03-02      0.783700        42.0           238
35574    XRP/USDT 2022-03-01      0.780800        41.0           241
35575    XRP/USDT 2022-02-28      0.721000        40.0           243
35576    XRP/USDT 2022-02-27      0.750600        39.0           244
35577    XRP/USDT 2022-02-26      0.769600        38.0           247
35578    XRP/USDT 2022-02-25      0.695800        37.0           248
35579    XRP/USDT 2022-02-24      0.696000        36.0           250
35580    XRP/USDT 2022-02-23      0.720400        35.0           252
35581    XRP/USDT 2022-02-22      0.701300        34.0           254
35582    XRP/USDT 2022-02-21      0.776300        33.0           257
35583    XRP/USDT 2022-02-20      0.821500        32.0           258
35584    XRP/USDT 2022-02-19      0.783600        31.0           261
35585    XRP/USDT 2022-02-18      0.768100        30.0           263
35586    XRP/USDT 2022-02-17      0.836500        29.0           265
35587    XRP/USDT 2022-02-16      0.851200        28.0           267
35588    XRP/USDT 2022-02-15      0.800800        27.0           269
35589    XRP/USDT 2022-02-14      0.805100        26.0           270
35590    XRP/USDT 2022-02-13      0.822200        25.0           272
35591    XRP/USDT 2022-02-12      0.758500        24.0           274
35592    XRP/USDT 2022-02-11      0.824900        23.0           276
35593    XRP/USDT 2022-02-10      0.869400        22.0           278
35594    XRP/USDT 2022-02-09      0.875500        21.0           280
35595    XRP/USDT 2022-02-08      0.830900        20.0           282
35596    XRP/USDT 2022-02-07      0.682500        19.0           285
35597    XRP/USDT 2022-02-06      0.665400        18.0           286
35598    XRP/USDT 2022-02-05      0.655500        17.0           288
35599    XRP/USDT 2022-02-04      0.609600        16.0           290
35600    XRP/USDT 2022-02-03      0.600400        15.0           293
35601    XRP/USDT 2022-02-02      0.628000        14.0           295
35602    XRP/USDT 2022-02-01      0.617400        13.0           296
35603    XRP/USDT 2022-01-31      0.601000        12.0           298
35604    XRP/USDT 2022-01-30      0.617500        11.0           300
35605    XRP/USDT 2022-01-29      0.610800        10.0           303
35606    XRP/USDT 2022-01-28      0.608300         9.0           305
35607    XRP/USDT 2022-01-27      0.619000         8.0           306
35608    XRP/USDT 2022-01-26      0.617500         7.0           308
35609    XRP/USDT 2022-01-25      0.611500         6.0           310
35610    XRP/USDT 2022-01-24      0.628100         5.0           313
35611    XRP/USDT 2022-01-23      0.596300         4.0           314
35612    XRP/USDT 2022-01-22      0.636200         3.0           317
35613    XRP/USDT 2022-01-21      0.719300         2.0           318
35614    XRP/USDT 2022-01-20      0.737800         1.0           321
35615    XRP/USDT 2022-01-19      0.750400         0.0           322
36360    XTZ/USDT 2022-05-22      1.821000       123.0            -1
36361    XTZ/USDT 2022-05-21      1.742000       122.0            -1
36362    XTZ/USDT 2022-05-20      1.757000       121.0            -1
36363    XTZ/USDT 2022-05-19      1.680000       120.0            -1
36364    XTZ/USDT 2022-05-18      1.860000       119.0            -1
36365    XTZ/USDT 2022-05-17      1.776000       118.0            -1
36366    XTZ/USDT 2022-05-16      1.918000       117.0            -1
36367    XTZ/USDT 2022-05-15      1.824000       116.0            -1
36368    XTZ/USDT 2022-05-14      1.768000       115.0            -1
36369    XTZ/USDT 2022-05-13      1.679000       114.0            -1
36370    XTZ/USDT 2022-05-12      1.785000       113.0            -1
36371    XTZ/USDT 2022-05-11      2.111000       112.0            -1
36372    XTZ/USDT 2022-05-10      2.012000       111.0            -1
36373    XTZ/USDT 2022-05-09      2.559000       110.0            -1
36374    XTZ/USDT 2022-05-08      2.515000       109.0            -1
36375    XTZ/USDT 2022-05-07      2.504000       108.0            -1
36376    XTZ/USDT 2022-05-06      2.487000       107.0            -1
36377    XTZ/USDT 2022-05-05      2.704000       106.0            -1
36378    XTZ/USDT 2022-05-04      2.489000       105.0            -1
36379    XTZ/USDT 2022-05-03      2.496000       104.0            -1
36380    XTZ/USDT 2022-05-02      2.571000       103.0            -1
36381    XTZ/USDT 2022-05-01      2.534000       102.0            -1
36382    XTZ/USDT 2022-04-30      2.686000       101.0            -1
36383    XTZ/USDT 2022-04-29      2.805000       100.0            -1
36384    XTZ/USDT 2022-04-28      2.820000        99.0            -1
36385    XTZ/USDT 2022-04-27      2.748000        98.0            -1
36386    XTZ/USDT 2022-04-26      2.952000        97.0            -1
36387    XTZ/USDT 2022-04-25      2.960000        96.0            -1
36388    XTZ/USDT 2022-04-24      3.001000        95.0            -1
36389    XTZ/USDT 2022-04-23      3.082000        94.0            -1
36390    XTZ/USDT 2022-04-22      3.030000        93.0            -1
36391    XTZ/USDT 2022-04-21      3.147000        92.0            -1
36392    XTZ/USDT 2022-04-20      3.229000        91.0            -1
36393    XTZ/USDT 2022-04-19      3.175000        90.0            -1
36394    XTZ/USDT 2022-04-18      3.083000        89.0            -1
36395    XTZ/USDT 2022-04-17      3.282000        88.0            -1
36396    XTZ/USDT 2022-04-16      3.195000        87.0            -1
36397    XTZ/USDT 2022-04-15      3.098000        86.0            -1
36398    XTZ/USDT 2022-04-14      3.178000        85.0            -1
36399    XTZ/USDT 2022-04-13      3.066000        84.0            -1
36400    XTZ/USDT 2022-04-12      2.961000        83.0            -1
36401    XTZ/USDT 2022-04-11      3.124000        82.0            -1
36402    XTZ/USDT 2022-04-10      3.205000        81.0            -1
36403    XTZ/USDT 2022-04-09      3.167000        80.0            -1
36404    XTZ/USDT 2022-04-08      3.383000        79.0            -1
36405    XTZ/USDT 2022-04-07      3.287000        78.0            -1
36406    XTZ/USDT 2022-04-06      3.674000        77.0            -1
36407    XTZ/USDT 2022-04-05      3.898000        76.0            -1
36408    XTZ/USDT 2022-04-04      4.041000        75.0            -1
36409    XTZ/USDT 2022-04-03      3.915000        74.0            -1
36410    XTZ/USDT 2022-04-02      3.904000        73.0            -1
36411    XTZ/USDT 2022-04-01      3.722000        72.0            -1
36412    XTZ/USDT 2022-03-31      3.832000        71.0            -1
36413    XTZ/USDT 2022-03-30      3.792000        70.0            -1
36414    XTZ/USDT 2022-03-29      3.713000        69.0            -1
36415    XTZ/USDT 2022-03-28      3.861000        68.0            -1
36416    XTZ/USDT 2022-03-27      3.658000        67.0            -1
36417    XTZ/USDT 2022-03-26      3.514000        66.0            -1
36418    XTZ/USDT 2022-03-25      3.534000        65.0            -1
36419    XTZ/USDT 2022-03-24      3.456000        64.0            -1
36420    XTZ/USDT 2022-03-23      3.299000        63.0            -1
36421    XTZ/USDT 2022-03-22      3.239000        62.0            -1
36422    XTZ/USDT 2022-03-21      3.334000        61.0            -1
36423    XTZ/USDT 2022-03-20      3.258000        60.0            -1
36424    XTZ/USDT 2022-03-19      3.151000        59.0            -1
36425    XTZ/USDT 2022-03-18      3.081000        58.0            -1
36426    XTZ/USDT 2022-03-17      3.098000        57.0            -1
36427    XTZ/USDT 2022-03-16      2.969000        56.0            -1
36428    XTZ/USDT 2022-03-15      2.995000        55.0            -1
36429    XTZ/USDT 2022-03-14      2.906000        54.0            -1
36430    XTZ/USDT 2022-03-13      3.024000        53.0            -1
36431    XTZ/USDT 2022-03-12      2.985000        52.0            -1
36432    XTZ/USDT 2022-03-11      3.053000        51.0            -1
36433    XTZ/USDT 2022-03-10      3.174000        50.0            -1
36434    XTZ/USDT 2022-03-09      3.010000        49.0            -1
36435    XTZ/USDT 2022-03-08      2.920000        48.0            -1
36436    XTZ/USDT 2022-03-07      2.973000        47.0            -1
36437    XTZ/USDT 2022-03-06      3.146000        46.0            -1
36438    XTZ/USDT 2022-03-05      3.081000        45.0            -1
36439    XTZ/USDT 2022-03-04      3.391000        44.0            -1
36440    XTZ/USDT 2022-03-03      3.493000        43.0            -1
36441    XTZ/USDT 2022-03-02      3.496000        42.0            -1
36442    XTZ/USDT 2022-03-01      3.535000        41.0            -1
36443    XTZ/USDT 2022-02-28      3.114000        40.0            -1
36444    XTZ/USDT 2022-02-27      3.427000        39.0            -1
36445    XTZ/USDT 2022-02-26      3.210000        38.0            -1
36446    XTZ/USDT 2022-02-25      3.032000        37.0            -1
36447    XTZ/USDT 2022-02-24      2.937000        36.0            -1
36448    XTZ/USDT 2022-02-23      3.065000        35.0            -1
36449    XTZ/USDT 2022-02-22      2.972000        34.0            -1
36450    XTZ/USDT 2022-02-21      3.270000        33.0            -1
36451    XTZ/USDT 2022-02-20      3.601000        32.0            -1
36452    XTZ/USDT 2022-02-19      3.621000        31.0            -1
36453    XTZ/USDT 2022-02-18      3.672000        30.0            -1
36454    XTZ/USDT 2022-02-17      4.042000        29.0            -1
36455    XTZ/USDT 2022-02-16      4.150000        28.0            -1
36456    XTZ/USDT 2022-02-15      3.944000        27.0            -1
36457    XTZ/USDT 2022-02-14      3.847000        26.0            -1
36458    XTZ/USDT 2022-02-13      4.107000        25.0            -1
36459    XTZ/USDT 2022-02-12      4.305000        24.0            -1
36460    XTZ/USDT 2022-02-11      4.120000        23.0            -1
36461    XTZ/USDT 2022-02-10      4.438000        22.0            -1
36462    XTZ/USDT 2022-02-09      4.396000        21.0            -1
36463    XTZ/USDT 2022-02-08      4.144000        20.0            -1
36464    XTZ/USDT 2022-02-07      3.924000        19.0            -1
36465    XTZ/USDT 2022-02-06      3.934000        18.0            -1
36466    XTZ/USDT 2022-02-05      4.009000        17.0            -1
36467    XTZ/USDT 2022-02-04      3.835000        16.0            -1
36468    XTZ/USDT 2022-02-03      3.754000        15.0            -1
36469    XTZ/USDT 2022-02-02      3.739000        14.0            -1
36470    XTZ/USDT 2022-02-01      3.488000        13.0            -1
36471    XTZ/USDT 2022-01-31      3.270000        12.0            -1
36472    XTZ/USDT 2022-01-30      3.094000        11.0            -1
36473    XTZ/USDT 2022-01-29      3.027000        10.0            -1
36474    XTZ/USDT 2022-01-28      2.906000         9.0            -1
36475    XTZ/USDT 2022-01-27      2.945000         8.0            -1
36476    XTZ/USDT 2022-01-26      2.922000         7.0            -1
36477    XTZ/USDT 2022-01-25      2.971000         6.0            -1
